extracted_number;id;answer_token_len;correct_answer;reasoning_token_len;frequency_of_answer;is_correct;iter
400;27;288;400.0;0;1.0;True;2
400;27;353;400.0;0;1.0;True;3
400;27;317;400.0;0;1.0;True;4
400;27;309;400.0;0;1.0;True;5
400;27;326;400.0;0;1.0;True;6
400;27;331;400.0;0;1.0;True;7
400;27;286;400.0;0;1.0;True;8
400;27;319;400.0;0;1.0;True;9
8;28;201;8.0;0;1.0;True;0
8;28;219;8.0;0;1.0;True;1
8;28;220;8.0;0;1.0;True;2
8;28;207;8.0;0;1.0;True;3
8;28;206;8.0;0;1.0;True;4
8;28;217;8.0;0;1.0;True;5
8;28;203;8.0;0;1.0;True;6
8;28;207;8.0;0;1.0;True;7
8;28;217;8.0;0;1.0;True;8
8;28;217;8.0;0;1.0;True;9
1000;29;473;1000.0;0;1.0;True;0
1000;29;403;1000.0;0;1.0;True;1
1000;29;333;1000.0;0;1.0;True;2
1000;29;311;1000.0;0;1.0;True;3
1000;29;405;1000.0;0;1.0;True;4
1000;29;479;1000.0;0;1.0;True;5
1000;29;346;1000.0;0;1.0;True;6
1000;29;403;1000.0;0;1.0;True;7
1000;29;516;1000.0;0;1.0;True;8
1000;29;463;1000.0;0;1.0;True;9
6;30;298;6.0;0;1.0;True;0
6;30;399;6.0;0;1.0;True;1
6;30;296;6.0;0;1.0;True;2
6;30;287;6.0;0;1.0;True;3
6;30;263;6.0;0;1.0;True;4
6;30;514;6.0;0;1.0;True;5
6;30;292;6.0;0;1.0;True;6
6;30;403;6.0;0;1.0;True;7
6;30;371;6.0;0;1.0;True;8
6;30;402;6.0;0;1.0;True;9
1200;31;191;1200.0;0;1.0;True;0
1200;31;199;1200.0;0;1.0;True;1
1200;31;202;1200.0;0;1.0;True;2
1200;31;243;1200.0;0;1.0;True;3
1200;31;212;1200.0;0;1.0;True;4
1200;31;236;1200.0;0;1.0;True;5
1200;31;201;1200.0;0;1.0;True;6
1200;31;217;1200.0;0;1.0;True;7
1200;31;182;1200.0;0;1.0;True;8
1200;31;172;1200.0;0;1.0;True;9
10;32;278;10.0;0;1.0;True;0
10;32;325;10.0;0;1.0;True;1
10;32;324;10.0;0;1.0;True;2
10;32;312;10.0;0;1.0;True;3
10;32;384;10.0;0;1.0;True;4
10;32;395;10.0;0;1.0;True;5
10;32;307;10.0;0;1.0;True;6
10;32;323;10.0;0;1.0;True;7
10;32;3481;10.0;0;1.0;True;8
10;32;265;10.0;0;1.0;True;9
34;33;359;34.0;0;1.0;True;0
34;33;403;34.0;0;1.0;True;1
34;33;350;34.0;0;1.0;True;2
34;33;345;34.0;0;1.0;True;3
34;33;369;34.0;0;1.0;True;4
34;33;432;34.0;0;1.0;True;5
34;33;337;34.0;0;1.0;True;6
34;33;447;34.0;0;1.0;True;7
34;33;320;34.0;0;1.0;True;8
34;33;305;34.0;0;1.0;True;9
5250.0;34;134;5250.0;0;1.0;True;0
5250;34;136;5250.0;0;1.0;True;1
5250;34;150;5250.0;0;1.0;True;2
5250;34;148;5250.0;0;1.0;True;3
5250;34;125;5250.0;0;1.0;True;4
5250;34;126;5250.0;0;1.0;True;5
5250;34;149;5250.0;0;1.0;True;6
5250;34;126;5250.0;0;1.0;True;7
5250;34;128;5250.0;0;1.0;True;8
5250;34;127;5250.0;0;1.0;True;9
36;35;211;36.0;0;1.0;True;0
36;35;225;36.0;0;1.0;True;1
36;35;223;36.0;0;1.0;True;2
36;35;197;36.0;0;1.0;True;3
36;35;211;36.0;0;1.0;True;4
36;35;221;36.0;0;1.0;True;5
36;35;222;36.0;0;1.0;True;6
36;35;224;36.0;0;1.0;True;7
36;35;231;36.0;0;1.0;True;8
36;35;178;36.0;0;1.0;True;9
15;36;228;15.0;0;1.0;True;0
15;36;231;15.0;0;1.0;True;1
15;36;222;15.0;0;1.0;True;2
15;36;233;15.0;0;1.0;True;3
15;36;230;15.0;0;1.0;True;4
15;36;234;15.0;0;1.0;True;5
15;36;238;15.0;0;1.0;True;6
15;36;218;15.0;0;1.0;True;7
15;36;212;15.0;0;1.0;True;8
15;36;228;15.0;0;1.0;True;9
5.0;37;327;5.0;0;1.0;True;0
5.0;37;282;5.0;0;1.0;True;1
5.0;37;364;5.0;0;1.0;True;2
5.0;37;265;5.0;0;1.0;True;3
5.0;37;374;5.0;0;1.0;True;4
5.0;37;318;5.0;0;1.0;True;5
5.0;37;264;5.0;0;1.0;True;6
5.0;37;363;5.0;0;1.0;True;7
5.0;37;302;5.0;0;1.0;True;8
5.0;37;261;5.0;0;1.0;True;9
9;38;275;9.0;0;1.0;True;0
9;38;280;9.0;0;1.0;True;1
9;38;274;9.0;0;1.0;True;2
9;38;281;9.0;0;1.0;True;3
9;38;282;9.0;0;1.0;True;4
9;38;254;9.0;0;1.0;True;5
9;38;286;9.0;0;1.0;True;6
9;38;329;9.0;0;1.0;True;7
9;38;295;9.0;0;1.0;True;8
9;38;392;9.0;0;1.0;True;9
15;39;205;15.0;0;1.0;True;0
15;39;195;15.0;0;1.0;True;1
15;39;215;15.0;0;1.0;True;2
15;39;218;15.0;0;1.0;True;3
15;39;196;15.0;0;1.0;True;4
15;39;200;15.0;0;1.0;True;5
15;39;201;15.0;0;1.0;True;6
15;39;205;15.0;0;1.0;True;7
15;39;211;15.0;0;1.0;True;8
15;39;209;15.0;0;1.0;True;9
476;40;302;476.0;0;1.0;True;0
476.0;40;236;476.0;0;1.0;True;1
476;40;281;476.0;0;1.0;True;2
476;40;281;476.0;0;1.0;True;3
476;40;286;476.0;0;1.0;True;4
476;40;291;476.0;0;1.0;True;5
476.0;40;246;476.0;0;1.0;True;6
476.0;40;288;476.0;0;1.0;True;7
476.0;40;325;476.0;0;1.0;True;8
476.0;40;266;476.0;0;1.0;True;9
500;41;117;500.0;0;1.0;True;0
500;41;129;500.0;0;1.0;True;1
500;41;124;500.0;0;1.0;True;2
500;41;120;500.0;0;1.0;True;3
500;41;129;500.0;0;1.0;True;4
500.0;41;125;500.0;0;1.0;True;5
500;41;150;500.0;0;1.0;True;6
500;41;139;500.0;0;1.0;True;7
500;41;127;500.0;0;1.0;True;8
500;41;137;500.0;0;1.0;True;9
99;42;379;99.0;0;1.0;True;0
99;42;347;99.0;0;1.0;True;1
99;42;338;99.0;0;1.0;True;2
99;42;379;99.0;0;1.0;True;3
99;42;371;99.0;0;1.0;True;4
99;42;341;99.0;0;1.0;True;5
99;42;351;99.0;0;1.0;True;6
99;42;365;99.0;0;1.0;True;7
99;42;334;99.0;0;1.0;True;8
99;42;379;99.0;0;1.0;True;9
60;43;299;60.0;0;1.0;True;0
60;43;271;60.0;0;1.0;True;1
60;43;280;60.0;0;1.0;True;2
60;43;274;60.0;0;1.0;True;3
60;43;264;60.0;0;1.0;True;4
60;43;306;60.0;0;1.0;True;5
60;43;231;60.0;0;1.0;True;6
60;43;288;60.0;0;1.0;True;7
60;43;302;60.0;0;1.0;True;8
60;43;266;60.0;0;1.0;True;9
300.0;44;232;300.0;0;1.0;True;0
300.0;44;238;300.0;0;1.0;True;1
300;44;259;300.0;0;1.0;True;2
300.0;44;236;300.0;0;1.0;True;3
300.0;44;253;300.0;0;1.0;True;4
300.0;44;285;300.0;0;1.0;True;5
300.0;44;233;300.0;0;1.0;True;6
300.0;44;239;300.0;0;1.0;True;7
300.0;44;270;300.0;0;1.0;True;8
300.0;44;252;300.0;0;1.0;True;9
99;45;307;99.0;0;1.0;True;0
99;45;250;99.0;0;1.0;True;1
99;45;306;99.0;0;1.0;True;2
99;45;304;99.0;0;1.0;True;3
99;45;320;99.0;0;1.0;True;4
99;45;202;99.0;0;1.0;True;5
99;45;184;99.0;0;1.0;True;6
99;45;298;99.0;0;1.0;True;7
99;45;307;99.0;0;1.0;True;8
99;45;260;99.0;0;1.0;True;9
1920;46;259;1920.0;0;1.0;True;0
1920;46;224;1920.0;0;1.0;True;1
1920;46;291;1920.0;0;1.0;True;2
1920;46;202;1920.0;0;1.0;True;3
1920;46;223;1920.0;0;1.0;True;4
1920;46;285;1920.0;0;1.0;True;5
1920;46;227;1920.0;0;1.0;True;6
1920;46;299;1920.0;0;1.0;True;7
1920;46;201;1920.0;0;1.0;True;8
1920;46;227;1920.0;0;1.0;True;9
15;47;288;15.0;0;1.0;True;0
15;47;254;15.0;0;1.0;True;1
15;47;267;15.0;0;1.0;True;2
15;47;317;15.0;0;1.0;True;3
15;47;262;15.0;0;1.0;True;4
15;47;230;15.0;0;1.0;True;5
15;47;265;15.0;0;1.0;True;6
15;47;296;15.0;0;1.0;True;7
15;47;249;15.0;0;1.0;True;8
15;47;266;15.0;0;1.0;True;9
10;48;242;10.0;0;1.0;True;0
10;48;225;10.0;0;1.0;True;1
10;48;221;10.0;0;1.0;True;2
10;48;207;10.0;0;1.0;True;3
10;48;215;10.0;0;1.0;True;4
10;48;239;10.0;0;1.0;True;5
10;48;216;10.0;0;1.0;True;6
10;48;241;10.0;0;1.0;True;7
10;48;240;10.0;0;1.0;True;8
10;48;236;10.0;0;1.0;True;9
48;49;203;48.0;0;1.0;True;0
48;49;174;48.0;0;1.0;True;1
48;49;197;48.0;0;1.0;True;2
48;49;218;48.0;0;1.0;True;3
48;49;202;48.0;0;1.0;True;4
48;49;252;48.0;0;1.0;True;5
48;49;161;48.0;0;1.0;True;6
48;49;202;48.0;0;1.0;True;7
48;49;182;48.0;0;1.0;True;8
48;49;216;48.0;0;1.0;True;9
5;50;254;5.0;0;1.0;True;0
5;50;281;5.0;0;1.0;True;1
5;50;311;5.0;0;1.0;True;2
5;50;275;5.0;0;1.0;True;3
5;50;224;5.0;0;1.0;True;4
5;50;267;5.0;0;1.0;True;5
5;50;296;5.0;0;1.0;True;6
5;50;261;5.0;0;1.0;True;7
5;50;258;5.0;0;1.0;True;8
5;50;246;5.0;0;1.0;True;9
160;51;306;160.0;0;1.0;True;0
160;51;257;160.0;0;1.0;True;1
160;51;314;160.0;0;1.0;True;2
160;51;303;160.0;0;1.0;True;3
160;51;291;160.0;0;1.0;True;4
160;51;337;160.0;0;1.0;True;5
160;51;309;160.0;0;1.0;True;6
160;51;317;160.0;0;1.0;True;7
160;51;302;160.0;0;1.0;True;8
160;51;320;160.0;0;1.0;True;9
5;52;260;5.0;0;1.0;True;0
5;52;253;5.0;0;1.0;True;1
5;52;242;5.0;0;1.0;True;2
5;52;262;5.0;0;1.0;True;3
5;52;250;5.0;0;1.0;True;4
5;52;245;5.0;0;1.0;True;5
5;52;268;5.0;0;1.0;True;6
5;52;297;5.0;0;1.0;True;7
5;52;254;5.0;0;1.0;True;8
5;52;277;5.0;0;1.0;True;9
36;53;221;36.0;0;1.0;True;0
36.0;53;192;36.0;0;1.0;True;1
36;53;213;36.0;0;1.0;True;2
36;53;222;36.0;0;1.0;True;3
36;53;197;36.0;0;1.0;True;4
36.0;53;228;36.0;0;1.0;True;5
36.0;53;196;36.0;0;1.0;True;6
36;53;259;36.0;0;1.0;True;7
36;53;262;36.0;0;1.0;True;8
36;53;220;36.0;0;1.0;True;9
11;54;313;11.0;0;1.0;True;0
11;54;299;11.0;0;1.0;True;1
11;54;338;11.0;0;1.0;True;2
11;54;278;11.0;0;1.0;True;3
11;54;269;11.0;0;1.0;True;4
11;54;323;11.0;0;1.0;True;5
11;54;295;11.0;0;1.0;True;6
11;54;269;11.0;0;1.0;True;7
11;54;328;11.0;0;1.0;True;8
11;54;232;11.0;0;1.0;True;9
75;55;230;75.0;0;1.0;True;0
75;55;228;75.0;0;1.0;True;1
75;55;281;75.0;0;1.0;True;2
75;55;204;75.0;0;1.0;True;3
75;55;284;75.0;0;1.0;True;4
75;55;248;75.0;0;1.0;True;5
75;55;250;75.0;0;1.0;True;6
75;55;299;75.0;0;1.0;True;7
75;55;230;75.0;0;1.0;True;8
75;55;302;75.0;0;1.0;True;9
45;56;287;45.0;0;1.0;True;0
45;56;247;45.0;0;1.0;True;1
45;56;308;45.0;0;1.0;True;2
45;56;230;45.0;0;1.0;True;3
45;56;230;45.0;0;1.0;True;4
45;56;278;45.0;0;1.0;True;5
45;56;248;45.0;0;1.0;True;6
45;56;233;45.0;0;1.0;True;7
45;56;217;45.0;0;1.0;True;8
45;56;257;45.0;0;1.0;True;9
2;57;369;2.0;0;1.0;True;0
2;57;316;2.0;0;1.0;True;1
2;57;334;2.0;0;1.0;True;2
2;57;371;2.0;0;1.0;True;3
2;57;391;2.0;0;1.0;True;4
2;57;323;2.0;0;1.0;True;5
2;57;344;2.0;0;1.0;True;6
2;57;311;2.0;0;1.0;True;7
2;57;362;2.0;0;1.0;True;8
2;57;356;2.0;0;1.0;True;9
320;58;336;320.0;0;1.0;True;0
320;58;352;320.0;0;1.0;True;1
320;58;285;320.0;0;1.0;True;2
320;58;311;320.0;0;1.0;True;3
320;58;351;320.0;0;1.0;True;4
320;58;325;320.0;0;1.0;True;5
320;58;253;320.0;0;1.0;True;6
320;58;296;320.0;0;1.0;True;7
320;58;354;320.0;0;1.0;True;8
320;58;321;320.0;0;1.0;True;9
85;59;188;120.0;0;0.7;False;0
120;59;210;120.0;0;0.3;True;1
85;59;212;120.0;0;0.7;False;2
85;59;191;120.0;0;0.7;False;3
85;59;205;120.0;0;0.7;False;4
85;59;185;120.0;0;0.7;False;5
85;59;175;120.0;0;0.7;False;6
120;59;227;120.0;0;0.3;True;7
120;59;204;120.0;0;0.3;True;8
85;59;178;120.0;0;0.7;False;9
96;60;318;96.0;0;1.0;True;0
96;60;469;96.0;0;1.0;True;1
96;60;270;96.0;0;1.0;True;2
96;60;340;96.0;0;1.0;True;3
96;60;320;96.0;0;1.0;True;4
96;60;357;96.0;0;1.0;True;5
96;60;293;96.0;0;1.0;True;6
96;60;446;96.0;0;1.0;True;7
96;60;319;96.0;0;1.0;True;8
96;60;344;96.0;0;1.0;True;9
200;61;474;200.0;0;1.0;True;0
200;61;540;200.0;0;1.0;True;1
200;61;445;200.0;0;1.0;True;2
200;61;467;200.0;0;1.0;True;3
200;61;500;200.0;0;1.0;True;4
200;61;450;200.0;0;1.0;True;5
200;61;469;200.0;0;1.0;True;6
200;61;476;200.0;0;1.0;True;7
200;61;474;200.0;0;1.0;True;8
200;61;422;200.0;0;1.0;True;9
15;62;276;15.0;0;1.0;True;0
15;62;243;15.0;0;1.0;True;1
15;62;259;15.0;0;1.0;True;2
15;62;265;15.0;0;1.0;True;3
15;62;242;15.0;0;1.0;True;4
15;62;252;15.0;0;1.0;True;5
15;62;274;15.0;0;1.0;True;6
15;62;259;15.0;0;1.0;True;7
15;62;273;15.0;0;1.0;True;8
15;62;251;15.0;0;1.0;True;9
0;63;639;59.0;0;0.9;False;0
59;63;367;59.0;0;0.1;True;1
0;63;488;59.0;0;0.9;False;2
0;63;292;59.0;0;0.9;False;3
0;63;446;59.0;0;0.9;False;4
0;63;644;59.0;0;0.9;False;5
0;63;1261;59.0;0;0.9;False;6
0;63;901;59.0;0;0.9;False;7
0;63;427;59.0;0;0.9;False;8
0;63;366;59.0;0;0.9;False;9
840;64;281;840.0;0;1.0;True;0
840;64;236;840.0;0;1.0;True;1
840;64;252;840.0;0;1.0;True;2
840;64;262;840.0;0;1.0;True;3
840;64;254;840.0;0;1.0;True;4
840;64;285;840.0;0;1.0;True;5
840;64;283;840.0;0;1.0;True;6
840.0;64;327;840.0;0;1.0;True;7
840;64;272;840.0;0;1.0;True;8
840;64;258;840.0;0;1.0;True;9
558;65;172;558.0;0;1.0;True;0
558;65;188;558.0;0;1.0;True;1
558;65;190;558.0;0;1.0;True;2
558;65;235;558.0;0;1.0;True;3
558;65;169;558.0;0;1.0;True;4
558;65;219;558.0;0;1.0;True;5
558;65;180;558.0;0;1.0;True;6
558;65;188;558.0;0;1.0;True;7
558;65;191;558.0;0;1.0;True;8
558;65;171;558.0;0;1.0;True;9
520;66;372;520.0;0;1.0;True;0
520;66;342;520.0;0;1.0;True;1
520;66;391;520.0;0;1.0;True;2
520;66;259;520.0;0;1.0;True;3
520;66;287;520.0;0;1.0;True;4
520;66;378;520.0;0;1.0;True;5
520;66;236;520.0;0;1.0;True;6
520;66;367;520.0;0;1.0;True;7
520;66;316;520.0;0;1.0;True;8
520;66;302;520.0;0;1.0;True;9
6;67;490;6.0;0;1.0;True;0
6;67;556;6.0;0;1.0;True;1
6;67;444;6.0;0;1.0;True;2
6;67;572;6.0;0;1.0;True;3
6;67;501;6.0;0;1.0;True;4
6;67;461;6.0;0;1.0;True;5
6;67;530;6.0;0;1.0;True;6
6;67;552;6.0;0;1.0;True;7
6;67;518;6.0;0;1.0;True;8
6;67;530;6.0;0;1.0;True;9
90;68;412;90.0;0;1.0;True;0
90;68;388;90.0;0;1.0;True;1
90;68;420;90.0;0;1.0;True;2
