correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;True;(1, 1);[1.0, 1.57371021068629e-11];410;304;1.0;True;8
1;True;(1, 1);[1.0, 4.8473687062702556e-11];349;452;1.0;True;9
1;False;(1, 2);[0, 1.0];481;662;1.0;True;0
1;False;(1, 2);[1.1399918530443554e-12, 1.0];987;1027;1.0;True;1
1;False;(1, 2);[0, 1.0];880;901;1.0;True;2
1;False;(1, 2);[0, 1.0];904;873;1.0;True;3
1;False;(1, 2);[0, 1.0];826;978;1.0;True;4
1;False;(1, 2);[0, 1.0];531;684;1.0;True;5
1;False;(1, 2);[0, 1.0];706;636;1.0;True;6
1;False;(1, 2);[0, 1.0];835;1024;1.0;True;7
1;False;(1, 2);[0, 1.0];894;954;1.0;True;8
1;False;(1, 2);[0, 1.0];747;876;1.0;True;9
1;False;(1, 3);[0, 1.0];504;545;1.0;True;0
1;False;(1, 3);[0, 1.0];704;834;1.0;True;1
1;False;(1, 3);[0, 1.0];409;601;1.0;True;2
1;False;(1, 3);[0, 1.0];571;639;1.0;True;3
1;False;(1, 3);[0, 1.0];708;674;1.0;True;4
1;False;(1, 3);[0, 1.0];407;670;1.0;True;5
1;False;(1, 3);[0, 1.0];845;1040;1.0;True;6
1;False;(1, 3);[0, 1.0];484;612;1.0;True;7
1;False;(1, 3);[0, 1.0];585;495;1.0;True;8
1;False;(1, 3);[0, 1.0];888;994;1.0;True;9
3;False;(2, 0);[0, 1.0];728;683;1.0;True;0
3;False;(2, 0);[0, 1.0];580;618;1.0;True;1
3;False;(2, 0);[0, 1.0];608;557;1.0;True;2
3;False;(2, 0);[0, 1.0];494;611;1.0;True;3
3;False;(2, 0);[0, 1.0];507;417;1.0;True;4
3;False;(2, 0);[0, 1.0];750;576;1.0;True;5
3;False;(2, 0);[0, 1.0];549;578;1.0;True;6
3;False;(2, 0);[0, 1.0];739;706;1.0;True;7
3;False;(2, 0);[0, 1.0];600;712;1.0;True;8
3;False;(2, 0);[0, 1.0];611;569;1.0;True;9
3;False;(2, 1);[0, 1.0];626;601;1.0;True;0
3;False;(2, 1);[3.701011678592672e-13, 1.0];776;735;1.0;True;1
3;False;(2, 1);[0, 1.0];778;531;1.0;True;2
3;False;(2, 1);[0, 1.0];662;648;1.0;True;3
3;False;(2, 1);[0, 1.0];875;746;1.0;True;4
3;False;(2, 1);[0, 1.0];981;633;1.0;True;5
3;False;(2, 1);[0, 1.0];918;624;1.0;True;6
3;False;(2, 1);[0, 1.0];850;671;1.0;True;7
3;False;(2, 1);[0, 1.0];855;572;1.0;True;8
3;False;(2, 1);[0, 1.0];704;398;1.0;True;9
3;False;(2, 2);[0, 1.0];428;662;1.0;True;0
3;False;(2, 2);[0, 1.0];845;596;1.0;True;1
3;False;(2, 2);[0, 1.0];694;1119;1.0;True;2
3;False;(2, 2);[0, 1.0];550;637;1.0;True;3
3;False;(2, 2);[0, 1.0];718;737;1.0;True;4
3;False;(2, 2);[0, 1.0];568;809;1.0;True;5
3;False;(2, 2);[0, 1.0];755;545;1.0;True;6
3;False;(2, 2);[0, 1.0];620;629;1.0;True;7
3;False;(2, 2);[0, 1.0];732;616;1.0;True;8
3;False;(2, 2);[5.384940217754036e-13, 1.0];610;881;1.0;True;9
3;True;(2, 3);[1.0, 6.224144622907783e-11];447;465;1.0;True;0
3;True;(2, 3);[1.0, 1.57371021068629e-11];595;525;1.0;True;1
3;True;(2, 3);[1.0, 1.57371021068629e-11];361;364;1.0;True;2
3;True;(2, 3);[1.0, 1.026187963170189e-10];484;542;1.0;True;3
3;True;(2, 3);[1.0, 6.224144622907783e-11];573;560;1.0;True;4
3;True;(2, 3);[1.0, 9.056076989672867e-11];642;630;1.0;True;5
3;True;(2, 3);[1.0, 1.6918979226151304e-10];521;445;1.0;True;6
3;True;(2, 3);[1.0, 6.224144622907783e-11];478;444;1.0;True;7
3;True;(2, 3);[1.0, 4.5990553786523166e-10];463;497;1.0;True;8
3;True;(2, 3);[1.0, 4.277787868968998e-11];385;484;1.0;True;9
0;True;(3, 0);[1.0, 7.05287985111216e-11];842;976;1.0;True;0
0;True;(3, 0);[1.0, 4.8473687062702556e-11];402;337;1.0;True;1
0;True;(3, 0);[1.0, 7.05287985111216e-11];800;797;1.0;True;2
0;True;(3, 0);[1.0, 7.05287985111216e-11];718;1040;1.0;True;3
0;True;(3, 0);[1.0, 3.331544542166412e-11];299;339;1.0;True;4
0;True;(3, 0);[1.0, 5.4927883509546835e-11];573;878;1.0;True;5
0;True;(3, 0);[1.0, 2.020683909022217e-11];1167;1024;1.0;True;6
0;True;(3, 0);[1.0, 3.775134544279098e-11];786;613;1.0;True;7
0;True;(3, 0);[1.0, 5.4927883509546835e-11];537;531;1.0;True;8
0;True;(3, 0);[1.0, 6.224144622907783e-11];1066;1169;1.0;True;9
0;False;(3, 1);[0, 1.0];509;964;1.0;True;0
0;False;(3, 1);[0, 1.0];721;486;1.0;True;1
0;False;(3, 1);[0, 1.0];744;478;1.0;True;2
0;False;(3, 1);[0, 1.0];1036;1203;1.0;True;3
0;False;(3, 1);[0, 1.0];811;602;1.0;True;4
0;False;(3, 1);[0, 1.0];1067;1135;1.0;True;5
0;False;(3, 1);[0, 1.0];563;1533;1.0;True;6
0;False;(3, 1);[0, 1.0];824;411;1.0;True;7
0;False;(3, 1);[0, 1.0];712;650;1.0;True;8
0;False;(3, 1);[3.2661313427874473e-13, 1.0];880;1406;1.0;True;9
0;False;(3, 2);[6.101936677605324e-13, 1.0];977;1438;1.0;True;0
0;False;(3, 2);[0, 1.0];891;736;1.0;True;1
0;False;(3, 2);[0, 1.0];986;1322;1.0;True;2
0;False;(3, 2);[0, 1.0];1256;1294;1.0;True;3
0;False;(3, 2);[0, 1.0];925;1105;1.0;True;4
0;False;(3, 2);[0, 1.0];999;1235;1.0;True;5
0;False;(3, 2);[0, 1.0];627;757;1.0;True;6
0;False;(3, 2);[0, 1.0];549;1709;1.0;True;7
0;False;(3, 2);[0, 1.0];675;533;1.0;True;8
0;False;(3, 2);[0, 1.0];910;1368;1.0;True;9
0;False;(3, 3);[0, 1.0];529;1150;1.0;True;0
0;False;(3, 3);[0, 1.0];510;1514;1.0;True;1
0;False;(3, 3);[0, 1.0];660;666;1.0;True;2
0;False;(3, 3);[0, 1.0];504;995;1.0;True;3
0;False;(3, 3);[0, 1.0];651;1347;1.0;True;4
0;False;(3, 3);[4.1937956583795446e-13, 1.0];1303;1265;1.0;True;5
0;False;(3, 3);[0, 1.0];693;1238;1.0;True;6
0;False;(3, 3);[0, 1.0];504;857;1.0;True;7
0;False;(3, 3);[1.6586783589142312e-12, 1.0];714;687;1.0;True;8
0;False;(3, 3);[0, 1.0];1046;1212;1.0;True;9
2;False;(4, 0);[0, 1.0];1306;819;1.0;True;0
2;False;(4, 0);[0, 1.0];619;673;1.0;True;1
2;False;(4, 0);[0, 1.0];445;585;1.0;True;2
2;False;(4, 0);[0, 1.0];674;650;1.0;True;3
2;False;(4, 0);[0, 1.0];606;581;1.0;True;4
2;False;(4, 0);[0, 1.0];1036;810;1.0;True;5
2;False;(4, 0);[0, 1.0];537;558;1.0;True;6
2;False;(4, 0);[0, 1.0];1179;689;1.0;True;7
2;False;(4, 0);[0, 1.0];581;584;1.0;True;8
2;False;(4, 0);[0, 1.0];621;547;1.0;True;9
2;False;(4, 1);[0, 1.0];757;748;1.0;True;0
2;False;(4, 1);[0, 1.0];704;582;1.0;True;1
2;False;(4, 1);[0, 1.0];711;617;1.0;True;2
2;False;(4, 1);[0, 1.0];795;581;1.0;True;3
2;False;(4, 1);[0, 1.0];774;792;1.0;True;4
2;False;(4, 1);[0, 1.0];1034;566;1.0;True;5
2;False;(4, 1);[4.1937956583795446e-13, 1.0];850;1074;1.0;True;6
2;False;(4, 1);[3.701011678592672e-13, 1.0];948;531;1.0;True;7
2;False;(4, 1);[0, 1.0];724;678;1.0;True;8
2;False;(4, 1);[0, 1.0];790;517;1.0;True;9
2;True;(4, 2);[1.0, 2.289734845645553e-11];1103;831;1.0;True;0
2;True;(4, 2);[1.0, 3.331544542166412e-11];445;516;1.0;True;1
2;True;(4, 2);[1.0, 2.172439935079017e-10];1326;761;1.0;True;2
2;True;(4, 2);[1.0, 2.9400777392844726e-11];900;543;1.0;True;3
2;True;(4, 2);[1.0, 1.0815941557285693e-11];716;541;1.0;True;4
2;True;(4, 2);[1.0, 1.2256067444099483e-11];782;545;1.0;True;5
2;True;(4, 2);[1.0, 3.775134544279098e-11];668;410;1.0;True;6
2;True;(4, 2);[1.0, 2.289734845645553e-11];1138;889;1.0;True;7
2;True;(4, 2);[1.0, 2.289734845645553e-11];542;542;1.0;True;8
2;True;(4, 2);[1.0, 6.224144622907783e-11];803;515;1.0;True;9
2;False;(4, 3);[0, 1.0];607;964;1.0;True;0
2;False;(4, 3);[0, 1.0];1164;827;1.0;True;1
2;False;(4, 3);[5.384940217754036e-13, 1.0];880;788;1.0;True;2
2;False;(4, 3);[0, 1.0];836;527;1.0;True;3
2;False;(4, 3);[0, 1.0];965;847;1.0;True;4
2;False;(4, 3);[0, 1.0];646;476;1.0;True;5
2;False;(4, 3);[0, 1.0];1230;1117;1.0;True;6
2;False;(4, 3);[0, 1.0];766;507;1.0;True;7
2;False;(4, 3);[0, 1.0];790;472;1.0;True;8
2;False;(4, 3);[0, 1.0];695;443;1.0;True;9
2;False;(5, 0);[0, 1.0];432;774;1.0;True;0
2;False;(5, 0);[0, 1.0];836;1190;1.0;True;1
2;False;(5, 0);[0, 1.0];700;491;1.0;True;2
2;False;(5, 0);[0, 1.0];429;796;1.0;True;3
2;False;(5, 0);[0, 1.0];986;912;1.0;True;4
2;False;(5, 0);[0, 1.0];936;925;1.0;True;5
2;False;(5, 0);[0, 1.0];656;870;1.0;True;6
2;False;(5, 0);[0, 1.0];688;684;1.0;True;7
2;False;(5, 0);[0, 1.0];692;929;1.0;True;8
2;False;(5, 0);[0, 1.0];990;1084;1.0;True;9
2;False;(5, 1);[0, 1.0];887;544;1.0;True;0
2;False;(5, 1);[0, 1.0];731;558;1.0;True;1
2;False;(5, 1);[0, 1.0];485;709;1.0;True;2
2;False;(5, 1);[0, 1.0];1342;1090;1.0;True;3
2;False;(5, 1);[0, 1.0];756;842;1.0;True;4
2;False;(5, 1);[0, 1.0];870;585;1.0;True;5
2;False;(5, 1);[0, 1.0];880;678;1.0;True;6
2;False;(5, 1);[0, 1.0];1236;1670;1.0;True;7
2;False;(5, 1);[6.101936677605324e-13, 1.0];776;918;1.0;True;8
2;False;(5, 1);[0, 1.0];740;828;1.0;True;9
2;True;(5, 2);[1.0, 2.5946094982764667e-11];447;466;1.0;True;0
2;True;(5, 2);[1.0, 1.026187963170189e-10];681;451;1.0;True;1
2;True;(5, 2);[1.0, 3.331544542166412e-11];437;395;1.0;True;2
2;True;(5, 2);[1.0, 7.05287985111216e-11];593;541;1.0;True;3
2;True;(5, 2);[1.0, 1.3176514270095466e-10];759;589;1.0;True;4
2;True;(5, 2);[1.0, 9.056076989672867e-11];797;572;1.0;True;5
2;True;(5, 2);[1.0, 6.224144622907783e-11];657;551;1.0;True;6
2;True;(5, 2);[1.0, 7.991959892953932e-11];632;475;1.0;True;7
2;True;(5, 2);[1.0, 4.277787868968998e-11];446;425;1.0;True;8
2;True;(5, 2);[1.0, 4.8473687062702556e-11];621;638;1.0;True;9
2;False;(5, 3);[0, 1.0];705;543;1.0;True;0
2;False;(5, 3);[0, 1.0];990;1063;1.0;True;1
2;False;(5, 3);[0, 1.0];715;944;1.0;True;2
2;False;(5, 3);[0, 1.0];710;532;1.0;True;3
2;False;(5, 3);[0, 1.0];493;779;1.0;True;4
2;False;(5, 3);[0, 1.0];732;615;1.0;True;5
2;False;(5, 3);[0, 1.0];762;650;1.0;True;6
2;False;(5, 3);[0, 1.0];612;940;1.0;True;7
2;False;(5, 3);[0, 1.0];841;940;1.0;True;8
2;False;(5, 3);[0, 1.0];712;716;1.0;True;9
0;True;(6, 0);[1.0, 3.331544542166412e-11];549;649;1.0;True;0
0;True;(6, 0);[1.0, 2.289734845645553e-11];313;324;1.0;True;1
0;True;(6, 0);[1.0, 4.277787868968998e-11];307;317;1.0;True;2
0;True;(6, 0);[1.0, 2.020683909022217e-11];659;488;1.0;True;3
0;True;(6, 0);[1.0, 3.331544542166412e-11];298;418;1.0;True;4
0;True;(6, 0);[1.0, 3.331544542166412e-11];659;517;1.0;True;5
0;True;(6, 0);[1.0, 2.5946094982764667e-11];400;477;1.0;True;6
0;True;(6, 0);[1.0, 2.9400777392844726e-11];934;874;1.0;True;7
0;True;(6, 0);[1.0, 1.783247290814639e-11];923;538;1.0;True;8
0;True;(6, 0);[1.0, 7.05287985111216e-11];791;804;1.0;True;9
0;False;(6, 1);[0, 1.0];529;522;1.0;True;0
0;False;(6, 1);[0, 1.0];465;659;1.0;True;1
0;False;(6, 1);[0, 1.0];739;498;1.0;True;2
0;False;(6, 1);[0, 1.0];324;567;1.0;True;3
0;False;(6, 1);[0, 1.0];571;465;1.0;True;4
0;False;(6, 1);[0, 1.0];500;393;1.0;True;5
0;False;(6, 1);[4.1937956583795446e-13, 1.0];299;578;1.0;True;6
0;False;(6, 1);[0, 1.0];567;574;1.0;True;7
0;False;(6, 1);[0, 1.0];374;452;1.0;True;8
0;False;(6, 1);[0, 1.0];492;510;1.0;True;9
0;False;(6, 2);[0, 1.0];514;482;1.0;True;0
0;False;(6, 2);[0, 1.0];955;927;1.0;True;1
0;False;(6, 2);[0, 1.0];493;574;1.0;True;2
0;False;(6, 2);[0, 1.0];653;420;1.0;True;3
0;False;(6, 2);[0, 1.0];796;737;1.0;True;4
0;False;(6, 2);[0, 1.0];481;374;1.0;True;5
0;False;(6, 2);[0, 1.0];642;470;1.0;True;6
0;False;(6, 2);[0, 1.0];891;780;1.0;True;7
0;False;(6, 2);[0, 1.0];572;494;1.0;True;8
0;False;(6, 2);[0, 1.0];847;842;1.0;True;9
0;False;(6, 3);[0, 1.0];408;591;1.0;True;0
0;False;(6, 3);[0, 1.0];828;483;1.0;True;1
0;False;(6, 3);[0, 1.0];688;683;1.0;True;2
0;False;(6, 3);[0, 1.0];270;445;1.0;True;3
0;False;(6, 3);[0, 1.0];696;454;1.0;True;4
0;False;(6, 3);[0, 1.0];535;476;1.0;True;5
0;False;(6, 3);[0, 1.0];725;534;1.0;True;6
0;False;(6, 3);[0, 1.0];999;1037;1.0;True;7
0;False;(6, 3);[0, 1.0];621;483;1.0;True;8
0;False;(6, 3);[5.384940217754036e-13, 1.0];493;633;1.0;True;9
2;False;(7, 0);[0, 1.0];325;456;1.0;True;0
2;False;(7, 0);[0, 1.0];473;512;1.0;True;1
2;False;(7, 0);[0, 1.0];312;543;1.0;True;2
2;False;(7, 0);[0, 1.0];548;352;1.0;True;3
2;False;(7, 0);[0, 1.0];405;511;1.0;True;4
2;False;(7, 0);[0, 1.0];653;512;1.0;True;5
2;False;(7, 0);[0, 1.0];337;738;1.0;True;6
2;False;(7, 0);[0, 1.0];457;464;1.0;True;7
2;False;(7, 0);[0, 1.0];438;443;1.0;True;8
2;False;(7, 0);[0, 1.0];298;378;1.0;True;9
2;False;(7, 1);[0, 1.0];365;490;1.0;True;0
2;False;(7, 1);[0, 1.0];397;572;1.0;True;1
2;False;(7, 1);[0, 1.0];650;478;1.0;True;2
2;False;(7, 1);[0, 1.0];317;411;1.0;True;3
2;False;(7, 1);[0, 1.0];630;841;1.0;True;4
2;False;(7, 1);[0, 1.0];714;466;1.0;True;5
2;False;(7, 1);[0, 1.0];612;560;1.0;True;6
2;False;(7, 1);[0, 1.0];739;541;1.0;True;7
2;False;(7, 1);[0, 1.0];666;590;1.0;True;8
2;False;(7, 1);[0, 1.0];659;738;1.0;True;9
2;True;(7, 2);[1.0, 9.056076989672867e-11];425;375;1.0;True;0
2;True;(7, 2);[1.0, 1.493094676197164e-10];625;425;1.0;True;1
2;True;(7, 2);[1.0, 1.783247290814639e-11];498;500;1.0;True;2
2;True;(7, 2);[1.0, 3.581747930283181e-10];363;433;1.0;True;3
2;True;(7, 2);[1.0, 5.4927883509546835e-11];348;537;1.0;True;4
2;True;(7, 2);[1.0, 2.020683909022217e-11];417;620;1.0;True;5
2;True;(7, 2);[1.0, 3.331544542166412e-11];607;631;1.0;True;6
2;True;(7, 2);[1.0, 6.224144622907783e-11];466;418;1.0;True;7
2;True;(7, 2);[1.0, 1.783247290814639e-11];851;766;1.0;True;8
2;True;(7, 2);[1.0, 3.331544542166412e-11];374;461;1.0;True;9
2;False;(7, 3);[0, 1.0];529;493;1.0;True;0
2;False;(7, 3);[0, 1.0];753;550;1.0;True;1
2;False;(7, 3);[0, 1.0];453;491;1.0;True;2
2;False;(7, 3);[0, 1.0];512;574;1.0;True;3
2;False;(7, 3);[0, 1.0];509;610;1.0;True;4
2;False;(7, 3);[0, 1.0];760;620;1.0;True;5
2;False;(7, 3);[0, 1.0];655;601;1.0;True;6
2;False;(7, 3);[0, 1.0];367;477;1.0;True;7
2;False;(7, 3);[0, 1.0];599;540;1.0;True;8
2;False;(7, 3);[0, 1.0];289;552;1.0;True;9
1;False;(8, 0);[0, 1.0];290;311;1.0;True;0
1;False;(8, 0);[0, 1.0];647;601;1.0;True;1
1;False;(8, 0);[4.1937956583795446e-13, 1.0];596;427;1.0;True;2
1;False;(8, 0);[0, 1.0];367;428;1.0;True;3
1;False;(8, 0);[0, 1.0];334;404;1.0;True;4
1;False;(8, 0);[0, 1.0];1288;864;1.0;True;5
1;False;(8, 0);[0, 1.0];646;742;1.0;True;6
1;False;(8, 0);[0, 1.0];720;481;1.0;True;7
1;False;(8, 0);[0, 1.0];604;434;1.0;True;8
1;False;(8, 0);[0, 1.0];1006;688;1.0;True;9
1;True;(8, 1);[1.0, 7.991959892953932e-11];244;454;1.0;True;0
1;True;(8, 1);[1.0, 3.775134544279098e-11];628;430;1.0;True;1
1;True;(8, 1);[1.0, 4.277787868968998e-11];759;544;1.0;True;2
1;True;(8, 1);[1.0, 9.545034922840628e-12];1292;871;1.0;True;3
1;True;(8, 1);[1.0, 9.056076989672867e-11];655;439;1.0;True;4
1;True;(8, 1);[1.0, 7.991959892953932e-11];954;688;1.0;True;5
1;True;(8, 1);[1.0, 4.8473687062702556e-11];255;234;1.0;True;6
1;True;(8, 1);[1.0, 1.2256067444099483e-11];477;391;1.0;True;7
1;True;(8, 1);[1.0, 1.6918979226151304e-10];777;543;1.0;True;8
1;True;(8, 1);[1.0, 1.3887943864964021e-11];299;296;1.0;True;9
1;False;(8, 2);[0, 1.0];431;396;1.0;True;0
1;False;(8, 2);[0, 1.0];640;530;1.0;True;1
1;False;(8, 2);[0, 1.0];741;455;1.0;True;2
1;False;(8, 2);[0, 1.0];469;511;1.0;True;3
1;False;(8, 2);[0, 1.0];856;853;1.0;True;4
1;False;(8, 2);[0, 1.0];710;883;1.0;True;5
1;False;(8, 2);[0, 1.0];479;490;1.0;True;6
1;False;(8, 2);[0, 1.0];673;812;1.0;True;7
1;False;(8, 2);[0, 1.0];798;550;1.0;True;8
1;False;(8, 2);[0, 1.0];1378;945;1.0;True;9
1;False;(8, 3);[0, 1.0];543;711;1.0;True;0
1;False;(8, 3);[0, 1.0];670;601;1.0;True;1
1;False;(8, 3);[0, 1.0];664;655;1.0;True;2
1;False;(8, 3);[5.384940217754036e-13, 1.0];850;673;1.0;True;3
1;False;(8, 3);[0, 1.0];697;697;1.0;True;4
1;False;(8, 3);[0, 1.0];964;1002;1.0;True;5
1;False;(8, 3);[0, 1.0];663;507;1.0;True;6
1;False;(8, 3);[0, 1.0];545;480;1.0;True;7
1;False;(8, 3);[0, 1.0];943;548;1.0;True;8
1;False;(8, 3);[0, 1.0];879;757;1.0;True;9
2;True;(9, 0);[1.0, 9.056076989672867e-11];648;3357;1.0;False;0
2;True;(9, 0);[1.0, 1.3176514270095466e-10];616;3478;1.0;False;1
2;True;(9, 0);[1.0, 9.736200313009565e-10];4096;0;1.0;False;2
2;True;(9, 0);[1.0, 7.582560427911907e-10];4096;0;1.0;False;3
2;True;(9, 0);[1.0, 9.056076989672867e-11];658;1550;1.0;False;4
2;True;(9, 0);[1.0, 1.162823303022097e-10];669;2090;1.0;False;5
2;True;(9, 0);[1.0, 1.3176514270095466e-10];522;2474;1.0;False;6
2;True;(9, 0);[1.0, 4.277787868968998e-11];570;1921;1.0;False;7
2;True;(9, 0);[1.0, 7.991959892953932e-11];588;1948;1.0;False;8
2;True;(9, 0);[1.0, 3.331544542166412e-11];627;1197;1.0;False;9
2;False;(9, 1);[2.7346982915918745e-12, 1.0];4096;0;0.9;True;0
2;False;(9, 1);[0, 1.0];821;2599;0.9;True;1
2;False;(9, 1);[3.97896253583724e-12, 1.0];4096;0;0.9;True;2
2;True;(9, 1);[0, 0];154;3940;0.1;False;3
2;False;(9, 1);[5.789356328730652e-12, 1.0];4096;0;0.9;True;4
2;False;(9, 1);[0, 1.0];618;3326;0.9;True;5
2;False;(9, 1);[0, 1.0];679;3313;0.9;True;6
2;False;(9, 1);[0, 1.0];381;3713;0.9;True;7
2;False;(9, 1);[0, 1.0];357;3737;0.9;True;8
2;False;(9, 1);[1.463778514125909e-12, 1.0];4096;0;0.9;True;9
2;True;(9, 2);[1.0, 1.6918979226151304e-10];608;2641;1.0;True;0
2;True;(9, 2);[1.0, 1.026187963170189e-10];732;3251;1.0;True;1
2;True;(9, 2);[0.9999785427891018, 2.1444958378736654e-05];4096;0;1.0;True;2
2;True;(9, 2);[1.0, 4.277787868968998e-11];471;3623;1.0;True;3
2;True;(9, 2);[1.0, 2.061153622438558e-09];4096;0;1.0;True;4
2;True;(9, 2);[1.0, 3.581747930283181e-10];684;3384;1.0;True;5
2;True;(9, 2);[1.0, 1.522997974471263e-08];317;3777;1.0;True;6
2;True;(9, 2);[0, 0];4096;0;1.0;True;7
2;True;(9, 2);[1.0, 1.3176514270095466e-10];676;2913;1.0;True;8
2;True;(9, 2);[1.0, 1.026187963170189e-10];698;3375;1.0;True;9
2;False;(9, 3);[0, 1.0];858;2860;1.0;True;0
2;False;(9, 3);[0, 1.0];1135;2959;1.0;True;1
2;False;(9, 3);[8.878265478459658e-13, 1.0];4096;0;1.0;True;2
2;False;(9, 3);[1.8795288165390832e-12, 1.0];4096;0;1.0;True;3
2;False;(9, 3);[6.914400106940203e-13, 1.0];112;3982;1.0;True;4
2;False;(9, 3);[0, 1.0];908;783;1.0;True;5
2;False;(9, 3);[2.129785170955785e-12, 1.0];4096;0;1.0;True;6
2;False;(9, 3);[5.109089028063325e-12, 1.0];4096;0;1.0;True;7
2;False;(9, 3);[4.1937956583795446e-13, 1.0];4096;0;1.0;True;8
2;False;(9, 3);[0, 1.0];707;3387;1.0;True;9
0;True;(10, 0);[1.0, 1.57371021068629e-11];436;455;1.0;True;0
0;True;(10, 0);[1.0, 3.331544542166412e-11];1170;1123;1.0;True;1
0;True;(10, 0);[1.0, 2.289734845645553e-11];833;543;1.0;True;2
0;True;(10, 0);[1.0, 2.289734845645553e-11];377;404;1.0;True;3
0;True;(10, 0);[1.0, 3.775134544279098e-11];589;415;1.0;True;4
0;True;(10, 0);[1.0, 3.775134544279098e-11];1094;1259;1.0;True;5
0;True;(10, 0);[1.0, 1.783247290814639e-11];414;416;1.0;True;6
0;True;(10, 0);[1.0, 4.8473687062702556e-11];640;489;1.0;True;7
0;True;(10, 0);[1.0, 2.289734845645553e-11];571;675;1.0;True;8
0;True;(10, 0);[1.0, 7.991959892953932e-11];1074;1260;1.0;True;9
0;False;(10, 1);[0, 1.0];759;775;1.0;True;0
0;False;(10, 1);[0, 1.0];817;600;1.0;True;1
