extracted_number;id;answer_token_len;correct_answer;reasoning_token_len;frequency_of_answer;is_correct;iter
1;10;233;1;0;1.0;True;5
1;10;171;1;0;1.0;True;6
1;10;165;1;0;1.0;True;7
1;10;232;1;0;1.0;True;8
1;10;280;1;0;1.0;True;9
20;11;262;20;0;1.0;True;0
20;11;219;20;0;1.0;True;1
20;11;235;20;0;1.0;True;2
20;11;278;20;0;1.0;True;3
20;11;257;20;0;1.0;True;4
20;11;291;20;0;1.0;True;5
20;11;219;20;0;1.0;True;6
20;11;285;20;0;1.0;True;7
20;11;239;20;0;1.0;True;8
20;11;222;20;0;1.0;True;9
4;12;92;4;0;1.0;True;0
4;12;112;4;0;1.0;True;1
4;12;62;4;0;1.0;True;2
4;12;126;4;0;1.0;True;3
4;12;98;4;0;1.0;True;4
4;12;108;4;0;1.0;True;5
4;12;94;4;0;1.0;True;6
4;12;128;4;0;1.0;True;7
4;12;100;4;0;1.0;True;8
4;12;133;4;0;1.0;True;9
2;13;169;2;0;1.0;True;0
2;13;197;2;0;1.0;True;1
2;13;204;2;0;1.0;True;2
2;13;164;2;0;1.0;True;3
2;13;140;2;0;1.0;True;4
2;13;182;2;0;1.0;True;5
2;13;195;2;0;1.0;True;6
2;13;190;2;0;1.0;True;7
2;13;139;2;0;1.0;True;8
2;13;207;2;0;1.0;True;9
7;14;130;7;0;1.0;True;0
7;14;125;7;0;1.0;True;1
7;14;151;7;0;1.0;True;2
7;14;69;7;0;1.0;True;3
7;14;91;7;0;1.0;True;4
7;14;133;7;0;1.0;True;5
7;14;133;7;0;1.0;True;6
7;14;137;7;0;1.0;True;7
7;14;128;7;0;1.0;True;8
7;14;75;7;0;1.0;True;9
70;15;200;70;0;1.0;True;0
70;15;171;70;0;1.0;True;1
70;15;182;70;0;1.0;True;2
70;15;179;70;0;1.0;True;3
70;15;189;70;0;1.0;True;4
70;15;192;70;0;1.0;True;5
70;15;166;70;0;1.0;True;6
70;15;188;70;0;1.0;True;7
70;15;165;70;0;1.0;True;8
70;15;184;70;0;1.0;True;9
345;16;161;345;0;1.0;True;0
345;16;150;345;0;1.0;True;1
345;16;160;345;0;1.0;True;2
345;16;179;345;0;1.0;True;3
345;16;210;345;0;1.0;True;4
345;16;170;345;0;1.0;True;5
345;16;188;345;0;1.0;True;6
345;16;194;345;0;1.0;True;7
345;16;156;345;0;1.0;True;8
345;16;146;345;0;1.0;True;9
203;17;1217;266;0;0.2;False;0
49;17;1099;266;0;0.1;False;1
46;17;1336;266;0;0.1;False;2
203;17;4096;266;0;0.2;False;3
106;17;4096;266;0;0.2;False;4
108;17;2444;266;0;0.1;False;5
53;17;3802;266;0;0.1;False;6
47;17;4096;266;0;0.1;False;7
106;17;1439;266;0;0.2;False;8
;17;1648;266;0;0.0;False;9
54;18;125;54;0;1.0;True;0
54;18;101;54;0;1.0;True;1
54;18;193;54;0;1.0;True;2
54;18;164;54;0;1.0;True;3
54;18;99;54;0;1.0;True;4
54;18;134;54;0;1.0;True;5
54;18;126;54;0;1.0;True;6
54;18;138;54;0;1.0;True;7
54;18;140;54;0;1.0;True;8
54;18;132;54;0;1.0;True;9
807;19;90;807;0;1.0;True;0
807;19;92;807;0;1.0;True;1
807;19;104;807;0;1.0;True;2
807;19;106;807;0;1.0;True;3
807;19;98;807;0;1.0;True;4
807;19;100;807;0;1.0;True;5
807;19;73;807;0;1.0;True;6
807;19;117;807;0;1.0;True;7
807;19;110;807;0;1.0;True;8
807;19;91;807;0;1.0;True;9
3;20;98;3;0;1.0;True;0
3;20;137;3;0;1.0;True;1
3;20;204;3;0;1.0;True;2
3;20;114;3;0;1.0;True;3
3;20;117;3;0;1.0;True;4
3;20;116;3;0;1.0;True;5
3;20;149;3;0;1.0;True;6
3;20;157;3;0;1.0;True;7
3;20;139;3;0;1.0;True;8
3;20;168;3;0;1.0;True;9
12;21;177;12;0;1.0;True;0
12;21;146;12;0;1.0;True;1
12;21;256;12;0;1.0;True;2
12;21;114;12;0;1.0;True;3
12;21;168;12;0;1.0;True;4
12;21;240;12;0;1.0;True;5
12;21;202;12;0;1.0;True;6
12;21;199;12;0;1.0;True;7
12;21;234;12;0;1.0;True;8
12;21;125;12;0;1.0;True;9
10;22;845;23;0;0.4;False;0
10;22;1499;23;0;0.4;False;1
10;22;692;23;0;0.4;False;2
13;22;168;23;0;0.3;False;3
10;22;691;23;0;0.4;False;4
13;22;681;23;0;0.3;False;5
13;22;212;23;0;0.3;False;6
3;22;557;23;0;0.1;False;7
;22;669;23;0;0.0;False;8
;22;652;23;0;0.0;False;9
31;23;177;31;0;1.0;True;0
31;23;150;31;0;1.0;True;1
31;23;214;31;0;1.0;True;2
31;23;198;31;0;1.0;True;3
31;23;165;31;0;1.0;True;4
31;23;165;31;0;1.0;True;5
31;23;196;31;0;1.0;True;6
31;23;189;31;0;1.0;True;7
31;23;192;31;0;1.0;True;8
31;23;157;31;0;1.0;True;9
1201565;24;136;1201565;0;1.0;True;0
1201565;24;147;1201565;0;1.0;True;1
1201565;24;139;1201565;0;1.0;True;2
1201565;24;161;1201565;0;1.0;True;3
1201565;24;154;1201565;0;1.0;True;4
1201565;24;196;1201565;0;1.0;True;5
1201565;24;210;1201565;0;1.0;True;6
1201565;24;211;1201565;0;1.0;True;7
1201565;24;156;1201565;0;1.0;True;8
1201565;24;164;1201565;0;1.0;True;9
89;25;108;89;0;1.0;True;0
89;25;88;89;0;1.0;True;1
89;25;101;89;0;1.0;True;2
89;25;125;89;0;1.0;True;3
89;25;84;89;0;1.0;True;4
89;25;110;89;0;1.0;True;5
89;25;126;89;0;1.0;True;6
89;25;119;89;0;1.0;True;7
89;25;88;89;0;1.0;True;8
89;25;96;89;0;1.0;True;9
540;26;89;574;0;0.9;False;0
540;26;101;574;0;0.9;False;1
540;26;67;574;0;0.9;False;2
540;26;102;574;0;0.9;False;3
540;26;95;574;0;0.9;False;4
540;26;80;574;0;0.9;False;5
17;26;319;574;0;0.1;False;6
540;26;113;574;0;0.9;False;7
540;26;107;574;0;0.9;False;8
540;26;93;574;0;0.9;False;9
8;27;147;8;0;1.0;True;0
8;27;189;8;0;1.0;True;1
8;27;201;8;0;1.0;True;2
8;27;200;8;0;1.0;True;3
8;27;165;8;0;1.0;True;4
8;27;146;8;0;1.0;True;5
8;27;109;8;0;1.0;True;6
8;27;150;8;0;1.0;True;7
8;27;187;8;0;1.0;True;8
8;27;197;8;0;1.0;True;9
146;28;167;146;0;1.0;True;0
146;28;172;146;0;1.0;True;1
146;28;218;146;0;1.0;True;2
146;28;225;146;0;1.0;True;3
146;28;229;146;0;1.0;True;4
146;28;148;146;0;1.0;True;5
146;28;213;146;0;1.0;True;6
146;28;153;146;0;1.0;True;7
146;28;191;146;0;1.0;True;8
146;28;158;146;0;1.0;True;9
1;29;246;1;0;1.0;True;0
1;29;251;1;0;1.0;True;1
1;29;168;1;0;1.0;True;2
1;29;211;1;0;1.0;True;3
1;29;188;1;0;1.0;True;4
1;29;206;1;0;1.0;True;5
1;29;205;1;0;1.0;True;6
1;29;190;1;0;1.0;True;7
1;29;221;1;0;1.0;True;8
1;29;313;1;0;1.0;True;9
14;30;188;14;0;0.9;True;0
14;30;157;14;0;0.9;True;1
14;30;293;14;0;0.9;True;2
14;30;143;14;0;0.9;True;3
14;30;180;14;0;0.9;True;4
2;30;361;14;0;0.1;False;5
14;30;202;14;0;0.9;True;6
14;30;245;14;0;0.9;True;7
14;30;250;14;0;0.9;True;8
14;30;318;14;0;0.9;True;9
2;31;175;2;0;1.0;True;0
2;31;196;2;0;1.0;True;1
2;31;150;2;0;1.0;True;2
2;31;142;2;0;1.0;True;3
2;31;154;2;0;1.0;True;4
2;31;125;2;0;1.0;True;5
2;31;180;2;0;1.0;True;6
2;31;179;2;0;1.0;True;7
2;31;119;2;0;1.0;True;8
2;31;115;2;0;1.0;True;9
7;32;128;7;0;1.0;True;0
7;32;123;7;0;1.0;True;1
7;32;144;7;0;1.0;True;2
7;32;151;7;0;1.0;True;3
7;32;147;7;0;1.0;True;4
7;32;204;7;0;1.0;True;5
7;32;188;7;0;1.0;True;6
7;32;122;7;0;1.0;True;7
7;32;123;7;0;1.0;True;8
7;32;159;7;0;1.0;True;9
12;33;480;12;0;1.0;True;0
12;33;265;12;0;1.0;True;1
12;33;180;12;0;1.0;True;2
12;33;188;12;0;1.0;True;3
12;33;161;12;0;1.0;True;4
12;33;247;12;0;1.0;True;5
12;33;258;12;0;1.0;True;6
12;33;227;12;0;1.0;True;7
12;33;515;12;0;1.0;True;8
12;33;176;12;0;1.0;True;9
21;34;151;21;0;1.0;True;0
21;34;133;21;0;1.0;True;1
21;34;128;21;0;1.0;True;2
21;34;129;21;0;1.0;True;3
21;34;133;21;0;1.0;True;4
21;34;137;21;0;1.0;True;5
21;34;177;21;0;1.0;True;6
21;34;104;21;0;1.0;True;7
21;34;158;21;0;1.0;True;8
21;34;165;21;0;1.0;True;9
14;35;273;14;0;0.9;True;0
14;35;213;14;0;0.9;True;1
14;35;254;14;0;0.9;True;2
14;35;239;14;0;0.9;True;3
14;35;424;14;0;0.9;True;4
14;35;178;14;0;0.9;True;5
14;35;179;14;0;0.9;True;6
20;35;155;14;0;0.1;False;7
14;35;215;14;0;0.9;True;8
14;35;176;14;0;0.9;True;9
2;36;170;2;0;1.0;True;0
2;36;117;2;0;1.0;True;1
2;36;122;2;0;1.0;True;2
2;36;119;2;0;1.0;True;3
2;36;112;2;0;1.0;True;4
2;36;122;2;0;1.0;True;5
2;36;132;2;0;1.0;True;6
2;36;134;2;0;1.0;True;7
2;36;120;2;0;1.0;True;8
2;36;135;2;0;1.0;True;9
51;37;141;51;0;1.0;True;0
51;37;105;51;0;1.0;True;1
51;37;103;51;0;1.0;True;2
51;37;90;51;0;1.0;True;3
51;37;109;51;0;1.0;True;4
51;37;125;51;0;1.0;True;5
51;37;89;51;0;1.0;True;6
51;37;94;51;0;1.0;True;7
51;37;98;51;0;1.0;True;8
51;37;74;51;0;1.0;True;9
2;38;98;2;0;1.0;True;0
2;38;70;2;0;1.0;True;1
2;38;127;2;0;1.0;True;2
2;38;102;2;0;1.0;True;3
2;38;142;2;0;1.0;True;4
2;38;92;2;0;1.0;True;5
2;38;144;2;0;1.0;True;6
2;38;166;2;0;1.0;True;7
2;38;116;2;0;1.0;True;8
2;38;137;2;0;1.0;True;9
15;39;919;15;0;0.6;True;0
1;39;539;15;0;0.1;False;1
15;39;335;15;0;0.6;True;2
14;39;448;15;0;0.3;False;3
15;39;1461;15;0;0.6;True;4
15;39;641;15;0;0.6;True;5
15;39;176;15;0;0.6;True;6
14;39;508;15;0;0.3;False;7
15;39;160;15;0;0.6;True;8
14;39;620;15;0;0.3;False;9
20;40;157;20;0;1.0;True;0
20;40;100;20;0;1.0;True;1
20;40;105;20;0;1.0;True;2
20;40;94;20;0;1.0;True;3
20;40;136;20;0;1.0;True;4
20;40;97;20;0;1.0;True;5
20;40;156;20;0;1.0;True;6
20;40;98;20;0;1.0;True;7
20;40;141;20;0;1.0;True;8
20;40;127;20;0;1.0;True;9
3;41;168;3;0;1.0;True;0
3;41;106;3;0;1.0;True;1
3;41;116;3;0;1.0;True;2
3;41;113;3;0;1.0;True;3
3;41;139;3;0;1.0;True;4
3;41;117;3;0;1.0;True;5
3;41;148;3;0;1.0;True;6
3;41;163;3;0;1.0;True;7
3;41;184;3;0;1.0;True;8
3;41;129;3;0;1.0;True;9
7;42;172;7;0;1.0;True;0
7;42;125;7;0;1.0;True;1
7;42;160;7;0;1.0;True;2
7;42;148;7;0;1.0;True;3
7;42;133;7;0;1.0;True;4
7;42;163;7;0;1.0;True;5
7;42;138;7;0;1.0;True;6
7;42;155;7;0;1.0;True;7
7;42;128;7;0;1.0;True;8
7;42;177;7;0;1.0;True;9
42;43;80;42;0;1.0;True;0
42;43;103;42;0;1.0;True;1
42;43;101;42;0;1.0;True;2
42;43;134;42;0;1.0;True;3
42;43;103;42;0;1.0;True;4
42;43;128;42;0;1.0;True;5
42;43;103;42;0;1.0;True;6
42;43;121;42;0;1.0;True;7
42;43;138;42;0;1.0;True;8
42;43;133;42;0;1.0;True;9
756;44;156;756;0;1.0;True;0
756;44;134;756;0;1.0;True;1
756;44;153;756;0;1.0;True;2
756;44;167;756;0;1.0;True;3
756;44;165;756;0;1.0;True;4
756;44;181;756;0;1.0;True;5
756;44;153;756;0;1.0;True;6
756;44;155;756;0;1.0;True;7
756;44;174;756;0;1.0;True;8
756;44;139;756;0;1.0;True;9
11;45;140;11;0;1.0;True;0
11;45;147;11;0;1.0;True;1
11;45;134;11;0;1.0;True;2
11;45;197;11;0;1.0;True;3
11;45;133;11;0;1.0;True;4
11;45;179;11;0;1.0;True;5
11;45;146;11;0;1.0;True;6
11;45;167;11;0;1.0;True;7
11;45;142;11;0;1.0;True;8
11;45;167;11;0;1.0;True;9
5;46;288;5;0;0.8;True;0
5;46;157;5;0;0.8;True;1
2;46;385;5;0;0.1;False;2
;46;1839;5;0;0.0;False;3
5;46;202;5;0;0.8;True;4
5;46;317;5;0;0.8;True;5
5;46;4096;5;0;0.8;True;6
5;46;2630;5;0;0.8;True;7
5;46;257;5;0;0.8;True;8
5;46;301;5;0;0.8;True;9
12;47;124;12;0;1.0;True;0
12;47;152;12;0;1.0;True;1
12;47;177;12;0;1.0;True;2
12;47;185;12;0;1.0;True;3
12;47;147;12;0;1.0;True;4
12;47;157;12;0;1.0;True;5
12;47;147;12;0;1.0;True;6
12;47;150;12;0;1.0;True;7
12;47;120;12;0;1.0;True;8
12;47;157;12;0;1.0;True;9
65;48;159;65;0;1.0;True;0
65;48;141;65;0;1.0;True;1
65;48;190;65;0;1.0;True;2
65;48;172;65;0;1.0;True;3
65;48;156;65;0;1.0;True;4
65;48;173;65;0;1.0;True;5
65;48;153;65;0;1.0;True;6
65;48;168;65;0;1.0;True;7
65;48;202;65;0;1.0;True;8
65;48;134;65;0;1.0;True;9
1;49;155;1;0;1.0;True;0
1;49;116;1;0;1.0;True;1
1;49;144;1;0;1.0;True;2
1;49;116;1;0;1.0;True;3
1;49;133;1;0;1.0;True;4
1;49;159;1;0;1.0;True;5
1;49;124;1;0;1.0;True;6
1;49;124;1;0;1.0;True;7
1;49;112;1;0;1.0;True;8
1;49;156;1;0;1.0;True;9
111;50;175;111;0;1.0;True;0
111;50;163;111;0;1.0;True;1
111;50;180;111;0;1.0;True;2
111;50;166;111;0;1.0;True;3
111;50;154;111;0;1.0;True;4
111;50;132;111;0;1.0;True;5
111;50;185;111;0;1.0;True;6
111;50;208;111;0;1.0;True;7
111;50;156;111;0;1.0;True;8
111;50;184;111;0;1.0;True;9
1;51;133;1;0;1.0;True;0
1;51;156;1;0;1.0;True;1
1;51;173;1;0;1.0;True;2
1;51;179;1;0;1.0;True;3
1;51;154;1;0;1.0;True;4
1;51;130;1;0;1.0;True;5
1;51;121;1;0;1.0;True;6
1;51;156;1;0;1.0;True;7
1;51;119;1;0;1.0;True;8
1;51;154;1;0;1.0;True;9
27;52;173;27;0;1.0;True;0
27;52;370;27;0;1.0;True;1
27;52;411;27;0;1.0;True;2
27;52;578;27;0;1.0;True;3
27;52;374;27;0;1.0;True;4
27;52;299;27;0;1.0;True;5
27;52;257;27;0;1.0;True;6
27;52;272;27;0;1.0;True;7
27;52;626;27;0;1.0;True;8
27;52;273;27;0;1.0;True;9
4;53;152;4;0;1.0;True;0
4;53;148;4;0;1.0;True;1
4;53;122;4;0;1.0;True;2
4;53;131;4;0;1.0;True;3
4;53;152;4;0;1.0;True;4
4;53;126;4;0;1.0;True;5
4;53;122;4;0;1.0;True;6
4;53;126;4;0;1.0;True;7
4;53;146;4;0;1.0;True;8
4;53;147;4;0;1.0;True;9
17;54;263;17;0;1.0;True;0
17;54;238;17;0;1.0;True;1
17;54;235;17;0;1.0;True;2
17;54;243;17;0;1.0;True;3
17;54;315;17;0;1.0;True;4
17;54;230;17;0;1.0;True;5
17;54;235;17;0;1.0;True;6
17;54;256;17;0;1.0;True;7
17;54;308;17;0;1.0;True;8
17;54;306;17;0;1.0;True;9
13;55;139;13;0;1.0;True;0
13;55;135;13;0;1.0;True;1
13;55;134;13;0;1.0;True;2
13;55;128;13;0;1.0;True;3
13;55;119;13;0;1.0;True;4
13;55;149;13;0;1.0;True;5
13;55;95;13;0;1.0;True;6
13;55;124;13;0;1.0;True;7
13;55;138;13;0;1.0;True;8
13;55;122;13;0;1.0;True;9
10;56;123;10;0;1.0;True;0
10;56;110;10;0;1.0;True;1
10;56;118;10;0;1.0;True;2
10;56;125;10;0;1.0;True;3
10;56;114;10;0;1.0;True;4
10;56;151;10;0;1.0;True;5
10;56;144;10;0;1.0;True;6
10;56;112;10;0;1.0;True;7
10;56;133;10;0;1.0;True;8
10;56;147;10;0;1.0;True;9
77;57;136;77;0;1.0;True;0
77;57;110;77;0;1.0;True;1
77;57;122;77;0;1.0;True;2
77;57;145;77;0;1.0;True;3
77;57;152;77;0;1.0;True;4
77;57;165;77;0;1.0;True;5
77;57;133;77;0;1.0;True;6
77;57;155;77;0;1.0;True;7
77;57;142;77;0;1.0;True;8
77;57;164;77;0;1.0;True;9
1092;58;335;1092;0;1.0;True;0
1092;58;223;1092;0;1.0;True;1
1092;58;272;1092;0;1.0;True;2
1092;58;302;1092;0;1.0;True;3
1092;58;223;1092;0;1.0;True;4
1092;58;329;1092;0;1.0;True;5
1092;58;270;1092;0;1.0;True;6
1092;58;309;1092;0;1.0;True;7
1092;58;201;1092;0;1.0;True;8
1092;58;226;1092;0;1.0;True;9
5;59;178;5;0;1.0;True;0
5;59;213;5;0;1.0;True;1
5;59;165;5;0;1.0;True;2
5;59;221;5;0;1.0;True;3
5;59;201;5;0;1.0;True;4
5;59;173;5;0;1.0;True;5
5;59;192;5;0;1.0;True;6
5;59;159;5;0;1.0;True;7
5;59;214;5;0;1.0;True;8
5;59;186;5;0;1.0;True;9
7;60;140;7;0;1.0;True;0
7;60;156;7;0;1.0;True;1
7;60;175;7;0;1.0;True;2
7;60;145;7;0;1.0;True;3
7;60;140;7;0;1.0;True;4
7;60;163;7;0;1.0;True;5
7;60;139;7;0;1.0;True;6
7;60;171;7;0;1.0;True;7
7;60;138;7;0;1.0;True;8
7;60;117;7;0;1.0;True;9
45;61;179;45;0;1.0;True;0
45;61;104;45;0;1.0;True;1
45;61;102;45;0;1.0;True;2
45;61;170;45;0;1.0;True;3
45;61;138;45;0;1.0;True;4
45;61;172;45;0;1.0;True;5
45;61;176;45;0;1.0;True;6
45;61;192;45;0;1.0;True;7
45;61;139;45;0;1.0;True;8
45;61;183;45;0;1.0;True;9
0;62;192;10;0;0.9;False;0
;62;220;10;0;0.0;False;1
0;62;168;10;0;0.9;False;2
0;62;182;10;0;0.9;False;3
0;62;243;10;0;0.9;False;4
0;62;211;10;0;0.9;False;5
0;62;143;10;0;0.9;False;6
0;62;241;10;0;0.9;False;7
0;62;245;10;0;0.9;False;8
0;62;199;10;0;0.9;False;9
52;63;164;52;0;0.9;True;0
52;63;179;52;0;0.9;True;1
88;63;352;52;0;0.1;False;2
52;63;165;52;0;0.9;True;3
52;63;213;52;0;0.9;True;4
52;63;380;52;0;0.9;True;5
52;63;218;52;0;0.9;True;6
52;63;263;52;0;0.9;True;7
52;63;265;52;0;0.9;True;8
52;63;353;52;0;0.9;True;9
2;64;210;2;0;1.0;True;0
2;64;170;2;0;1.0;True;1
2;64;151;2;0;1.0;True;2
2;64;246;2;0;1.0;True;3
2;64;188;2;0;1.0;True;4
2;64;166;2;0;1.0;True;5
2;64;274;2;0;1.0;True;6
2;64;168;2;0;1.0;True;7
2;64;154;2;0;1.0;True;8
2;64;196;2;0;1.0;True;9
6;65;203;6;0;1.0;True;0
6;65;203;6;0;1.0;True;1
6;65;199;6;0;1.0;True;2
6;65;227;6;0;1.0;True;3
6;65;230;6;0;1.0;True;4
6;65;239;6;0;1.0;True;5
6;65;170;6;0;1.0;True;6
6;65;216;6;0;1.0;True;7
6;65;240;6;0;1.0;True;8
6;65;254;6;0;1.0;True;9
16;66;102;16;0;1.0;True;0
16;66;148;16;0;1.0;True;1
16;66;106;16;0;1.0;True;2
16;66;135;16;0;1.0;True;3
16;66;98;16;0;1.0;True;4
16;66;118;16;0;1.0;True;5
16;66;122;16;0;1.0;True;6
16;66;92;16;0;1.0;True;7
16;66;153;16;0;1.0;True;8
16;66;105;16;0;1.0;True;9
469;67;118;469;0;1.0;True;0
469;67;186;469;0;1.0;True;1
469;67;216;469;0;1.0;True;2
469;67;123;469;0;1.0;True;3
469;67;164;469;0;1.0;True;4
469;67;155;469;0;1.0;True;5
469;67;167;469;0;1.0;True;6
469;67;108;469;0;1.0;True;7
469;67;140;469;0;1.0;True;8
469;67;221;469;0;1.0;True;9
12518;68;160;12518;0;1.0;True;0
12518;68;166;12518;0;1.0;True;1
12518;68;160;12518;0;1.0;True;2
12518;68;143;12518;0;1.0;True;3
12518;68;154;12518;0;1.0;True;4
12518;68;162;12518;0;1.0;True;5
12518;68;131;12518;0;1.0;True;6
12518;68;201;12518;0;1.0;True;7
12518;68;153;12518;0;1.0;True;8
12518;68;173;12518;0;1.0;True;9
1;69;132;1;0;1.0;True;0
1;69;102;1;0;1.0;True;1
1;69;128;1;0;1.0;True;2
1;69;179;1;0;1.0;True;3
1;69;117;1;0;1.0;True;4
1;69;154;1;0;1.0;True;5
1;69;123;1;0;1.0;True;6
1;69;108;1;0;1.0;True;7
1;69;144;1;0;1.0;True;8
1;69;140;1;0;1.0;True;9
2;70;142;2;0;1.0;True;0
2;70;136;2;0;1.0;True;1
2;70;127;2;0;1.0;True;2
2;70;124;2;0;1.0;True;3
2;70;84;2;0;1.0;True;4
2;70;168;2;0;1.0;True;5
2;70;127;2;0;1.0;True;6
2;70;128;2;0;1.0;True;7
2;70;102;2;0;1.0;True;8
2;70;118;2;0;1.0;True;9
131;71;106;131;0;1.0;True;0
131;71;156;131;0;1.0;True;1
131;71;153;131;0;1.0;True;2
131;71;138;131;0;1.0;True;3
131;71;137;131;0;1.0;True;4
131;71;153;131;0;1.0;True;5
131;71;143;131;0;1.0;True;6
131;71;140;131;0;1.0;True;7
131;71;139;131;0;1.0;True;8
131;71;109;131;0;1.0;True;9
92;72;139;92;0;1.0;True;0
92;72;302;92;0;1.0;True;1
92;72;223;92;0;1.0;True;2
92;72;330;92;0;1.0;True;3
92;72;284;92;0;1.0;True;4
92;72;197;92;0;1.0;True;5
92;72;153;92;0;1.0;True;6
92;72;216;92;0;1.0;True;7
92;72;133;92;0;1.0;True;8
92;72;265;92;0;1.0;True;9
640;73;117;640;0;1.0;True;0
640;73;112;640;0;1.0;True;1
640;73;144;640;0;1.0;True;2
640;73;189;640;0;1.0;True;3
640;73;143;640;0;1.0;True;4
640;73;131;640;0;1.0;True;5
640;73;170;640;0;1.0;True;6
640;73;189;640;0;1.0;True;7
640;73;150;640;0;1.0;True;8
640;73;141;640;0;1.0;True;9
42;74;119;42;0;1.0;True;0
42;74;131;42;0;1.0;True;1
42;74;199;42;0;1.0;True;2
42;74;119;42;0;1.0;True;3
42;74;102;42;0;1.0;True;4
42;74;218;42;0;1.0;True;5
42;74;147;42;0;1.0;True;6
42;74;216;42;0;1.0;True;7
42;74;191;42;0;1.0;True;8
42;74;113;42;0;1.0;True;9
252;75;224;7;0;1.0;False;0
252;75;142;7;0;1.0;False;1
252;75;186;7;0;1.0;False;2
252;75;198;7;0;1.0;False;3
252;75;206;7;0;1.0;False;4
252;75;148;7;0;1.0;False;5
252;75;228;7;0;1.0;False;6
252;75;199;7;0;1.0;False;7
252;75;236;7;0;1.0;False;8
252;75;220;7;0;1.0;False;9
25;76;158;25;0;1.0;True;0
25;76;162;25;0;1.0;True;1
25;76;181;25;0;1.0;True;2
25;76;137;25;0;1.0;True;3
25;76;165;25;0;1.0;True;4
25;76;142;25;0;1.0;True;5
25;76;135;25;0;1.0;True;6
