extracted_number;id;correct_answer;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
35;5;35.0;297;0;1.0;True;5
35;5;35.0;333;0;1.0;True;6
35;5;35.0;331;0;1.0;True;7
35;5;35.0;317;0;1.0;True;8
35;5;35.0;317;0;1.0;True;9
48;6;48.0;240;0;1.0;True;0
48;6;48.0;219;0;1.0;True;1
48;6;48.0;245;0;1.0;True;2
48;6;48.0;234;0;1.0;True;3
48;6;48.0;379;0;1.0;True;4
48;6;48.0;289;0;1.0;True;5
48;6;48.0;254;0;1.0;True;6
48;6;48.0;253;0;1.0;True;7
48;6;48.0;265;0;1.0;True;8
48;6;48.0;236;0;1.0;True;9
16;7;16.0;763;0;1.0;True;0
16;7;16.0;369;0;1.0;True;1
16;7;16.0;270;0;1.0;True;2
16;7;16.0;953;0;1.0;True;3
16;7;16.0;244;0;1.0;True;4
16;7;16.0;251;0;1.0;True;5
16;7;16.0;1499;0;1.0;True;6
16;7;16.0;285;0;1.0;True;7
16;7;16.0;287;0;1.0;True;8
16;7;16.0;499;0;1.0;True;9
41;8;41.0;250;0;1.0;True;0
41;8;41.0;302;0;1.0;True;1
41;8;41.0;315;0;1.0;True;2
41;8;41.0;711;0;1.0;True;3
41;8;41.0;256;0;1.0;True;4
41;8;41.0;240;0;1.0;True;5
41;8;41.0;258;0;1.0;True;6
41;8;41.0;280;0;1.0;True;7
41;8;41.0;239;0;1.0;True;8
41;8;41.0;273;0;1.0;True;9
990.0;9;990.0;354;0;1.0;True;0
990.0;9;990.0;333;0;1.0;True;1
990.0;9;990.0;612;0;1.0;True;2
990.0;9;990.0;371;0;1.0;True;3
990.0;9;990.0;363;0;1.0;True;4
990.0;9;990.0;400;0;1.0;True;5
990.0;9;990.0;402;0;1.0;True;6
990.0;9;990.0;398;0;1.0;True;7
990.0;9;990.0;370;0;1.0;True;8
990.0;9;990.0;389;0;1.0;True;9
121;10;121.0;754;0;1.0;True;0
121;10;121.0;613;0;1.0;True;1
121;10;121.0;659;0;1.0;True;2
121;10;121.0;2883;0;1.0;True;3
121;10;121.0;588;0;1.0;True;4
121;10;121.0;790;0;1.0;True;5
121;10;121.0;864;0;1.0;True;6
121;10;121.0;762;0;1.0;True;7
121;10;121.0;601;0;1.0;True;8
121;10;121.0;777;0;1.0;True;9
5;11;5.0;454;0;0.9;True;0
5;11;5.0;408;0;0.9;True;1
5;11;5.0;415;0;0.9;True;2
5;11;5.0;435;0;0.9;True;3
5;11;5.0;705;0;0.9;True;4
5;11;5.0;433;0;0.9;True;5
5;11;5.0;417;0;0.9;True;6
5;11;5.0;418;0;0.9;True;7
5;11;5.0;638;0;0.9;True;8
1;11;5.0;985;0;0.1;False;9
85;12;85.0;207;0;1.0;True;0
85;12;85.0;242;0;1.0;True;1
85;12;85.0;225;0;1.0;True;2
85;12;85.0;271;0;1.0;True;3
85;12;85.0;214;0;1.0;True;4
85;12;85.0;237;0;1.0;True;5
85;12;85.0;207;0;1.0;True;6
85;12;85.0;220;0;1.0;True;7
85;12;85.0;277;0;1.0;True;8
85;12;85.0;262;0;1.0;True;9
32.5;13;35.0;238;0;0.2;False;0
45;13;35.0;281;0;0.3;False;1
35;13;35.0;236;0;0.4;True;2
35;13;35.0;254;0;0.4;True;3
45;13;35.0;266;0;0.3;False;4
35;13;35.0;245;0;0.4;True;5
45;13;35.0;272;0;0.3;False;6
35;13;35.0;233;0;0.4;True;7
32.5;13;35.0;329;0;0.2;False;8
22.5;13;35.0;226;0;0.1;False;9
5;14;5.0;248;0;1.0;True;0
5;14;5.0;249;0;1.0;True;1
5;14;5.0;345;0;1.0;True;2
5;14;5.0;263;0;1.0;True;3
5;14;5.0;245;0;1.0;True;4
5;14;5.0;289;0;1.0;True;5
5;14;5.0;249;0;1.0;True;6
5;14;5.0;253;0;1.0;True;7
5;14;5.0;265;0;1.0;True;8
5;14;5.0;188;0;1.0;True;9
448000;15;448000.0;392;0;1.0;True;0
448000;15;448000.0;435;0;1.0;True;1
448000;15;448000.0;489;0;1.0;True;2
448000;15;448000.0;787;0;1.0;True;3
448000;15;448000.0;443;0;1.0;True;4
448000;15;448000.0;405;0;1.0;True;5
448000;15;448000.0;471;0;1.0;True;6
448000;15;448000.0;474;0;1.0;True;7
448000;15;448000.0;473;0;1.0;True;8
448000;15;448000.0;440;0;1.0;True;9
800;16;800.0;262;0;1.0;True;0
800;16;800.0;281;0;1.0;True;1
800;16;800.0;267;0;1.0;True;2
800;16;800.0;270;0;1.0;True;3
800;16;800.0;309;0;1.0;True;4
800;16;800.0;239;0;1.0;True;5
800;16;800.0;290;0;1.0;True;6
800;16;800.0;310;0;1.0;True;7
800;16;800.0;253;0;1.0;True;8
800;16;800.0;293;0;1.0;True;9
43;17;43.0;701;0;1.0;True;0
43;17;43.0;452;0;1.0;True;1
43;17;43.0;380;0;1.0;True;2
43;17;43.0;325;0;1.0;True;3
43;17;43.0;370;0;1.0;True;4
43;17;43.0;331;0;1.0;True;5
43;17;43.0;522;0;1.0;True;6
43;17;43.0;388;0;1.0;True;7
43;17;43.0;298;0;1.0;True;8
43;17;43.0;728;0;1.0;True;9
16;18;16.0;263;0;1.0;True;0
16;18;16.0;260;0;1.0;True;1
16;18;16.0;280;0;1.0;True;2
16;18;16.0;291;0;1.0;True;3
16;18;16.0;324;0;1.0;True;4
16;18;16.0;320;0;1.0;True;5
16;18;16.0;263;0;1.0;True;6
16;18;16.0;310;0;1.0;True;7
16;18;16.0;266;0;1.0;True;8
16;18;16.0;356;0;1.0;True;9
16;19;16.0;300;0;1.0;True;0
16;19;16.0;306;0;1.0;True;1
16;19;16.0;309;0;1.0;True;2
16;19;16.0;274;0;1.0;True;3
16;19;16.0;292;0;1.0;True;4
16;19;16.0;301;0;1.0;True;5
16;19;16.0;299;0;1.0;True;6
16;19;16.0;267;0;1.0;True;7
16;19;16.0;295;0;1.0;True;8
16;19;16.0;260;0;1.0;True;9
38;20;38.0;217;0;1.0;True;0
38;20;38.0;204;0;1.0;True;1
38;20;38.0;196;0;1.0;True;2
38;20;38.0;251;0;1.0;True;3
38;20;38.0;217;0;1.0;True;4
38;20;38.0;219;0;1.0;True;5
38;20;38.0;225;0;1.0;True;6
38;20;38.0;241;0;1.0;True;7
38;20;38.0;215;0;1.0;True;8
38;20;38.0;265;0;1.0;True;9
1080;21;1080.0;331;0;1.0;True;0
1080;21;1080.0;1062;0;1.0;True;1
1080;21;1080.0;1176;0;1.0;True;2
1080;21;1080.0;340;0;1.0;True;3
1080;21;1080.0;324;0;1.0;True;4
1080;21;1080.0;1095;0;1.0;True;5
1080;21;1080.0;857;0;1.0;True;6
1080;21;1080.0;336;0;1.0;True;7
1080;21;1080.0;374;0;1.0;True;8
1080;21;1080.0;422;0;1.0;True;9
7;22;7.0;322;0;1.0;True;0
7;22;7.0;527;0;1.0;True;1
7;22;7.0;346;0;1.0;True;2
7;22;7.0;386;0;1.0;True;3
7;22;7.0;342;0;1.0;True;4
7;22;7.0;336;0;1.0;True;5
7;22;7.0;313;0;1.0;True;6
7;22;7.0;296;0;1.0;True;7
7;22;7.0;543;0;1.0;True;8
7;22;7.0;304;0;1.0;True;9
5;23;5.0;306;0;1.0;True;0
5;23;5.0;358;0;1.0;True;1
5;23;5.0;321;0;1.0;True;2
5;23;5.0;240;0;1.0;True;3
5;23;5.0;333;0;1.0;True;4
5;23;5.0;288;0;1.0;True;5
5;23;5.0;291;0;1.0;True;6
5;23;5.0;265;0;1.0;True;7
5;23;5.0;258;0;1.0;True;8
5;23;5.0;279;0;1.0;True;9
62;24;62.0;171;0;1.0;True;0
62;24;62.0;158;0;1.0;True;1
62;24;62.0;189;0;1.0;True;2
62;24;62.0;253;0;1.0;True;3
62;24;62.0;231;0;1.0;True;4
62;24;62.0;187;0;1.0;True;5
62;24;62.0;210;0;1.0;True;6
62;24;62.0;195;0;1.0;True;7
62;24;62.0;202;0;1.0;True;8
62;24;62.0;165;0;1.0;True;9
110;25;110.0;295;0;1.0;True;0
110;25;110.0;990;0;1.0;True;1
110;25;110.0;239;0;1.0;True;2
110;25;110.0;292;0;1.0;True;3
110;25;110.0;419;0;1.0;True;4
110;25;110.0;328;0;1.0;True;5
110;25;110.0;326;0;1.0;True;6
110;25;110.0;295;0;1.0;True;7
110;25;110.0;278;0;1.0;True;8
110;25;110.0;839;0;1.0;True;9
400;26;400.0;233;0;1.0;True;0
400;26;400.0;2167;0;1.0;True;1
400;26;400.0;755;0;1.0;True;2
400;26;400.0;316;0;1.0;True;3
400;26;400.0;1633;0;1.0;True;4
400;26;400.0;227;0;1.0;True;5
400;26;400.0;1180;0;1.0;True;6
400;26;400.0;815;0;1.0;True;7
400;26;400.0;911;0;1.0;True;8
400;26;400.0;1783;0;1.0;True;9
400;27;400.0;2294;0;1.0;True;0
400;27;400.0;374;0;1.0;True;1
400;27;400.0;299;0;1.0;True;2
400;27;400.0;295;0;1.0;True;3
400;27;400.0;298;0;1.0;True;4
400;27;400.0;340;0;1.0;True;5
400;27;400.0;309;0;1.0;True;6
400;27;400.0;301;0;1.0;True;7
400;27;400.0;351;0;1.0;True;8
400;27;400.0;332;0;1.0;True;9
8;28;8.0;698;0;1.0;True;0
8;28;8.0;163;0;1.0;True;1
8;28;8.0;209;0;1.0;True;2
8;28;8.0;621;0;1.0;True;3
8;28;8.0;647;0;1.0;True;4
8;28;8.0;929;0;1.0;True;5
8;28;8.0;254;0;1.0;True;6
8;28;8.0;794;0;1.0;True;7
8;28;8.0;232;0;1.0;True;8
8;28;8.0;195;0;1.0;True;9
1000;29;1000.0;878;0;1.0;True;0
1000;29;1000.0;309;0;1.0;True;1
1000;29;1000.0;734;0;1.0;True;2
1000;29;1000.0;1116;0;1.0;True;3
1000;29;1000.0;1113;0;1.0;True;4
1000;29;1000.0;1265;0;1.0;True;5
1000;29;1000.0;784;0;1.0;True;6
1000;29;1000.0;687;0;1.0;True;7
1000;29;1000.0;956;0;1.0;True;8
1000;29;1000.0;770;0;1.0;True;9
6;30;6.0;984;0;1.0;True;0
6;30;6.0;394;0;1.0;True;1
6;30;6.0;455;0;1.0;True;2
6;30;6.0;449;0;1.0;True;3
6;30;6.0;1201;0;1.0;True;4
6;30;6.0;476;0;1.0;True;5
6;30;6.0;702;0;1.0;True;6
6;30;6.0;491;0;1.0;True;7
6;30;6.0;618;0;1.0;True;8
6;30;6.0;915;0;1.0;True;9
1200;31;1200.0;204;0;1.0;True;0
1200;31;1200.0;229;0;1.0;True;1
1200;31;1200.0;254;0;1.0;True;2
1200;31;1200.0;234;0;1.0;True;3
1200;31;1200.0;430;0;1.0;True;4
1200;31;1200.0;226;0;1.0;True;5
1200;31;1200.0;226;0;1.0;True;6
1200;31;1200.0;228;0;1.0;True;7
1200;31;1200.0;228;0;1.0;True;8
1200;31;1200.0;236;0;1.0;True;9
10;32;10.0;1724;0;1.0;True;0
10;32;10.0;1520;0;1.0;True;1
10;32;10.0;1809;0;1.0;True;2
10;32;10.0;1897;0;1.0;True;3
10;32;10.0;1544;0;1.0;True;4
10;32;10.0;1354;0;1.0;True;5
10;32;10.0;1577;0;1.0;True;6
10;32;10.0;1416;0;1.0;True;7
10;32;10.0;2048;0;1.0;True;8
10;32;10.0;2056;0;1.0;True;9
34;33;34.0;464;0;0.9;True;0
34;33;34.0;433;0;0.9;True;1
34;33;34.0;512;0;0.9;True;2
34;33;34.0;259;0;0.9;True;3
34;33;34.0;538;0;0.9;True;4
26;33;34.0;529;0;0.1;False;5
34;33;34.0;614;0;0.9;True;6
34;33;34.0;804;0;0.9;True;7
34;33;34.0;363;0;0.9;True;8
34;33;34.0;341;0;0.9;True;9
5250;34;5250.0;194;0;1.0;True;0
5250;34;5250.0;160;0;1.0;True;1
5250;34;5250.0;198;0;1.0;True;2
5250;34;5250.0;202;0;1.0;True;3
5250;34;5250.0;166;0;1.0;True;4
5250;34;5250.0;171;0;1.0;True;5
5250;34;5250.0;318;0;1.0;True;6
5250;34;5250.0;221;0;1.0;True;7
5250;34;5250.0;213;0;1.0;True;8
5250;34;5250.0;166;0;1.0;True;9
36;35;36.0;243;0;1.0;True;0
36;35;36.0;243;0;1.0;True;1
36;35;36.0;257;0;1.0;True;2
36;35;36.0;170;0;1.0;True;3
36;35;36.0;243;0;1.0;True;4
36;35;36.0;238;0;1.0;True;5
36;35;36.0;204;0;1.0;True;6
36;35;36.0;249;0;1.0;True;7
36;35;36.0;235;0;1.0;True;8
36;35;36.0;194;0;1.0;True;9
15;36;15.0;223;0;1.0;True;0
15;36;15.0;233;0;1.0;True;1
15;36;15.0;256;0;1.0;True;2
15;36;15.0;209;0;1.0;True;3
15;36;15.0;214;0;1.0;True;4
15;36;15.0;200;0;1.0;True;5
15;36;15.0;268;0;1.0;True;6
15;36;15.0;211;0;1.0;True;7
15;36;15.0;272;0;1.0;True;8
15;36;15.0;204;0;1.0;True;9
4.8;37;5.0;382;0;0.2;False;0
5;37;5.0;260;0;0.8;True;1
5;37;5.0;372;0;0.8;True;2
5;37;5.0;376;0;0.8;True;3
5;37;5.0;338;0;0.8;True;4
5;37;5.0;367;0;0.8;True;5
5.0;37;5.0;404;0;0.8;True;6
5;37;5.0;290;0;0.8;True;7
5;37;5.0;298;0;0.8;True;8
4.8;37;5.0;359;0;0.2;False;9
8;38;9.0;564;0;0.1;False;0
9;38;9.0;412;0;0.9;True;1
9;38;9.0;405;0;0.9;True;2
9;38;9.0;367;0;0.9;True;3
9;38;9.0;651;0;0.9;True;4
9;38;9.0;303;0;0.9;True;5
9;38;9.0;359;0;0.9;True;6
9;38;9.0;301;0;0.9;True;7
9;38;9.0;295;0;0.9;True;8
9;38;9.0;350;0;0.9;True;9
15;39;15.0;252;0;1.0;True;0
15;39;15.0;272;0;1.0;True;1
15;39;15.0;280;0;1.0;True;2
15;39;15.0;253;0;1.0;True;3
15;39;15.0;269;0;1.0;True;4
15;39;15.0;304;0;1.0;True;5
15;39;15.0;270;0;1.0;True;6
15;39;15.0;253;0;1.0;True;7
15;39;15.0;268;0;1.0;True;8
15;39;15.0;260;0;1.0;True;9
476;40;476.0;376;0;1.0;True;0
476;40;476.0;409;0;1.0;True;1
476;40;476.0;271;0;1.0;True;2
476;40;476.0;306;0;1.0;True;3
476;40;476.0;379;0;1.0;True;4
476;40;476.0;224;0;1.0;True;5
476;40;476.0;217;0;1.0;True;6
476;40;476.0;254;0;1.0;True;7
476;40;476.0;371;0;1.0;True;8
476;40;476.0;312;0;1.0;True;9
500;41;500.0;170;0;1.0;True;0
500;41;500.0;157;0;1.0;True;1
500;41;500.0;141;0;1.0;True;2
500;41;500.0;156;0;1.0;True;3
500;41;500.0;165;0;1.0;True;4
500;41;500.0;142;0;1.0;True;5
500;41;500.0;151;0;1.0;True;6
500;41;500.0;162;0;1.0;True;7
500;41;500.0;126;0;1.0;True;8
500;41;500.0;174;0;1.0;True;9
99;42;99.0;457;0;0.9;True;0
99;42;99.0;2025;0;0.9;True;1
99;42;99.0;423;0;0.9;True;2
99;42;99.0;400;0;0.9;True;3
99;42;99.0;455;0;0.9;True;4
99;42;99.0;493;0;0.9;True;5
99;42;99.0;570;0;0.9;True;6
99;42;99.0;444;0;0.9;True;7
99;42;99.0;1479;0;0.9;True;8
78;42;99.0;455;0;0.1;False;9
60;43;60.0;244;0;1.0;True;0
60;43;60.0;235;0;1.0;True;1
60;43;60.0;288;0;1.0;True;2
60;43;60.0;1095;0;1.0;True;3
60;43;60.0;417;0;1.0;True;4
60;43;60.0;274;0;1.0;True;5
60;43;60.0;294;0;1.0;True;6
60;43;60.0;327;0;1.0;True;7
60;43;60.0;904;0;1.0;True;8
60;43;60.0;218;0;1.0;True;9
300;44;300.0;281;0;1.0;True;0
300;44;300.0;252;0;1.0;True;1
300;44;300.0;239;0;1.0;True;2
300;44;300.0;467;0;1.0;True;3
300;44;300.0;278;0;1.0;True;4
300;44;300.0;279;0;1.0;True;5
300;44;300.0;516;0;1.0;True;6
300;44;300.0;352;0;1.0;True;7
300;44;300.0;378;0;1.0;True;8
300;44;300.0;362;0;1.0;True;9
99;45;99.0;276;0;1.0;True;0
99;45;99.0;290;0;1.0;True;1
99;45;99.0;267;0;1.0;True;2
99;45;99.0;242;0;1.0;True;3
99;45;99.0;301;0;1.0;True;4
99;45;99.0;308;0;1.0;True;5
99;45;99.0;341;0;1.0;True;6
99;45;99.0;305;0;1.0;True;7
99;45;99.0;274;0;1.0;True;8
99;45;99.0;239;0;1.0;True;9
1920;46;1920.0;284;0;1.0;True;0
1920;46;1920.0;278;0;1.0;True;1
1920;46;1920.0;268;0;1.0;True;2
1920;46;1920.0;298;0;1.0;True;3
1920;46;1920.0;288;0;1.0;True;4
1920;46;1920.0;376;0;1.0;True;5
1920;46;1920.0;307;0;1.0;True;6
1920;46;1920.0;284;0;1.0;True;7
1920;46;1920.0;323;0;1.0;True;8
1920;46;1920.0;288;0;1.0;True;9
15;47;15.0;296;0;1.0;True;0
15;47;15.0;316;0;1.0;True;1
15;47;15.0;283;0;1.0;True;2
15;47;15.0;288;0;1.0;True;3
15;47;15.0;248;0;1.0;True;4
15;47;15.0;261;0;1.0;True;5
15;47;15.0;299;0;1.0;True;6
15;47;15.0;579;0;1.0;True;7
15;47;15.0;295;0;1.0;True;8
15;47;15.0;1004;0;1.0;True;9
10;48;10.0;203;0;1.0;True;0
10;48;10.0;218;0;1.0;True;1
10;48;10.0;235;0;1.0;True;2
10;48;10.0;213;0;1.0;True;3
10;48;10.0;207;0;1.0;True;4
10;48;10.0;197;0;1.0;True;5
10;48;10.0;180;0;1.0;True;6
10;48;10.0;183;0;1.0;True;7
10;48;10.0;285;0;1.0;True;8
10;48;10.0;189;0;1.0;True;9
48;49;48.0;214;0;1.0;True;0
48;49;48.0;138;0;1.0;True;1
48;49;48.0;182;0;1.0;True;2
48;49;48.0;213;0;1.0;True;3
48;49;48.0;195;0;1.0;True;4
48;49;48.0;206;0;1.0;True;5
48;49;48.0;207;0;1.0;True;6
48;49;48.0;187;0;1.0;True;7
48;49;48.0;209;0;1.0;True;8
48;49;48.0;198;0;1.0;True;9
5;50;5.0;327;0;1.0;True;0
5;50;5.0;375;0;1.0;True;1
5;50;5.0;339;0;1.0;True;2
5;50;5.0;367;0;1.0;True;3
5;50;5.0;288;0;1.0;True;4
5;50;5.0;421;0;1.0;True;5
5;50;5.0;363;0;1.0;True;6
5;50;5.0;297;0;1.0;True;7
5;50;5.0;294;0;1.0;True;8
5;50;5.0;352;0;1.0;True;9
160;51;160.0;350;0;1.0;True;0
160;51;160.0;438;0;1.0;True;1
160;51;160.0;446;0;1.0;True;2
160;51;160.0;243;0;1.0;True;3
160;51;160.0;414;0;1.0;True;4
160;51;160.0;252;0;1.0;True;5
160;51;160.0;396;0;1.0;True;6
160;51;160.0;446;0;1.0;True;7
160;51;160.0;407;0;1.0;True;8
160;51;160.0;438;0;1.0;True;9
5;52;5.0;894;0;1.0;True;0
5;52;5.0;358;0;1.0;True;1
5;52;5.0;370;0;1.0;True;2
5;52;5.0;385;0;1.0;True;3
5;52;5.0;727;0;1.0;True;4
5;52;5.0;298;0;1.0;True;5
5;52;5.0;514;0;1.0;True;6
5;52;5.0;327;0;1.0;True;7
5;52;5.0;301;0;1.0;True;8
5;52;5.0;324;0;1.0;True;9
36;53;36.0;247;0;1.0;True;0
36;53;36.0;222;0;1.0;True;1
36;53;36.0;246;0;1.0;True;2
36;53;36.0;200;0;1.0;True;3
36;53;36.0;322;0;1.0;True;4
36;53;36.0;359;0;1.0;True;5
36;53;36.0;304;0;1.0;True;6
36;53;36.0;208;0;1.0;True;7
36;53;36.0;358;0;1.0;True;8
36;53;36.0;206;0;1.0;True;9
11;54;11.0;266;0;1.0;True;0
11;54;11.0;275;0;1.0;True;1
11;54;11.0;312;0;1.0;True;2
11;54;11.0;260;0;1.0;True;3
11;54;11.0;257;0;1.0;True;4
11;54;11.0;356;0;1.0;True;5
11;54;11.0;1359;0;1.0;True;6
11;54;11.0;291;0;1.0;True;7
11;54;11.0;240;0;1.0;True;8
11;54;11.0;283;0;1.0;True;9
75;55;75.0;255;0;1.0;True;0
75;55;75.0;264;0;1.0;True;1
75;55;75.0;315;0;1.0;True;2
75;55;75.0;266;0;1.0;True;3
75;55;75.0;280;0;1.0;True;4
75;55;75.0;266;0;1.0;True;5
75;55;75.0;264;0;1.0;True;6
75;55;75.0;270;0;1.0;True;7
75;55;75.0;263;0;1.0;True;8
75;55;75.0;263;0;1.0;True;9
45;56;45.0;297;0;1.0;True;0
45;56;45.0;342;0;1.0;True;1
45;56;45.0;295;0;1.0;True;2
45;56;45.0;234;0;1.0;True;3
45;56;45.0;398;0;1.0;True;4
45;56;45.0;233;0;1.0;True;5
45;56;45.0;268;0;1.0;True;6
45;56;45.0;252;0;1.0;True;7
45;56;45.0;196;0;1.0;True;8
45;56;45.0;229;0;1.0;True;9
8;57;2.0;850;0;0.1;False;0
2;57;2.0;643;0;0.9;True;1
2;57;2.0;356;0;0.9;True;2
2;57;2.0;1111;0;0.9;True;3
2;57;2.0;1325;0;0.9;True;4
2;57;2.0;274;0;0.9;True;5
2;57;2.0;455;0;0.9;True;6
2;57;2.0;370;0;0.9;True;7
2;57;2.0;397;0;0.9;True;8
2;57;2.0;231;0;0.9;True;9
320;58;320.0;264;0;1.0;True;0
320;58;320.0;264;0;1.0;True;1
320;58;320.0;256;0;1.0;True;2
320;58;320.0;240;0;1.0;True;3
320;58;320.0;298;0;1.0;True;4
320;58;320.0;285;0;1.0;True;5
320;58;320.0;270;0;1.0;True;6
320;58;320.0;221;0;1.0;True;7
320;58;320.0;276;0;1.0;True;8
320;58;320.0;241;0;1.0;True;9
85;59;120.0;245;0;0.5;False;0
85;59;120.0;318;0;0.5;False;1
85;59;120.0;194;0;0.5;False;2
85;59;120.0;202;0;0.5;False;3
120;59;120.0;503;0;0.5;True;4
85;59;120.0;569;0;0.5;False;5
120;59;120.0;281;0;0.5;True;6
120;59;120.0;291;0;0.5;True;7
120;59;120.0;289;0;0.5;True;8
120;59;120.0;320;0;0.5;True;9
96;60;96.0;378;0;1.0;True;0
96;60;96.0;266;0;1.0;True;1
96;60;96.0;340;0;1.0;True;2
96;60;96.0;307;0;1.0;True;3
96;60;96.0;361;0;1.0;True;4
96;60;96.0;350;0;1.0;True;5
96;60;96.0;271;0;1.0;True;6
96;60;96.0;392;0;1.0;True;7
96;60;96.0;361;0;1.0;True;8
96;60;96.0;339;0;1.0;True;9
200;61;200.0;1473;0;0.9;True;0
200;61;200.0;1528;0;0.9;True;1
400;61;200.0;2750;0;0.1;False;2
200;61;200.0;1605;0;0.9;True;3
200;61;200.0;2557;0;0.9;True;4
200;61;200.0;1019;0;0.9;True;5
200;61;200.0;2160;0;0.9;True;6
200;61;200.0;4096;0;0.9;True;7
200;61;200.0;1601;0;0.9;True;8
200;61;200.0;4096;0;0.9;True;9
15;62;15.0;233;0;1.0;True;0
15;62;15.0;213;0;1.0;True;1
15;62;15.0;303;0;1.0;True;2
15;62;15.0;264;0;1.0;True;3
15;62;15.0;281;0;1.0;True;4
15;62;15.0;211;0;1.0;True;5
15;62;15.0;293;0;1.0;True;6
15;62;15.0;222;0;1.0;True;7
15;62;15.0;208;0;1.0;True;8
15;62;15.0;245;0;1.0;True;9
0;63;59.0;1189;0;1.0;False;0
0;63;59.0;386;0;1.0;False;1
0;63;59.0;2533;0;1.0;False;2
0;63;59.0;3134;0;1.0;False;3
0;63;59.0;713;0;1.0;False;4
0;63;59.0;529;0;1.0;False;5
0;63;59.0;321;0;1.0;False;6
0;63;59.0;210;0;1.0;False;7
0;63;59.0;326;0;1.0;False;8
0;63;59.0;1626;0;1.0;False;9
840;64;840.0;349;0;1.0;True;0
840;64;840.0;262;0;1.0;True;1
840;64;840.0;385;0;1.0;True;2
840;64;840.0;346;0;1.0;True;3
840;64;840.0;303;0;1.0;True;4
840;64;840.0;300;0;1.0;True;5
840;64;840.0;282;0;1.0;True;6
840;64;840.0;312;0;1.0;True;7
840;64;840.0;343;0;1.0;True;8
840;64;840.0;272;0;1.0;True;9
558;65;558.0;229;0;1.0;True;0
558;65;558.0;184;0;1.0;True;1
558;65;558.0;197;0;1.0;True;2
558;65;558.0;184;0;1.0;True;3
558;65;558.0;357;0;1.0;True;4
558;65;558.0;186;0;1.0;True;5
558;65;558.0;248;0;1.0;True;6
558;65;558.0;235;0;1.0;True;7
558;65;558.0;207;0;1.0;True;8
558;65;558.0;242;0;1.0;True;9
520;66;520.0;318;0;1.0;True;0
520;66;520.0;278;0;1.0;True;1
520;66;520.0;384;0;1.0;True;2
520;66;520.0;372;0;1.0;True;3
520;66;520.0;325;0;1.0;True;4
520;66;520.0;378;0;1.0;True;5
520;66;520.0;289;0;1.0;True;6
520;66;520.0;289;0;1.0;True;7
520;66;520.0;1540;0;1.0;True;8
520;66;520.0;301;0;1.0;True;9
6;67;6.0;1172;0;1.0;True;0
6;67;6.0;1164;0;1.0;True;1
6;67;6.0;1470;0;1.0;True;2
6;67;6.0;1221;0;1.0;True;3
6;67;6.0;1049;0;1.0;True;4
6;67;6.0;895;0;1.0;True;5
6;67;6.0;1120;0;1.0;True;6
6;67;6.0;1221;0;1.0;True;7
6;67;6.0;1859;0;1.0;True;8
6;67;6.0;1072;0;1.0;True;9
90;68;90.0;427;0;1.0;True;0
90;68;90.0;292;0;1.0;True;1
90;68;90.0;445;0;1.0;True;2
90;68;90.0;376;0;1.0;True;3
