correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
2;False;(1, 0);[0, 1.0];344;0;1.0;True;0
2;False;(1, 0);[0, 1.0];369;0;1.0;True;1
2;False;(1, 0);[0, 1.0];395;0;1.0;True;2
2;False;(1, 0);[0, 1.0];331;0;1.0;True;3
2;False;(1, 0);[0, 1.0];352;0;1.0;True;4
2;False;(1, 0);[0, 1.0];318;0;1.0;True;5
2;False;(1, 0);[0, 1.0];332;0;1.0;True;6
2;False;(1, 0);[0, 1.0];338;0;1.0;True;7
2;False;(1, 0);[0, 1.0];363;0;1.0;True;8
2;False;(1, 0);[0, 1.0];354;0;1.0;True;9
2;False;(1, 1);[0, 1.0];290;0;1.0;True;0
2;False;(1, 1);[0, 1.0];316;0;1.0;True;1
2;False;(1, 1);[0, 1.0];193;0;1.0;True;2
2;False;(1, 1);[0, 1.0];305;0;1.0;True;3
2;False;(1, 1);[0, 1.0];329;0;1.0;True;4
2;False;(1, 1);[0, 1.0];324;0;1.0;True;5
2;False;(1, 1);[0, 1.0];204;0;1.0;True;6
2;False;(1, 1);[0, 1.0];270;0;1.0;True;7
2;False;(1, 1);[0, 1.0];246;0;1.0;True;8
2;False;(1, 1);[0, 1.0];282;0;1.0;True;9
2;True;(1, 2);[1.0, 0];560;0;1.0;True;0
2;True;(1, 2);[1.0, 0];561;0;1.0;True;1
2;True;(1, 2);[1.0, 0];524;0;1.0;True;2
2;True;(1, 2);[1.0, 0];539;0;1.0;True;3
2;True;(1, 2);[1.0, 0];611;0;1.0;True;4
2;True;(1, 2);[1.0, 0];380;0;1.0;True;5
2;True;(1, 2);[1.0, 0];391;0;1.0;True;6
2;True;(1, 2);[1.0, 0];464;0;1.0;True;7
2;True;(1, 2);[1.0, 0];532;0;1.0;True;8
2;True;(1, 2);[1.0, 0];373;0;1.0;True;9
2;False;(1, 3);[0, 1.0];214;0;1.0;True;0
2;False;(1, 3);[0, 1.0];420;0;1.0;True;1
2;False;(1, 3);[0, 1.0];217;0;1.0;True;2
2;False;(1, 3);[0, 1.0];250;0;1.0;True;3
2;False;(1, 3);[0, 1.0];263;0;1.0;True;4
2;False;(1, 3);[0, 1.0];180;0;1.0;True;5
2;False;(1, 3);[0, 1.0];261;0;1.0;True;6
2;False;(1, 3);[0, 1.0];257;0;1.0;True;7
2;False;(1, 3);[0, 1.0];182;0;1.0;True;8
2;False;(1, 3);[0, 1.0];242;0;1.0;True;9
1;False;(2, 0);[0, 1.0];185;0;1.0;True;0
1;False;(2, 0);[0, 1.0];199;0;1.0;True;1
1;False;(2, 0);[0, 1.0];182;0;1.0;True;2
1;False;(2, 0);[0, 1.0];203;0;1.0;True;3
1;False;(2, 0);[0, 1.0];175;0;1.0;True;4
1;False;(2, 0);[0, 1.0];166;0;1.0;True;5
1;False;(2, 0);[0, 1.0];193;0;1.0;True;6
1;False;(2, 0);[0, 1.0];188;0;1.0;True;7
1;False;(2, 0);[0, 1.0];225;0;1.0;True;8
1;False;(2, 0);[0, 1.0];162;0;1.0;True;9
1;True;(2, 1);[1.0, 0];287;0;1.0;True;0
1;True;(2, 1);[1.0, 0];434;0;1.0;True;1
1;True;(2, 1);[1.0, 0];400;0;1.0;True;2
1;True;(2, 1);[1.0, 9.862862046580453e-15];462;0;1.0;True;3
1;True;(2, 1);[1.0, 0];516;0;1.0;True;4
1;True;(2, 1);[1.0, 0];452;0;1.0;True;5
1;True;(2, 1);[1.0, 0];391;0;1.0;True;6
1;True;(2, 1);[1.0, 0];254;0;1.0;True;7
1;True;(2, 1);[1.0, 0];356;0;1.0;True;8
1;True;(2, 1);[1.0, 0];483;0;1.0;True;9
1;False;(2, 2);[0, 1.0];347;0;1.0;True;0
1;False;(2, 2);[0, 1.0];268;0;1.0;True;1
1;False;(2, 2);[0, 1.0];386;0;1.0;True;2
1;False;(2, 2);[0, 1.0];277;0;1.0;True;3
1;False;(2, 2);[0, 1.0];305;0;1.0;True;4
1;False;(2, 2);[0, 1.0];313;0;1.0;True;5
1;False;(2, 2);[0, 1.0];248;0;1.0;True;6
1;False;(2, 2);[0, 1.0];336;0;1.0;True;7
1;False;(2, 2);[0, 1.0];332;0;1.0;True;8
1;False;(2, 2);[0, 1.0];307;0;1.0;True;9
1;False;(2, 3);[0, 1.0];242;0;1.0;True;0
1;False;(2, 3);[0, 1.0];281;0;1.0;True;1
1;False;(2, 3);[0, 1.0];237;0;1.0;True;2
1;False;(2, 3);[0, 1.0];310;0;1.0;True;3
1;False;(2, 3);[0, 1.0];356;0;1.0;True;4
1;False;(2, 3);[0, 1.0];317;0;1.0;True;5
1;False;(2, 3);[0, 1.0];284;0;1.0;True;6
1;False;(2, 3);[0, 1.0];273;0;1.0;True;7
1;False;(2, 3);[0, 1.0];444;0;1.0;True;8
1;False;(2, 3);[0, 1.0];246;0;1.0;True;9
1;True;(3, 0);[0.9990889988442552, 0.0009110514045295695];361;0;0.7;False;0
1;False;(3, 0);[1.039538011670222e-15, 1.0];434;0;0.3;True;1
1;False;(3, 0);[1.0815941557285693e-11, 1.0];456;0;0.3;True;2
1;True;(3, 0);[1.0, 4.8473687062702556e-11];484;0;0.7;False;3
1;True;(3, 0);[1.0, 2.543665647376923e-13];597;0;0.7;False;4
1;True;(3, 0);[1.0, 3.0988191387218256e-12];462;0;0.7;False;5
1;False;(3, 0);[1.3709577789362383e-06, 0.9999985694905718];495;0;0.3;True;6
1;True;(3, 0);[1.0, 1.9810087980489796e-13];603;0;0.7;False;7
1;True;(3, 0);[1.0, 6.560200168153779e-12];687;0;0.7;False;8
1;True;(3, 0);[0.9999996423722521, 3.059023205018258e-07];539;0;0.7;False;9
1;False;(3, 1);[0, 1.0];485;0;1.0;False;0
1;False;(3, 1);[1.2664165549094176e-14, 1.0];434;0;1.0;False;1
1;False;(3, 1);[9.736200313009565e-10, 1.0];502;0;1.0;False;2
1;False;(3, 1);[0, 1.0];417;0;1.0;False;3
1;False;(3, 1);[0, 1.0];501;0;1.0;False;4
1;False;(3, 1);[0, 1.0];468;0;1.0;False;5
1;False;(3, 1);[0, 1.0];447;0;1.0;False;6
1;False;(3, 1);[0, 1.0];429;0;1.0;False;7
1;False;(3, 1);[0, 1.0];525;0;1.0;False;8
1;False;(3, 1);[0, 1.0];454;0;1.0;False;9
1;False;(3, 2);[0, 1.0];154;0;1.0;True;0
1;False;(3, 2);[9.862862046580453e-15, 1.0];356;0;1.0;True;1
1;False;(3, 2);[0, 1.0];365;0;1.0;True;2
1;False;(3, 2);[0, 1.0];288;0;1.0;True;3
1;False;(3, 2);[0, 1.0];595;0;1.0;True;4
1;False;(3, 2);[2.825757287115611e-15, 1.0];348;0;1.0;True;5
1;False;(3, 2);[1.626111044617819e-14, 1.0];558;0;1.0;True;6
1;False;(3, 2);[0, 1.0];390;0;1.0;True;7
1;False;(3, 2);[0, 1.0];554;0;1.0;True;8
1;False;(3, 2);[2.9400777392844726e-11, 1.0];387;0;1.0;True;9
1;True;(3, 3);[1.0, 4.363462252943702e-09];617;0;0.6;False;0
1;True;(3, 3);[1.0, 3.398267819495071e-09];714;0;0.6;False;1
1;False;(3, 3);[0.0001233946226544279, 0.999876633606226];520;0;0.4;True;2
1;False;(3, 3);[0.029312232836486894, 0.9706877714009485];658;0;0.4;True;3
1;True;(3, 3);[1.0, 5.109089028063325e-12];620;0;0.6;False;4
1;False;(3, 3);[0.377540667992942, 0.6224593298742985];464;0;0.4;True;5
1;False;(3, 3);[0.07585817148650026, 0.9241418055144026];628;0;0.4;True;6
1;True;(3, 3);[0.999876633606226, 0.0001233946226544279];570;0;0.6;False;7
1;True;(3, 3);[1.0, 1.0815941557285693e-11];536;0;0.6;False;8
1;True;(3, 3);[1.0, 1.6052280551856116e-09];622;0;0.6;False;9
1;False;(4, 0);[0, 1.0];269;0;1.0;True;0
1;False;(4, 0);[0, 1.0];261;0;1.0;True;1
1;False;(4, 0);[0, 1.0];219;0;1.0;True;2
1;False;(4, 0);[0, 1.0];254;0;1.0;True;3
1;False;(4, 0);[0, 1.0];247;0;1.0;True;4
1;False;(4, 0);[0, 1.0];254;0;1.0;True;5
1;False;(4, 0);[0, 1.0];253;0;1.0;True;6
1;False;(4, 0);[0, 1.0];275;0;1.0;True;7
1;False;(4, 0);[0, 1.0];252;0;1.0;True;8
1;False;(4, 0);[0, 1.0];215;0;1.0;True;9
1;True;(4, 1);[1.0, 1.026187963170189e-10];527;0;1.0;True;0
1;True;(4, 1);[1.0, 1.6918979226151304e-10];493;0;1.0;True;1
1;True;(4, 1);[1.0, 6.914400106940203e-13];492;0;1.0;True;2
1;True;(4, 1);[1.0, 2.9400777392844726e-11];343;0;1.0;True;3
1;True;(4, 1);[1.0, 1.783247290814639e-11];500;0;1.0;True;4
1;True;(4, 1);[1.0, 4.139937718785167e-08];388;0;1.0;True;5
1;True;(4, 1);[1.0, 2.9400777392844726e-11];305;0;1.0;True;6
1;True;(4, 1);[1.0, 5.109089028063325e-12];466;0;1.0;True;7
1;True;(4, 1);[0.9999998807907247, 1.1253517471925912e-07];379;0;1.0;True;8
1;True;(4, 1);[1.0, 6.224144622907783e-11];492;0;1.0;True;9
1;False;(4, 2);[0, 1.0];334;0;0.6;True;0
1;True;(4, 2);[1.0, 2.646573638909117e-09];371;0;0.4;False;1
1;True;(4, 2);[0.999925142169393, 7.484626212190614e-05];353;0;0.4;False;2
1;False;(4, 2);[0, 1.0];272;0;0.6;True;3
1;True;(4, 2);[1.0, 5.905303998944039e-10];267;0;0.4;False;4
1;True;(4, 2);[1.0, 1.186112015134383e-08];433;0;0.4;False;5
1;False;(4, 2);[5.3157852544244216e-08, 1.0];319;0;0.6;True;6
1;False;(4, 2);[0, 1.0];294;0;0.6;True;7
1;False;(4, 2);[0, 1.0];481;0;0.6;True;8
1;False;(4, 2);[0, 1.0];291;0;0.6;True;9
1;False;(4, 3);[0, 1.0];387;0;1.0;True;0
1;False;(4, 3);[0, 1.0];330;0;1.0;True;1
1;False;(4, 3);[0, 1.0];326;0;1.0;True;2
1;False;(4, 3);[0, 1.0];332;0;1.0;True;3
1;False;(4, 3);[0, 1.0];304;0;1.0;True;4
1;False;(4, 3);[0, 1.0];313;0;1.0;True;5
1;False;(4, 3);[0, 1.0];283;0;1.0;True;6
1;False;(4, 3);[0, 1.0];260;0;1.0;True;7
1;False;(4, 3);[0, 1.0];314;0;1.0;True;8
1;False;(4, 3);[0, 1.0];231;0;1.0;True;9
0;True;(5, 0);[1.0, 0];265;0;1.0;True;0
0;True;(5, 0);[1.0, 0];184;0;1.0;True;1
0;True;(5, 0);[1.0, 0];289;0;1.0;True;2
0;True;(5, 0);[1.0, 0];271;0;1.0;True;3
0;True;(5, 0);[1.0, 0];278;0;1.0;True;4
0;True;(5, 0);[1.0, 0];289;0;1.0;True;5
0;True;(5, 0);[1.0, 0];288;0;1.0;True;6
0;True;(5, 0);[1.0, 0];298;0;1.0;True;7
0;True;(5, 0);[1.0, 0];260;0;1.0;True;8
0;True;(5, 0);[1.0, 0];257;0;1.0;True;9
0;False;(5, 1);[0, 1.0];163;0;1.0;True;0
0;False;(5, 1);[0, 1.0];162;0;1.0;True;1
0;False;(5, 1);[0, 1.0];197;0;1.0;True;2
0;False;(5, 1);[0, 1.0];160;0;1.0;True;3
0;False;(5, 1);[0, 1.0];188;0;1.0;True;4
0;False;(5, 1);[0, 1.0];180;0;1.0;True;5
0;False;(5, 1);[0, 1.0];150;0;1.0;True;6
0;False;(5, 1);[0, 1.0];199;0;1.0;True;7
0;False;(5, 1);[0, 1.0];134;0;1.0;True;8
0;False;(5, 1);[0, 1.0];127;0;1.0;True;9
0;False;(5, 2);[0, 1.0];228;0;1.0;True;0
0;False;(5, 2);[0, 1.0];267;0;1.0;True;1
0;False;(5, 2);[0, 1.0];140;0;1.0;True;2
0;False;(5, 2);[0, 1.0];177;0;1.0;True;3
0;False;(5, 2);[0, 1.0];203;0;1.0;True;4
0;False;(5, 2);[0, 1.0];181;0;1.0;True;5
0;False;(5, 2);[0, 1.0];256;0;1.0;True;6
0;False;(5, 2);[0, 1.0];161;0;1.0;True;7
0;False;(5, 2);[0, 1.0];244;0;1.0;True;8
0;False;(5, 2);[0, 1.0];188;0;1.0;True;9
0;False;(5, 3);[0, 1.0];247;0;1.0;True;0
0;False;(5, 3);[0, 1.0];243;0;1.0;True;1
0;False;(5, 3);[0, 1.0];216;0;1.0;True;2
0;False;(5, 3);[0, 1.0];347;0;1.0;True;3
0;False;(5, 3);[0, 1.0];337;0;1.0;True;4
0;False;(5, 3);[0, 1.0];241;0;1.0;True;5
0;False;(5, 3);[0, 1.0];283;0;1.0;True;6
0;False;(5, 3);[0, 1.0];235;0;1.0;True;7
0;False;(5, 3);[0, 1.0];268;0;1.0;True;8
0;False;(5, 3);[0, 1.0];236;0;1.0;True;9
0;True;(6, 0);[1.0, 0];223;0;1.0;True;0
0;True;(6, 0);[1.0, 0];213;0;1.0;True;1
0;True;(6, 0);[1.0, 0];226;0;1.0;True;2
0;True;(6, 0);[1.0, 0];207;0;1.0;True;3
0;True;(6, 0);[1.0, 0];211;0;1.0;True;4
0;True;(6, 0);[1.0, 0];209;0;1.0;True;5
0;True;(6, 0);[1.0, 0];199;0;1.0;True;6
0;True;(6, 0);[1.0, 0];221;0;1.0;True;7
0;True;(6, 0);[1.0, 0];236;0;1.0;True;8
0;True;(6, 0);[1.0, 0];221;0;1.0;True;9
0;False;(6, 1);[0, 1.0];314;0;1.0;True;0
0;False;(6, 1);[0, 1.0];273;0;1.0;True;1
0;False;(6, 1);[0, 1.0];298;0;1.0;True;2
0;False;(6, 1);[0, 1.0];335;0;1.0;True;3
0;False;(6, 1);[0, 1.0];320;0;1.0;True;4
0;False;(6, 1);[0, 1.0];327;0;1.0;True;5
0;False;(6, 1);[0, 1.0];303;0;1.0;True;6
0;False;(6, 1);[0, 1.0];303;0;1.0;True;7
0;False;(6, 1);[0, 1.0];338;0;1.0;True;8
0;False;(6, 1);[0, 1.0];306;0;1.0;True;9
0;False;(6, 2);[0, 1.0];360;0;1.0;True;0
0;False;(6, 2);[0, 1.0];355;0;1.0;True;1
0;False;(6, 2);[0, 1.0];362;0;1.0;True;2
0;False;(6, 2);[0, 1.0];234;0;1.0;True;3
0;False;(6, 2);[0, 1.0];360;0;1.0;True;4
0;False;(6, 2);[0, 1.0];387;0;1.0;True;5
0;False;(6, 2);[0, 1.0];370;0;1.0;True;6
0;False;(6, 2);[0, 1.0];292;0;1.0;True;7
0;False;(6, 2);[0, 1.0];352;0;1.0;True;8
0;False;(6, 2);[0, 1.0];373;0;1.0;True;9
0;False;(6, 3);[0, 1.0];158;0;1.0;True;0
0;False;(6, 3);[0, 1.0];276;0;1.0;True;1
0;False;(6, 3);[0, 1.0];149;0;1.0;True;2
0;False;(6, 3);[0, 1.0];322;0;1.0;True;3
0;False;(6, 3);[0, 1.0];286;0;1.0;True;4
0;False;(6, 3);[0, 1.0];192;0;1.0;True;5
0;False;(6, 3);[0, 1.0];309;0;1.0;True;6
0;False;(6, 3);[0, 1.0];155;0;1.0;True;7
0;False;(6, 3);[0, 1.0];302;0;1.0;True;8
0;False;(6, 3);[0, 1.0];276;0;1.0;True;9
2;True;(7, 0);[1.0, 5.675685232632723e-14];380;0;0.5;False;0
2;False;(7, 0);[1.6918979226151304e-10, 1.0];446;0;0.5;True;1
2;True;(7, 0);[1.0, 9.357622968840175e-14];454;0;0.5;False;2
2;True;(7, 0);[1.0, 1.8795288165390832e-12];441;0;0.5;False;3
2;False;(7, 0);[0, 1.0];341;0;0.5;True;4
2;True;(7, 0);[1.0, 4.420228103641173e-14];391;0;0.5;False;5
2;False;(7, 0);[0, 1.0];498;0;0.5;True;6
2;False;(7, 0);[5.9821282237671354e-15, 1.0];464;0;0.5;True;7
2;False;(7, 0);[1.9810087980489796e-13, 1.0];423;0;0.5;True;8
2;True;(7, 0);[1.0, 9.357622968840175e-14];325;0;0.5;False;9
2;False;(7, 1);[0, 1.0];518;0;0.9;True;0
2;False;(7, 1);[0, 1.0];427;0;0.9;True;1
2;True;(7, 1);[1.0, 2.646573638909117e-09];391;0;0.1;False;2
2;False;(7, 1);[0, 1.0];451;0;0.9;True;3
2;False;(7, 1);[0, 1.0];417;0;0.9;True;4
2;False;(7, 1);[1.2664165549094176e-14, 1.0];376;0;0.9;True;5
2;False;(7, 1);[2.413362771833214e-12, 1.0];401;0;0.9;True;6
2;False;(7, 1);[0, 1.0];357;0;0.9;True;7
2;False;(7, 1);[0, 1.0];395;0;0.9;True;8
2;False;(7, 1);[0, 1.0];470;0;0.9;True;9
2;True;(7, 2);[1.0, 0];539;0;1.0;True;0
2;True;(7, 2);[1.0, 0];571;0;1.0;True;1
2;True;(7, 2);[1.0, 0];466;0;1.0;True;2
2;True;(7, 2);[1.0, 0];550;0;1.0;True;3
2;True;(7, 2);[1.0, 0];527;0;1.0;True;4
2;True;(7, 2);[1.0, 0];565;0;1.0;True;5
2;True;(7, 2);[1.0, 0];524;0;1.0;True;6
2;True;(7, 2);[1.0, 0];623;0;1.0;True;7
2;True;(7, 2);[1.0, 0];529;0;1.0;True;8
2;True;(7, 2);[1.0, 0];542;0;1.0;True;9
2;False;(7, 3);[0, 1.0];502;0;1.0;True;0
2;False;(7, 3);[0, 1.0];308;0;1.0;True;1
2;False;(7, 3);[0, 1.0];400;0;1.0;True;2
2;False;(7, 3);[0, 1.0];462;0;1.0;True;3
2;False;(7, 3);[0, 1.0];449;0;1.0;True;4
2;False;(7, 3);[0, 1.0];276;0;1.0;True;5
2;False;(7, 3);[0, 1.0];255;0;1.0;True;6
2;False;(7, 3);[0, 1.0];368;0;1.0;True;7
2;False;(7, 3);[0, 1.0];440;0;1.0;True;8
2;False;(7, 3);[0, 1.0];509;0;1.0;True;9
0;True;(8, 0);[1.0, 9.862862046580453e-15];184;0;1.0;True;0
0;True;(8, 0);[1.0, 0];194;0;1.0;True;1
0;True;(8, 0);[1.0, 0];362;0;1.0;True;2
0;True;(8, 0);[1.0, 0];300;0;1.0;True;3
0;True;(8, 0);[1.0, 0];371;0;1.0;True;4
0;True;(8, 0);[1.0, 0];333;0;1.0;True;5
0;True;(8, 0);[1.0, 0];305;0;1.0;True;6
0;True;(8, 0);[1.0, 0];311;0;1.0;True;7
0;True;(8, 0);[1.0, 0];222;0;1.0;True;8
0;True;(8, 0);[1.0, 0];367;0;1.0;True;9
0;False;(8, 1);[0, 1.0];185;0;1.0;True;0
0;False;(8, 1);[0, 1.0];267;0;1.0;True;1
0;False;(8, 1);[0, 1.0];219;0;1.0;True;2
0;False;(8, 1);[0, 1.0];186;0;1.0;True;3
0;False;(8, 1);[0, 1.0];189;0;1.0;True;4
0;False;(8, 1);[0, 1.0];186;0;1.0;True;5
0;False;(8, 1);[0, 1.0];203;0;1.0;True;6
0;False;(8, 1);[0, 1.0];191;0;1.0;True;7
0;False;(8, 1);[0, 1.0];256;0;1.0;True;8
0;False;(8, 1);[0, 1.0];218;0;1.0;True;9
0;False;(8, 2);[0, 1.0];233;0;1.0;True;0
0;False;(8, 2);[0, 1.0];260;0;1.0;True;1
0;False;(8, 2);[0, 1.0];242;0;1.0;True;2
0;False;(8, 2);[0, 1.0];254;0;1.0;True;3
0;False;(8, 2);[0, 1.0];290;0;1.0;True;4
0;False;(8, 2);[0, 1.0];193;0;1.0;True;5
0;False;(8, 2);[0, 1.0];273;0;1.0;True;6
0;False;(8, 2);[0, 1.0];256;0;1.0;True;7
0;False;(8, 2);[0, 1.0];265;0;1.0;True;8
0;False;(8, 2);[0, 1.0];286;0;1.0;True;9
0;True;(8, 3);[1.0, 4.420228103641173e-14];357;0;0.8;False;0
0;False;(8, 3);[2.510999155743982e-08, 1.0];312;0;0.2;True;1
0;True;(8, 3);[1.0, 3.0988191387218256e-12];338;0;0.8;False;2
0;True;(8, 3);[1.0, 7.681204685202095e-15];336;0;0.8;False;3
0;True;(8, 3);[0.9820137577607906, 0.017986211314027313];240;0;0.8;False;4
0;True;(8, 3);[1.0, 3.628344178047045e-15];319;0;0.8;False;5
0;True;(8, 3);[1.0, 3.628344178047045e-15];356;0;0.8;False;6
0;False;(8, 3);[7.194133030325383e-09, 1.0];259;0;0.2;True;7
0;True;(8, 3);[1.0, 1.2015425731771786e-13];233;0;0.8;False;8
0;True;(8, 3);[1.0, 4.658886145103398e-15];360;0;0.8;False;9
0;True;(9, 0);[1.0, 0];334;0;1.0;True;0
0;True;(9, 0);[1.0, 0];280;0;1.0;True;1
0;True;(9, 0);[1.0, 0];403;0;1.0;True;2
0;True;(9, 0);[1.0, 0];323;0;1.0;True;3
0;True;(9, 0);[1.0, 0];235;0;1.0;True;4
0;True;(9, 0);[1.0, 3.628344178047045e-15];201;0;1.0;True;5
0;True;(9, 0);[1.0, 0];352;0;1.0;True;6
0;True;(9, 0);[1.0, 0];314;0;1.0;True;7
0;True;(9, 0);[1.0, 0];277;0;1.0;True;8
0;True;(9, 0);[1.0, 0];309;0;1.0;True;9
0;False;(9, 1);[0, 1.0];187;0;1.0;True;0
0;False;(9, 1);[0, 1.0];146;0;1.0;True;1
0;False;(9, 1);[0, 1.0];190;0;1.0;True;2
0;False;(9, 1);[0, 1.0];182;0;1.0;True;3
0;False;(9, 1);[0, 1.0];239;0;1.0;True;4
0;False;(9, 1);[0, 1.0];269;0;1.0;True;5
0;False;(9, 1);[0, 1.0];213;0;1.0;True;6
0;False;(9, 1);[0, 1.0];233;0;1.0;True;7
0;False;(9, 1);[0, 1.0];145;0;1.0;True;8
0;False;(9, 1);[0, 1.0];155;0;1.0;True;9
0;False;(9, 2);[0, 1.0];148;0;1.0;True;0
0;False;(9, 2);[0, 1.0];148;0;1.0;True;1
0;False;(9, 2);[0, 1.0];157;0;1.0;True;2
0;False;(9, 2);[0, 1.0];152;0;1.0;True;3
0;False;(9, 2);[0, 1.0];196;0;1.0;True;4
0;False;(9, 2);[0, 1.0];186;0;1.0;True;5
0;False;(9, 2);[0, 1.0];150;0;1.0;True;6
0;False;(9, 2);[0, 1.0];276;0;1.0;True;7
0;False;(9, 2);[0, 1.0];222;0;1.0;True;8
0;False;(9, 2);[0, 1.0];143;0;1.0;True;9
0;False;(9, 3);[0, 1.0];158;0;1.0;True;0
0;False;(9, 3);[0, 1.0];210;0;1.0;True;1
0;False;(9, 3);[0, 1.0];181;0;1.0;True;2
0;False;(9, 3);[0, 1.0];187;0;1.0;True;3
0;False;(9, 3);[0, 1.0];214;0;1.0;True;4
0;False;(9, 3);[0, 1.0];199;0;1.0;True;5
0;False;(9, 3);[0, 1.0];150;0;1.0;True;6
0;False;(9, 3);[0, 1.0];158;0;1.0;True;7
0;False;(9, 3);[0, 1.0];242;0;1.0;True;8
0;False;(9, 3);[0, 1.0];210;0;1.0;True;9
0;True;(10, 0);[1.0, 0];199;0;1.0;True;0
0;True;(10, 0);[1.0, 0];269;0;1.0;True;1
0;True;(10, 0);[1.0, 0];322;0;1.0;True;2
0;True;(10, 0);[1.0, 0];322;0;1.0;True;3
0;True;(10, 0);[1.0, 0];265;0;1.0;True;4
0;True;(10, 0);[1.0, 0];330;0;1.0;True;5
0;True;(10, 0);[1.0, 0];329;0;1.0;True;6
0;True;(10, 0);[1.0, 0];276;0;1.0;True;7
0;True;(10, 0);[1.0, 0];293;0;1.0;True;8
0;True;(10, 0);[1.0, 0];266;0;1.0;True;9
0;False;(10, 1);[0, 1.0];371;0;1.0;True;0
0;False;(10, 1);[0, 1.0];255;0;1.0;True;1
0;False;(10, 1);[0, 1.0];309;0;1.0;True;2
0;False;(10, 1);[0, 1.0];309;0;1.0;True;3
0;False;(10, 1);[0, 1.0];262;0;1.0;True;4
0;False;(10, 1);[0, 1.0];295;0;1.0;True;5
0;False;(10, 1);[0, 1.0];250;0;1.0;True;6
0;False;(10, 1);[0, 1.0];254;0;1.0;True;7
0;False;(10, 1);[0, 1.0];236;0;1.0;True;8
0;False;(10, 1);[0, 1.0];332;0;1.0;True;9
0;False;(10, 2);[0, 1.0];200;0;1.0;True;0
0;False;(10, 2);[0, 1.0];214;0;1.0;True;1
0;False;(10, 2);[0, 1.0];285;0;1.0;True;2
0;False;(10, 2);[0, 1.0];135;0;1.0;True;3
0;False;(10, 2);[0, 1.0];227;0;1.0;True;4
0;False;(10, 2);[0, 1.0];204;0;1.0;True;5
0;False;(10, 2);[0, 1.0];249;0;1.0;True;6
0;False;(10, 2);[0, 1.0];177;0;1.0;True;7
0;False;(10, 2);[0, 1.0];270;0;1.0;True;8
0;False;(10, 2);[0, 1.0];83;0;1.0;True;9
0;False;(10, 3);[0, 1.0];393;0;1.0;True;0
0;False;(10, 3);[0, 1.0];354;0;1.0;True;1
0;False;(10, 3);[0, 1.0];329;0;1.0;True;2
0;False;(10, 3);[0, 1.0];250;0;1.0;True;3
0;False;(10, 3);[0, 1.0];307;0;1.0;True;4
0;False;(10, 3);[0, 1.0];415;0;1.0;True;5
0;False;(10, 3);[0, 1.0];384;0;1.0;True;6
0;False;(10, 3);[0, 1.0];288;0;1.0;True;7
0;False;(10, 3);[0, 1.0];282;0;1.0;True;8
0;False;(10, 3);[0, 1.0];201;0;1.0;True;9
