extracted_number;id;answer_token_len;correct_answer;reasoning_token_len;frequency_of_answer;is_correct;iter
30;6;95;30;0;1.0;True;8
30;6;97;30;0;1.0;True;9
192;7;131;192;0;1.0;True;0
192;7;147;192;0;1.0;True;1
192;7;127;192;0;1.0;True;2
192;7;158;192;0;1.0;True;3
192;7;148;192;0;1.0;True;4
192;7;204;192;0;1.0;True;5
192;7;122;192;0;1.0;True;6
192;7;163;192;0;1.0;True;7
192;7;188;192;0;1.0;True;8
192;7;133;192;0;1.0;True;9
26;8;115;26;0;1.0;True;0
26;8;117;26;0;1.0;True;1
26;8;111;26;0;1.0;True;2
26;8;102;26;0;1.0;True;3
26;8;170;26;0;1.0;True;4
26;8;185;26;0;1.0;True;5
26;8;104;26;0;1.0;True;6
26;8;127;26;0;1.0;True;7
26;8;124;26;0;1.0;True;8
26;8;111;26;0;1.0;True;9
17;9;202;17;0;1.0;True;0
17;9;146;17;0;1.0;True;1
17;9;170;17;0;1.0;True;2
17;9;177;17;0;1.0;True;3
17;9;163;17;0;1.0;True;4
17;9;121;17;0;1.0;True;5
17;9;122;17;0;1.0;True;6
17;9;129;17;0;1.0;True;7
17;9;117;17;0;1.0;True;8
17;9;125;17;0;1.0;True;9
1;10;260;1;0;1.0;True;0
1;10;171;1;0;1.0;True;1
1;10;254;1;0;1.0;True;2
1;10;181;1;0;1.0;True;3
1;10;255;1;0;1.0;True;4
1;10;170;1;0;1.0;True;5
1;10;248;1;0;1.0;True;6
1;10;168;1;0;1.0;True;7
1;10;187;1;0;1.0;True;8
1;10;169;1;0;1.0;True;9
20;11;389;20;0;1.0;True;0
20;11;360;20;0;1.0;True;1
20;11;351;20;0;1.0;True;2
20;11;410;20;0;1.0;True;3
20;11;362;20;0;1.0;True;4
20;11;402;20;0;1.0;True;5
20;11;360;20;0;1.0;True;6
20;11;369;20;0;1.0;True;7
20;11;351;20;0;1.0;True;8
20;11;335;20;0;1.0;True;9
4;12;125;4;0;1.0;True;0
4;12;94;4;0;1.0;True;1
4;12;157;4;0;1.0;True;2
4;12;96;4;0;1.0;True;3
4;12;94;4;0;1.0;True;4
4;12;137;4;0;1.0;True;5
4;12;155;4;0;1.0;True;6
4;12;98;4;0;1.0;True;7
4;12;166;4;0;1.0;True;8
4;12;151;4;0;1.0;True;9
2;13;151;2;0;1.0;True;0
2;13;157;2;0;1.0;True;1
2;13;150;2;0;1.0;True;2
2;13;162;2;0;1.0;True;3
2;13;143;2;0;1.0;True;4
2;13;150;2;0;1.0;True;5
2;13;150;2;0;1.0;True;6
2;13;153;2;0;1.0;True;7
2;13;151;2;0;1.0;True;8
2;13;154;2;0;1.0;True;9
7;14;168;7;0;1.0;True;0
7;14;140;7;0;1.0;True;1
7;14;163;7;0;1.0;True;2
7;14;165;7;0;1.0;True;3
7;14;150;7;0;1.0;True;4
7;14;199;7;0;1.0;True;5
7;14;169;7;0;1.0;True;6
7;14;142;7;0;1.0;True;7
7;14;169;7;0;1.0;True;8
7;14;168;7;0;1.0;True;9
70;15;156;70;0;1.0;True;0
70;15;136;70;0;1.0;True;1
70;15;141;70;0;1.0;True;2
70;15;150;70;0;1.0;True;3
70;15;155;70;0;1.0;True;4
70;15;145;70;0;1.0;True;5
70;15;146;70;0;1.0;True;6
70;15;142;70;0;1.0;True;7
70;15;140;70;0;1.0;True;8
70;15;161;70;0;1.0;True;9
345;16;201;345;0;1.0;True;0
345;16;245;345;0;1.0;True;1
345;16;169;345;0;1.0;True;2
345;16;250;345;0;1.0;True;3
345;16;201;345;0;1.0;True;4
345;16;165;345;0;1.0;True;5
345;16;169;345;0;1.0;True;6
345;16;253;345;0;1.0;True;7
345;16;200;345;0;1.0;True;8
345;16;252;345;0;1.0;True;9
;17;4096;266;0;0.0;False;0
;17;4096;266;0;0.0;False;1
;17;4096;266;0;0.0;False;2
;17;4096;266;0;0.0;False;3
;17;4096;266;0;0.0;False;4
;17;4096;266;0;0.0;False;5
;17;4096;266;0;0.0;False;6
;17;4096;266;0;0.0;False;7
;17;4096;266;0;0.0;False;8
;17;4096;266;0;0.0;False;9
54;18;213;54;0;1.0;True;0
54;18;189;54;0;1.0;True;1
54;18;191;54;0;1.0;True;2
54;18;176;54;0;1.0;True;3
54;18;196;54;0;1.0;True;4
54;18;191;54;0;1.0;True;5
54;18;228;54;0;1.0;True;6
54;18;191;54;0;1.0;True;7
54;18;194;54;0;1.0;True;8
54;18;174;54;0;1.0;True;9
807;19;111;807;0;1.0;True;0
807;19;109;807;0;1.0;True;1
807;19;110;807;0;1.0;True;2
807;19;111;807;0;1.0;True;3
807;19;111;807;0;1.0;True;4
807;19;111;807;0;1.0;True;5
807;19;119;807;0;1.0;True;6
807;19;100;807;0;1.0;True;7
807;19;118;807;0;1.0;True;8
807;19;118;807;0;1.0;True;9
3;20;176;3;0;1.0;True;0
3;20;175;3;0;1.0;True;1
3;20;150;3;0;1.0;True;2
3;20;166;3;0;1.0;True;3
3;20;178;3;0;1.0;True;4
3;20;174;3;0;1.0;True;5
3;20;180;3;0;1.0;True;6
3;20;189;3;0;1.0;True;7
3;20;147;3;0;1.0;True;8
3;20;164;3;0;1.0;True;9
12;21;361;12;0;1.0;True;0
12;21;158;12;0;1.0;True;1
12;21;252;12;0;1.0;True;2
12;21;265;12;0;1.0;True;3
12;21;437;12;0;1.0;True;4
12;21;369;12;0;1.0;True;5
12;21;434;12;0;1.0;True;6
12;21;236;12;0;1.0;True;7
12;21;161;12;0;1.0;True;8
12;21;255;12;0;1.0;True;9
10;22;3895;23;0;0.9;False;0
10;22;2796;23;0;0.9;False;1
10;22;3339;23;0;0.9;False;2
10;22;2074;23;0;0.9;False;3
10;22;3838;23;0;0.9;False;4
10;22;1684;23;0;0.9;False;5
13;22;3388;23;0;0.1;False;6
10;22;1158;23;0;0.9;False;7
10;22;2546;23;0;0.9;False;8
10;22;1805;23;0;0.9;False;9
31;23;154;31;0;1.0;True;0
31;23;156;31;0;1.0;True;1
31;23;149;31;0;1.0;True;2
31;23;147;31;0;1.0;True;3
31;23;180;31;0;1.0;True;4
31;23;159;31;0;1.0;True;5
31;23;109;31;0;1.0;True;6
31;23;147;31;0;1.0;True;7
31;23;111;31;0;1.0;True;8
31;23;131;31;0;1.0;True;9
1201565;24;283;1201565;0;1.0;True;0
1201565;24;310;1201565;0;1.0;True;1
1201565;24;269;1201565;0;1.0;True;2
1201565;24;294;1201565;0;1.0;True;3
1201565;24;254;1201565;0;1.0;True;4
1201565;24;286;1201565;0;1.0;True;5
1201565;24;228;1201565;0;1.0;True;6
1201565;24;270;1201565;0;1.0;True;7
1201565;24;261;1201565;0;1.0;True;8
1201565;24;373;1201565;0;1.0;True;9
89;25;154;89;0;1.0;True;0
89;25;148;89;0;1.0;True;1
89;25;154;89;0;1.0;True;2
89;25;149;89;0;1.0;True;3
89;25;149;89;0;1.0;True;4
89;25;155;89;0;1.0;True;5
89;25;167;89;0;1.0;True;6
89;25;149;89;0;1.0;True;7
89;25;150;89;0;1.0;True;8
89;25;150;89;0;1.0;True;9
17;26;183;574;0;1.0;False;0
17;26;135;574;0;1.0;False;1
17;26;187;574;0;1.0;False;2
17;26;158;574;0;1.0;False;3
17;26;108;574;0;1.0;False;4
17;26;171;574;0;1.0;False;5
17;26;138;574;0;1.0;False;6
17;26;178;574;0;1.0;False;7
17;26;109;574;0;1.0;False;8
17;26;130;574;0;1.0;False;9
8;27;222;8;0;1.0;True;0
8;27;181;8;0;1.0;True;1
8;27;217;8;0;1.0;True;2
8;27;259;8;0;1.0;True;3
8;27;186;8;0;1.0;True;4
8;27;211;8;0;1.0;True;5
8;27;208;8;0;1.0;True;6
8;27;181;8;0;1.0;True;7
8;27;170;8;0;1.0;True;8
8;27;213;8;0;1.0;True;9
146;28;132;146;0;1.0;True;0
146;28;134;146;0;1.0;True;1
146;28;149;146;0;1.0;True;2
146;28;154;146;0;1.0;True;3
146;28;172;146;0;1.0;True;4
146;28;137;146;0;1.0;True;5
146;28;137;146;0;1.0;True;6
146;28;132;146;0;1.0;True;7
146;28;128;146;0;1.0;True;8
146;28;172;146;0;1.0;True;9
1;29;285;1;0;1.0;True;0
1;29;242;1;0;1.0;True;1
1;29;259;1;0;1.0;True;2
1;29;263;1;0;1.0;True;3
1;29;257;1;0;1.0;True;4
1;29;254;1;0;1.0;True;5
1;29;261;1;0;1.0;True;6
1;29;272;1;0;1.0;True;7
1;29;254;1;0;1.0;True;8
1;29;251;1;0;1.0;True;9
14;30;157;14;0;1.0;True;0
14;30;135;14;0;1.0;True;1
14;30;236;14;0;1.0;True;2
14;30;172;14;0;1.0;True;3
14;30;142;14;0;1.0;True;4
14;30;177;14;0;1.0;True;5
14;30;226;14;0;1.0;True;6
14;30;134;14;0;1.0;True;7
14;30;162;14;0;1.0;True;8
14;30;411;14;0;1.0;True;9
2;31;170;2;0;1.0;True;0
2;31;182;2;0;1.0;True;1
2;31;172;2;0;1.0;True;2
2;31;164;2;0;1.0;True;3
2;31;192;2;0;1.0;True;4
2;31;171;2;0;1.0;True;5
2;31;174;2;0;1.0;True;6
2;31;168;2;0;1.0;True;7
2;31;171;2;0;1.0;True;8
2;31;169;2;0;1.0;True;9
7;32;172;7;0;1.0;True;0
7;32;171;7;0;1.0;True;1
7;32;183;7;0;1.0;True;2
7;32;182;7;0;1.0;True;3
7;32;181;7;0;1.0;True;4
7;32;173;7;0;1.0;True;5
7;32;174;7;0;1.0;True;6
7;32;176;7;0;1.0;True;7
7;32;170;7;0;1.0;True;8
7;32;172;7;0;1.0;True;9
12;33;1388;12;0;0.9;True;0
12;33;280;12;0;0.9;True;1
12;33;473;12;0;0.9;True;2
12;33;243;12;0;0.9;True;3
12;33;191;12;0;0.9;True;4
12;33;239;12;0;0.9;True;5
12;33;211;12;0;0.9;True;6
12;33;4096;12;0;0.9;True;7
12;33;253;12;0;0.9;True;8
59;33;1029;12;0;0.1;False;9
21;34;103;21;0;1.0;True;0
21;34;114;21;0;1.0;True;1
21;34;98;21;0;1.0;True;2
21;34;102;21;0;1.0;True;3
21;34;114;21;0;1.0;True;4
21;34;106;21;0;1.0;True;5
21;34;114;21;0;1.0;True;6
21;34;115;21;0;1.0;True;7
21;34;104;21;0;1.0;True;8
21;34;105;21;0;1.0;True;9
14;35;341;14;0;1.0;True;0
14;35;619;14;0;1.0;True;1
14;35;422;14;0;1.0;True;2
14;35;173;14;0;1.0;True;3
14;35;222;14;0;1.0;True;4
14;35;165;14;0;1.0;True;5
14;35;162;14;0;1.0;True;6
14;35;318;14;0;1.0;True;7
14;35;233;14;0;1.0;True;8
14;35;282;14;0;1.0;True;9
2;36;207;2;0;1.0;True;0
2;36;237;2;0;1.0;True;1
2;36;323;2;0;1.0;True;2
2;36;361;2;0;1.0;True;3
2;36;216;2;0;1.0;True;4
2;36;195;2;0;1.0;True;5
2;36;192;2;0;1.0;True;6
2;36;211;2;0;1.0;True;7
2;36;151;2;0;1.0;True;8
2;36;451;2;0;1.0;True;9
51;37;87;51;0;1.0;True;0
51;37;99;51;0;1.0;True;1
51;37;96;51;0;1.0;True;2
51;37;111;51;0;1.0;True;3
51;37;104;51;0;1.0;True;4
51;37;102;51;0;1.0;True;5
51;37;103;51;0;1.0;True;6
51;37;85;51;0;1.0;True;7
51;37;106;51;0;1.0;True;8
51;37;100;51;0;1.0;True;9
2;38;189;2;0;1.0;True;0
2;38;201;2;0;1.0;True;1
2;38;84;2;0;1.0;True;2
2;38;189;2;0;1.0;True;3
2;38;171;2;0;1.0;True;4
2;38;145;2;0;1.0;True;5
2;38;175;2;0;1.0;True;6
2;38;148;2;0;1.0;True;7
2;38;173;2;0;1.0;True;8
2;38;178;2;0;1.0;True;9
14;39;547;15;0;0.6;False;0
14;39;1394;15;0;0.6;False;1
14;39;1830;15;0;0.6;False;2
14;39;546;15;0;0.6;False;3
14;39;745;15;0;0.6;False;4
15;39;343;15;0;0.4;True;5
15;39;3358;15;0;0.4;True;6
15;39;211;15;0;0.4;True;7
15;39;1392;15;0;0.4;True;8
14;39;1729;15;0;0.6;False;9
20;40;147;20;0;1.0;True;0
20;40;147;20;0;1.0;True;1
20;40;143;20;0;1.0;True;2
20;40;140;20;0;1.0;True;3
20;40;151;20;0;1.0;True;4
20;40;156;20;0;1.0;True;5
20;40;145;20;0;1.0;True;6
20;40;159;20;0;1.0;True;7
20;40;151;20;0;1.0;True;8
20;40;140;20;0;1.0;True;9
3;41;153;3;0;1.0;True;0
3;41;128;3;0;1.0;True;1
3;41;107;3;0;1.0;True;2
3;41;142;3;0;1.0;True;3
3;41;147;3;0;1.0;True;4
3;41;149;3;0;1.0;True;5
3;41;129;3;0;1.0;True;6
3;41;132;3;0;1.0;True;7
3;41;132;3;0;1.0;True;8
3;41;146;3;0;1.0;True;9
7;42;135;7;0;1.0;True;0
7;42;149;7;0;1.0;True;1
7;42;113;7;0;1.0;True;2
7;42;109;7;0;1.0;True;3
7;42;114;7;0;1.0;True;4
7;42;188;7;0;1.0;True;5
7;42;117;7;0;1.0;True;6
7;42;114;7;0;1.0;True;7
7;42;165;7;0;1.0;True;8
7;42;108;7;0;1.0;True;9
42;43;102;42;0;1.0;True;0
42;43;92;42;0;1.0;True;1
42;43;94;42;0;1.0;True;2
42;43;93;42;0;1.0;True;3
42;43;93;42;0;1.0;True;4
42;43;97;42;0;1.0;True;5
42;43;93;42;0;1.0;True;6
42;43;102;42;0;1.0;True;7
42;43;102;42;0;1.0;True;8
42;43;100;42;0;1.0;True;9
756;44;172;756;0;1.0;True;0
756;44;114;756;0;1.0;True;1
756;44;158;756;0;1.0;True;2
756;44;148;756;0;1.0;True;3
756;44;157;756;0;1.0;True;4
756;44;114;756;0;1.0;True;5
756;44;201;756;0;1.0;True;6
756;44;105;756;0;1.0;True;7
756;44;153;756;0;1.0;True;8
756;44;115;756;0;1.0;True;9
11;45;158;11;0;1.0;True;0
11;45;123;11;0;1.0;True;1
11;45;114;11;0;1.0;True;2
11;45;142;11;0;1.0;True;3
11;45;122;11;0;1.0;True;4
11;45;123;11;0;1.0;True;5
11;45;137;11;0;1.0;True;6
11;45;161;11;0;1.0;True;7
11;45;122;11;0;1.0;True;8
11;45;156;11;0;1.0;True;9
5;46;1747;5;0;1.0;True;0
5;46;413;5;0;1.0;True;1
5;46;900;5;0;1.0;True;2
5;46;1246;5;0;1.0;True;3
5;46;1471;5;0;1.0;True;4
5;46;2254;5;0;1.0;True;5
5;46;1657;5;0;1.0;True;6
5;46;493;5;0;1.0;True;7
5;46;1414;5;0;1.0;True;8
5;46;1299;5;0;1.0;True;9
12;47;179;12;0;1.0;True;0
12;47;149;12;0;1.0;True;1
12;47;183;12;0;1.0;True;2
12;47;194;12;0;1.0;True;3
12;47;135;12;0;1.0;True;4
12;47;196;12;0;1.0;True;5
12;47;141;12;0;1.0;True;6
12;47;138;12;0;1.0;True;7
12;47;201;12;0;1.0;True;8
12;47;160;12;0;1.0;True;9
65;48;116;65;0;1.0;True;0
65;48;158;65;0;1.0;True;1
65;48;142;65;0;1.0;True;2
65;48;157;65;0;1.0;True;3
65;48;122;65;0;1.0;True;4
65;48;137;65;0;1.0;True;5
65;48;114;65;0;1.0;True;6
65;48;113;65;0;1.0;True;7
65;48;124;65;0;1.0;True;8
65;48;165;65;0;1.0;True;9
1;49;109;1;0;1.0;True;0
1;49;142;1;0;1.0;True;1
1;49;101;1;0;1.0;True;2
1;49;105;1;0;1.0;True;3
1;49;146;1;0;1.0;True;4
1;49;109;1;0;1.0;True;5
1;49;101;1;0;1.0;True;6
1;49;139;1;0;1.0;True;7
1;49;141;1;0;1.0;True;8
1;49;134;1;0;1.0;True;9
111;50;262;111;0;1.0;True;0
111;50;221;111;0;1.0;True;1
111;50;196;111;0;1.0;True;2
111;50;207;111;0;1.0;True;3
111;50;215;111;0;1.0;True;4
111;50;212;111;0;1.0;True;5
111;50;291;111;0;1.0;True;6
111;50;175;111;0;1.0;True;7
111;50;260;111;0;1.0;True;8
111;50;223;111;0;1.0;True;9
1;51;138;1;0;1.0;True;0
1;51;84;1;0;1.0;True;1
1;51;170;1;0;1.0;True;2
1;51;165;1;0;1.0;True;3
1;51;155;1;0;1.0;True;4
1;51;140;1;0;1.0;True;5
1;51;142;1;0;1.0;True;6
1;51;149;1;0;1.0;True;7
1;51;125;1;0;1.0;True;8
1;51;134;1;0;1.0;True;9
27;52;2883;27;0;1.0;True;0
27;52;3199;27;0;1.0;True;1
27;52;2882;27;0;1.0;True;2
27;52;2822;27;0;1.0;True;3
27;52;3582;27;0;1.0;True;4
27;52;2255;27;0;1.0;True;5
27;52;2526;27;0;1.0;True;6
27;52;2155;27;0;1.0;True;7
27;52;3373;27;0;1.0;True;8
27;52;2472;27;0;1.0;True;9
4;53;102;4;0;1.0;True;0
4;53;100;4;0;1.0;True;1
4;53;96;4;0;1.0;True;2
4;53;109;4;0;1.0;True;3
4;53;110;4;0;1.0;True;4
4;53;105;4;0;1.0;True;5
4;53;98;4;0;1.0;True;6
4;53;108;4;0;1.0;True;7
4;53;105;4;0;1.0;True;8
4;53;86;4;0;1.0;True;9
17;54;256;17;0;1.0;True;0
17;54;161;17;0;1.0;True;1
17;54;283;17;0;1.0;True;2
17;54;215;17;0;1.0;True;3
17;54;341;17;0;1.0;True;4
17;54;268;17;0;1.0;True;5
17;54;293;17;0;1.0;True;6
17;54;312;17;0;1.0;True;7
17;54;201;17;0;1.0;True;8
17;54;288;17;0;1.0;True;9
13;55;91;13;0;1.0;True;0
13;55;107;13;0;1.0;True;1
13;55;100;13;0;1.0;True;2
13;55;92;13;0;1.0;True;3
13;55;95;13;0;1.0;True;4
13;55;88;13;0;1.0;True;5
13;55;92;13;0;1.0;True;6
13;55;92;13;0;1.0;True;7
13;55;95;13;0;1.0;True;8
13;55;92;13;0;1.0;True;9
10;56;98;10;0;1.0;True;0
10;56;102;10;0;1.0;True;1
10;56;103;10;0;1.0;True;2
10;56;119;10;0;1.0;True;3
10;56;108;10;0;1.0;True;4
10;56;108;10;0;1.0;True;5
10;56;128;10;0;1.0;True;6
10;56;93;10;0;1.0;True;7
10;56;99;10;0;1.0;True;8
10;56;104;10;0;1.0;True;9
77;57;169;77;0;1.0;True;0
77;57;201;77;0;1.0;True;1
77;57;186;77;0;1.0;True;2
77;57;200;77;0;1.0;True;3
77;57;239;77;0;1.0;True;4
77;57;174;77;0;1.0;True;5
77;57;145;77;0;1.0;True;6
77;57;197;77;0;1.0;True;7
77;57;131;77;0;1.0;True;8
77;57;204;77;0;1.0;True;9
1092;58;279;1092;0;1.0;True;0
1092;58;249;1092;0;1.0;True;1
1092;58;231;1092;0;1.0;True;2
1092;58;252;1092;0;1.0;True;3
1092;58;255;1092;0;1.0;True;4
1092;58;308;1092;0;1.0;True;5
1092;58;269;1092;0;1.0;True;6
1092;58;269;1092;0;1.0;True;7
1092;58;342;1092;0;1.0;True;8
1092;58;301;1092;0;1.0;True;9
5;59;241;5;0;1.0;True;0
5;59;254;5;0;1.0;True;1
5;59;243;5;0;1.0;True;2
5;59;270;5;0;1.0;True;3
5;59;235;5;0;1.0;True;4
5;59;246;5;0;1.0;True;5
5;59;218;5;0;1.0;True;6
5;59;244;5;0;1.0;True;7
5;59;184;5;0;1.0;True;8
5;59;256;5;0;1.0;True;9
7;60;144;7;0;1.0;True;0
7;60;142;7;0;1.0;True;1
7;60;143;7;0;1.0;True;2
7;60;116;7;0;1.0;True;3
7;60;163;7;0;1.0;True;4
7;60;124;7;0;1.0;True;5
7;60;150;7;0;1.0;True;6
7;60;106;7;0;1.0;True;7
7;60;112;7;0;1.0;True;8
7;60;135;7;0;1.0;True;9
45;61;161;45;0;1.0;True;0
45;61;159;45;0;1.0;True;1
45;61;155;45;0;1.0;True;2
45;61;159;45;0;1.0;True;3
45;61;163;45;0;1.0;True;4
45;61;172;45;0;1.0;True;5
45;61;159;45;0;1.0;True;6
45;61;159;45;0;1.0;True;7
45;61;159;45;0;1.0;True;8
45;61;195;45;0;1.0;True;9
0;62;201;10;0;1.0;False;0
0;62;211;10;0;1.0;False;1
0;62;205;10;0;1.0;False;2
0;62;190;10;0;1.0;False;3
0;62;223;10;0;1.0;False;4
0;62;181;10;0;1.0;False;5
0;62;211;10;0;1.0;False;6
0;62;240;10;0;1.0;False;7
0;62;180;10;0;1.0;False;8
0;62;192;10;0;1.0;False;9
52;63;471;52;0;0.9;True;0
52;63;460;52;0;0.9;True;1
52;63;345;52;0;0.9;True;2
88;63;306;52;0;0.1;False;3
52;63;1919;52;0;0.9;True;4
52;63;343;52;0;0.9;True;5
52;63;466;52;0;0.9;True;6
52;63;405;52;0;0.9;True;7
52;63;391;52;0;0.9;True;8
52;63;373;52;0;0.9;True;9
2;64;155;2;0;1.0;True;0
2;64;136;2;0;1.0;True;1
2;64;128;2;0;1.0;True;2
2;64;157;2;0;1.0;True;3
2;64;136;2;0;1.0;True;4
2;64;138;2;0;1.0;True;5
2;64;128;2;0;1.0;True;6
2;64;149;2;0;1.0;True;7
2;64;179;2;0;1.0;True;8
2;64;169;2;0;1.0;True;9
6;65;175;6;0;1.0;True;0
6;65;174;6;0;1.0;True;1
6;65;173;6;0;1.0;True;2
6;65;172;6;0;1.0;True;3
6;65;177;6;0;1.0;True;4
6;65;175;6;0;1.0;True;5
6;65;184;6;0;1.0;True;6
6;65;176;6;0;1.0;True;7
6;65;173;6;0;1.0;True;8
6;65;183;6;0;1.0;True;9
16;66;97;16;0;1.0;True;0
16;66;98;16;0;1.0;True;1
16;66;124;16;0;1.0;True;2
16;66;125;16;0;1.0;True;3
16;66;102;16;0;1.0;True;4
16;66;100;16;0;1.0;True;5
16;66;121;16;0;1.0;True;6
16;66;105;16;0;1.0;True;7
16;66;114;16;0;1.0;True;8
16;66;100;16;0;1.0;True;9
469;67;192;469;0;1.0;True;0
469;67;145;469;0;1.0;True;1
469;67;196;469;0;1.0;True;2
469;67;202;469;0;1.0;True;3
469;67;226;469;0;1.0;True;4
469;67;184;469;0;1.0;True;5
469;67;168;469;0;1.0;True;6
469;67;178;469;0;1.0;True;7
469;67;234;469;0;1.0;True;8
469;67;197;469;0;1.0;True;9
12518;68;270;12518;0;1.0;True;0
12518;68;298;12518;0;1.0;True;1
12518;68;263;12518;0;1.0;True;2
12518;68;281;12518;0;1.0;True;3
12518;68;272;12518;0;1.0;True;4
12518;68;285;12518;0;1.0;True;5
12518;68;306;12518;0;1.0;True;6
12518;68;326;12518;0;1.0;True;7
12518;68;310;12518;0;1.0;True;8
12518;68;309;12518;0;1.0;True;9
1;69;101;1;0;1.0;True;0
1;69;92;1;0;1.0;True;1
1.0;69;107;1;0;1.0;True;2
1.0;69;99;1;0;1.0;True;3
1;69;117;1;0;1.0;True;4
1;69;120;1;0;1.0;True;5
1;69;141;1;0;1.0;True;6
1.0;69;116;1;0;1.0;True;7
1;69;156;1;0;1.0;True;8
1;69;117;1;0;1.0;True;9
2;70;156;2;0;1.0;True;0
2;70;194;2;0;1.0;True;1
2;70;144;2;0;1.0;True;2
2;70;147;2;0;1.0;True;3
2;70;183;2;0;1.0;True;4
2;70;166;2;0;1.0;True;5
2;70;196;2;0;1.0;True;6
2;70;163;2;0;1.0;True;7
2;70;180;2;0;1.0;True;8
2;70;196;2;0;1.0;True;9
131;71;135;131;0;1.0;True;0
131;71;132;131;0;1.0;True;1
131;71;159;131;0;1.0;True;2
131;71;136;131;0;1.0;True;3
131;71;137;131;0;1.0;True;4
131;71;171;131;0;1.0;True;5
131;71;143;131;0;1.0;True;6
131;71;131;131;0;1.0;True;7
131;71;173;131;0;1.0;True;8
131;71;137;131;0;1.0;True;9
92;72;147;92;0;1.0;True;0
92;72;94;92;0;1.0;True;1
92;72;148;92;0;1.0;True;2
92;72;122;92;0;1.0;True;3
92;72;173;92;0;1.0;True;4
92;72;94;92;0;1.0;True;5
92;72;129;92;0;1.0;True;6
92;72;179;92;0;1.0;True;7
92;72;112;92;0;1.0;True;8
92;72;193;92;0;1.0;True;9
640;73;169;640;0;1.0;True;0
640;73;187;640;0;1.0;True;1
640;73;166;640;0;1.0;True;2
640;73;254;640;0;1.0;True;3
640;73;210;640;0;1.0;True;4
640;73;183;640;0;1.0;True;5
640;73;139;640;0;1.0;True;6
640;73;214;640;0;1.0;True;7
640;73;183;640;0;1.0;True;8
640;73;199;640;0;1.0;True;9
42;74;201;42;0;1.0;True;0
42;74;128;42;0;1.0;True;1
42;74;127;42;0;1.0;True;2
42;74;145;42;0;1.0;True;3
42;74;135;42;0;1.0;True;4
42;74;128;42;0;1.0;True;5
42;74;160;42;0;1.0;True;6
42;74;189;42;0;1.0;True;7
42;74;143;42;0;1.0;True;8
42;74;147;42;0;1.0;True;9
252;75;249;7;0;1.0;False;0
252;75;164;7;0;1.0;False;1
252;75;251;7;0;1.0;False;2
252;75;200;7;0;1.0;False;3
252;75;205;7;0;1.0;False;4
252;75;207;7;0;1.0;False;5
252;75;203;7;0;1.0;False;6
252;75;198;7;0;1.0;False;7
252;75;202;7;0;1.0;False;8
252;75;187;7;0;1.0;False;9
25;76;107;25;0;1.0;True;0
25;76;121;25;0;1.0;True;1
25;76;121;25;0;1.0;True;2
25;76;131;25;0;1.0;True;3
25;76;121;25;0;1.0;True;4
