id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(4, 0);3;938;2;stop;1.0;True;False;297;[0, 0.9999991655356624]
(4, 0);4;804;2;stop;1.0;True;False;249;[0, 0.9999959469005546]
(4, 0);5;465;2;stop;1.0;True;False;393;[0, 0.9999980926550052]
(4, 0);6;628;2;stop;1.0;True;False;366;[0, 0.9999983310727032]
(4, 0);7;947;2;stop;1.0;True;False;565;[0, 0.9999960661089133]
(4, 0);8;489;2;stop;1.0;True;False;234;[0, 0.9999985694905718]
(4, 0);9;566;2;stop;1.0;True;False;205;[0, 0.9999980926550052]
(4, 1);0;1180;2;stop;1.0;True;False;469;[0, 0.9999990463265931]
(4, 1);1;871;2;stop;1.0;True;False;239;[0, 0.9999997615814777]
(4, 1);2;712;2;stop;1.0;True;False;503;[0, 0.9999960661089133]
(4, 1);3;742;2;stop;1.0;True;False;356;[0, 0.9999988079084972]
(4, 1);4;674;2;stop;1.0;True;False;219;[0, 0.9999977350285647]
(4, 1);5;747;2;stop;1.0;True;False;421;[0, 0.9999985694905718]
(4, 1);6;750;2;stop;1.0;True;False;122;[0, 0.9999959469005546]
(4, 1);7;1039;2;stop;1.0;True;False;512;[0, 0.9999994039539004]
(4, 1);8;863;2;stop;1.0;True;False;496;[0, 0.9999947548186582]
(4, 1);9;563;2;stop;1.0;True;False;471;[0, 0.9999983310727032]
(4, 2);0;440;2;stop;1.0;True;True;344;[0.9999994039539004, 2.3823673954981372e-07]
(4, 2);1;545;2;stop;1.0;True;True;114;[0.9999996423722521, 1.8553913626159784e-07]
(4, 2);2;635;2;stop;1.0;True;True;200;[0.9999996423722521, 8.764248219443636e-08]
(4, 2);3;675;2;stop;1.0;True;True;343;[0.9999997615814777, 1.1253517471925912e-07]
(4, 2);4;601;2;stop;1.0;True;True;188;[0.9999995231630692, 1.6373771305908126e-07]
(4, 2);5;938;2;stop;1.0;True;True;323;[0.9999997615814777, 2.8453348089834e-08]
(4, 2);6;554;2;stop;1.0;True;True;436;[0.9999995231630692, 2.382369667501818e-07]
(4, 2);7;601;2;stop;1.0;True;True;310;[0.9999983310727032, 8.76423150298272e-08]
(4, 2);8;724;2;stop;1.0;True;True;324;[0.9999988079084972, 1.6373755690670415e-07]
(4, 2);9;903;2;stop;1.0;True;True;273;[0.9999997615814777, 4.139937718785167e-08]
(4, 3);0;664;2;stop;1.0;True;False;218;[0, 0.9999965429424904]
(4, 3);1;754;2;stop;1.0;True;False;365;[0, 0.9999976158197796]
(4, 3);2;789;2;stop;1.0;True;False;289;[0, 0.9999980926550052]
(4, 3);3;1074;2;stop;1.0;True;False;362;[0, 0.9999994039539004]
(4, 3);4;759;2;stop;1.0;True;False;311;[0, 0.9999974966112362]
(4, 3);5;716;2;stop;1.0;True;False;221;[0, 0.9999976158197796]
(4, 3);6;772;2;stop;1.0;True;False;346;[0, 0.9999974966112362]
(4, 3);7;495;2;stop;1.0;True;False;364;[0, 0.9999997615814777]
(4, 3);8;954;2;stop;1.0;True;False;248;[0, 0.9999992847447459]
(4, 3);9;500;2;stop;1.0;True;False;452;[0, 0.9999973774024795]
(5, 0);0;594;2;stop;1.0;True;False;247;[0, 0.9999990463265931]
(5, 0);1;550;2;stop;1.0;True;False;521;[0, 0.9999995231630692]
(5, 0);2;453;2;stop;1.0;True;False;580;[0, 0.9999988079084972]
(5, 0);3;618;2;stop;1.0;True;False;399;[0, 0.9999985694905718]
(5, 0);4;500;2;stop;1.0;True;False;244;[0, 0.9999974966112362]
(5, 0);5;507;2;stop;1.0;True;False;136;[0, 0.9999998807907247]
(5, 0);6;535;2;stop;1.0;True;False;332;[0, 0.9999995231630692]
(5, 0);7;420;2;stop;1.0;True;False;217;[0, 0.9999985694905718]
(5, 0);8;339;2;stop;1.0;True;False;405;[0, 0.9999980926550052]
(5, 0);9;285;2;stop;1.0;True;False;219;[0, 0.9999980926550052]
(5, 1);0;602;2;stop;1.0;True;False;293;[0, 0.9999996423722521]
(5, 1);1;467;2;stop;1.0;True;False;425;[0, 0.9999988079084972]
(5, 1);2;639;2;stop;1.0;True;False;194;[0, 0.9999985694905718]
(5, 1);3;582;2;stop;1.0;True;False;292;[0, 0.999998927117538]
(5, 1);4;526;2;stop;1.0;True;False;189;[0, 0.999998927117538]
(5, 1);5;412;2;stop;1.0;True;False;350;[0, 0.9999986886995842]
(5, 1);6;639;2;stop;1.0;True;False;325;[0, 0.9999980926550052]
(5, 1);7;753;2;stop;1.0;True;False;416;[0, 0.9999990463265931]
(5, 1);8;690;2;stop;1.0;True;False;199;[0, 0.9999977350285647]
(5, 1);9;601;2;stop;1.0;True;False;344;[0, 0.9999977350285647]
(5, 2);0;554;2;stop;1.0;True;True;186;[0.9999988079084972, 1.8553895931777327e-07]
(5, 2);1;504;2;stop;1.0;True;True;407;[0.9999995231630692, 6.82560337633487e-08]
(5, 2);2;561;2;stop;1.0;True;True;372;[0.9999995231630692, 1.4449802461092448e-07]
(5, 2);3;502;2;stop;1.0;True;True;284;[0.9999994039539004, 6.82560337633487e-08]
(5, 2);4;655;2;stop;1.0;True;True;428;[0.9999998807907247, 6.82560337633487e-08]
(5, 2);5;602;2;stop;1.0;True;True;405;[0.9999992847447459, 1.8553895931777327e-07]
(5, 2);6;629;2;stop;1.0;True;True;341;[0.999998927117538, 2.3823673954981372e-07]
(5, 2);7;666;2;stop;1.0;True;True;369;[0.9999991655356624, 2.3823673954981372e-07]
(5, 2);8;562;2;stop;1.0;True;True;268;[0.9999995231630692, 1.4449802461092448e-07]
(5, 2);9;541;2;stop;1.0;True;True;267;[0.9999990463265931, 2.1024318473456359e-07]
(5, 3);0;625;2;stop;1.0;True;False;543;[0, 0.9999988079084972]
(5, 3);1;580;2;stop;1.0;True;False;319;[0, 0.9999982118638471]
(5, 3);2;588;2;stop;1.0;True;False;267;[0, 0.999998927117538]
(5, 3);3;706;2;stop;1.0;True;False;432;[0, 0.9999965429424904]
(5, 3);4;599;2;stop;1.0;True;False;197;[0, 0.9999990463265931]
(5, 3);5;632;2;stop;1.0;True;False;436;[0, 0.9999996423722521]
(5, 3);6;418;2;stop;1.0;True;False;279;[0, 0.9999966621509202]
(5, 3);7;751;2;stop;1.0;True;False;227;[0, 0.9999983310727032]
(5, 3);8;520;2;stop;1.0;True;False;233;[0, 0.9999991655356624]
(5, 3);9;495;2;stop;1.0;True;False;343;[0, 0.9999988079084972]
(6, 0);0;415;0;stop;1.0;True;True;176;[0.9999988079084972, 5.043471815847051e-07]
(6, 0);1;511;0;stop;1.0;True;True;324;[0.9999995231630692, 8.764248219443636e-08]
(6, 0);2;461;0;stop;1.0;True;True;308;[0.9999995231630692, 3.059023205018258e-07]
(6, 0);3;297;0;stop;1.0;True;True;162;[0.9999990463265931, 5.043471815847051e-07]
(6, 0);4;262;0;stop;1.0;True;True;298;[0.999998927117538, 4.4508482557577276e-07]
(6, 0);5;335;0;stop;1.0;True;True;97;[0.9999995231630692, 2.382369667501818e-07]
(6, 0);6;342;0;stop;1.0;True;True;302;[0.9999995231630692, 1.1253517471925912e-07]
(6, 0);7;218;0;stop;1.0;True;True;132;[0.9999986886995842, 8.315279260963632e-07]
(6, 0);8;339;0;stop;1.0;True;True;311;[0.9999985694905718, 4.4508482557577276e-07]
(6, 0);9;360;0;stop;1.0;True;True;144;[0.9999991655356624, 3.9278597995802437e-07]
(6, 1);0;414;0;stop;1.0;True;False;179;[0, 0.9999990463265931]
(6, 1);1;434;0;stop;1.0;True;False;357;[0, 0.9999994039539004]
(6, 1);2;366;0;stop;1.0;True;False;304;[0, 0.999998927117538]
(6, 1);3;523;0;stop;1.0;True;False;237;[0, 0.9999986886995842]
(6, 1);4;549;0;stop;1.0;True;False;211;[0, 0.9999992847447459]
(6, 1);5;514;0;stop;1.0;True;False;283;[0, 0.9999996423722521]
(6, 1);6;317;0;stop;1.0;True;False;444;[0, 0.9999997615814777]
(6, 1);7;337;0;stop;1.0;True;False;183;[0, 0.9999990463265931]
(6, 1);8;446;0;stop;1.0;True;False;296;[0, 0.9999994039539004]
(6, 1);9;827;0;stop;1.0;True;False;344;[0, 0.9999983310727032]
(6, 2);0;505;0;stop;1.0;True;False;185;[0, 0.999998927117538]
(6, 2);1;455;0;stop;1.0;True;False;233;[0, 0.9999990463265931]
(6, 2);2;688;0;stop;1.0;True;False;265;[0, 0.9999995231630692]
(6, 2);3;640;0;stop;1.0;True;False;156;[0, 0.9999995231630692]
(6, 2);4;468;0;stop;1.0;True;False;218;[0, 0.9999997615814777]
(6, 2);5;490;0;stop;1.0;True;False;159;[0, 0.999998927117538]
(6, 2);6;246;0;stop;1.0;True;False;159;[0, 0.9999995231630692]
(6, 2);7;548;0;stop;1.0;True;False;145;[0, 0.9999988079084972]
(6, 2);8;476;0;stop;1.0;True;False;212;[0, 0.9999995231630692]
(6, 2);9;530;0;stop;1.0;True;False;122;[0, 0.9999994039539004]
(6, 3);0;475;0;stop;1.0;True;False;185;[0, 0.9999988079084972]
(6, 3);1;448;0;stop;1.0;True;False;211;[0, 0.9999985694905718]
(6, 3);2;418;0;stop;1.0;True;False;450;[0, 0.9999992847447459]
(6, 3);3;584;0;stop;1.0;True;False;224;[0, 0.9999994039539004]
(6, 3);4;428;0;stop;1.0;True;False;294;[0, 0.9999983310727032]
(6, 3);5;601;0;stop;1.0;True;False;210;[0, 0.9999997615814777]
(6, 3);6;425;0;stop;1.0;True;False;394;[0, 0.999998927117538]
(6, 3);7;418;0;stop;1.0;True;False;361;[0, 0.9999992847447459]
(6, 3);8;581;0;stop;1.0;True;False;231;[0, 0.999998927117538]
(6, 3);9;365;0;stop;1.0;True;False;356;[0, 0.9999996423722521]
(7, 0);0;770;2;stop;1.0;True;False;461;[0, 0.9999990463265931]
(7, 0);1;388;2;stop;1.0;True;False;308;[0, 0.9999990463265931]
(7, 0);2;348;2;stop;1.0;True;False;146;[0, 0.9999994039539004]
(7, 0);3;426;2;stop;1.0;True;False;351;[0, 0.9999995231630692]
(7, 0);4;348;2;stop;1.0;True;False;291;[0, 0.9999984502816872]
(7, 0);5;345;2;stop;1.0;True;False;148;[0, 0.9999997615814777]
(7, 0);6;353;2;stop;1.0;True;False;294;[0, 0.9999995231630692]
(7, 0);7;367;2;stop;1.0;True;False;166;[0, 0.9999991655356624]
(7, 0);8;354;2;stop;1.0;True;False;276;[0, 0.9999983310727032]
(7, 0);9;270;2;stop;1.0;True;False;284;[0, 0.9999995231630692]
(7, 1);0;338;2;stop;1.0;True;False;317;[0, 0.9999995231630692]
(7, 1);1;341;2;stop;1.0;True;False;272;[0, 0.9999997615814777]
(7, 1);2;440;2;stop;1.0;True;False;366;[0, 0.9999996423722521]
(7, 1);3;442;2;stop;1.0;True;False;326;[0, 0.9999997615814777]
(7, 1);4;280;2;stop;1.0;True;False;221;[0, 0.9999992847447459]
(7, 1);5;403;2;stop;1.0;True;False;213;[0, 0.9999995231630692]
(7, 1);6;311;2;stop;1.0;True;False;308;[0, 0.9999995231630692]
(7, 1);7;416;2;stop;1.0;True;False;270;[0, 0.9999997615814777]
(7, 1);8;393;2;stop;1.0;True;False;345;[0, 0.9999992847447459]
(7, 1);9;396;2;stop;1.0;True;False;224;[0, 0.9999997615814777]
(7, 2);0;431;2;stop;1.0;True;True;336;[0.999998927117538, 5.043471815847051e-07]
(7, 2);1;405;2;stop;1.0;True;True;401;[0.9999996423722521, 8.764248219443636e-08]
(7, 2);2;360;2;stop;1.0;True;True;148;[0.9999996423722521, 1.8553913626159784e-07]
(7, 2);3;345;2;stop;1.0;True;True;177;[0.9999991655356624, 3.059020287707785e-07]
(7, 2);4;441;2;stop;1.0;True;True;106;[0.9999990463265931, 8.315279260963632e-07]
(7, 2);5;337;2;stop;1.0;True;True;156;[0.9999984502816872, 2.6995733543305574e-07]
(7, 2);6;482;2;stop;1.0;True;True;340;[0.9999995231630692, 2.382369667501818e-07]
(7, 2);7;434;2;stop;1.0;True;True;433;[0.9999983310727032, 5.043467006019808e-07]
(7, 2);8;414;2;stop;1.0;True;True;271;[0.9999994039539004, 2.3823673954981372e-07]
(7, 2);9;299;2;stop;1.0;True;True;174;[0.9999992847447459, 3.059020287707785e-07]
(7, 3);0;427;2;stop;1.0;True;False;242;[0, 0.9999994039539004]
(7, 3);1;343;2;stop;1.0;True;False;177;[0, 0.9999997615814777]
(7, 3);2;439;2;stop;1.0;True;False;456;[0, 0.9999995231630692]
(7, 3);3;443;2;stop;1.0;True;False;282;[0, 0.9999996423722521]
(7, 3);4;413;2;stop;1.0;True;False;396;[0, 0.9999991655356624]
(7, 3);5;340;2;stop;1.0;True;False;286;[0, 0.9999992847447459]
(7, 3);6;330;2;stop;1.0;True;False;343;[0, 0.999998927117538]
(7, 3);7;383;2;stop;1.0;True;False;292;[0, 0.9999988079084972]
(7, 3);8;576;2;stop;1.0;True;False;295;[0, 0.9999994039539004]
(7, 3);9;411;2;stop;1.0;True;False;211;[0, 0.9999997615814777]
(8, 0);0;658;1;stop;1.0;True;False;434;[0, 0.9999973774024795]
(8, 0);1;848;1;stop;1.0;True;False;264;[0, 0.9999992847447459]
(8, 0);2;855;1;stop;1.0;True;False;292;[0, 0.9999974966112362]
(8, 0);3;546;1;stop;1.0;True;False;409;[0, 0.9999988079084972]
(8, 0);4;449;1;stop;1.0;True;False;339;[0, 0.9999986886995842]
(8, 0);5;724;1;stop;1.0;True;False;328;[0, 0.9999973774024795]
(8, 0);6;713;1;stop;1.0;True;False;313;[0, 0.9999972581939645]
(8, 0);7;550;1;stop;1.0;True;False;465;[0, 0.9999990463265931]
(8, 0);8;746;1;stop;1.0;True;False;131;[0, 0.9999966621509202]
(8, 0);9;582;1;stop;1.0;True;False;330;[0, 0.999995112442896]
(8, 1);0;954;1;stop;1.0;True;True;418;[0.999997854237364, 1.275188159256623e-07]
(8, 1);1;560;1;stop;1.0;True;True;297;[0.9999992847447459, 3.059020287707785e-07]
(8, 1);2;526;1;stop;1.0;True;True;263;[0.9999992847447459, 2.3823673954981372e-07]
(8, 1);3;699;1;stop;1.0;True;True;269;[0.9999973774024795, 5.714991385721822e-07]
