id;amount_answer_tokens;confidence_per_choice;finish_reason
('clinical_knowledge', 38);4086;[0.001251062519011776, 0.9429312769209932, 4.556997065333026e-05, 0.0008077466718691198];stop
('clinical_knowledge', 39);4086;[0.009928994107135559, 0.0013437432297438493, 0.0011858492381179673, 0.9514235268797511];stop
('clinical_knowledge', 40);706;[0.0029001860617413736, 0.9112115434162497, 0.000473442359860798, 0.0004178114161294956];stop
('clinical_knowledge', 41);4086;[0.0006618934543420198, 0.00010805113614398374, 4.504241484153854e-05, 0.9921251922668598];stop
('clinical_knowledge', 42);4086;[0.008311799752733069, 0.00028441414732189663, 0.9607135778682481, 0.0008229796231557098];stop
('clinical_knowledge', 43);261;[0.0010600945439132225, 0.7989977591714846, 0.000323310723264672, 0.0016419065490295315];stop
('clinical_knowledge', 44);4086;[0.0006630654237929456, 4.238835438320217e-05, 3.301208358674606e-05, 0.9938816962614272];stop
('clinical_knowledge', 45);247;[0.00040889661606568757, 7.5638304524336e-05, 0.0009214627486777903, 0.9492832280583464];stop
('clinical_knowledge', 46);4086;[0.0007990593698588561, 3.978282347714515e-05, 1.3748575905103523e-05, 0.9929495979774137];stop
('clinical_knowledge', 47);234;[0.9120866788212754, 1.1144995055370307e-05, 1.9560075473727158e-05, 2.21644692649243e-05];stop
('clinical_knowledge', 48);4086;[0.00034912446917705027, 0.006587495461059078, 0.00028943435081705036, 0.9776710210549331];stop
('clinical_knowledge', 49);4086;[0.00011363179698507072, 8.313479861956963e-05, 0, 0.9801526455321998];stop
('clinical_knowledge', 50);4086;[0.15717781110805237, 0.798214752470447, 0.0017460877594878568, 0.006094445114438767];stop
('clinical_knowledge', 51);4086;[0.9960574989684167, 0.00024446213722450794, 3.7489482948904765e-05, 4.813744896487542e-05];stop
('clinical_knowledge', 52);4086;[0.0006352550089744265, 0.002082920984877894, 0.8945058645854127, 0.08320200671025833];stop
('clinical_knowledge', 53);4086;[0.004172985331914139, 0.959230731522832, 0.00019517302810698168, 0.003459526349896524];stop
('clinical_knowledge', 54);4086;[0.0006881434670290291, 0.004487259077333147, 0, 0.9689779716977351];stop
('clinical_knowledge', 55);4086;[0.0019566625354515634, 0.0004365904248917401, 0.03258135635455636, 0.9521668466482716];stop
('clinical_knowledge', 56);4086;[0.0007465450119079537, 0.9875238214522755, 0.0004528024385777069, 0.00090050517591772];stop
('clinical_knowledge', 57);4086;[0.0049379908666256295, 0.0006277950880401469, 0.9410144054968427, 0.0043577616447881395];stop
('clinical_knowledge', 58);4086;[0.002286860263504557, 0.00025657848827355883, 0.00014619401581369838, 0.9820867615778521];stop
('clinical_knowledge', 59);4086;[0.0009527598585977651, 0.9815250774650477, 5.721764960856139e-05, 0.00022630019410704684];stop
('clinical_knowledge', 60);4086;[0.001143207697382959, 0.00044768656675539395, 0.9763666113518686, 0.0002890481721271822];stop
('clinical_knowledge', 61);4086;[0.0011392373837110416, 0.9729756683434743, 0, 0.00014483777976167793];stop
('clinical_knowledge', 62);196;[0.00018289787123304999, 0, 0.8444387372078721, 0.00034169804561974093];stop
('clinical_knowledge', 63);4086;[0.008580933547117685, 0.011728745542891498, 0.9317297543216556, 0.03188203587986198];stop
('clinical_knowledge', 64);4086;[0.003772099920399766, 0.0013036028502865008, 0.0006554926782569775, 0.9825310036816264];stop
('clinical_knowledge', 65);4086;[0.006298115087496606, 0.03198445993300346, 0.9347230033139199, 0.006704308612267107];stop
('clinical_knowledge', 66);280;[0.00020288378401160344, 0.8266471729167068, 9.583551366061371e-05, 0.0002605079353046849];stop
('clinical_knowledge', 67);4086;[0.0014881955045355632, 0.00014735130921579023, 3.0886512323252136e-05, 0.9898606812380233];stop
('clinical_knowledge', 68);4086;[0.00042661024361521845, 4.2240134263265045e-05, 1.2882513098337455e-05, 0.9904065742899818];stop
('clinical_knowledge', 69);4086;[0.0003337843696824487, 2.004530946992415e-05, 8.356128190713311e-06, 0.9949971447613882];stop
('clinical_knowledge', 70);4086;[0.007715739903576755, 0.9493354402482514, 0.00019315967682481146, 0.0030215271602153596];stop
('clinical_knowledge', 71);176;[0.0006725229277302347, 6.658875552538925e-05, 0.9469827456767593, 0.0004920282847523926];stop
('clinical_knowledge', 72);4086;[0.0006521934645132396, 0.00010646760556586375, 5.3535274109471e-05, 0.9775856828962922];stop
('clinical_knowledge', 73);4086;[0.0001972839250476368, 0.022802915888706962, 0.00026965515393879747, 0.9696047249733633];stop
('clinical_knowledge', 74);4086;[0.0007956568758984902, 0.0010216436516160255, 0.00033167929041510953, 0.9887216348679188];stop
('clinical_knowledge', 75);4086;[0.0012250134361046852, 0.9828451587523317, 0.0003977036345785161, 0.0006557024417643506];stop
('clinical_knowledge', 76);465;[0.0005176445676708689, 0.8259494678930627, 5.80781385812271e-05, 0.0004568197276092838];stop
('clinical_knowledge', 77);4086;[0.9884348073603868, 6.950353667268223e-05, 8.924430763741253e-05, 5.08498736968004e-05];stop
('clinical_knowledge', 78);441;[0.00022210100298513516, 0.7986133237848988, 0, 0.00010491308514041012];stop
('clinical_knowledge', 79);4086;[0.4259331928697422, 0.5469090454557108, 0.006075611054835524, 0.003922709324703567];stop
('clinical_knowledge', 80);4086;[0.0039053205911341355, 0.0015293455174648903, 0.03269884896783869, 0.9556003845976359];stop
('clinical_knowledge', 81);4086;[0.004429186032722305, 0.0056871874412537824, 0.02249326266778907, 0.9564378022118555];stop
('clinical_knowledge', 82);4086;[0.006571886698427431, 0.9162609380278365, 0.00021125305249242846, 0.010835209388328545];stop
('clinical_knowledge', 83);4086;[0.004996300783470318, 0.9521262084146834, 0.0002336799858330417, 0.00041012134293574545];stop
('clinical_knowledge', 84);4086;[0.00037365306416381163, 5.056846738375619e-05, 1.8603099522032537e-05, 0.9829641279645372];stop
('clinical_knowledge', 85);4086;[0.0037365022537567097, 0.00014487991495086035, 2.852854675641507e-05, 0.9732586742673841];stop
('clinical_knowledge', 86);4086;[0.9948810271890248, 0.001405120523066108, 0.0005857413791370598, 0.00045617584474926686];stop
('clinical_knowledge', 87);4086;[0.0019509180485179365, 0.8918520646005055, 0.06460554831420268, 0.009907579357571701];stop
('clinical_knowledge', 88);197;[0.0006778383147330478, 0, 0, 0.8966391531370282];stop
('clinical_knowledge', 89);4086;[0.8019149684098006, 0.003277243140139259, 0.00018488940618189377, 0.178931412660416];stop
('clinical_knowledge', 90);409;[0.00037005027572710344, 8.25693772859592e-05, 0.9734859197877802, 0.0004193218974971198];stop
('clinical_knowledge', 91);265;[0.00024626671976592007, 3.7766224644711955e-05, 0.8855070095624864, 0.00024626671976592007];stop
('clinical_knowledge', 92);4086;[0.0005415372986046603, 0.001220373140979069, 0.9791222115688979, 0.0007879321201653141];stop
('clinical_knowledge', 93);4086;[0.001740612030348012, 0.0003219808500692705, 0, 0.959811329479262];stop
('clinical_knowledge', 94);4086;[0.0007455219139621993, 0.0003521596164912075, 0.9264212259107782, 0.018062342566205064];stop
('clinical_knowledge', 95);4086;[0.0003209376020965629, 0.010627998811790182, 0.9567017756111202, 0.0003209376020965629];stop
('clinical_knowledge', 96);4086;[0.0017927113082355948, 0.0008468168607310826, 0.0005136203891950047, 0.9885402225889268];stop
('clinical_knowledge', 97);4086;[0.9834823745667639, 0.00012137132353613942, 1.6425822447565987e-05, 4.1944807042117884e-05];stop
('clinical_knowledge', 98);4086;[0.0016037739352068852, 0.9413919379974521, 0.01835422074423325, 0.01835422074423325];stop
('clinical_knowledge', 99);4086;[0.007964084656501547, 0.15996289735848973, 0.0012213319384479983, 0.8123586473980114];stop
('clinical_knowledge', 100);4086;[0.00326792078704797, 0.00011903400596693953, 0.9645424112303939, 0.0003902974796576536];stop
('clinical_knowledge', 101);180;[0.0005816197467808441, 0, 0.769361953533461, 0.0005132776250161316];stop
('clinical_knowledge', 102);4086;[0.011855190951240432, 0.7807583977539706, 0.0021929898183288615, 0.17421073854024785];stop
('clinical_knowledge', 103);4086;[0.00022384723224760372, 0.9708852754103542, 0, 0.0001637701336087956];stop
('clinical_knowledge', 104);4086;[6.992811618960366e-05, 9.463741410722774e-06, 9.463741410722774e-06, 0.9944723530012968];stop
('clinical_knowledge', 105);4086;[0.00037553554147065166, 3.49302465703426e-05, 1.7564031001879415e-05, 0.9879163322059931];stop
('clinical_knowledge', 106);4086;[0.0007984118962842812, 6.553763940779965e-05, 1.2123244284274892e-05, 0.9921450231081332];stop
('clinical_knowledge', 107);4086;[0.10347695054319553, 0.002433544624829696, 0.866401899282191, 0.0017804192812644977];stop
('clinical_knowledge', 108);204;[6.391270673056168e-05, 1.720187165392981e-05, 4.977526604997448e-05, 0.9675455162057286];stop
('clinical_knowledge', 109);4086;[0.0006111058206135903, 0.009559303394143126, 0.975075536671346, 0.0006505187598556183];stop
('clinical_knowledge', 110);756;[0.0005354770921034675, 0.00019699101340313257, 0.9681651646515896, 0.001549454341907482];stop
('clinical_knowledge', 111);4086;[0.0029453067580042106, 0.01405127268148411, 0.41063835585525166, 0.5272700859850086];stop
('clinical_knowledge', 112);438;[0.0006797505819165563, 0, 7.164515006640317e-05, 0.8991685778298253];stop
('anatomy', 0);4086;[0.02594679529443812, 0.13176869917708908, 0.024374758437742394, 0.7582764862998703];stop
('anatomy', 1);4086;[0.0013686613437125343, 0.9690662912357177, 6.81416033994122e-05, 0.005762279487435069];stop
('anatomy', 2);149;[0.9660833487774888, 4.668886351104279e-05, 2.4990747778848926e-05, 0.00015308688982122734];stop
('anatomy', 3);4086;[0.017861395294179547, 0.010833483871166847, 0.5556517207059105, 0.381893470382928];stop
('anatomy', 4);268;[0.00020318545778743438, 0.5345173053098529, 0.0001396471867435393, 0.00031469979326302503];stop
('anatomy', 5);4086;[0.019754765735371254, 0.9518379704268198, 0.0005603997019977782, 0.0007195674608693833];stop
('anatomy', 6);4086;[0.9904631736349001, 0.00010133461274516115, 1.0680589604616799e-05, 4.2242551332287393e-05];stop
('anatomy', 7);4086;[0.0009393695228437153, 0.9677306877260965, 3.642330910952775e-05, 0.0030800740868533265];stop
('anatomy', 8);4086;[0.002007951099173498, 0.9771251868367609, 9.391307784364321e-05, 0.00023981544555577036];stop
('anatomy', 9);4086;[0.0005169566103220121, 7.447466087967318e-05, 7.447466087967318e-05, 0.9949610324211677];stop
('anatomy', 10);4086;[0.001994926036057283, 0.0004181592136818082, 0.0004738364661191814, 0.9707867380830083];stop
('anatomy', 11);4086;[0.0005498706842597576, 0.00025974039572322297, 0.00014799561637190574, 0.994189485348908];stop
('anatomy', 12);4086;[0.001292789727694956, 0.0006919804764206786, 0.0003703904583161839, 0.974381025597504];stop
('anatomy', 13);4086;[0.0014830928298527769, 0.986466931962239, 0.0003108732935751902, 0.002027147550125589];stop
('anatomy', 14);4086;[0.0038565971680290805, 0.0016076688845510184, 0.9436783641752057, 0.017284069376652663];stop
('anatomy', 15);4086;[0.0003461387523183559, 6.014989597137761e-05, 0.9693097278427121, 0.00020994376579576023];stop
('anatomy', 16);4086;[7.424744546658362e-05, 0.991925287150339, 5.102947324680029e-05, 0.0002434480012768382];stop
('anatomy', 17);196;[0.00017462958659377777, 1.1883692505741048e-05, 3.8965127623323724e-05, 0.972540362279132];stop
('anatomy', 18);4086;[0.00018940050888886981, 6.545506440536647e-05, 0.0003324082451560614, 0.9908954784694143];stop
('anatomy', 19);185;[0.00028136963345767814, 4.889471077314703e-05, 0.6953490899127673, 0.000339396563145145];stop
('anatomy', 20);4086;[0.0003086591593753969, 5.709620339547267e-05, 0.979441050764587, 0.00017586868770798583];stop
('anatomy', 21);4086;[0.029382916567643438, 0.011506515456064107, 0.5901716556303449, 0.315896123464116];stop
('anatomy', 22);4086;[0.0016354211382682466, 0.9599681777764172, 0.0007257137309562722, 0.013693213540636434];stop
('anatomy', 23);4086;[0.0013923999518396697, 0.00031068627609785515, 0.9858742726878343, 0.00022730293529242231];stop
('anatomy', 24);4086;[0.0005140964762231904, 0.00021430719319834608, 3.724100607187301e-05, 0.9894563536960577];stop
('anatomy', 25);4086;[0.975758440020468, 0.00022497079875135145, 0.0003709139643221481, 0.0005069792793466959];stop
('anatomy', 26);4086;[0.00022968969350142294, 3.108511972654583e-05, 0.9358675920828865, 7.456932572202006e-05];stop
('anatomy', 27);4086;[0.9947291949164628, 0.00013067668885174911, 3.103843417274977e-05, 0.0002023960150187743];stop
('anatomy', 28);289;[0.00011153358016902548, 4.3677177557598224e-05, 0.9037660214548032, 0.0003031797042364421];stop
('anatomy', 29);4086;[0.12685947120557384, 0.7300259177456675, 0.0031758647195145153, 0.08718915447268295];stop
('anatomy', 30);4086;[0.00012014346381164269, 0, 0.9735326921095275, 9.960242985890498e-05];stop
('anatomy', 31);4086;[0.9737459377442398, 0.005109750752347391, 0.012257654838135948, 0.0010710619431959023];stop
('anatomy', 32);313;[0.0004411745626278811, 0.8491069693966621, 0.00015246577641502213, 0.0011265787122920797];stop
('anatomy', 33);152;[0.00038693363470885373, 0, 0.0001423448614317927, 0.8982943790043018];stop
('anatomy', 34);4086;[0.17922071432818423, 0.7088317177542613, 0.05134759435173459, 0.02581919189289448];stop
('anatomy', 35);4086;[0.0047975213677419835, 0.0024123452396910086, 0.9732095567276471, 0.0005729822172724377];stop
('anatomy', 36);284;[0.00010411262942342551, 0, 6.722016576976788e-05, 0.955961713972498];stop
('anatomy', 37);310;[0.00010225832907520722, 0, 0.9389359734051212, 0.00010885342467875714];stop
('anatomy', 38);4086;[0.0013112435616926493, 8.382495644921303e-05, 4.2149835124703196e-05, 0.9882895936411659];stop
('anatomy', 39);4086;[0.00015694113801917943, 2.2609514606589194e-05, 0.9904066914332649, 4.2240134263265045e-05];stop
('anatomy', 40);4086;[0.00030066546324117977, 4.9082287624013184e-05, 0.9540756417308778, 0.0004957135446106406];stop
('anatomy', 41);4086;[0.0010114600506027347, 6.883072025569613e-05, 0.9788661676516442, 0.0008385298338258883];stop
('anatomy', 42);4086;[0.00018358604833177973, 0.9604752108737066, 0, 0.0011971314141877173];stop
('anatomy', 43);4086;[0.0003545829821360033, 0.0001573453195514562, 9.543476047023985e-05, 0.9929568855467779];stop
('anatomy', 44);4086;[0.9705948874373248, 0.000536820817991084, 0.001873688761494085, 0.0005714427861832616];stop
('anatomy', 45);4086;[0.0012127298087336949, 0.00018597822829152091, 0.9729901143610429, 0.013878957703436333];stop
('anatomy', 46);4086;[0.0003882710139910719, 0.9595344410772724, 0, 0.00012605308258912181];stop
('anatomy', 47);4086;[0.00010594022115073015, 1.9596970414951473e-05, 0.9727430211345331, 0.00010594022115073015];stop
('anatomy', 48);4086;[0.9823342539813303, 0.00012904837559339185, 5.0536069995873144e-05, 0.0002731954132750492];stop
('anatomy', 49);4086;[0.006549943503265133, 0.0003063450803041616, 0.9720980118690766, 0.0005050774092320762];stop
('anatomy', 50);4086;[0.002598977460882624, 0.0016780259678381704, 0.2490411349430215, 0.6769639916544322];stop
('anatomy', 51);4086;[0.0005839810674121742, 0.00014765360744882833, 2.7313171007247836e-05, 0.9918911560098359];stop
('anatomy', 52);4086;[0.0003930037146955973, 0.9712304817631727, 6.026910037561675e-05, 0.00027010736843250934];stop
('anatomy', 53);333;[0.00016516860167099334, 0.8641202467937577, 8.305198860947937e-05, 0.0009504801303921591];stop
('anatomy', 54);4086;[0.006943877895050264, 0.9681243809889075, 0.0002096870432211447, 0.002894638963731603];stop
('anatomy', 55);199;[0.002748466104338086, 0.40790848860468326, 0.00010656959594804829, 0.0002721349967629617];stop
('anatomy', 56);4086;[0.9719676937479456, 0.002564651066490017, 0.0015555395032908989, 0.00615227808104927];stop
('anatomy', 57);174;[0.00011892473670410796, 2.4927979027127147e-05, 0.9052722036848524, 0.00019607374301647504];stop
('anatomy', 58);234;[0.00017999774712141448, 0, 7.048813056189351e-05, 0.9417018989157019];stop
('anatomy', 59);4086;[0.008889248302851524, 0.015601116630795999, 0.0037055900009504397, 0.965206861063043];stop
('anatomy', 60);227;[9.327844258072403e-05, 1.620936280616833e-05, 5.3148454500146144e-05, 0.970521561035699];stop
('anatomy', 61);4086;[0.00021252064036734707, 7.818197441573671e-05, 0.9812076323958497, 0.00044990641372025464];stop
('anatomy', 62);4086;[0.013789237501000282, 0.9667003466110358, 0.0005022729392582183, 0.0016468895648792268];stop
('anatomy', 63);4086;[9.409587343063608e-05, 2.2349728930747237e-05, 0.979026906654299, 8.303931684852847e-05];stop
('anatomy', 64);4086;[0.0009028527235846137, 6.962055959135065e-05, 0.9900983177715106, 0.0003535622066162074];stop
('anatomy', 65);4086;[0.01974139413787207, 0.95119373680799, 0.003430540726452078, 0.009325176518503377];stop
('anatomy', 66);372;[0.00035025182643087587, 1.3580730635672459e-05, 3.4679610584045426e-05, 0.9808280023384822];stop
('anatomy', 67);4086;[0.0005119459583222347, 0.00029169801424242225, 0.9853172762775018, 0.0005449636358994122];stop
('anatomy', 68);4086;[0.006024488250216224, 0.17606137524918467, 0.006826639541251786, 0.7890523411629596];stop
('anatomy', 69);4086;[0.9689011959049849, 0.0025565595608227896, 0.0005034164258809141, 0.0007797066132344642];stop
('anatomy', 70);4086;[0.7684218067258005, 0.19428744743966977, 0.0008452177341210334, 0.002603453905643928];stop
('anatomy', 71);4086;[0.9816279886063098, 1.857779990841434e-05, 0, 2.3854367268543207e-05];stop
('anatomy', 72);4086;[8.979966906720897e-05, 4.515410929833298e-05, 1.6611268495264962e-05, 0.9945855453823469];stop
('anatomy', 73);4086;[0.7489791880509638, 0.2145861173347218, 0.015544569908764452, 0.007342734901644774];stop
('anatomy', 74);4086;[0.007435483715062667, 0.000306898918947616, 3.038710798817713e-05, 0.9738561560839374];stop
('anatomy', 75);4086;[0.003167881922582321, 0.03199447403064734, 0.8783659232172966, 0.036254488754514785];stop
('anatomy', 76);4086;[0.9758416428863191, 0.002005313100638979, 0.00022498989441140254, 0.00022498989441140254];stop
('anatomy', 77);4086;[0.9999122696604036, 8.938991899673604e-06, 1.6700235480084592e-05, 6.204890223827052e-05];stop
('anatomy', 78);246;[0.0007155648577358304, 6.655789973939935e-05, 0.7847122786236095, 0.0007617148260561378];stop
('anatomy', 79);4086;[8.974419172551365e-05, 0.0002596834291899192, 2.1316113927703836e-05, 0.9939714335872234];stop
('anatomy', 80);4086;[2.2347107417921947e-05, 0.9789123159643053, 0, 3.46118770557091e-05];stop
('anatomy', 81);4086;[0.007631112335431471, 0.7783945039297784, 0.04391400899645741, 0.07707148599502901];stop
('anatomy', 82);4086;[0.0005078130227964681, 0.002745211264759254, 0.977362896262152, 0.00025534430180926124];stop
('anatomy', 83);310;[0.0002254985634133464, 0.4077109913517086, 0, 0.0009493844130047393];stop
('anatomy', 84);4086;[9.334669775548276e-05, 0.9123879560355798, 0.00021036003066345752, 0.0660931569318706];stop
('anatomy', 85);4086;[0.0038343182961317716, 0.0029861700915724387, 0.9382267038641994, 0.012572245679113777];stop
('anatomy', 86);4086;[0.002090815073783151, 0.9558051891470186, 0.0030421179819088056, 0.001964138992239213];stop
('anatomy', 87);4086;[0.0017859751022185997, 0.0008436349023162814, 0.9848257661211944, 0.00276617235092236];stop
('anatomy', 88);4086;[0.0031176161414327723, 0.001668739669437168, 0.9795259123087932, 0.0005417604510615335];stop
('anatomy', 89);4086;[0.9701775300818203, 8.673169192270674e-06, 0, 1.0461839038063022e-05];stop
('anatomy', 90);4086;[0.4837010640098244, 0.013721541364626331, 0.0023844463531495197, 0.4837010640098244];stop
('anatomy', 91);4086;[0.2879141000003137, 0.07279608467056668, 0.0030046525379751046, 0.6095141544836874];stop
('anatomy', 92);4086;[0.003940098451964367, 0.9056977658862101, 0.0006042336674667495, 0.03979358469800792];stop
('anatomy', 93);4086;[0.00015761910991586228, 0.0018038543300393603, 1.3772604334236975e-05, 0.9946846094744964];stop
('anatomy', 94);4086;[0.9875203330240936, 0.0013947250451333663, 5.756717775048299e-05, 0.00013809648044904607];stop
('anatomy', 95);4086;[0.0010103359480619894, 0.0006943930650801178, 0.9777780265910961, 0.0011448606166242486];stop
('anatomy', 96);4086;[0.9915509157551963, 6.549840017745307e-05, 0.00011495327225488824, 3.293466391580088e-05];stop
('anatomy', 97);4086;[0.01061131344051653, 0.955199952545202, 0.002682960201257673, 0.00208949150568889];stop
('anatomy', 98);4086;[0.5715380825062008, 0.2699754737936637, 0.01344128416675934, 0.09931842642920838];stop
('anatomy', 99);4086;[0.0008472696345204786, 0.040823737171309785, 0.9291439545767323, 0.002163578806848323];stop
('clinical_knowledge', 213);4086;[0.0364667584662742, 0.0059530346733616575, 0.9404901665953649, 0.0036106980477262278];stop
('clinical_knowledge', 214);933;[0.9584813866540598, 2.3291894615826563e-05, 0, 0.00014268015252422812];stop
('clinical_knowledge', 215);4086;[0.000765993106903276, 0.9518601111138173, 6.69317317536128e-05, 0.00016056087768617484];stop
('clinical_knowledge', 216);4086;[0.00028929912962170803, 0.9772140869717385, 1.737376315183332e-05, 8.823124953772814e-05];stop
('clinical_knowledge', 217);4086;[0.0008930527006607703, 0.0025841336725636425, 0.9793511745817455, 0.0010119612862609032];stop
('clinical_knowledge', 218);4086;[0.9895569666699008, 6.536667101715075e-05, 5.419087363173682e-05, 5.768588470490178e-05];stop
('clinical_knowledge', 219);4086;[0.00017681769113384139, 0.9847268062419995, 0, 0.0003303389366632985];stop
('clinical_knowledge', 220);4086;[0.004984730865281207, 0.09405494893588909, 0.000633737412026466, 0.8923685561465519];stop
('clinical_knowledge', 221);4086;[0.009601079436921622, 0.979336882206631, 0.00010019625497776488, 0.0006137764736780996];stop
('clinical_knowledge', 222);4086;[0.9842444307562694, 0.0002002626937089322, 0, 7.842399766987024e-05];stop
('clinical_knowledge', 223);4086;[0.00240734893452028, 0.00017438777191331319, 0.9711938255178314, 0.00034681149624097635];stop
('clinical_knowledge', 224);253;[0.0010290449245984863, 0.9958843800457726, 0.0009081289585785627, 0.002178488122470184];stop
('clinical_knowledge', 225);4086;[0.9945156225022392, 0.0006634882835204726, 0.0005167251947644463, 0.00035513968644278096];stop
('clinical_knowledge', 226);4086;[0.07098531399165683, 0.01088595047366737, 0.004537939300573195, 0.8647781074572056];stop
('clinical_knowledge', 227);4086;[0.9846557199328709, 3.072410982195533e-05, 0, 6.504294100348907e-05];stop
('clinical_knowledge', 228);4086;[0.9808928021925203, 1.638258172080212e-05, 0, 1.638258172080212e-05];stop
('clinical_knowledge', 229);4086;[0.00019982695781435602, 0.9821033185229364, 2.878780272984787e-05, 4.458742109909079e-05];stop
('clinical_knowledge', 230);4086;[0.0008497449744133801, 0.0006216867038996931, 0.0004841700918221616, 0.991958012466811];stop
('clinical_knowledge', 231);4086;[0.00045298967387355336, 0.0002277775125183808, 0.0006590960863967192, 0.9879322716061573];stop
('clinical_knowledge', 232);2916;[0.0006797035846426171, 0.0002500489748805521, 7.164023075325136e-05, 0.9570937488665711];stop
('clinical_knowledge', 233);4086;[0.00022772842483115424, 0.9877190486771501, 3.9573266418667945e-05, 0.00013812427174815883];stop
('clinical_knowledge', 234);4086;[0.001866124980538617, 0.0006058420793309143, 0.9666768416070863, 0.0008814950240409196];stop
('clinical_knowledge', 235);4086;[0.009932157265791903, 0.0046916188889237435, 0.95172631035189, 0.0011143571613808907];stop
('clinical_knowledge', 236);4086;[0.00028837524894268315, 0.0003478469484589701, 0.9740934095291679, 0.0006917762600802142];stop
('clinical_knowledge', 237);4086;[0.0059867990333347795, 0.0005231206695604771, 0.9458241470358028, 0.0043800357401503716];stop
('clinical_knowledge', 238);4086;[0.0003972000804993548, 0.001780127259511358, 0.21902477600401118, 0.7644715388692018];stop
('clinical_knowledge', 239);4086;[0.0017427464083203813, 0.0007733390308456325, 0.960988286232887, 0.02560947152375022];stop
('clinical_knowledge', 240);4086;[0.0037632913060612126, 0.0015687732144832487, 0.9208471379876312, 0.00035004061858421437];stop
('clinical_knowledge', 241);4086;[0.09911076274820024, 0.8298442935577129, 0.02354086954912814, 0.016179387254532638];stop
('clinical_knowledge', 242);4086;[0.9902268808166497, 1.28801790226531e-05, 0, 1.5536461555081733e-05];stop
('clinical_knowledge', 243);4086;[0.005035316780445737, 0.0011959925660965766, 0.9595615543791839, 0.002869037018577389];stop
('clinical_knowledge', 244);4086;[0.42178694405195827, 0.5415851565897648, 0.0002995424101926725, 0.0012611200504464863];stop
('clinical_knowledge', 245);4086;[0.981087711708077, 1.6385831761801547e-05, 0, 1.6385831761801547e-05];stop
('clinical_knowledge', 246);4086;[0.001971983441249427, 0.00023551994806587532, 0.9596225862400826, 0.0002212505157662347];stop
('clinical_knowledge', 247);2741;[0.0020444685185769715, 0.00010835286195136465, 8.982767759586248e-05, 0.9346180234563077];stop
('clinical_knowledge', 248);114;[0.00028503242837321684, 3.8574944425508827e-05, 0.9628022364403401, 0.0002219834784178054];stop
