extracted_number;id;correct_answer;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
62;24;62.0;232;0;1.0;True;1
62;24;62.0;240;0;1.0;True;2
62;24;62.0;210;0;1.0;True;3
62;24;62.0;275;0;1.0;True;4
62;24;62.0;217;0;1.0;True;5
62;24;62.0;199;0;1.0;True;6
62;24;62.0;199;0;1.0;True;7
62;24;62.0;236;0;1.0;True;8
62;24;62.0;216;0;1.0;True;9
110;25;110.0;288;0;1.0;True;0
110;25;110.0;315;0;1.0;True;1
110;25;110.0;348;0;1.0;True;2
110;25;110.0;326;0;1.0;True;3
110;25;110.0;317;0;1.0;True;4
110;25;110.0;257;0;1.0;True;5
110;25;110.0;254;0;1.0;True;6
110;25;110.0;326;0;1.0;True;7
110;25;110.0;283;0;1.0;True;8
110;25;110.0;309;0;1.0;True;9
400;26;400.0;645;0;1.0;True;0
400;26;400.0;572;0;1.0;True;1
400;26;400.0;741;0;1.0;True;2
400;26;400.0;706;0;1.0;True;3
400;26;400.0;1059;0;1.0;True;4
400;26;400.0;688;0;1.0;True;5
400;26;400.0;313;0;1.0;True;6
400;26;400.0;572;0;1.0;True;7
400;26;400.0;972;0;1.0;True;8
400;26;400.0;1446;0;1.0;True;9
400;27;400.0;276;0;1.0;True;0
400;27;400.0;281;0;1.0;True;1
400;27;400.0;295;0;1.0;True;2
400;27;400.0;319;0;1.0;True;3
400;27;400.0;300;0;1.0;True;4
400;27;400.0;386;0;1.0;True;5
400;27;400.0;352;0;1.0;True;6
400;27;400.0;354;0;1.0;True;7
400;27;400.0;313;0;1.0;True;8
400;27;400.0;292;0;1.0;True;9
8;28;8.0;246;0;1.0;True;0
8;28;8.0;187;0;1.0;True;1
8;28;8.0;215;0;1.0;True;2
8;28;8.0;873;0;1.0;True;3
8;28;8.0;205;0;1.0;True;4
8;28;8.0;208;0;1.0;True;5
8;28;8.0;191;0;1.0;True;6
8;28;8.0;200;0;1.0;True;7
8;28;8.0;260;0;1.0;True;8
8;28;8.0;243;0;1.0;True;9
1000;29;1000.0;317;0;1.0;True;0
1000;29;1000.0;1212;0;1.0;True;1
1000;29;1000.0;333;0;1.0;True;2
1000;29;1000.0;923;0;1.0;True;3
1000;29;1000.0;896;0;1.0;True;4
1000;29;1000.0;350;0;1.0;True;5
1000;29;1000.0;880;0;1.0;True;6
1000;29;1000.0;1183;0;1.0;True;7
1000;29;1000.0;315;0;1.0;True;8
1000;29;1000.0;311;0;1.0;True;9
6;30;6.0;416;0;1.0;True;0
6;30;6.0;402;0;1.0;True;1
6;30;6.0;420;0;1.0;True;2
6;30;6.0;391;0;1.0;True;3
6;30;6.0;440;0;1.0;True;4
6;30;6.0;721;0;1.0;True;5
6;30;6.0;430;0;1.0;True;6
6;30;6.0;384;0;1.0;True;7
6;30;6.0;345;0;1.0;True;8
6;30;6.0;417;0;1.0;True;9
1200;31;1200.0;249;0;1.0;True;0
1200;31;1200.0;274;0;1.0;True;1
1200;31;1200.0;223;0;1.0;True;2
1200;31;1200.0;248;0;1.0;True;3
1200;31;1200.0;239;0;1.0;True;4
1200;31;1200.0;215;0;1.0;True;5
1200;31;1200.0;210;0;1.0;True;6
1200;31;1200.0;235;0;1.0;True;7
1200;31;1200.0;228;0;1.0;True;8
1200;31;1200.0;223;0;1.0;True;9
10;32;10.0;877;0;1.0;True;0
10;32;10.0;1513;0;1.0;True;1
10;32;10.0;1824;0;1.0;True;2
10;32;10.0;1318;0;1.0;True;3
10;32;10.0;1931;0;1.0;True;4
10;32;10.0;2023;0;1.0;True;5
10;32;10.0;1502;0;1.0;True;6
10;32;10.0;849;0;1.0;True;7
10;32;10.0;1506;0;1.0;True;8
10;32;10.0;955;0;1.0;True;9
34;33;34.0;512;0;0.9;True;0
34;33;34.0;541;0;0.9;True;1
26;33;34.0;813;0;0.1;False;2
34;33;34.0;263;0;0.9;True;3
34;33;34.0;236;0;0.9;True;4
34;33;34.0;395;0;0.9;True;5
34;33;34.0;335;0;0.9;True;6
34;33;34.0;788;0;0.9;True;7
34;33;34.0;1110;0;0.9;True;8
34;33;34.0;195;0;0.9;True;9
5250;34;5250.0;153;0;1.0;True;0
5250;34;5250.0;159;0;1.0;True;1
5250;34;5250.0;195;0;1.0;True;2
5250;34;5250.0;172;0;1.0;True;3
5250;34;5250.0;188;0;1.0;True;4
5250;34;5250.0;156;0;1.0;True;5
5250;34;5250.0;178;0;1.0;True;6
5250;34;5250.0;188;0;1.0;True;7
5250;34;5250.0;203;0;1.0;True;8
5250;34;5250.0;201;0;1.0;True;9
36;35;36.0;198;0;1.0;True;0
36;35;36.0;207;0;1.0;True;1
36;35;36.0;163;0;1.0;True;2
36;35;36.0;176;0;1.0;True;3
36;35;36.0;205;0;1.0;True;4
36;35;36.0;233;0;1.0;True;5
36;35;36.0;170;0;1.0;True;6
36;35;36.0;225;0;1.0;True;7
36;35;36.0;228;0;1.0;True;8
36;35;36.0;222;0;1.0;True;9
15;36;15.0;204;0;1.0;True;0
15;36;15.0;208;0;1.0;True;1
15;36;15.0;205;0;1.0;True;2
15;36;15.0;190;0;1.0;True;3
15;36;15.0;199;0;1.0;True;4
15;36;15.0;233;0;1.0;True;5
15;36;15.0;205;0;1.0;True;6
15;36;15.0;232;0;1.0;True;7
15;36;15.0;203;0;1.0;True;8
15;36;15.0;233;0;1.0;True;9
5.0;37;5.0;312;0;1.0;True;0
5.0;37;5.0;256;0;1.0;True;1
5.0;37;5.0;261;0;1.0;True;2
5.0;37;5.0;310;0;1.0;True;3
5.0;37;5.0;396;0;1.0;True;4
5.0;37;5.0;263;0;1.0;True;5
5.0;37;5.0;306;0;1.0;True;6
5.0;37;5.0;347;0;1.0;True;7
5.0;37;5.0;306;0;1.0;True;8
5;37;5.0;285;0;1.0;True;9
9;38;9.0;288;0;1.0;True;0
9;38;9.0;287;0;1.0;True;1
9;38;9.0;883;0;1.0;True;2
9;38;9.0;318;0;1.0;True;3
9;38;9.0;334;0;1.0;True;4
9;38;9.0;288;0;1.0;True;5
9;38;9.0;268;0;1.0;True;6
9;38;9.0;284;0;1.0;True;7
9;38;9.0;292;0;1.0;True;8
9;38;9.0;358;0;1.0;True;9
15;39;15.0;281;0;1.0;True;0
15;39;15.0;238;0;1.0;True;1
15;39;15.0;279;0;1.0;True;2
15;39;15.0;273;0;1.0;True;3
15;39;15.0;287;0;1.0;True;4
15;39;15.0;280;0;1.0;True;5
15;39;15.0;342;0;1.0;True;6
15;39;15.0;274;0;1.0;True;7
15;39;15.0;245;0;1.0;True;8
15;39;15.0;292;0;1.0;True;9
476;40;476.0;392;0;1.0;True;0
476;40;476.0;307;0;1.0;True;1
476;40;476.0;482;0;1.0;True;2
476;40;476.0;312;0;1.0;True;3
476;40;476.0;367;0;1.0;True;4
476;40;476.0;288;0;1.0;True;5
476;40;476.0;382;0;1.0;True;6
476;40;476.0;247;0;1.0;True;7
476;40;476.0;292;0;1.0;True;8
476;40;476.0;436;0;1.0;True;9
500;41;500.0;149;0;1.0;True;0
500;41;500.0;165;0;1.0;True;1
500;41;500.0;182;0;1.0;True;2
500;41;500.0;160;0;1.0;True;3
500;41;500.0;160;0;1.0;True;4
500;41;500.0;173;0;1.0;True;5
500;41;500.0;212;0;1.0;True;6
500;41;500.0;157;0;1.0;True;7
500;41;500.0;177;0;1.0;True;8
500;41;500.0;145;0;1.0;True;9
99;42;99.0;943;0;1.0;True;0
99;42;99.0;1024;0;1.0;True;1
99;42;99.0;771;0;1.0;True;2
99;42;99.0;884;0;1.0;True;3
99;42;99.0;834;0;1.0;True;4
99;42;99.0;801;0;1.0;True;5
99;42;99.0;1037;0;1.0;True;6
99;42;99.0;826;0;1.0;True;7
99;42;99.0;634;0;1.0;True;8
99;42;99.0;1273;0;1.0;True;9
60;43;60.0;1170;0;1.0;True;0
60;43;60.0;543;0;1.0;True;1
60;43;60.0;874;0;1.0;True;2
60;43;60.0;263;0;1.0;True;3
60;43;60.0;1080;0;1.0;True;4
60;43;60.0;1047;0;1.0;True;5
60;43;60.0;1030;0;1.0;True;6
60;43;60.0;233;0;1.0;True;7
60;43;60.0;332;0;1.0;True;8
60;43;60.0;296;0;1.0;True;9
300;44;300.0;256;0;1.0;True;0
300;44;300.0;295;0;1.0;True;1
300;44;300.0;255;0;1.0;True;2
300;44;300.0;264;0;1.0;True;3
300;44;300.0;333;0;1.0;True;4
300;44;300.0;356;0;1.0;True;5
300;44;300.0;276;0;1.0;True;6
300;44;300.0;475;0;1.0;True;7
300;44;300.0;402;0;1.0;True;8
300;44;300.0;372;0;1.0;True;9
99;45;99.0;271;0;1.0;True;0
99;45;99.0;320;0;1.0;True;1
99;45;99.0;304;0;1.0;True;2
99;45;99.0;304;0;1.0;True;3
99;45;99.0;198;0;1.0;True;4
99;45;99.0;296;0;1.0;True;5
99;45;99.0;274;0;1.0;True;6
99;45;99.0;223;0;1.0;True;7
99;45;99.0;267;0;1.0;True;8
99;45;99.0;275;0;1.0;True;9
1920;46;1920.0;259;0;1.0;True;0
1920;46;1920.0;284;0;1.0;True;1
1920;46;1920.0;254;0;1.0;True;2
1920;46;1920.0;264;0;1.0;True;3
1920;46;1920.0;241;0;1.0;True;4
1920;46;1920.0;262;0;1.0;True;5
1920;46;1920.0;268;0;1.0;True;6
1920;46;1920.0;296;0;1.0;True;7
1920;46;1920.0;268;0;1.0;True;8
1920;46;1920.0;308;0;1.0;True;9
15;47;15.0;838;0;1.0;True;0
15;47;15.0;312;0;1.0;True;1
15;47;15.0;808;0;1.0;True;2
15;47;15.0;272;0;1.0;True;3
15;47;15.0;724;0;1.0;True;4
15;47;15.0;741;0;1.0;True;5
15;47;15.0;801;0;1.0;True;6
15;47;15.0;617;0;1.0;True;7
15;47;15.0;664;0;1.0;True;8
15;47;15.0;844;0;1.0;True;9
10;48;10.0;241;0;1.0;True;0
10;48;10.0;232;0;1.0;True;1
10;48;10.0;204;0;1.0;True;2
10;48;10.0;200;0;1.0;True;3
10;48;10.0;216;0;1.0;True;4
10;48;10.0;199;0;1.0;True;5
10;48;10.0;210;0;1.0;True;6
10;48;10.0;245;0;1.0;True;7
10;48;10.0;187;0;1.0;True;8
10;48;10.0;231;0;1.0;True;9
48;49;48.0;195;0;1.0;True;0
48;49;48.0;200;0;1.0;True;1
48;49;48.0;140;0;1.0;True;2
48;49;48.0;175;0;1.0;True;3
48;49;48.0;190;0;1.0;True;4
48;49;48.0;196;0;1.0;True;5
48;49;48.0;198;0;1.0;True;6
48;49;48.0;192;0;1.0;True;7
48;49;48.0;196;0;1.0;True;8
48;49;48.0;196;0;1.0;True;9
5;50;5.0;325;0;1.0;True;0
5;50;5.0;313;0;1.0;True;1
5;50;5.0;336;0;1.0;True;2
5;50;5.0;372;0;1.0;True;3
5;50;5.0;445;0;1.0;True;4
5;50;5.0;319;0;1.0;True;5
5;50;5.0;479;0;1.0;True;6
5;50;5.0;345;0;1.0;True;7
5;50;5.0;492;0;1.0;True;8
5;50;5.0;406;0;1.0;True;9
160;51;160.0;337;0;1.0;True;0
160;51;160.0;341;0;1.0;True;1
160;51;160.0;421;0;1.0;True;2
160;51;160.0;739;0;1.0;True;3
160;51;160.0;391;0;1.0;True;4
160;51;160.0;380;0;1.0;True;5
160;51;160.0;619;0;1.0;True;6
160;51;160.0;955;0;1.0;True;7
160;51;160.0;411;0;1.0;True;8
160;51;160.0;1267;0;1.0;True;9
5;52;5.0;329;0;1.0;True;0
5;52;5.0;392;0;1.0;True;1
5;52;5.0;351;0;1.0;True;2
5;52;5.0;357;0;1.0;True;3
5;52;5.0;371;0;1.0;True;4
5;52;5.0;425;0;1.0;True;5
5;52;5.0;394;0;1.0;True;6
5;52;5.0;393;0;1.0;True;7
5;52;5.0;410;0;1.0;True;8
5;52;5.0;392;0;1.0;True;9
36;53;36.0;255;0;1.0;True;0
36;53;36.0;285;0;1.0;True;1
36;53;36.0;285;0;1.0;True;2
36;53;36.0;286;0;1.0;True;3
36;53;36.0;242;0;1.0;True;4
36;53;36.0;290;0;1.0;True;5
36;53;36.0;276;0;1.0;True;6
36;53;36.0;260;0;1.0;True;7
36;53;36.0;292;0;1.0;True;8
36;53;36.0;307;0;1.0;True;9
11;54;11.0;249;0;1.0;True;0
11;54;11.0;271;0;1.0;True;1
11;54;11.0;296;0;1.0;True;2
11;54;11.0;297;0;1.0;True;3
11;54;11.0;326;0;1.0;True;4
11;54;11.0;285;0;1.0;True;5
11;54;11.0;283;0;1.0;True;6
11;54;11.0;250;0;1.0;True;7
11;54;11.0;294;0;1.0;True;8
11;54;11.0;269;0;1.0;True;9
75;55;75.0;266;0;1.0;True;0
75;55;75.0;232;0;1.0;True;1
75;55;75.0;286;0;1.0;True;2
75;55;75.0;232;0;1.0;True;3
75;55;75.0;240;0;1.0;True;4
75;55;75.0;232;0;1.0;True;5
75;55;75.0;1211;0;1.0;True;6
75;55;75.0;260;0;1.0;True;7
75;55;75.0;263;0;1.0;True;8
75;55;75.0;269;0;1.0;True;9
45;56;45.0;200;0;1.0;True;0
45;56;45.0;203;0;1.0;True;1
45;56;45.0;184;0;1.0;True;2
45;56;45.0;278;0;1.0;True;3
45;56;45.0;269;0;1.0;True;4
45;56;45.0;230;0;1.0;True;5
45;56;45.0;227;0;1.0;True;6
45;56;45.0;219;0;1.0;True;7
45;56;45.0;227;0;1.0;True;8
45;56;45.0;208;0;1.0;True;9
2;57;2.0;298;0;1.0;True;0
2;57;2.0;294;0;1.0;True;1
2;57;2.0;368;0;1.0;True;2
2;57;2.0;324;0;1.0;True;3
2;57;2.0;427;0;1.0;True;4
2;57;2.0;379;0;1.0;True;5
2;57;2.0;323;0;1.0;True;6
2;57;2.0;404;0;1.0;True;7
2;57;2.0;397;0;1.0;True;8
2;57;2.0;369;0;1.0;True;9
320;58;320.0;272;0;1.0;True;0
320;58;320.0;227;0;1.0;True;1
320;58;320.0;881;0;1.0;True;2
320;58;320.0;223;0;1.0;True;3
320;58;320.0;236;0;1.0;True;4
320;58;320.0;315;0;1.0;True;5
320;58;320.0;254;0;1.0;True;6
320;58;320.0;666;0;1.0;True;7
320;58;320.0;320;0;1.0;True;8
320;58;320.0;313;0;1.0;True;9
85;59;120.0;253;0;0.9;False;0
85;59;120.0;201;0;0.9;False;1
85;59;120.0;170;0;0.9;False;2
85;59;120.0;499;0;0.9;False;3
85;59;120.0;251;0;0.9;False;4
85;59;120.0;426;0;0.9;False;5
85;59;120.0;189;0;0.9;False;6
85;59;120.0;252;0;0.9;False;7
85;59;120.0;205;0;0.9;False;8
120;59;120.0;276;0;0.1;True;9
96;60;96.0;288;0;1.0;True;0
96;60;96.0;278;0;1.0;True;1
96;60;96.0;387;0;1.0;True;2
96;60;96.0;313;0;1.0;True;3
96;60;96.0;304;0;1.0;True;4
96;60;96.0;323;0;1.0;True;5
96;60;96.0;249;0;1.0;True;6
96;60;96.0;312;0;1.0;True;7
96;60;96.0;1008;0;1.0;True;8
96;60;96.0;380;0;1.0;True;9
200;61;200.0;1381;0;1.0;True;0
200;61;200.0;4096;0;1.0;True;1
200;61;200.0;950;0;1.0;True;2
200;61;200.0;939;0;1.0;True;3
200;61;200.0;940;0;1.0;True;4
200;61;200.0;3462;0;1.0;True;5
200;61;200.0;962;0;1.0;True;6
200;61;200.0;1013;0;1.0;True;7
200;61;200.0;1021;0;1.0;True;8
200;61;200.0;911;0;1.0;True;9
15;62;15.0;237;0;1.0;True;0
15;62;15.0;307;0;1.0;True;1
15;62;15.0;275;0;1.0;True;2
15;62;15.0;314;0;1.0;True;3
15;62;15.0;245;0;1.0;True;4
15;62;15.0;234;0;1.0;True;5
15;62;15.0;239;0;1.0;True;6
15;62;15.0;238;0;1.0;True;7
15;62;15.0;243;0;1.0;True;8
15;62;15.0;245;0;1.0;True;9
0;63;59.0;2163;0;0.7;False;0
0;63;59.0;514;0;0.7;False;1
0;63;59.0;1958;0;0.7;False;2
0;63;59.0;514;0;0.7;False;3
0;63;59.0;1794;0;0.7;False;4
59;63;59.0;2081;0;0.1;True;5
29;63;59.0;2594;0;0.1;False;6
0;63;59.0;353;0;0.7;False;7
0;63;59.0;333;0;0.7;False;8
17;63;59.0;998;0;0.1;False;9
840;64;840.0;306;0;1.0;True;0
840;64;840.0;342;0;1.0;True;1
840;64;840.0;318;0;1.0;True;2
840;64;840.0;303;0;1.0;True;3
840;64;840.0;387;0;1.0;True;4
840;64;840.0;360;0;1.0;True;5
840;64;840.0;314;0;1.0;True;6
840;64;840.0;283;0;1.0;True;7
840;64;840.0;260;0;1.0;True;8
840;64;840.0;304;0;1.0;True;9
558;65;558.0;288;0;1.0;True;0
558;65;558.0;246;0;1.0;True;1
558;65;558.0;318;0;1.0;True;2
558;65;558.0;251;0;1.0;True;3
558;65;558.0;198;0;1.0;True;4
558;65;558.0;241;0;1.0;True;5
558;65;558.0;241;0;1.0;True;6
558;65;558.0;205;0;1.0;True;7
558;65;558.0;247;0;1.0;True;8
558;65;558.0;202;0;1.0;True;9
520;66;520.0;268;0;1.0;True;0
520;66;520.0;302;0;1.0;True;1
520;66;520.0;349;0;1.0;True;2
520;66;520.0;278;0;1.0;True;3
520;66;520.0;321;0;1.0;True;4
520;66;520.0;345;0;1.0;True;5
520;66;520.0;308;0;1.0;True;6
520;66;520.0;262;0;1.0;True;7
520;66;520.0;344;0;1.0;True;8
520;66;520.0;340;0;1.0;True;9
6;67;6.0;921;0;1.0;True;0
6;67;6.0;741;0;1.0;True;1
6;67;6.0;907;0;1.0;True;2
6;67;6.0;790;0;1.0;True;3
6;67;6.0;1737;0;1.0;True;4
6;67;6.0;928;0;1.0;True;5
6;67;6.0;813;0;1.0;True;6
6;67;6.0;1433;0;1.0;True;7
6;67;6.0;794;0;1.0;True;8
6;67;6.0;813;0;1.0;True;9
90;68;90.0;329;0;1.0;True;0
90;68;90.0;477;0;1.0;True;1
90;68;90.0;341;0;1.0;True;2
90;68;90.0;876;0;1.0;True;3
