id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
34;8;212;21;21;stop;stop;1.0;True;99
34;9;180;21;21;stop;stop;1.0;True;98
35;0;231;14;14;stop;stop;1.0;True;117
35;1;206;14;14;stop;stop;1.0;True;173
35;2;173;14;14;stop;stop;1.0;True;127
35;3;262;14;14;stop;stop;1.0;True;162
35;4;177;14;14;stop;stop;1.0;True;147
35;5;179;14;14;stop;stop;1.0;True;137
35;6;208;14;14;stop;stop;1.0;True;241
35;7;212;14;14;stop;stop;1.0;True;185
35;8;198;14;14;stop;stop;1.0;True;146
35;9;276;14;14;stop;stop;1.0;True;102
36;0;169;2;2;stop;stop;1.0;True;127
36;1;264;2;2;stop;stop;1.0;True;152
36;2;174;2;2;stop;stop;1.0;True;93
36;3;190;2;2;stop;stop;1.0;True;130
36;4;236;2;2;stop;stop;1.0;True;145
36;5;239;2;2;stop;stop;1.0;True;108
36;6;166;2;2;stop;stop;1.0;True;127
36;7;229;2;2;stop;stop;1.0;True;151
36;8;201;2;2;stop;stop;1.0;True;124
36;9;143;2;2;stop;stop;1.0;True;114
37;0;213;51;51;stop;stop;1.0;True;86
37;1;141;51;51;stop;stop;1.0;True;72
37;2;154;51;51;stop;stop;1.0;True;53
37;3;151;51;51;stop;stop;1.0;True;55
37;4;155;51;51;stop;stop;1.0;True;84
37;5;127;51;51;stop;stop;1.0;True;80
37;6;170;51;51;stop;stop;1.0;True;69
37;7;205;51;51;stop;stop;1.0;True;73
37;8;184;51;51;stop;stop;1.0;True;91
37;9;164;51;51;stop;stop;1.0;True;96
38;0;199;2;2;stop;stop;1.0;True;93
38;1;226;2;2;stop;stop;1.0;True;115
38;2;216;2;2;stop;stop;1.0;True;94
38;3;219;2;2;stop;stop;1.0;True;125
38;4;249;2;2;stop;stop;1.0;True;101
38;5;121;2;2;stop;stop;1.0;True;98
38;6;177;2;2;stop;stop;1.0;True;120
38;7;94;2;2;stop;stop;1.0;True;68
38;8;262;2;2;stop;stop;1.0;True;98
38;9;181;2;2;stop;stop;1.0;True;89
39;0;335;15;15;stop;stop;0.7;True;195
39;1;337;15;15;stop;stop;0.7;True;161
39;2;267;15;10;stop;stop;0.2;False;156
39;3;493;15;15;stop;stop;0.7;True;150
39;4;191;15;14;stop;stop;0.1;False;74
39;5;240;15;15;stop;stop;0.7;True;151
39;6;344;15;10;stop;stop;0.2;False;108
39;7;220;15;15;stop;stop;0.7;True;80
39;8;200;15;15;stop;stop;0.7;True;75
39;9;256;15;15;stop;stop;0.7;True;163
91;0;149;47;47;stop;stop;1.0;True;55
91;1;285;47;47;stop;stop;1.0;True;148
91;2;169;47;47;stop;stop;1.0;True;104
91;3;247;47;47;stop;stop;1.0;True;181
91;4;147;47;47;stop;stop;1.0;True;87
91;5;140;47;47;stop;stop;1.0;True;92
91;6;135;47;47;stop;stop;1.0;True;71
91;7;157;47;47;stop;stop;1.0;True;88
91;8;141;47;47;stop;stop;1.0;True;87
91;9;146;47;47;stop;stop;1.0;True;91
92;0;231;5590;5590;stop;stop;1.0;True;120
92;1;281;5590;5590;stop;stop;1.0;True;132
92;2;376;5590;5590;stop;stop;1.0;True;81
92;3;199;5590;5590;stop;stop;1.0;True;114
92;4;192;5590;5590;stop;stop;1.0;True;100
92;5;244;5590;5590;stop;stop;1.0;True;169
92;6;191;5590;5590;stop;stop;1.0;True;190
92;7;200;5590;5590;stop;stop;1.0;True;176
92;8;241;5590;5590;stop;stop;1.0;True;97
92;9;331;5590;5590;stop;stop;1.0;True;175
93;0;230;1;1;stop;stop;1.0;True;123
93;1;191;1;1;stop;stop;1.0;True;80
93;2;204;1;1;stop;stop;1.0;True;97
93;3;189;1;1;stop;stop;1.0;True;121
93;4;186;1;1;stop;stop;1.0;True;98
93;5;219;1;1;stop;stop;1.0;True;146
93;6;200;1;1;stop;stop;1.0;True;113
93;7;194;1;1;stop;stop;1.0;True;119
93;8;191;1;1;stop;stop;1.0;True;97
93;9;200;1;1;stop;stop;1.0;True;104
94;0;216;1;3;stop;stop;0.8;False;125
94;1;229;1;1;stop;stop;0.2;True;87
94;2;369;1;3;stop;stop;0.8;False;156
94;3;240;1;3;stop;stop;0.8;False;170
94;4;196;1;3;stop;stop;0.8;False;92
94;5;232;1;1;stop;stop;0.2;True;143
94;6;551;1;3;stop;stop;0.8;False;94
94;7;248;1;3;stop;stop;0.8;False;108
94;8;199;1;3;stop;stop;0.8;False;88
94;9;272;1;3;stop;stop;0.8;False;127
95;0;167;49;49;stop;stop;1.0;True;112
95;1;264;49;49;stop;stop;1.0;True;91
95;2;271;49;49;stop;stop;1.0;True;149
95;3;168;49;49;stop;stop;1.0;True;93
95;4;191;49;49;stop;stop;1.0;True;119
95;5;189;49;49;stop;stop;1.0;True;48
95;6;224;49;49;stop;stop;1.0;True;139
95;7;152;49;49;stop;stop;1.0;True;90
95;8;227;49;49;stop;stop;1.0;True;135
95;9;189;49;49;stop;stop;1.0;True;136
96;0;300;9;9;stop;stop;1.0;True;156
96;1;244;9;9;stop;stop;1.0;True;91
96;2;203;9;9;stop;stop;1.0;True;104
96;3;269;9;9;stop;stop;1.0;True;138
96;4;256;9;9;stop;stop;1.0;True;117
96;5;240;9;9;stop;stop;1.0;True;124
96;6;265;9;9;stop;stop;1.0;True;126
96;7;225;9;9;stop;stop;1.0;True;116
96;8;202;9;9;stop;stop;1.0;True;165
96;9;231;9;9;stop;stop;1.0;True;130
97;0;167;78;78;stop;stop;1.0;True;102
97;1;167;78;78;stop;stop;1.0;True;85
97;2;170;78;78;stop;stop;1.0;True;99
97;3;233;78;78;stop;stop;1.0;True;66
97;4;170;78;78;stop;stop;1.0;True;98
97;5;160;78;78;stop;stop;1.0;True;78
97;6;123;78;78;stop;stop;1.0;True;74
97;7;193;78;78;stop;stop;1.0;True;52
97;8;164;78;78;stop;stop;1.0;True;149
97;9;178;78;78;stop;stop;1.0;True;98
98;0;130;34;34;stop;stop;1.0;True;135
98;1;168;34;34;stop;stop;1.0;True;121
98;2;172;34;34;stop;stop;1.0;True;72
98;3;155;34;34;stop;stop;1.0;True;108
98;4;166;34;34;stop;stop;1.0;True;132
98;5;179;34;34;stop;stop;1.0;True;92
98;6;152;34;34;stop;stop;1.0;True;128
98;7;144;34;34;stop;stop;1.0;True;119
98;8;180;34;34;stop;stop;1.0;True;114
98;9;146;34;34;stop;stop;1.0;True;108
99;0;199;7;7;stop;stop;1.0;True;109
99;1;156;7;7;stop;stop;1.0;True;128
99;2;189;7;7;stop;stop;1.0;True;132
99;3;267;7;7;stop;stop;1.0;True;107
99;4;232;7;7;stop;stop;1.0;True;89
99;5;184;7;7;stop;stop;1.0;True;53
99;6;190;7;7;stop;stop;1.0;True;123
99;7;157;7;7;stop;stop;1.0;True;133
99;8;247;7;7;stop;stop;1.0;True;70
99;9;175;7;7;stop;stop;1.0;True;119
81;0;219;20;20;stop;stop;1.0;True;100
81;1;135;20;20;stop;stop;1.0;True;97
81;2;129;20;20;stop;stop;1.0;True;101
81;3;189;20;20;stop;stop;1.0;True;97
81;4;161;20;20;stop;stop;1.0;True;101
81;5;150;20;20;stop;stop;1.0;True;90
81;6;116;20;20;stop;stop;1.0;True;103
81;7;156;20;20;stop;stop;1.0;True;105
81;8;108;20;20;stop;stop;1.0;True;81
81;9;130;20;20;stop;stop;1.0;True;109
82;0;400;8722;8722;stop;stop;0.9;True;66
82;1;250;8722;7252;stop;stop;0.1;False;156
82;2;174;8722;8722;stop;stop;0.9;True;103
82;3;268;8722;8722;stop;stop;0.9;True;102
82;4;205;8722;8722;stop;stop;0.9;True;144
82;5;249;8722;8722;stop;stop;0.9;True;100
82;6;187;8722;8722;stop;stop;0.9;True;81
82;7;232;8722;8722;stop;stop;0.9;True;115
82;8;302;8722;8722;stop;stop;0.9;True;98
82;9;212;8722;8722;stop;stop;0.9;True;84
83;0;159;5;5;stop;stop;1.0;True;108
83;1;192;5;5;stop;stop;1.0;True;99
83;2;151;5;5;stop;stop;1.0;True;76
83;3;159;5;5;stop;stop;1.0;True;111
83;4;211;5;5;stop;stop;1.0;True;121
83;5;194;5;5;stop;stop;1.0;True;76
83;6;149;5;5;stop;stop;1.0;True;79
83;7;159;5;5;stop;stop;1.0;True;77
83;8;221;5;5;stop;stop;1.0;True;78
83;9;150;5;5;stop;stop;1.0;True;78
84;0;203;83;83;stop;stop;1.0;True;107
84;1;187;83;83;stop;stop;1.0;True;62
84;2;208;83;83;stop;stop;1.0;True;83
84;3;97;83;83;stop;stop;1.0;True;73
84;4;92;83;83;stop;stop;1.0;True;82
84;5;206;83;83;stop;stop;1.0;True;97
84;6;185;83;83;stop;stop;1.0;True;91
84;7;139;83;83;stop;stop;1.0;True;123
84;8;134;83;83;stop;stop;1.0;True;84
84;9;190;83;83;stop;stop;1.0;True;70
85;0;219;29;29;stop;stop;1.0;True;49
85;1;252;29;29;stop;stop;1.0;True;89
85;2;266;29;29;stop;stop;1.0;True;92
85;3;184;29;29;stop;stop;1.0;True;72
85;4;177;29;29;stop;stop;1.0;True;83
85;5;178;29;29;stop;stop;1.0;True;75
85;6;163;29;29;stop;stop;1.0;True;131
85;7;145;29;29;stop;stop;1.0;True;131
85;8;144;29;29;stop;stop;1.0;True;76
85;9;176;29;29;stop;stop;1.0;True;115
86;0;158;53;53;stop;stop;1.0;True;62
86;1;283;53;53;stop;stop;1.0;True;94
86;2;188;53;53;stop;stop;1.0;True;63
86;3;148;53;53;stop;stop;1.0;True;87
86;4;221;53;53;stop;stop;1.0;True;96
86;5;162;53;53;stop;stop;1.0;True;67
86;6;83;53;53;stop;stop;1.0;True;1171
86;7;143;53;53;stop;stop;1.0;True;708
86;8;178;53;53;stop;stop;1.0;True;77
86;9;158;53;53;stop;stop;1.0;True;114
87;0;149;3;3;stop;stop;1.0;True;93
87;1;131;3;3;stop;stop;1.0;True;88
87;2;147;3;3;stop;stop;1.0;True;129
87;3;133;3;3;stop;stop;1.0;True;101
87;4;95;3;3;stop;stop;1.0;True;1036
87;5;169;3;3;stop;stop;1.0;True;93
87;6;139;3;3;stop;stop;1.0;True;85
87;7;167;3;3;stop;stop;1.0;True;73
87;8;178;3;3;stop;stop;1.0;True;89
87;9;156;3;3;stop;stop;1.0;True;113
88;0;186;33;33;stop;stop;1.0;True;138
88;1;187;33;33;stop;stop;1.0;True;89
88;2;192;33;33;stop;stop;1.0;True;132
88;3;237;33;33;stop;stop;1.0;True;109
88;4;226;33;33;stop;stop;1.0;True;134
88;5;129;33;33;stop;stop;1.0;True;271
88;6;185;33;33;stop;stop;1.0;True;152
88;7;245;33;33;stop;stop;1.0;True;149
88;8;206;33;33;stop;stop;1.0;True;95
88;9;207;33;33;stop;stop;1.0;True;102
89;0;188;1;1;stop;stop;1.0;True;73
89;1;188;1;1;stop;stop;1.0;True;87
89;2;188;1;1;stop;stop;1.0;True;112
89;3;244;1;1;stop;stop;1.0;True;90
89;4;195;1;1;stop;stop;1.0;True;93
