correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
2;True;(2, 2);[1.0, 7.287724095819692e-14];739;0;0.3;True;2
2;False;(2, 2);[0, 1.0];837;0;0.7;False;3
2;False;(2, 2);[0, 1.0];776;0;0.7;False;4
2;False;(2, 2);[0, 1.0];758;0;0.7;False;5
2;True;(2, 2);[1.0, 0];805;0;0.3;True;6
2;False;(2, 2);[0, 1.0];655;0;0.7;False;7
2;False;(2, 2);[0, 1.0];703;0;0.7;False;8
2;True;(2, 2);[1.0, 2.413362771833214e-12];660;0;0.3;True;9
2;False;(2, 3);[0, 1.0];656;0;0.6;True;0
2;True;(2, 3);[1.0, 0];660;0;0.4;False;1
2;False;(2, 3);[0, 1.0];743;0;0.6;True;2
2;True;(2, 3);[1.0, 1.626111044617819e-14];556;0;0.4;False;3
2;True;(2, 3);[1.0, 3.442477108469977e-14];730;0;0.4;False;4
2;False;(2, 3);[0, 1.0];675;0;0.6;True;5
2;True;(2, 3);[1.0, 9.862862046580453e-15];684;0;0.4;False;6
2;False;(2, 3);[0, 1.0];677;0;0.6;True;7
2;False;(2, 3);[0, 1.0];565;0;0.6;True;8
2;False;(2, 3);[0, 1.0];633;0;0.6;True;9
2;False;(3, 0);[0, 1.0];893;0;0.8;True;0
2;False;(3, 0);[0, 1.0];714;0;0.8;True;1
2;True;(3, 0);[1.0, 2.543665647376923e-13];822;0;0.2;False;2
2;False;(3, 0);[0, 1.0];684;0;0.8;True;3
2;False;(3, 0);[0, 1.0];774;0;0.8;True;4
2;False;(3, 0);[0, 1.0];552;0;0.8;True;5
2;True;(3, 0);[1.0, 7.287724095819692e-14];735;0;0.2;False;6
2;False;(3, 0);[0, 1.0];799;0;0.8;True;7
2;False;(3, 0);[1.626111044617819e-14, 1.0];789;0;0.8;True;8
2;False;(3, 0);[0, 1.0];756;0;0.8;True;9
2;False;(3, 1);[0, 1.0];663;0;0.8;True;0
2;False;(3, 1);[0, 1.0];622;0;0.8;True;1
2;False;(3, 1);[0, 1.0];662;0;0.8;True;2
2;False;(3, 1);[0, 1.0];740;0;0.8;True;3
2;False;(3, 1);[9.862862046580453e-15, 1.0];767;0;0.8;True;4
2;False;(3, 1);[0, 1.0];709;0;0.8;True;5
2;True;(3, 1);[1.0, 6.914400106940203e-13];599;0;0.2;False;6
2;False;(3, 1);[0, 1.0];599;0;0.8;True;7
2;False;(3, 1);[0, 1.0];757;0;0.8;True;8
2;True;(3, 1);[1.0, 1.186112015134383e-08];832;0;0.2;False;9
2;False;(3, 2);[0, 1.0];715;0;0.5;False;0
2;True;(3, 2);[0.9890130589396958, 0.010986941583869245];827;0;0.5;True;1
2;False;(3, 2);[0, 1.0];682;0;0.5;False;2
2;True;(3, 2);[1.0, 3.97896253583724e-12];731;0;0.5;True;3
2;False;(3, 2);[0, 1.0];781;0;0.5;False;4
2;True;(3, 2);[1.0, 2.413362771833214e-12];807;0;0.5;True;5
2;True;(3, 2);[1.0, 6.224144622907783e-11];874;0;0.5;True;6
2;False;(3, 2);[1.463778514125909e-12, 1.0];806;0;0.5;False;7
2;False;(3, 2);[4.1937956583795446e-13, 1.0];748;0;0.5;False;8
2;True;(3, 2);[1.0, 3.2661313427874473e-13];740;0;0.5;True;9
2;False;(3, 3);[0, 1.0];604;0;0.6;True;0
2;False;(3, 3);[0, 1.0];924;0;0.6;True;1
2;True;(3, 3);[1.0, 4.420228103641173e-14];648;0;0.4;False;2
2;False;(3, 3);[0, 1.0];830;0;0.6;True;3
2;False;(3, 3);[0, 1.0];633;0;0.6;True;4
2;False;(3, 3);[0, 1.0];834;0;0.6;True;5
2;True;(3, 3);[1.0, 1.3176514270095466e-10];958;0;0.4;False;6
2;False;(3, 3);[0, 1.0];644;0;0.6;True;7
2;True;(3, 3);[1.0, 4.8473687062702556e-11];852;0;0.4;False;8
2;True;(3, 3);[1.0, 8.878265478459658e-13];719;0;0.4;False;9
3;False;(4, 0);[0, 1.0];766;0;0.6;True;0
3;True;(4, 0);[0.8175744308728488, 0.18242550282051248];991;0;0.4;False;1
3;False;(4, 0);[0, 1.0];914;0;0.6;True;2
3;True;(4, 0);[0.9999971389852362, 2.902312105056987e-06];1159;0;0.4;False;3
3;True;(4, 0);[0.9999991655356624, 8.315279260963632e-07];956;0;0.4;False;4
3;False;(4, 0);[0, 1.0];988;0;0.6;True;5
3;False;(4, 0);[0, 1.0];832;0;0.6;True;6
3;False;(4, 0);[0, 1.0];796;0;0.6;True;7
3;True;(4, 0);[1.0, 1.2015425731771786e-13];1296;0;0.4;False;8
3;False;(4, 0);[0, 1.0];998;0;0.6;True;9
3;True;(4, 1);[1.0, 3.2661313427874473e-13];1035;0;0.9;False;0
3;True;(4, 1);[1.0, 3.398267819495071e-09];1388;0;0.9;False;1
3;True;(4, 1);[1.0, 1.9810087980489796e-13];907;0;0.9;False;2
3;True;(4, 1);[1.0, 4.139937718785167e-08];1599;0;0.9;False;3
3;False;(4, 1);[0, 1.0];968;0;0.1;True;4
3;True;(4, 1);[1.0, 3.775134544279098e-11];831;0;0.9;False;5
3;True;(4, 1);[1.0, 1.783247290814639e-11];895;0;0.9;False;6
3;True;(4, 1);[1.0, 5.384940217754036e-13];981;0;0.9;False;7
3;True;(4, 1);[1.0, 1.9810087980489796e-13];1070;0;0.9;False;8
3;True;(4, 1);[1.0, 4.139937718785167e-08];1268;0;0.9;False;9
3;False;(4, 2);[0, 1.0];838;0;0.5;True;0
3;True;(4, 2);[1.0, 2.061153622438558e-09];1210;0;0.5;False;1
3;False;(4, 2);[0, 1.0];711;0;0.5;True;2
3;True;(4, 2);[1.0, 0];1021;0;0.5;False;3
3;True;(4, 2);[1.0, 1.026187963170189e-10];1101;0;0.5;False;4
3;True;(4, 2);[1.0, 8.423463754468647e-12];1081;0;0.5;False;5
3;False;(4, 2);[0, 1.0];1278;0;0.5;True;6
3;False;(4, 2);[0, 1.0];1561;0;0.5;True;7
3;True;(4, 2);[1.0, 1.2015425731771786e-13];801;0;0.5;False;8
3;False;(4, 2);[0, 1.0];1530;0;0.5;True;9
3;False;(4, 3);[0, 1.0];1435;0;1.0;False;0
3;False;(4, 3);[0, 1.0];934;0;1.0;False;1
3;False;(4, 3);[0, 1.0];646;0;1.0;False;2
3;False;(4, 3);[0, 1.0];800;0;1.0;False;3
3;False;(4, 3);[0, 1.0];866;0;1.0;False;4
3;False;(4, 3);[0, 1.0];781;0;1.0;False;5
3;False;(4, 3);[0, 1.0];976;0;1.0;False;6
3;False;(4, 3);[0, 1.0];833;0;1.0;False;7
3;False;(4, 3);[0, 1.0];789;0;1.0;False;8
3;False;(4, 3);[0, 1.0];922;0;1.0;False;9
1;False;(5, 0);[0, 1.0];1080;0;1.0;True;0
1;False;(5, 0);[0, 1.0];1037;0;1.0;True;1
1;False;(5, 0);[0, 1.0];883;0;1.0;True;2
1;False;(5, 0);[0, 1.0];934;0;1.0;True;3
1;False;(5, 0);[0, 1.0];951;0;1.0;True;4
1;False;(5, 0);[0, 1.0];1106;0;1.0;True;5
1;False;(5, 0);[0, 1.0];782;0;1.0;True;6
1;False;(5, 0);[0, 1.0];944;0;1.0;True;7
1;False;(5, 0);[0, 1.0];977;0;1.0;True;8
1;False;(5, 0);[0, 1.0];850;0;1.0;True;9
1;True;(5, 1);[1.0, 0];1382;0;0.8;True;0
1;False;(5, 1);[0.002472623024627213, 0.9975274099865513];1546;0;0.2;False;1
1;False;(5, 1);[6.224144622907783e-11, 1.0];1083;0;0.2;False;2
1;True;(5, 1);[1.0, 0];868;0;0.8;True;3
1;True;(5, 1);[1.0, 1.0815941557285693e-11];940;0;0.8;True;4
1;True;(5, 1);[1.0, 2.0879679116459336e-14];818;0;0.8;True;5
1;True;(5, 1);[1.0, 6.914400106940203e-13];913;0;0.8;True;6
1;True;(5, 1);[1.0, 4.1937956583795446e-13];939;0;0.8;True;7
1;True;(5, 1);[1.0, 1.3887943864964021e-11];1269;0;0.8;True;8
1;True;(5, 1);[1.0, 5.675685232632723e-14];775;0;0.8;True;9
1;False;(5, 2);[2.543665647376923e-13, 1.0];564;0;1.0;True;0
1;False;(5, 2);[0, 1.0];1707;0;1.0;True;1
1;False;(5, 2);[0, 1.0];1036;0;1.0;True;2
1;False;(5, 2);[0, 1.0];944;0;1.0;True;3
1;False;(5, 2);[1.1399918530443554e-12, 1.0];1428;0;1.0;True;4
1;False;(5, 2);[0, 1.0];951;0;1.0;True;5
1;False;(5, 2);[0, 1.0];771;0;1.0;True;6
1;False;(5, 2);[0, 1.0];749;0;1.0;True;7
1;False;(5, 2);[7.582560427911907e-10, 1.0];648;0;1.0;True;8
1;False;(5, 2);[1.8795288165390832e-12, 1.0];1126;0;1.0;True;9
1;False;(5, 3);[0, 1.0];1040;0;1.0;True;0
1;False;(5, 3);[0, 1.0];1055;0;1.0;True;1
1;False;(5, 3);[0, 1.0];1314;0;1.0;True;2
1;False;(5, 3);[0, 1.0];889;0;1.0;True;3
1;False;(5, 3);[0, 1.0];1114;0;1.0;True;4
1;False;(5, 3);[0, 1.0];1023;0;1.0;True;5
1;False;(5, 3);[0, 1.0];867;0;1.0;True;6
1;False;(5, 3);[0, 1.0];1467;0;1.0;True;7
1;False;(5, 3);[0, 1.0];1023;0;1.0;True;8
1;False;(5, 3);[0, 1.0];879;0;1.0;True;9
3;False;(6, 0);[0, 1.0];1009;0;0.4;True;0
3;True;(6, 0);[1.0, 6.560200168153779e-12];731;0;0.6;False;1
3;True;(6, 0);[0.9999996423722521, 3.927863545481039e-07];1189;0;0.6;False;2
3;True;(6, 0);[1.0, 1.1399918530443554e-12];1034;0;0.6;False;3
3;False;(6, 0);[0, 1.0];1119;0;0.4;True;4
3;False;(6, 0);[0, 1.0];1172;0;0.4;True;5
3;True;(6, 0);[1.0, 4.8473687062702556e-11];921;0;0.6;False;6
3;False;(6, 0);[0, 1.0];980;0;0.4;True;7
3;True;(6, 0);[1.0, 8.878265478459658e-13];980;0;0.6;False;8
3;True;(6, 0);[1.0, 3.581747930283181e-10];1073;0;0.6;False;9
3;False;(6, 1);[0, 1.0];1053;0;0.9;True;0
3;False;(6, 1);[0, 1.0];1048;0;0.9;True;1
3;False;(6, 1);[0, 1.0];1164;0;0.9;True;2
3;False;(6, 1);[0, 1.0];1006;0;0.9;True;3
3;False;(6, 1);[0, 1.0];1190;0;0.9;True;4
3;False;(6, 1);[1.5428112031918877e-13, 1.0];1168;0;0.9;True;5
3;True;(6, 1);[0.9999997615814777, 1.8553913626159784e-07];1126;0;0.1;False;6
3;False;(6, 1);[0, 1.0];1035;0;0.9;True;7
3;False;(6, 1);[0, 1.0];868;0;0.9;True;8
3;False;(6, 1);[0, 1.0];865;0;0.9;True;9
3;False;(6, 2);[1.9810087980489796e-13, 1.0];1003;0;0.7;True;0
3;False;(6, 2);[0, 1.0];917;0;0.7;True;1
3;False;(6, 2);[2.9400777392844726e-11, 1.0];1328;0;0.7;True;2
3;False;(6, 2);[0, 1.0];983;0;0.7;True;3
3;True;(6, 2);[1.0, 2.510999155743982e-08];1039;0;0.3;False;4
3;False;(6, 2);[0, 1.0];814;0;0.7;True;5
3;True;(6, 2);[0.9999995231630692, 5.04347662567888e-07];1231;0;0.3;False;6
3;True;(6, 2);[1.0, 7.991959892953932e-11];1010;0;0.3;False;7
3;False;(6, 2);[0, 1.0];1140;0;0.7;True;8
3;False;(6, 2);[0, 1.0];759;0;0.7;True;9
3;False;(6, 3);[8.423463754468647e-12, 1.0];1005;0;0.9;False;0
3;False;(6, 3);[0, 1.0];700;0;0.9;False;1
3;False;(6, 3);[0, 1.0];1007;0;0.9;False;2
3;False;(6, 3);[0, 1.0];804;0;0.9;False;3
3;False;(6, 3);[0.029312232836486894, 0.9706877714009485];1498;0;0.9;False;4
3;False;(6, 3);[0, 1.0];970;0;0.9;False;5
3;False;(6, 3);[1.6918979226151304e-10, 1.0];1260;0;0.9;False;6
3;True;(6, 3);[1.0, 2.543665647376923e-13];899;0;0.1;True;7
3;False;(6, 3);[0, 1.0];979;0;0.9;False;8
3;False;(6, 3);[1.1399918530443554e-12, 1.0];1121;0;0.9;False;9
3;False;(7, 0);[0, 1.0];800;0;1.0;True;0
3;False;(7, 0);[0.32082130911852547, 0.6791786964925157];1247;0;1.0;True;1
3;False;(7, 0);[0, 1.0];983;0;1.0;True;2
3;False;(7, 0);[8.423463754468647e-12, 1.0];1121;0;1.0;True;3
3;False;(7, 0);[0, 1.0];867;0;1.0;True;4
3;False;(7, 0);[0, 1.0];878;0;1.0;True;5
3;False;(7, 0);[0, 1.0];1005;0;1.0;True;6
3;False;(7, 0);[0, 1.0];650;0;1.0;True;7
3;False;(7, 0);[0, 1.0];1335;0;1.0;True;8
3;False;(7, 0);[0, 1.0];787;0;1.0;True;9
3;False;(7, 1);[0, 1.0];968;0;1.0;True;0
3;False;(7, 1);[0, 1.0];837;0;1.0;True;1
3;False;(7, 1);[0, 1.0];1105;0;1.0;True;2
3;False;(7, 1);[0, 1.0];1135;0;1.0;True;3
3;False;(7, 1);[0, 1.0];1438;0;1.0;True;4
3;False;(7, 1);[0, 1.0];1405;0;1.0;True;5
3;False;(7, 1);[0, 1.0];845;0;1.0;True;6
3;False;(7, 1);[0, 1.0];1127;0;1.0;True;7
3;False;(7, 1);[0, 1.0];1063;0;1.0;True;8
3;False;(7, 1);[0, 1.0];847;0;1.0;True;9
3;False;(7, 2);[0, 1.0];1057;0;1.0;True;0
3;False;(7, 2);[0, 1.0];1630;0;1.0;True;1
3;False;(7, 2);[0, 1.0];967;0;1.0;True;2
3;False;(7, 2);[0, 1.0];850;0;1.0;True;3
3;False;(7, 2);[0, 1.0];800;0;1.0;True;4
3;False;(7, 2);[0, 1.0];1531;0;1.0;True;5
3;False;(7, 2);[0, 1.0];808;0;1.0;True;6
3;False;(7, 2);[0, 1.0];951;0;1.0;True;7
3;False;(7, 2);[3.97896253583724e-12, 1.0];1984;0;1.0;True;8
3;False;(7, 2);[0, 1.0];820;0;1.0;True;9
3;False;(7, 3);[0, 1.0];1219;0;0.2;False;0
3;True;(7, 3);[1.0, 1.463778514125909e-12];1118;0;0.8;True;1
3;True;(7, 3);[1.0, 5.384940217754036e-13];714;0;0.8;True;2
3;True;(7, 3);[1.0, 3.0988191387218256e-12];764;0;0.8;True;3
3;True;(7, 3);[1.0, 2.413362771833214e-12];1037;0;0.8;True;4
3;True;(7, 3);[1.0, 2.413362771833214e-12];679;0;0.8;True;5
3;True;(7, 3);[1.0, 8.878265478459658e-13];736;0;0.8;True;6
3;False;(7, 3);[0, 1.0];924;0;0.2;False;7
3;True;(7, 3);[1.0, 2.413362771833214e-12];918;0;0.8;True;8
3;True;(7, 3);[1.0, 1.0815941557285693e-11];990;0;0.8;True;9
0;False;(8, 0);[6.914400106940203e-13, 1.0];734;0;0.5;False;0
0;True;(8, 0);[1.0, 4.1937956583795446e-13];747;0;0.5;True;1
0;False;(8, 0);[0, 1.0];657;0;0.5;False;2
0;True;(8, 0);[0.9999996423722521, 3.059023205018258e-07];775;0;0.5;True;3
0;True;(8, 0);[1.0, 3.2661313427874473e-13];859;0;0.5;True;4
0;True;(8, 0);[1.0, 1.9555681087850496e-08];707;0;0.5;True;5
0;True;(8, 0);[1.0, 2.289734845645553e-11];728;0;0.5;True;6
0;False;(8, 0);[0, 1.0];674;0;0.5;False;7
0;False;(8, 0);[0, 1.0];588;0;0.5;False;8
0;False;(8, 0);[0, 1.0];493;0;0.5;False;9
0;True;(8, 1);[1.0, 6.560200168153779e-12];795;0;0.9;False;0
0;True;(8, 1);[1.0, 2.413362771833214e-12];1038;0;0.9;False;1
0;False;(8, 1);[0, 1.0];831;0;0.1;True;2
0;True;(8, 1);[0.9820137577607906, 0.017986211314027313];846;0;0.9;False;3
0;True;(8, 1);[0.9999998807907247, 8.764248219443636e-08];705;0;0.9;False;4
0;True;(8, 1);[1.0, 5.905303998944039e-10];771;0;0.9;False;5
0;True;(8, 1);[1.0, 9.736200313009565e-10];917;0;0.9;False;6
0;True;(8, 1);[1.0, 8.423463754468647e-12];792;0;0.9;False;7
0;True;(8, 1);[1.0, 2.646573638909117e-09];605;0;0.9;False;8
0;True;(8, 1);[0.999925142169393, 7.484626212190614e-05];862;0;0.9;False;9
0;True;(8, 2);[1.0, 0];761;0;1.0;False;0
0;True;(8, 2);[1.0, 0];679;0;1.0;False;1
0;True;(8, 2);[1.0, 4.420228103641173e-14];746;0;1.0;False;2
0;True;(8, 2);[1.0, 0];545;0;1.0;False;3
0;True;(8, 2);[1.0, 5.675685232632723e-14];778;0;1.0;False;4
0;True;(8, 2);[1.0, 8.423463754468647e-12];665;0;1.0;False;5
0;True;(8, 2);[1.0, 9.357622968840175e-14];774;0;1.0;False;6
0;True;(8, 2);[1.0, 2.7894680928689246e-10];703;0;1.0;False;7
0;True;(8, 2);[1.0, 9.357622968840175e-14];594;0;1.0;False;8
0;True;(8, 2);[1.0, 0];625;0;1.0;False;9
0;True;(8, 3);[1.0, 2.543665647376923e-13];686;0;1.0;False;0
0;True;(8, 3);[1.0, 2.413362771833214e-12];827;0;1.0;False;1
0;True;(8, 3);[1.0, 9.357622968840175e-14];773;0;1.0;False;2
0;True;(8, 3);[1.0, 4.8473687062702556e-11];801;0;1.0;False;3
0;True;(8, 3);[1.0, 4.1937956583795446e-13];792;0;1.0;False;4
0;True;(8, 3);[1.0, 9.357622968840175e-14];692;0;1.0;False;5
0;True;(8, 3);[1.0, 0];942;0;1.0;False;6
0;True;(8, 3);[1.0, 0];978;0;1.0;False;7
0;True;(8, 3);[1.0, 7.287724095819692e-14];757;0;1.0;False;8
0;True;(8, 3);[1.0, 0];894;0;1.0;False;9
3;True;(9, 0);[1.0, 0];540;0;1.0;False;0
3;True;(9, 0);[1.0, 0];589;0;1.0;False;1
3;True;(9, 0);[1.0, 0];456;0;1.0;False;2
3;True;(9, 0);[1.0, 0];593;0;1.0;False;3
3;True;(9, 0);[1.0, 0];794;0;1.0;False;4
3;True;(9, 0);[1.0, 0];453;0;1.0;False;5
3;True;(9, 0);[1.0, 0];434;0;1.0;False;6
3;True;(9, 0);[1.0, 0];598;0;1.0;False;7
3;True;(9, 0);[1.0, 0];496;0;1.0;False;8
3;True;(9, 0);[1.0, 0];648;0;1.0;False;9
3;True;(9, 1);[1.0, 0];590;0;1.0;False;0
3;True;(9, 1);[1.0, 0];611;0;1.0;False;1
3;True;(9, 1);[1.0, 0];497;0;1.0;False;2
3;True;(9, 1);[1.0, 0];619;0;1.0;False;3
3;True;(9, 1);[1.0, 0];569;0;1.0;False;4
3;True;(9, 1);[1.0, 0];647;0;1.0;False;5
3;True;(9, 1);[1.0, 0];581;0;1.0;False;6
3;True;(9, 1);[1.0, 0];774;0;1.0;False;7
3;True;(9, 1);[1.0, 8.878265478459658e-13];608;0;1.0;False;8
3;True;(9, 1);[1.0, 0];593;0;1.0;False;9
3;False;(9, 2);[0, 1.0];634;0;0.5;True;0
3;True;(9, 2);[1.0, 1.8795288165390832e-12];717;0;0.5;False;1
3;True;(9, 2);[1.0, 2.413362771833214e-12];574;0;0.5;False;2
3;True;(9, 2);[1.0, 3.0988191387218256e-12];706;0;0.5;False;3
3;True;(9, 2);[1.0, 3.2661313427874473e-13];673;0;0.5;False;4
3;False;(9, 2);[0, 1.0];698;0;0.5;True;5
3;True;(9, 2);[1.0, 7.582560427911907e-10];551;0;0.5;False;6
3;False;(9, 2);[0, 1.0];656;0;0.5;True;7
3;False;(9, 2);[0, 1.0];543;0;0.5;True;8
3;False;(9, 2);[0, 1.0];620;0;0.5;True;9
3;True;(9, 3);[1.0, 6.560200168153779e-12];631;0;0.5;True;0
3;False;(9, 3);[1.522997974471263e-08, 1.0];794;0;0.5;False;1
3;False;(9, 3);[0, 1.0];606;0;0.5;False;2
3;True;(9, 3);[1.0, 1.463778514125909e-12];627;0;0.5;True;3
3;True;(9, 3);[1.0, 2.543665647376923e-13];646;0;0.5;True;4
3;True;(9, 3);[1.0, 1.026187963170189e-10];597;0;0.5;True;5
3;False;(9, 3);[0, 1.0];353;0;0.5;False;6
3;True;(9, 3);[1.0, 2.289734845645553e-11];584;0;0.5;True;7
3;False;(9, 3);[0, 1.0];610;0;0.5;False;8
3;False;(9, 3);[1.522997974471263e-08, 1.0];571;0;0.5;False;9
2;True;(10, 0);[1.0, 1.783247290814639e-11];466;0;1.0;False;0
2;True;(10, 0);[1.0, 3.581747930283181e-10];437;0;1.0;False;1
2;True;(10, 0);[1.0, 3.775134544279098e-11];480;0;1.0;False;2
