id;amount_answer_tokens;confidence_per_choice;finish_reason
('easy', 325);29;[1.626111044617819e-14, 1.334793228597603e-15, 1.0, 2.0469717131642043e-16];stop
('easy', 326);55;[1.626111044617819e-14, 1.713908431542013e-15, 3.628344178047045e-15, 1.0];stop
('easy', 327);82;[2.9400777392844726e-11, 1.463778514125909e-12, 1.0, 4.658886145103398e-15];stop
('easy', 328);78;[1.0, 1.6918979226151304e-10, 2.413362771833214e-12, 6.431393941452e-14];stop
('easy', 329);58;[1.0, 5.109089028063325e-12, 2.543665647376923e-13, 1.2015425731771786e-13];stop
('easy', 330);48;[1.0815941557285693e-11, 6.914400106940203e-13, 1.0, 1.5428112031918877e-13];stop
('easy', 331);66;[3.0988191387218256e-12, 1.0, 1.0603575991523846e-13, 2.413362771833214e-12];stop
('easy', 332);80;[1.3887943864964021e-11, 1.0, 9.357622968840175e-14, 3.442477108469977e-14];stop
('easy', 333);55;[1.0815941557285693e-11, 2.413362771833214e-12, 1.0, 2.543665647376923e-13];stop
('easy', 334);45;[1.1399918530443554e-12, 2.289734845645553e-11, 1.9810087980489796e-13, 1.0];stop
('easy', 335);36;[1.783247290814639e-11, 3.0988191387218256e-12, 1.0, 2.7346982915918745e-12];stop
('easy', 336);77;[1.0, 8.878265478459658e-13, 3.0988191387218256e-12, 8.703945206726412e-15];stop
('easy', 337);44;[1.2015425731771786e-13, 4.3334391507742955e-16, 1.0, 1.2415511035985842e-16];stop
('easy', 338);92;[1.1399918530443554e-12, 1.2917800047859961e-12, 3.2661313427874473e-13, 1.0];stop
('easy', 339);53;[2.413362771833214e-12, 1.0, 1.7482341282710566e-13, 1.463778514125909e-12];stop
('easy', 340);132;[1.0, 1.5428112031918877e-13, 3.0988191387218256e-12, 1.1176086870894152e-14];stop
('easy', 341);47;[1.0, 7.835041785064389e-13, 1.2015425731771786e-13, 5.675685232632723e-14];stop
('easy', 342);30;[2.413362771833214e-12, 1.783247290814639e-11, 2.8823507934443873e-13, 1.0];stop
('easy', 343);64;[1.2015425731771786e-13, 6.914400106940203e-13, 3.442477108469977e-14, 1.0];stop
('easy', 344);64;[1.0, 1.0815941557285693e-11, 7.835041785064389e-13, 1.2015425731771786e-13];stop
('easy', 345);112;[8.423463754468647e-12, 1.0, 8.25807328555592e-14, 2.543665647376923e-13];stop
('easy', 346);35;[6.914400106940203e-13, 2.413362771833214e-12, 5.675685232632723e-14, 1.0];stop
('easy', 347);43;[6.560200168153779e-12, 3.2661313427874473e-13, 1.0, 1.463778514125909e-12];stop
('easy', 348);68;[2.413362771833214e-12, 1.0, 3.442477108469977e-14, 8.878265478459658e-13];stop
('easy', 349);146;[1.3887943864964021e-11, 3.97896253583724e-12, 1.0, 5.675685232632723e-14];stop
('easy', 350);73;[6.560200168153779e-12, 2.543665647376923e-13, 1.0, 5.384940217754036e-13];stop
('easy', 351);29;[1.0, 1.1399918530443554e-12, 1.463778514125909e-12, 3.037975385443128e-14];stop
('easy', 352);85;[1.0, 1.1399918530443554e-12, 3.900837610180715e-14, 3.628344178047045e-15];stop
('easy', 353);152;[6.560200168153779e-12, 1.0, 1.463778514125909e-12, 1.7482341282710566e-13];stop
('easy', 354);156;[4.8473687062702556e-11, 8.423463754468647e-12, 6.560200168153779e-12, 1.0];stop
('easy', 355);72;[4.420228103641173e-14, 6.914400106940203e-13, 2.6810038677818034e-14, 1.0];stop
('easy', 356);52;[6.560200168153779e-12, 1.0, 1.463778514125909e-12, 1.9810087980489796e-13];stop
('easy', 357);74;[1.3887943864964021e-11, 3.97896253583724e-12, 1.0, 2.9400777392844726e-11];stop
('easy', 358);104;[5.109089028063325e-12, 1.0, 3.037975385443128e-14, 2.6810038677818034e-14];stop
('easy', 359);144;[1.0, 4.8473687062702556e-11, 1.006039279283317e-12, 7.287724095819692e-14];stop
('easy', 360);48;[8.423463754468647e-12, 2.543665647376923e-13, 1.0, 3.97896253583724e-12];stop
('easy', 361);59;[1.463778514125909e-12, 6.560200168153779e-12, 6.914400106940203e-13, 1.0];stop
('easy', 362);74;[1.0, 8.423463754468647e-12, 8.878265478459658e-13, 4.752193062771153e-13];stop
('easy', 363);65;[1.0815941557285693e-11, 3.2661313427874473e-13, 1.0, 1.463778514125909e-12];stop
('easy', 364);63;[6.914400106940203e-13, 3.0988191387218256e-12, 9.357622968840175e-14, 1.0];stop
('easy', 365);49;[1.0, 6.914400106940203e-13, 5.384940217754036e-13, 1.626111044617819e-14];stop
('easy', 366);82;[5.384940217754036e-13, 2.3659776091347615e-14, 2.6810038677818034e-14, 1.0];stop
('easy', 367);92;[1.8795288165390832e-12, 2.129785170955785e-12, 2.543665647376923e-13, 1.0];stop
('easy', 368);73;[1.0, 1.0815941557285693e-11, 8.878265478459658e-13, 2.6810038677818034e-14];stop
('easy', 369);36;[2.413362771833214e-12, 8.423463754468647e-12, 1.7482341282710566e-13, 1.0];stop
('easy', 370);106;[1.783247290814639e-11, 1.0, 1.463778514125909e-12, 8.878265478459658e-13];stop
('easy', 371);78;[7.991959892953932e-11, 1.783247290814639e-11, 1.0, 6.101936677605324e-13];stop
('easy', 372);73;[7.991959892953932e-11, 1.0815941557285693e-11, 1.0, 3.701011678592672e-13];stop
('easy', 373);69;[3.97896253583724e-12, 5.109089028063325e-12, 5.675685232632723e-14, 1.0];stop
('easy', 374);64;[1.0, 1.1399918530443554e-12, 1.2015425731771786e-13, 1.0603575991523846e-13];stop
('easy', 375);45;[5.384940217754036e-13, 1.463778514125909e-12, 1.9810087980489796e-13, 1.0];stop
('easy', 376);56;[1.0815941557285693e-11, 1.8795288165390832e-12, 1.0, 3.0988191387218256e-12];stop
('easy', 377);52;[1.0, 1.2917800047859961e-12, 8.25807328555592e-14, 7.287724095819692e-14];stop
('easy', 378);41;[4.752193062771153e-13, 3.0988191387218256e-12, 1.0603575991523846e-13, 1.0];stop
('easy', 379);88;[1.6586783589142312e-12, 5.109089028063325e-12, 4.1937956583795446e-13, 1.0];stop
('easy', 380);60;[2.289734845645553e-11, 1.1399918530443554e-12, 1.0, 1.8795288165390832e-12];stop
('easy', 381);81;[1.0815941557285693e-11, 1.1399918530443554e-12, 1.0, 6.914400106940203e-13];stop
('easy', 382);60;[1.0, 3.0988191387218256e-12, 1.2015425731771786e-13, 5.675685232632723e-14];stop
('easy', 383);85;[6.224144622907783e-11, 1.0, 1.463778514125909e-12, 7.835041785064389e-13];stop
('easy', 384);56;[1.0, 1.3887943864964021e-11, 4.1937956583795446e-13, 1.8426252147235624e-14];stop
('easy', 385);62;[1.783247290814639e-11, 1.0, 2.543665647376923e-13, 1.1399918530443554e-12];stop
('easy', 386);43;[7.991959892953932e-11, 3.0988191387218256e-12, 1.0, 4.752193062771153e-13];stop
('easy', 387);42;[1.8795288165390832e-12, 1.0815941557285693e-11, 1.9810087980489796e-13, 1.0];stop
('easy', 388);73;[1.1399918530443554e-12, 5.675685232632723e-14, 1.0, 8.878265478459658e-13];stop
('easy', 389);172;[1.0, 1.006039279283317e-12, 5.008774637843506e-14, 2.6810038677818034e-14];stop
('easy', 390);53;[1.0, 1.783247290814639e-11, 8.878265478459658e-13, 1.7482341282710566e-13];stop
('easy', 391);138;[4.5990553786523166e-10, 1.0, 3.97896253583724e-12, 1.5428112031918877e-13];stop
('easy', 392);60;[1.463778514125909e-12, 1.0, 3.442477108469977e-14, 3.0988191387218256e-12];stop
('easy', 393);36;[3.775134544279098e-11, 1.9810087980489796e-13, 1.0, 5.675685232632723e-14];stop
('easy', 394);46;[1.0, 1.3615261080896538e-13, 1.1176086870894152e-14, 6.431393941452e-14];stop
('easy', 395);178;[5.384940217754036e-13, 1.2015425731771786e-13, 3.701011678592672e-13, 1.0];stop
('easy', 396);64;[6.560200168153779e-12, 1.0, 1.9810087980489796e-13, 3.97896253583724e-12];stop
('easy', 397);47;[1.0, 6.560200168153779e-12, 1.463778514125909e-12, 8.25807328555592e-14];stop
('easy', 398);261;[6.560200168153779e-12, 1.463778514125909e-12, 1.3615261080896538e-13, 1.0];stop
('easy', 399);186;[1.463778514125909e-12, 1.3887943864964021e-11, 6.560200168153779e-12, 1.0];stop
('easy', 400);67;[1.0, 5.109089028063325e-12, 1.3615261080896538e-13, 8.25807328555592e-14];stop
('easy', 200);98;[8.423463754468647e-12, 1.0, 6.914400106940203e-13, 1.9810087980489796e-13];stop
('easy', 201);39;[1.0, 2.413362771833214e-12, 4.752193062771153e-13, 2.6810038677818034e-14];stop
('easy', 202);43;[1.0, 3.0988191387218256e-12, 1.463778514125909e-12, 4.420228103641173e-14];stop
('easy', 203);82;[1.0, 6.914400106940203e-13, 1.435037960133826e-14, 4.658886145103398e-15];stop
('easy', 204);38;[2.413362771833214e-12, 1.0, 1.0603575991523846e-13, 8.878265478459658e-13];stop
('easy', 205);80;[1.0, 1.3887943864964021e-11, 1.7482341282710566e-13, 5.008774637843506e-14];stop
('easy', 206);35;[1.0815941557285693e-11, 1.0, 3.2661313427874473e-13, 2.413362771833214e-12];stop
('easy', 207);67;[1.1176086870894152e-14, 3.2020024986373665e-15, 4.111452592548034e-15, 1.0];stop
('easy', 208);66;[3.2661313427874473e-13, 2.413362771833214e-12, 1.9810087980489796e-13, 1.0];stop
('easy', 209);81;[6.560200168153779e-12, 8.423463754468647e-12, 8.878265478459658e-13, 1.0];stop
('easy', 210);93;[1.5428112031918877e-13, 1.0, 4.420228103641173e-14, 4.658886145103398e-15];stop
('easy', 211);125;[1.0, 2.129785170955785e-12, 3.900837610180715e-14, 2.3659776091347615e-14];stop
('easy', 212);26;[1.0, 3.701011678592672e-13, 1.8795288165390832e-12, 1.435037960133826e-14];stop
('easy', 213);72;[6.560200168153779e-12, 1.1399918530443554e-12, 1.0, 1.8795288165390832e-12];stop
('easy', 214);59;[1.463778514125909e-12, 1.0815941557285693e-11, 4.752193062771153e-13, 1.0];stop
('easy', 215);80;[1.0, 6.914400106940203e-13, 1.626111044617819e-14, 1.5125188821494485e-15];stop
('easy', 216);88;[1.0, 6.101936677605324e-13, 9.357622968840175e-14, 6.778639342809131e-15];stop
('easy', 217);51;[1.0, 1.783247290814639e-11, 9.357622968840175e-14, 1.3615261080896538e-13];stop
('easy', 218);133;[3.0988191387218256e-12, 1.0, 1.0603575991523846e-13, 7.681204685202095e-15];stop
('easy', 219);51;[1.3887943864964021e-11, 1.0, 2.6810038677818034e-14, 3.0988191387218256e-12];stop
('easy', 220);78;[1.8795288165390832e-12, 2.413362771833214e-12, 5.384940217754036e-13, 1.0];stop
('easy', 221);169;[3.97896253583724e-12, 9.357622968840175e-14, 1.0, 1.713908431542013e-15];stop
('easy', 222);92;[3.0988191387218256e-12, 1.2917800047859961e-12, 1.0, 8.25807328555592e-14];stop
('easy', 223);113;[8.423463754468647e-12, 1.0, 1.9810087980489796e-13, 2.8823507934443873e-13];stop
('easy', 224);65;[1.0, 8.423463754468647e-12, 2.413362771833214e-12, 5.008774637843506e-14];stop
('easy', 225);89;[1.3176514270095466e-10, 1.0, 6.914400106940203e-13, 2.543665647376923e-13];stop
('easy', 226);73;[8.878265478459658e-13, 1.0, 1.435037960133826e-14, 1.9810087980489796e-13];stop
('easy', 227);48;[8.423463754468647e-12, 3.97896253583724e-12, 1.0, 8.878265478459658e-13];stop
('easy', 228);103;[1.0, 1.006039279283317e-12, 9.357622968840175e-14, 4.420228103641173e-14];stop
('easy', 229);75;[7.991959892953932e-11, 6.560200168153779e-12, 1.0, 1.463778514125909e-12];stop
('easy', 230);47;[2.289734845645553e-11, 6.914400106940203e-13, 1.0, 5.008774637843506e-14];stop
('easy', 231);44;[6.560200168153779e-12, 7.287724095819692e-14, 1.0, 8.703945206726412e-15];stop
('easy', 232);87;[1.0, 8.423463754468647e-12, 1.0815941557285693e-11, 1.3615261080896538e-13];stop
('easy', 233);39;[3.0988191387218256e-12, 1.0, 1.5428112031918877e-13, 1.463778514125909e-12];stop
('easy', 234);44;[3.0988191387218256e-12, 5.384940217754036e-13, 1.0, 1.626111044617819e-14];stop
('easy', 235);46;[1.8795288165390832e-12, 5.675685232632723e-14, 2.6810038677818034e-14, 1.0];stop
('easy', 236);104;[1.0, 1.3887943864964021e-11, 2.8823507934443873e-13, 2.8823507934443873e-13];stop
('easy', 237);36;[1.3887943864964021e-11, 1.0, 8.25807328555592e-14, 1.1399918530443554e-12];stop
('easy', 238);57;[1.0, 1.463778514125909e-12, 6.431393941452e-14, 5.008774637843506e-14];stop
('easy', 239);75;[1.5428112031918877e-13, 1.5125188821494485e-15, 1.0, 2.9783262686202286e-16];stop
('easy', 240);47;[6.914400106940203e-13, 8.878265478459658e-13, 1.0, 1.9810087980489796e-13];stop
('easy', 241);58;[3.0988191387218256e-12, 1.0815941557285693e-11, 1.9810087980489796e-13, 1.0];stop
('easy', 242);70;[1.0, 1.463778514125909e-12, 1.0603575991523846e-13, 3.442477108469977e-14];stop
('easy', 243);80;[8.423463754468647e-12, 1.0815941557285693e-11, 3.2661313427874473e-13, 1.0];stop
('easy', 244);49;[5.109089028063325e-12, 1.0815941557285693e-11, 3.2661313427874473e-13, 1.0];stop
('easy', 245);49;[1.9810087980489796e-13, 1.626111044617819e-14, 1.2664165549094176e-14, 1.0];stop
('easy', 246);57;[3.97896253583724e-12, 8.878265478459658e-13, 1.0, 1.1399918530443554e-12];stop
('easy', 247);62;[2.413362771833214e-12, 3.97896253583724e-12, 1.5428112031918877e-13, 1.0];stop
('easy', 248);64;[1.0, 4.1937956583795446e-13, 7.287724095819692e-14, 5.675685232632723e-14];stop
('easy', 249);84;[2.413362771833214e-12, 3.0988191387218256e-12, 1.0, 4.752193062771153e-13];stop
('easy', 250);78;[4.5990553786523166e-10, 2.9400777392844726e-11, 1.0, 1.2015425731771786e-13];stop
('easy', 251);54;[1.0815941557285693e-11, 1.463778514125909e-12, 1.0, 6.914400106940203e-13];stop
('easy', 252);40;[3.2661313427874473e-13, 1.8795288165390832e-12, 1.5428112031918877e-13, 1.0];stop
('easy', 253);57;[8.423463754468647e-12, 1.0, 4.1937956583795446e-13, 1.8795288165390832e-12];stop
('easy', 254);67;[2.413362771833214e-12, 1.1399918530443554e-12, 9.357622968840175e-14, 1.0];stop
('easy', 255);33;[1.0, 2.7346982915918745e-12, 1.9810087980489796e-13, 3.037975385443128e-14];stop
('easy', 256);62;[1.463778514125909e-12, 8.423463754468647e-12, 2.8823507934443873e-13, 1.0];stop
('easy', 257);38;[6.224144622907783e-11, 1.0, 2.543665647376923e-13, 3.442477108469977e-14];stop
('easy', 258);137;[6.560200168153779e-12, 1.0, 2.543665647376923e-13, 2.3659776091347615e-14];stop
('easy', 259);128;[1.8795288165390832e-12, 1.0, 2.2447770550209742e-13, 1.0603575991523846e-13];stop
('easy', 260);261;[1.0, 4.5990553786523166e-10, 3.97896253583724e-12, 6.560200168153779e-12];stop
('easy', 261);67;[1.3887943864964021e-11, 1.463778514125909e-12, 1.0, 1.463778514125909e-12];stop
('easy', 262);48;[1.463778514125909e-12, 1.8795288165390832e-12, 2.2447770550209742e-13, 1.0];stop
('easy', 263);62;[1.8795288165390832e-12, 1.0, 7.287724095819692e-14, 1.1399918530443554e-12];stop
('easy', 264);142;[1.463778514125909e-12, 2.129785170955785e-12, 1.0, 6.101936677605324e-13];stop
('easy', 265);68;[1.8795288165390832e-12, 2.543665647376923e-13, 1.0, 1.1399918530443554e-12];stop
('easy', 266);60;[8.878265478459658e-13, 3.97896253583724e-12, 1.9810087980489796e-13, 1.0];stop
('easy', 267);40;[2.413362771833214e-12, 1.0, 1.9810087980489796e-13, 6.560200168153779e-12];stop
('easy', 268);106;[4.8473687062702556e-11, 1.0, 8.878265478459658e-13, 4.752193062771153e-13];stop
('easy', 269);57;[6.560200168153779e-12, 8.878265478459658e-13, 1.0, 1.463778514125909e-12];stop
('easy', 270);69;[9.357622968840175e-14, 1.0, 4.111452592548034e-15, 2.493722053335376e-15];stop
('easy', 271);73;[1.0, 4.1937956583795446e-13, 4.1937956583795446e-13, 5.008774637843506e-14];stop
('easy', 272);79;[2.289734845645553e-11, 1.0, 2.2447770550209742e-13, 6.914400106940203e-13];stop
('easy', 273);82;[1.0, 5.109089028063325e-12, 1.626111044617819e-14, 5.675685232632723e-14];stop
('easy', 274);30;[6.224144622907783e-11, 1.0, 1.9810087980489796e-13, 1.2015425731771786e-13];stop
('easy', 275);107;[1.0815941557285693e-11, 1.0, 7.835041785064389e-13, 1.1399918530443554e-12];stop
('easy', 276);77;[2.413362771833214e-12, 1.0, 5.675685232632723e-14, 1.8795288165390832e-12];stop
('easy', 277);58;[1.0, 1.8795288165390832e-12, 6.914400106940203e-13, 3.037975385443128e-14];stop
('easy', 278);48;[1.0, 2.543665647376923e-13, 1.463778514125909e-12, 1.626111044617819e-14];stop
('easy', 279);53;[1.0, 2.2447770550209742e-13, 3.900837610180715e-14, 2.0879679116459336e-14];stop
('easy', 280);74;[1.0, 1.2015425731771786e-13, 3.701011678592672e-13, 8.703945206726412e-15];stop
('easy', 281);62;[1.0, 1.6586783589142312e-12, 1.5428112031918877e-13, 5.675685232632723e-14];stop
('easy', 282);93;[1.2015425731771786e-13, 1.5125188821494485e-15, 1.0, 3.374885804015305e-16];stop
('easy', 283);60;[6.560200168153779e-12, 3.0988191387218256e-12, 9.357622968840175e-14, 1.0];stop
('easy', 284);40;[2.413362771833214e-12, 1.463778514125909e-12, 1.0, 4.1937956583795446e-13];stop
('easy', 285);72;[1.0, 1.463778514125909e-12, 1.3615261080896538e-13, 6.431393941452e-14];stop
('easy', 286);43;[6.560200168153779e-12, 1.0, 5.675685232632723e-14, 8.878265478459658e-13];stop
('easy', 287);33;[5.384940217754036e-13, 2.413362771833214e-12, 2.2447770550209742e-13, 1.0];stop
('easy', 288);51;[1.463778514125909e-12, 1.0, 1.3615261080896538e-13, 8.878265478459658e-13];stop
('easy', 290);60;[2.413362771833214e-12, 1.0, 9.862862046580453e-15, 6.914400106940203e-13];stop
('easy', 291);335;[9.357622968840175e-14, 3.628344178047045e-15, 1.0, 9.173890754179198e-16];stop
('easy', 292);42;[1.0, 6.914400106940203e-13, 1.0603575991523846e-13, 1.3615261080896538e-13];stop
('easy', 293);50;[1.0, 1.783247290814639e-11, 1.9810087980489796e-13, 6.101936677605324e-13];stop
('easy', 294);60;[2.543665647376923e-13, 4.1937956583795446e-13, 9.357622968840175e-14, 1.0];stop
('easy', 295);50;[2.9400777392844726e-11, 5.384940217754036e-13, 1.0, 1.3615261080896538e-13];stop
('easy', 296);78;[8.423463754468647e-12, 1.0, 6.431393941452e-14, 3.0988191387218256e-12];stop
('easy', 297);56;[1.0815941557285693e-11, 1.0, 1.9810087980489796e-13, 1.463778514125909e-12];stop
('easy', 298);77;[1.463778514125909e-12, 5.675685232632723e-14, 1.0, 5.384940217754036e-13];stop
('easy', 299);45;[3.2661313427874473e-13, 2.413362771833214e-12, 2.6810038677818034e-14, 1.0];stop
('easy', 300);95;[1.2015425731771786e-13, 1.626111044617819e-14, 1.0, 4.658886145103398e-15];stop
('easy', 0);87;[8.878265478459658e-13, 1.0, 1.9810087980489796e-13, 3.2661313427874473e-13];stop
('easy', 1);45;[8.423463754468647e-12, 1.0, 1.435037960133826e-14, 6.914400106940203e-13];stop
('easy', 2);90;[6.560200168153779e-12, 6.560200168153779e-12, 6.101936677605324e-13, 1.0];stop
('easy', 3);104;[1.0, 1.6586783589142312e-12, 3.900837610180715e-14, 8.703945206726412e-15];stop
('easy', 4);55;[3.775134544279098e-11, 1.3887943864964021e-11, 1.0, 1.463778514125909e-12];stop
('easy', 5);49;[1.3887943864964021e-11, 2.2447770550209742e-13, 1.0, 4.1937956583795446e-13];stop
('easy', 6);48;[1.0, 8.878265478459658e-13, 4.420228103641173e-14, 3.900837610180715e-14];stop
('easy', 7);71;[1.8795288165390832e-12, 3.2661313427874473e-13, 1.0, 1.1399918530443554e-12];stop
('easy', 8);36;[6.224144622907783e-11, 1.0, 6.431393941452e-14, 1.463778514125909e-12];stop
('easy', 9);94;[1.0, 3.2661313427874473e-13, 1.3176514270095466e-10, 2.0879679116459336e-14];stop
('easy', 10);88;[1.0, 8.423463754468647e-12, 4.420228103641173e-14, 2.3659776091347615e-14];stop
('easy', 11);57;[1.0, 2.413362771833214e-12, 1.1399918530443554e-12, 5.675685232632723e-14];stop
('easy', 12);48;[2.289734845645553e-11, 1.0, 3.701011678592672e-13, 5.109089028063325e-12];stop
('easy', 13);153;[5.109089028063325e-12, 1.0, 3.442477108469977e-14, 1.626111044617819e-14];stop
('easy', 14);57;[1.0, 4.1937956583795446e-13, 8.25807328555592e-14, 5.008774637843506e-14];stop
('easy', 15);78;[1.0, 2.289734845645553e-11, 6.101936677605324e-13, 1.9810087980489796e-13];stop
('easy', 16);66;[6.224144622907783e-11, 8.878265478459658e-13, 5.384940217754036e-13, 1.0];stop
('easy', 17);43;[1.0, 3.701011678592672e-13, 2.3659776091347615e-14, 3.900837610180715e-14];stop
('easy', 18);62;[6.224144622907783e-11, 1.0, 8.878265478459658e-13, 6.914400106940203e-13];stop
('easy', 19);56;[1.0, 7.835041785064389e-13, 2.0879679116459336e-14, 2.3659776091347615e-14];stop
('easy', 20);72;[8.423463754468647e-12, 2.2447770550209742e-13, 1.0, 5.384940217754036e-13];stop
('easy', 21);165;[2.9400777392844726e-11, 1.0, 8.878265478459658e-13, 8.423463754468647e-12];stop
('easy', 22);50;[3.0988191387218256e-12, 1.0, 2.6810038677818034e-14, 2.543665647376923e-13];stop
('easy', 23);48;[1.463778514125909e-12, 5.384940217754036e-13, 2.543665647376923e-13, 1.0];stop
('easy', 24);48;[1.0, 4.1937956583795446e-13, 2.2447770550209742e-13, 1.626111044617819e-14];stop
('easy', 25);56;[1.0, 8.878265478459658e-13, 4.420228103641173e-14, 4.420228103641173e-14];stop
('easy', 26);65;[1.0, 4.1937956583795446e-13, 3.97896253583724e-12, 5.9821282237671354e-15];stop
('easy', 27);78;[2.543665647376923e-13, 3.2661313427874473e-13, 5.008774637843506e-14, 1.0];stop
('easy', 28);175;[1.0, 2.9400777392844726e-11, 1.8795288165390832e-12, 2.6810038677818034e-14];stop
('easy', 29);74;[9.357622968840175e-14, 1.0, 1.1176086870894152e-14, 1.2664165549094176e-14];stop
('easy', 30);58;[1.0, 1.463778514125909e-12, 3.442477108469977e-14, 3.900837610180715e-14];stop
('easy', 31);87;[1.0, 3.775134544279098e-11, 6.914400106940203e-13, 8.878265478459658e-13];stop
('easy', 32);35;[6.560200168153779e-12, 5.384940217754036e-13, 1.0, 3.2661313427874473e-13];stop
('easy', 33);56;[1.0, 1.8795288165390832e-12, 7.835041785064389e-13, 5.008774637843506e-14];stop
('easy', 34);100;[1.0, 5.109089028063325e-12, 2.0879679116459336e-14, 2.6810038677818034e-14];stop
('easy', 35);87;[4.1937956583795446e-13, 1.0, 9.862862046580453e-15, 1.2664165549094176e-14];stop
('easy', 36);38;[1.3887943864964021e-11, 1.0, 5.384940217754036e-13, 3.0988191387218256e-12];stop
('easy', 37);69;[1.0, 1.8795288165390832e-12, 5.384940217754036e-13, 1.2664165549094176e-14];stop
('easy', 38);97;[7.835041785064389e-13, 1.463778514125909e-12, 3.2661313427874473e-13, 1.0];stop
('easy', 39);72;[4.1937956583795446e-13, 5.384940217754036e-13, 1.2015425731771786e-13, 1.0];stop
('easy', 40);69;[8.878265478459658e-13, 6.560200168153779e-12, 1.2015425731771786e-13, 1.0];stop
('easy', 41);79;[2.2447770550209742e-13, 1.0, 1.435037960133826e-14, 3.2661313427874473e-13];stop
('easy', 42);47;[1.0, 5.109089028063325e-12, 5.008774637843506e-14, 1.2015425731771786e-13];stop
('easy', 43);84;[1.0, 1.006039279283317e-12, 1.2015425731771786e-13, 9.357622968840175e-14];stop
('easy', 44);81;[1.8795288165390832e-12, 1.0, 2.3659776091347615e-14, 5.2792096283383845e-15];stop
('easy', 45);130;[8.878265478459658e-13, 1.2015425731771786e-13, 8.25807328555592e-14, 1.0];stop
('easy', 46);47;[2.413362771833214e-12, 1.463778514125909e-12, 1.2015425731771786e-13, 1.0];stop
('easy', 47);52;[3.775134544279098e-11, 8.878265478459658e-13, 1.0, 2.3659776091347615e-14];stop
('easy', 48);44;[5.109089028063325e-12, 6.914400106940203e-13, 1.0, 4.752193062771153e-13];stop
('easy', 49);39;[1.0815941557285693e-11, 1.0, 1.8426252147235624e-14, 6.914400106940203e-13];stop
('easy', 50);96;[1.0, 5.384940217754036e-13, 8.25807328555592e-14, 4.658886145103398e-15];stop
('easy', 51);88;[1.0, 3.5114221133765118e-12, 1.2664165549094176e-14, 2.0879679116459336e-14];stop
('easy', 52);28;[8.25807328555592e-14, 4.111452592548034e-15, 1.8426252147235624e-14, 1.0];stop
('easy', 53);75;[1.0, 6.560200168153779e-12, 3.2661313427874473e-13, 1.3615261080896538e-13];stop
('easy', 54);43;[5.109089028063325e-12, 2.413362771833214e-12, 1.0, 1.0815941557285693e-11];stop
('easy', 55);61;[8.878265478459658e-13, 5.109089028063325e-12, 1.0603575991523846e-13, 1.0];stop
('easy', 56);43;[1.3887943864964021e-11, 2.543665647376923e-13, 6.914400106940203e-13, 1.0];stop
