extracted_number;id;answer_token_len;correct_answer;reasoning_token_len;frequency_of_answer;is_correct;iter
110;25;247;110.0;0;1.0;True;0
110;25;225;110.0;0;1.0;True;1
110;25;230;110.0;0;1.0;True;2
110;25;263;110.0;0;1.0;True;3
110;25;201;110.0;0;1.0;True;4
110;25;205;110.0;0;1.0;True;5
110;25;203;110.0;0;1.0;True;6
110;25;220;110.0;0;1.0;True;7
110;25;249;110.0;0;1.0;True;8
110;25;206;110.0;0;1.0;True;9
400;26;149;400.0;0;1.0;True;0
400;26;154;400.0;0;1.0;True;1
400;26;169;400.0;0;1.0;True;2
400;26;160;400.0;0;1.0;True;3
400;26;172;400.0;0;1.0;True;4
400;26;154;400.0;0;1.0;True;5
400;26;164;400.0;0;1.0;True;6
400;26;112;400.0;0;1.0;True;7
400;26;148;400.0;0;1.0;True;8
400;26;165;400.0;0;1.0;True;9
400;27;503;400.0;0;1.0;True;0
400;27;211;400.0;0;1.0;True;1
400;27;242;400.0;0;1.0;True;2
400;27;379;400.0;0;1.0;True;3
400;27;262;400.0;0;1.0;True;4
400;27;603;400.0;0;1.0;True;5
400;27;430;400.0;0;1.0;True;6
400;27;521;400.0;0;1.0;True;7
400;27;559;400.0;0;1.0;True;8
400;27;688;400.0;0;1.0;True;9
8;28;245;8.0;0;1.0;True;0
8;28;214;8.0;0;1.0;True;1
8;28;282;8.0;0;1.0;True;2
8;28;265;8.0;0;1.0;True;3
8;28;225;8.0;0;1.0;True;4
8;28;265;8.0;0;1.0;True;5
8;28;268;8.0;0;1.0;True;6
8;28;339;8.0;0;1.0;True;7
8;28;243;8.0;0;1.0;True;8
8;28;297;8.0;0;1.0;True;9
1000;29;409;1000.0;0;1.0;True;0
1000;29;489;1000.0;0;1.0;True;1
1000;29;458;1000.0;0;1.0;True;2
1000;29;475;1000.0;0;1.0;True;3
1000;29;398;1000.0;0;1.0;True;4
1000;29;390;1000.0;0;1.0;True;5
1000;29;461;1000.0;0;1.0;True;6
1000;29;425;1000.0;0;1.0;True;7
1000;29;452;1000.0;0;1.0;True;8
1000;29;465;1000.0;0;1.0;True;9
6;30;265;6.0;0;1.0;True;0
6;30;370;6.0;0;1.0;True;1
6;30;246;6.0;0;1.0;True;2
6;30;312;6.0;0;1.0;True;3
6;30;441;6.0;0;1.0;True;4
6;30;309;6.0;0;1.0;True;5
6;30;413;6.0;0;1.0;True;6
6;30;226;6.0;0;1.0;True;7
6;30;250;6.0;0;1.0;True;8
6;30;379;6.0;0;1.0;True;9
1200;31;147;1200.0;0;1.0;True;0
1200;31;150;1200.0;0;1.0;True;1
1200;31;146;1200.0;0;1.0;True;2
1200;31;149;1200.0;0;1.0;True;3
1200;31;138;1200.0;0;1.0;True;4
1200;31;126;1200.0;0;1.0;True;5
1200;31;148;1200.0;0;1.0;True;6
1200;31;153;1200.0;0;1.0;True;7
1200;31;145;1200.0;0;1.0;True;8
1200;31;148;1200.0;0;1.0;True;9
10;32;972;10.0;0;0.8;True;0
9;32;857;10.0;0;0.2;False;1
10;32;950;10.0;0;0.8;True;2
10;32;687;10.0;0;0.8;True;3
10;32;710;10.0;0;0.8;True;4
10;32;1021;10.0;0;0.8;True;5
10;32;261;10.0;0;0.8;True;6
10;32;1288;10.0;0;0.8;True;7
10;32;262;10.0;0;0.8;True;8
9;32;1049;10.0;0;0.2;False;9
34;33;239;34.0;0;1.0;True;0
34;33;308;34.0;0;1.0;True;1
34;33;263;34.0;0;1.0;True;2
34;33;433;34.0;0;1.0;True;3
34;33;466;34.0;0;1.0;True;4
34;33;534;34.0;0;1.0;True;5
34;33;258;34.0;0;1.0;True;6
34;33;563;34.0;0;1.0;True;7
34;33;305;34.0;0;1.0;True;8
34;33;188;34.0;0;1.0;True;9
5250;34;169;5250.0;0;1.0;True;0
5250;34;122;5250.0;0;1.0;True;1
5250;34;143;5250.0;0;1.0;True;2
5250;34;174;5250.0;0;1.0;True;3
5250;34;153;5250.0;0;1.0;True;4
5250;34;194;5250.0;0;1.0;True;5
5250;34;175;5250.0;0;1.0;True;6
5250;34;155;5250.0;0;1.0;True;7
5250;34;89;5250.0;0;1.0;True;8
5250;34;146;5250.0;0;1.0;True;9
36;35;222;36.0;0;1.0;True;0
36;35;278;36.0;0;1.0;True;1
36;35;261;36.0;0;1.0;True;2
36;35;274;36.0;0;1.0;True;3
36;35;115;36.0;0;1.0;True;4
36;35;222;36.0;0;1.0;True;5
36;35;118;36.0;0;1.0;True;6
36;35;347;36.0;0;1.0;True;7
36;35;206;36.0;0;1.0;True;8
36;35;290;36.0;0;1.0;True;9
15;36;113;15.0;0;1.0;True;0
15;36;107;15.0;0;1.0;True;1
15;36;116;15.0;0;1.0;True;2
15;36;311;15.0;0;1.0;True;3
15;36;116;15.0;0;1.0;True;4
15;36;108;15.0;0;1.0;True;5
15.0;36;100;15.0;0;1.0;True;6
15.0;36;114;15.0;0;1.0;True;7
15;36;113;15.0;0;1.0;True;8
15.0;36;114;15.0;0;1.0;True;9
5.0;37;193;5.0;0;1.0;True;0
5.0;37;171;5.0;0;1.0;True;1
5.0;37;169;5.0;0;1.0;True;2
5.0;37;240;5.0;0;1.0;True;3
5.0;37;180;5.0;0;1.0;True;4
5.0;37;172;5.0;0;1.0;True;5
5.0;37;222;5.0;0;1.0;True;6
5.0;37;189;5.0;0;1.0;True;7
5.0;37;184;5.0;0;1.0;True;8
5.0;37;182;5.0;0;1.0;True;9
9;38;220;9.0;0;0.9;True;0
9;38;492;9.0;0;0.9;True;1
9;38;620;9.0;0;0.9;True;2
9;38;309;9.0;0;0.9;True;3
9;38;212;9.0;0;0.9;True;4
9;38;310;9.0;0;0.9;True;5
9;38;243;9.0;0;0.9;True;6
9;38;279;9.0;0;0.9;True;7
8;38;543;9.0;0;0.1;False;8
9;38;405;9.0;0;0.9;True;9
15;39;274;15.0;0;1.0;True;0
15;39;192;15.0;0;1.0;True;1
15;39;212;15.0;0;1.0;True;2
15;39;159;15.0;0;1.0;True;3
15;39;264;15.0;0;1.0;True;4
15;39;190;15.0;0;1.0;True;5
15;39;179;15.0;0;1.0;True;6
15;39;293;15.0;0;1.0;True;7
15;39;276;15.0;0;1.0;True;8
15;39;151;15.0;0;1.0;True;9
476;40;431;476.0;0;1.0;True;0
476;40;345;476.0;0;1.0;True;1
476.0;40;355;476.0;0;1.0;True;2
476;40;295;476.0;0;1.0;True;3
476;40;265;476.0;0;1.0;True;4
476;40;422;476.0;0;1.0;True;5
476;40;345;476.0;0;1.0;True;6
476;40;457;476.0;0;1.0;True;7
476;40;270;476.0;0;1.0;True;8
476;40;335;476.0;0;1.0;True;9
500;41;90;500.0;0;1.0;True;0
500;41;135;500.0;0;1.0;True;1
500;41;81;500.0;0;1.0;True;2
500;41;81;500.0;0;1.0;True;3
500;41;99;500.0;0;1.0;True;4
500;41;115;500.0;0;1.0;True;5
500;41;88;500.0;0;1.0;True;6
500;41;132;500.0;0;1.0;True;7
500;41;90;500.0;0;1.0;True;8
500;41;91;500.0;0;1.0;True;9
99;42;280;99.0;0;1.0;True;0
99;42;263;99.0;0;1.0;True;1
99;42;327;99.0;0;1.0;True;2
99;42;309;99.0;0;1.0;True;3
99;42;364;99.0;0;1.0;True;4
99;42;270;99.0;0;1.0;True;5
99;42;367;99.0;0;1.0;True;6
99;42;265;99.0;0;1.0;True;7
99;42;294;99.0;0;1.0;True;8
99;42;251;99.0;0;1.0;True;9
60;43;484;60.0;0;1.0;True;0
60;43;360;60.0;0;1.0;True;1
60;43;446;60.0;0;1.0;True;2
60;43;403;60.0;0;1.0;True;3
60;43;265;60.0;0;1.0;True;4
60;43;360;60.0;0;1.0;True;5
60;43;143;60.0;0;1.0;True;6
60;43;327;60.0;0;1.0;True;7
60;43;448;60.0;0;1.0;True;8
60;43;405;60.0;0;1.0;True;9
300;44;201;300.0;0;1.0;True;0
300;44;164;300.0;0;1.0;True;1
300;44;220;300.0;0;1.0;True;2
300;44;229;300.0;0;1.0;True;3
300;44;207;300.0;0;1.0;True;4
300.0;44;188;300.0;0;1.0;True;5
300;44;174;300.0;0;1.0;True;6
300;44;200;300.0;0;1.0;True;7
300;44;209;300.0;0;1.0;True;8
300.0;44;200;300.0;0;1.0;True;9
99;45;264;99.0;0;1.0;True;0
99;45;174;99.0;0;1.0;True;1
99;45;171;99.0;0;1.0;True;2
99;45;159;99.0;0;1.0;True;3
99;45;213;99.0;0;1.0;True;4
99;45;177;99.0;0;1.0;True;5
99;45;158;99.0;0;1.0;True;6
99;45;177;99.0;0;1.0;True;7
99;45;148;99.0;0;1.0;True;8
99;45;172;99.0;0;1.0;True;9
1920;46;151;1920.0;0;1.0;True;0
1920;46;187;1920.0;0;1.0;True;1
1920;46;224;1920.0;0;1.0;True;2
1920;46;195;1920.0;0;1.0;True;3
1920;46;218;1920.0;0;1.0;True;4
1920;46;193;1920.0;0;1.0;True;5
1920;46;289;1920.0;0;1.0;True;6
1920;46;183;1920.0;0;1.0;True;7
1920;46;270;1920.0;0;1.0;True;8
1920;46;214;1920.0;0;1.0;True;9
15;47;229;15.0;0;1.0;True;0
15;47;385;15.0;0;1.0;True;1
15;47;198;15.0;0;1.0;True;2
15;47;228;15.0;0;1.0;True;3
15;47;285;15.0;0;1.0;True;4
15;47;313;15.0;0;1.0;True;5
15;47;255;15.0;0;1.0;True;6
15;47;266;15.0;0;1.0;True;7
15;47;248;15.0;0;1.0;True;8
15;47;244;15.0;0;1.0;True;9
10;48;285;10.0;0;1.0;True;0
10;48;271;10.0;0;1.0;True;1
10;48;293;10.0;0;1.0;True;2
10;48;253;10.0;0;1.0;True;3
10;48;252;10.0;0;1.0;True;4
10;48;249;10.0;0;1.0;True;5
10;48;281;10.0;0;1.0;True;6
10;48;278;10.0;0;1.0;True;7
10;48;309;10.0;0;1.0;True;8
10;48;271;10.0;0;1.0;True;9
48;49;187;48.0;0;1.0;True;0
48;49;203;48.0;0;1.0;True;1
48;49;99;48.0;0;1.0;True;2
48;49;99;48.0;0;1.0;True;3
48;49;209;48.0;0;1.0;True;4
48;49;248;48.0;0;1.0;True;5
48;49;272;48.0;0;1.0;True;6
48;49;216;48.0;0;1.0;True;7
48;49;206;48.0;0;1.0;True;8
48;49;204;48.0;0;1.0;True;9
5;50;188;5.0;0;1.0;True;0
5;50;211;5.0;0;1.0;True;1
5;50;182;5.0;0;1.0;True;2
5;50;187;5.0;0;1.0;True;3
5;50;207;5.0;0;1.0;True;4
5;50;191;5.0;0;1.0;True;5
5;50;157;5.0;0;1.0;True;6
5;50;208;5.0;0;1.0;True;7
5;50;191;5.0;0;1.0;True;8
5;50;210;5.0;0;1.0;True;9
160;51;257;160.0;0;1.0;True;0
160;51;251;160.0;0;1.0;True;1
160;51;245;160.0;0;1.0;True;2
160;51;236;160.0;0;1.0;True;3
160;51;226;160.0;0;1.0;True;4
160;51;217;160.0;0;1.0;True;5
160;51;240;160.0;0;1.0;True;6
160;51;213;160.0;0;1.0;True;7
160;51;142;160.0;0;1.0;True;8
160;51;238;160.0;0;1.0;True;9
5;52;302;5.0;0;1.0;True;0
5;52;315;5.0;0;1.0;True;1
5;52;367;5.0;0;1.0;True;2
5;52;251;5.0;0;1.0;True;3
5;52;318;5.0;0;1.0;True;4
5;52;298;5.0;0;1.0;True;5
5;52;316;5.0;0;1.0;True;6
5;52;291;5.0;0;1.0;True;7
5;52;305;5.0;0;1.0;True;8
5;52;381;5.0;0;1.0;True;9
36;53;160;36.0;0;1.0;True;0
36;53;165;36.0;0;1.0;True;1
36;53;186;36.0;0;1.0;True;2
36;53;180;36.0;0;1.0;True;3
36;53;154;36.0;0;1.0;True;4
36;53;168;36.0;0;1.0;True;5
36.0;53;140;36.0;0;1.0;True;6
36;53;178;36.0;0;1.0;True;7
36;53;164;36.0;0;1.0;True;8
36;53;154;36.0;0;1.0;True;9
11;54;166;11.0;0;1.0;True;0
11;54;175;11.0;0;1.0;True;1
11;54;178;11.0;0;1.0;True;2
11;54;185;11.0;0;1.0;True;3
11;54;125;11.0;0;1.0;True;4
11;54;174;11.0;0;1.0;True;5
11;54;124;11.0;0;1.0;True;6
11;54;169;11.0;0;1.0;True;7
11;54;129;11.0;0;1.0;True;8
11;54;156;11.0;0;1.0;True;9
75;55;143;75.0;0;1.0;True;0
75;55;188;75.0;0;1.0;True;1
75;55;145;75.0;0;1.0;True;2
75;55;160;75.0;0;1.0;True;3
75;55;199;75.0;0;1.0;True;4
75;55;163;75.0;0;1.0;True;5
75;55;152;75.0;0;1.0;True;6
75;55;107;75.0;0;1.0;True;7
75;55;109;75.0;0;1.0;True;8
75;55;188;75.0;0;1.0;True;9
45;56;288;45.0;0;1.0;True;0
45;56;310;45.0;0;1.0;True;1
45;56;352;45.0;0;1.0;True;2
45;56;290;45.0;0;1.0;True;3
45;56;301;45.0;0;1.0;True;4
45;56;281;45.0;0;1.0;True;5
45;56;264;45.0;0;1.0;True;6
45;56;287;45.0;0;1.0;True;7
45;56;254;45.0;0;1.0;True;8
45;56;326;45.0;0;1.0;True;9
2;57;245;2.0;0;1.0;True;0
2;57;218;2.0;0;1.0;True;1
2;57;271;2.0;0;1.0;True;2
2;57;212;2.0;0;1.0;True;3
2;57;408;2.0;0;1.0;True;4
2;57;192;2.0;0;1.0;True;5
2;57;472;2.0;0;1.0;True;6
2;57;868;2.0;0;1.0;True;7
2;57;462;2.0;0;1.0;True;8
2;57;279;2.0;0;1.0;True;9
320;58;257;320.0;0;1.0;True;0
320;58;243;320.0;0;1.0;True;1
320;58;197;320.0;0;1.0;True;2
320;58;234;320.0;0;1.0;True;3
320;58;303;320.0;0;1.0;True;4
320;58;319;320.0;0;1.0;True;5
320;58;312;320.0;0;1.0;True;6
320;58;249;320.0;0;1.0;True;7
320;58;216;320.0;0;1.0;True;8
320;58;220;320.0;0;1.0;True;9
85;59;136;120.0;0;1.0;False;0
85;59;137;120.0;0;1.0;False;1
85;59;130;120.0;0;1.0;False;2
85;59;135;120.0;0;1.0;False;3
85;59;126;120.0;0;1.0;False;4
85;59;136;120.0;0;1.0;False;5
85;59;134;120.0;0;1.0;False;6
85;59;129;120.0;0;1.0;False;7
85;59;129;120.0;0;1.0;False;8
85;59;138;120.0;0;1.0;False;9
96;60;184;96.0;0;1.0;True;0
96;60;200;96.0;0;1.0;True;1
96;60;188;96.0;0;1.0;True;2
96;60;260;96.0;0;1.0;True;3
96;60;210;96.0;0;1.0;True;4
96;60;469;96.0;0;1.0;True;5
96;60;287;96.0;0;1.0;True;6
96;60;357;96.0;0;1.0;True;7
96;60;286;96.0;0;1.0;True;8
96;60;238;96.0;0;1.0;True;9
200;61;255;200.0;0;1.0;True;0
200;61;272;200.0;0;1.0;True;1
200;61;584;200.0;0;1.0;True;2
200;61;349;200.0;0;1.0;True;3
200;61;286;200.0;0;1.0;True;4
200;61;333;200.0;0;1.0;True;5
200;61;510;200.0;0;1.0;True;6
200;61;310;200.0;0;1.0;True;7
200;61;287;200.0;0;1.0;True;8
200;61;259;200.0;0;1.0;True;9
15;62;263;15.0;0;1.0;True;0
15;62;193;15.0;0;1.0;True;1
15;62;134;15.0;0;1.0;True;2
15;62;162;15.0;0;1.0;True;3
15;62;130;15.0;0;1.0;True;4
15;62;132;15.0;0;1.0;True;5
15;62;148;15.0;0;1.0;True;6
15;62;135;15.0;0;1.0;True;7
15;62;140;15.0;0;1.0;True;8
15;62;236;15.0;0;1.0;True;9
0;63;662;59.0;0;1.0;False;0
0;63;765;59.0;0;1.0;False;1
0;63;705;59.0;0;1.0;False;2
0;63;718;59.0;0;1.0;False;3
0;63;682;59.0;0;1.0;False;4
0;63;761;59.0;0;1.0;False;5
0;63;116;59.0;0;1.0;False;6
0;63;761;59.0;0;1.0;False;7
0;63;709;59.0;0;1.0;False;8
0;63;632;59.0;0;1.0;False;9
840;64;267;840.0;0;1.0;True;0
840;64;296;840.0;0;1.0;True;1
840;64;265;840.0;0;1.0;True;2
840;64;258;840.0;0;1.0;True;3
840;64;269;840.0;0;1.0;True;4
840;64;354;840.0;0;1.0;True;5
840;64;208;840.0;0;1.0;True;6
840;64;375;840.0;0;1.0;True;7
840;64;284;840.0;0;1.0;True;8
840;64;285;840.0;0;1.0;True;9
558;65;139;558.0;0;1.0;True;0
558;65;209;558.0;0;1.0;True;1
558;65;121;558.0;0;1.0;True;2
558;65;198;558.0;0;1.0;True;3
558;65;190;558.0;0;1.0;True;4
558;65;188;558.0;0;1.0;True;5
558;65;229;558.0;0;1.0;True;6
558;65;162;558.0;0;1.0;True;7
558;65;110;558.0;0;1.0;True;8
558;65;124;558.0;0;1.0;True;9
520;66;175;520.0;0;1.0;True;0
520;66;159;520.0;0;1.0;True;1
520;66;229;520.0;0;1.0;True;2
520;66;282;520.0;0;1.0;True;3
520;66;180;520.0;0;1.0;True;4
520;66;179;520.0;0;1.0;True;5
520;66;173;520.0;0;1.0;True;6
520;66;176;520.0;0;1.0;True;7
520;66;200;520.0;0;1.0;True;8
520;66;183;520.0;0;1.0;True;9
6;67;378;6.0;0;1.0;True;0
6;67;396;6.0;0;1.0;True;1
6;67;391;6.0;0;1.0;True;2
6;67;417;6.0;0;1.0;True;3
6;67;733;6.0;0;1.0;True;4
6;67;564;6.0;0;1.0;True;5
6;67;415;6.0;0;1.0;True;6
6;67;409;6.0;0;1.0;True;7
6;67;425;6.0;0;1.0;True;8
6;67;409;6.0;0;1.0;True;9
90;68;475;90.0;0;1.0;True;0
90;68;444;90.0;0;1.0;True;1
90;68;418;90.0;0;1.0;True;2
90;68;420;90.0;0;1.0;True;3
