id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(3, 0);3;758;0;stop;1.0;True;True;140;[0.9999996423722521, 6.82560337633487e-08]
(3, 0);4;500;0;stop;1.0;True;True;434;[0.9999982118638471, 2.1024298423113373e-07]
(3, 0);5;719;0;stop;1.0;True;True;92;[0.9999991655356624, 2.1024318473456359e-07]
(3, 0);6;599;0;stop;1.0;True;True;246;[0.9999995231630692, 1.8553913626159784e-07]
(3, 0);7;594;0;stop;1.0;True;True;534;[0.9999974966112362, 1.0677009553134769e-06]
(3, 0);8;816;0;stop;1.0;True;True;182;[0.9999992847447459, 5.3157852544244216e-08]
(3, 0);9;581;0;stop;1.0;True;True;294;[0.9999996423722521, 6.82560337633487e-08]
(3, 1);0;664;0;stop;1.0;True;False;444;[0, 0.9999948740268748]
(3, 1);1;592;0;stop;1.0;True;False;318;[0, 0.9999977350285647]
(3, 1);2;735;0;stop;1.0;True;False;374;[0, 0.999998927117538]
(3, 1);3;566;0;stop;1.0;True;False;420;[0, 0.9999985694905718]
(3, 1);4;633;0;stop;1.0;True;False;240;[0, 0.9999942779868433]
(3, 1);5;533;0;stop;1.0;True;False;304;[0, 0.9999996423722521]
(3, 1);6;724;0;stop;1.0;True;False;280;[0, 0.9999935627400018]
(3, 1);7;829;0;stop;1.0;True;False;407;[0, 0.9999965429424904]
(3, 1);8;732;0;stop;1.0;True;False;202;[0, 0.9999933243243502]
(3, 1);9;444;0;stop;1.0;True;False;226;[0, 0.9999996423722521]
(3, 2);0;822;0;stop;1.0;True;False;384;[0, 0.9999949932351057]
(3, 2);1;752;0;stop;1.0;True;False;412;[0, 0.9999959469005546]
(3, 2);2;565;0;stop;1.0;True;False;322;[0, 0.9999983310727032]
(3, 2);3;541;0;stop;1.0;True;False;370;[0, 0.9999997615814777]
(3, 2);4;517;0;stop;1.0;True;False;502;[0, 0.9999985694905718]
(3, 2);5;674;0;stop;1.0;True;False;260;[0, 0.9999991655356624]
(3, 2);6;966;0;stop;1.0;True;False;575;[0, 0.9999994039539004]
(3, 2);7;619;0;stop;1.0;True;False;191;[0, 0.999998927117538]
(3, 2);8;554;0;stop;1.0;True;False;400;[0, 0.9999996423722521]
(3, 2);9;1146;0;stop;1.0;True;False;206;[0, 0.9999865295319578]
(3, 3);0;311;0;stop;1.0;True;False;412;[0, 0.9999997615814777]
(3, 3);1;685;0;stop;1.0;True;False;270;[0, 0.9999995231630692]
(3, 3);2;613;0;stop;1.0;True;False;429;[0, 0.9999966621509202]
(3, 3);3;852;0;stop;1.0;True;False;359;[0, 0.9999961853172863]
(3, 3);4;527;0;stop;1.0;True;False;301;[0, 0.9999966621509202]
(3, 3);5;857;0;stop;1.0;True;False;234;[0, 0.9999988079084972]
(3, 3);6;710;0;stop;1.0;True;False;277;[0, 0.9999994039539004]
(3, 3);7;484;0;stop;1.0;True;False;215;[0, 0.9999995231630692]
(3, 3);8;713;0;stop;1.0;True;False;435;[0, 0.9999965429424904]
(3, 3);9;536;0;stop;1.0;True;False;320;[0, 0.9999995231630692]
(4, 0);0;507;1;stop;1.0;True;False;234;[0, 0.9999980926550052]
(4, 0);1;174;1;stop;1.0;True;False;249;[0, 0.9999998807907247]
(4, 0);2;405;1;stop;1.0;True;False;381;[0, 0.9999992847447459]
(4, 0);3;146;1;stop;1.0;True;False;155;[0, 0.9999994039539004]
(4, 0);4;412;1;stop;1.0;True;False;170;[0, 0.9999969005680498]
(4, 0);5;783;1;stop;1.0;True;False;318;[0, 0.9999948740268748]
(4, 0);6;464;1;stop;1.0;True;False;343;[0, 0.9999996423722521]
(4, 0);7;188;1;stop;1.0;True;False;184;[0, 0.9999986886995842]
(4, 0);8;621;1;stop;1.0;True;False;336;[0, 0.9999947548186582]
(4, 0);9;783;1;stop;1.0;True;False;248;[0, 0.9999980926550052]
(4, 1);0;600;1;stop;1.0;True;True;428;[0.9999969005680498, 3.059014453095186e-07]
(4, 1);1;1236;1;stop;1.0;True;True;202;[0.9999946356109105, 2.699563056295106e-07]
(4, 1);2;484;1;stop;1.0;True;True;213;[0.9999964237340748, 2.699568205307921e-07]
(4, 1);3;634;1;stop;1.0;True;True;195;[0.9999970197767496, 1.637372446023967e-07]
(4, 1);4;786;1;stop;1.0;True;True;677;[0.9999954700677164, 6.47592129616951e-07]
(4, 1);5;510;1;stop;1.0;True;True;53;[0.9999972581939645, 5.714991385721822e-07]
(4, 1);6;1061;1;stop;1.0;True;True;842;[0.9999964237340748, 5.714985935483917e-07]
(4, 1);7;675;1;stop;1.0;True;True;224;[0.9999927282861518, 8.315223750671064e-07]
(4, 1);8;785;1;stop;1.0;True;True;87;[0.9999946356109105, 3.466307578234157e-07]
(4, 1);9;778;1;stop;1.0;True;True;180;[0.9999955892755635, 4.4508312771514407e-07]
(4, 2);0;711;1;stop;1.0;True;False;445;[0, 0.9999866487378297]
(4, 2);1;644;1;stop;1.0;True;False;130;[0, 0.9999918938339075]
(4, 2);2;697;1;stop;1.0;True;False;295;[0, 0.9999934435319415]
(4, 2);3;735;1;stop;1.0;True;False;608;[0, 0.9999967813595916]
(4, 2);4;470;1;stop;1.0;True;False;282;[0, 0.9999976158197796]
(4, 2);5;703;1;stop;1.0;True;False;164;[0, 0.9999934435319415]
(4, 2);6;435;1;stop;1.0;True;False;243;[0, 0.9999959469005546]
(4, 2);7;451;1;stop;1.0;True;False;271;[0, 0.9999995231630692]
(4, 2);8;685;1;stop;1.0;True;False;439;[0, 0.9999935627400018]
(4, 2);9;731;1;stop;1.0;True;False;216;[0, 0.9999935627400018]
(4, 3);0;669;1;stop;1.0;True;False;344;[0, 0.9999917746265009]
(4, 3);1;687;1;stop;1.0;True;False;579;[0, 0.9999935627400018]
(4, 3);2;606;1;stop;1.0;True;False;307;[0, 0.9999934435319415]
(4, 3);3;609;1;stop;1.0;True;False;382;[0, 0.9999949932351057]
(4, 3);4;795;1;stop;1.0;True;False;667;[0, 0.9999895096921129]
(4, 3);5;665;1;stop;1.0;True;False;555;[0, 0.9999958276922101]
(4, 3);6;399;1;stop;1.0;True;False;365;[0, 0.9999934435319415]
(4, 3);7;610;1;stop;1.0;True;False;208;[0, 0.9999896288992495]
(4, 3);8;725;1;stop;1.0;True;False;312;[0, 0.9999979734461775]
(4, 3);9;480;1;stop;1.0;True;False;546;[0, 0.9999959469005546]
(5, 0);0;407;2;stop;1.0;True;False;343;[0, 0.9999976158197796]
(5, 0);1;518;2;stop;1.0;True;False;213;[0, 0.9999995231630692]
(5, 0);2;520;2;stop;1.0;True;False;447;[0, 0.9999994039539004]
(5, 0);3;376;2;stop;1.0;True;False;308;[0, 0.9999979734461775]
(5, 0);4;390;2;stop;1.0;True;False;504;[0, 0.9999976158197796]
(5, 0);5;458;2;stop;1.0;True;False;446;[0, 0.9999992847447459]
(5, 0);6;466;2;stop;1.0;True;False;374;[0, 0.9999997615814777]
(5, 0);7;443;2;stop;1.0;True;False;567;[0, 0.9999984502816872]
(5, 0);8;311;2;stop;1.0;True;False;537;[0, 0.9999983310727032]
(5, 0);9;410;2;stop;1.0;True;False;242;[0, 0.9999998807907247]
(5, 1);0;442;2;stop;1.0;True;False;347;[0, 0.9999995231630692]
(5, 1);1;515;2;stop;1.0;True;False;571;[0, 0.999998927117538]
(5, 1);2;461;2;stop;1.0;True;False;481;[0, 0.9999990463265931]
(5, 1);3;436;2;stop;1.0;True;False;933;[0, 0.9999997615814777]
(5, 1);4;550;2;stop;1.0;True;False;879;[0, 0.9999995231630692]
(5, 1);5;449;2;stop;1.0;True;False;256;[0, 0.9999988079084972]
(5, 1);6;556;2;stop;1.0;True;False;476;[0, 0.9999997615814777]
(5, 1);7;290;2;stop;1.0;True;False;201;[0, 0.9999996423722521]
(5, 1);8;456;2;stop;1.0;True;False;555;[0, 0.9999959469005546]
(5, 1);9;491;2;stop;1.0;True;False;513;[0, 0.9999994039539004]
(5, 2);0;363;2;stop;1.0;True;True;519;[0.9999864103261001, 3.466281132506958e-07]
(5, 2);1;479;2;stop;1.0;True;True;476;[0.9999988079084972, 1.8553895931777327e-07]
(5, 2);2;496;2;stop;1.0;True;True;352;[0.9999984502816872, 1.6373740075447596e-07]
(5, 2);3;601;2;stop;1.0;True;True;277;[0.9999977350285647, 1.8553878237411744e-07]
(5, 2);4;614;2;stop;1.0;True;True;217;[0.9999893904859, 2.102411797088695e-07]
(5, 2);5;526;2;stop;1.0;True;True;499;[0.9999996423722521, 3.6534822137210456e-08]
(5, 2);6;709;2;stop;1.0;True;True;171;[0.9999972581939645, 9.931175369924415e-08]
(5, 2);7;495;2;stop;1.0;True;True;290;[0.9999973774024795, 3.9278523077893697e-07]
(5, 2);8;530;2;stop;1.0;True;True;335;[0.9999864103261001, 1.8553665906340977e-07]
(5, 2);9;512;2;stop;1.0;True;True;281;[0.9999984502816872, 2.1024298423113373e-07]
(5, 3);0;476;2;stop;1.0;True;False;527;[0, 0.9999986886995842]
(5, 3);1;419;2;stop;1.0;True;False;389;[0, 0.9999994039539004]
(5, 3);2;745;2;stop;1.0;True;False;452;[0, 0.9999920130413283]
(5, 3);3;438;2;stop;1.0;True;False;607;[0, 0.9999992847447459]
(5, 3);4;600;2;stop;1.0;True;False;292;[0, 0.9999918938339075]
(5, 3);5;565;2;stop;1.0;True;False;620;[0, 0.9999988079084972]
(5, 3);6;565;2;stop;1.0;True;False;463;[0, 0.999998927117538]
(5, 3);7;744;2;stop;1.0;True;False;537;[0, 0.9999936819476216]
(5, 3);8;459;2;stop;1.0;True;False;419;[0, 0.9999996423722521]
(5, 3);9;592;2;stop;1.0;True;False;348;[0, 0.9999995231630692]
(7, 0);0;568;0;stop;1.0;True;True;139;[0.9999994039539004, 1.4449788680693535e-07]
(7, 0);1;651;0;stop;1.0;True;True;437;[0.999997854237364, 1.4449774900307763e-07]
(7, 0);2;244;0;stop;1.0;True;True;111;[0.9999979734461775, 1.1253496007565217e-07]
(7, 0);3;427;0;stop;1.0;True;True;268;[0.9999957084838798, 1.5534942418324951e-06]
(7, 0);4;612;0;stop;1.0;True;True;288;[0.9999971389852362, 3.466317495433874e-07]
(7, 0);5;357;0;stop;1.0;True;True;153;[0.9999988079084972, 2.3823673954981372e-07]
(7, 0);6;340;0;stop;1.0;True;True;211;[0.9999963045256735, 8.31525547079287e-07]
(7, 0);7;552;0;stop;1.0;True;True;216;[0.9999984502816872, 4.450844011100084e-07]
(7, 0);8;319;0;stop;1.0;True;True;113;[0.9999988079084972, 8.76423150298272e-08]
(7, 0);9;356;0;stop;1.0;True;True;330;[0.9999988079084972, 1.4449788680693535e-07]
(7, 1);0;465;0;stop;1.0;True;False;229;[0, 0.9999969005680498]
(7, 1);1;480;0;stop;1.0;True;False;158;[0, 0.9999994039539004]
(7, 1);2;632;0;stop;1.0;True;False;225;[0, 0.9999997615814777]
(7, 1);3;682;0;stop;1.0;True;False;508;[0, 0.9999865295319578]
(7, 1);4;470;0;stop;1.0;True;False;345;[0, 0.9999994039539004]
(7, 1);5;485;0;stop;1.0;True;False;132;[0, 0.9999984502816872]
(7, 1);6;576;0;stop;1.0;True;False;260;[0, 0.9999996423722521]
(7, 1);7;770;0;stop;1.0;True;False;203;[0, 0.9999868871505255]
(7, 1);8;663;0;stop;1.0;True;False;194;[0, 0.9999918938339075]
(7, 1);9;374;0;stop;1.0;True;False;171;[0, 0.9999994039539004]
(7, 2);0;555;0;stop;1.0;True;False;240;[0, 0.9999996423722521]
(7, 2);1;344;0;stop;1.0;True;False;170;[0, 0.9999984502816872]
(7, 2);2;508;0;stop;1.0;True;False;267;[0, 0.9999980926550052]
(7, 2);3;487;0;stop;1.0;True;False;276;[0, 0.9999990463265931]
(7, 2);4;542;0;stop;1.0;True;False;212;[0, 0.999995112442896]
(7, 2);5;530;0;stop;1.0;True;False;418;[0, 0.9999969005680498]
(7, 2);6;472;0;stop;1.0;True;False;195;[0, 0.9999995231630692]
(7, 2);7;573;0;stop;1.0;True;False;208;[0, 0.9999935627400018]
(7, 2);8;482;0;stop;1.0;True;False;137;[0, 0.9999991655356624]
(7, 2);9;847;0;stop;1.0;True;False;355;[0, 0.9999969005680498]
(7, 3);0;593;0;stop;1.0;True;False;239;[0, 0.9999969005680498]
(7, 3);1;561;0;stop;1.0;True;False;331;[0, 0.9999949932351057]
(7, 3);2;418;0;stop;1.0;True;False;170;[0, 0.9999936819476216]
(7, 3);3;634;0;stop;1.0;True;False;228;[0, 0.9999996423722521]
(7, 3);4;550;0;stop;1.0;True;False;236;[0, 0.9999967813595916]
(7, 3);5;421;0;stop;1.0;True;False;304;[0, 0.9999991655356624]
(7, 3);6;404;0;stop;1.0;True;False;152;[0, 0.9999991655356624]
(7, 3);7;576;0;stop;1.0;True;False;183;[0, 0.9999994039539004]
(7, 3);8;633;0;stop;1.0;True;False;378;[0, 0.999995112442896]
(7, 3);9;444;0;stop;1.0;True;False;533;[0, 0.9999986886995842]
(8, 0);0;472;0;stop;1.0;True;True;310;[0.9999969005680498, 8.315263400842229e-07]
(8, 0);1;313;0;stop;1.0;True;True;104;[0.999998927117538, 2.6995759288455584e-07]
(8, 0);2;705;0;stop;1.0;True;True;172;[0.9999947548186582, 1.1253453078966649e-07]
(8, 0);3;303;0;stop;1.0;True;True;255;[0.9999995231630692, 1.6373771305908126e-07]
(8, 0);4;249;0;stop;1.0;True;True;110;[0.9999990463265931, 2.6995759288455584e-07]
(8, 0);5;689;0;stop;1.0;True;True;933;[0.9999954700677164, 1.275184510919254e-07]
(8, 0);6;582;0;stop;1.0;True;True;293;[0.9999995231630692, 1.6373771305908126e-07]
(8, 0);7;393;0;stop;1.0;True;True;91;[0.9999984502816872, 2.3823651234966232e-07]
(8, 0);8;434;0;stop;1.0;True;True;167;[0.9999991655356624, 2.3823673954981372e-07]
(8, 0);9;465;0;stop;1.0;True;True;257;[0.9999977350285647, 2.1024298423113373e-07]
(8, 1);0;694;0;stop;1.0;True;False;417;[0, 0.9999969005680498]
(8, 1);1;793;0;stop;1.0;True;False;29;[0, 0.9999976158197796]
(8, 1);2;619;0;stop;1.0;True;False;419;[0, 0.9999980926550052]
(8, 1);3;527;0;stop;1.0;True;False;270;[0, 0.9999997615814777]
(8, 1);4;693;0;stop;1.0;True;False;496;[0, 0.999998927117538]
(8, 1);5;512;0;stop;1.0;True;False;193;[0, 0.9999990463265931]
(8, 1);6;558;0;stop;1.0;True;False;82;[0, 0.9999997615814777]
(8, 1);7;576;0;stop;1.0;True;False;256;[0, 0.9999997615814777]
(8, 1);8;488;0;stop;1.0;True;False;356;[0, 0.9999988079084972]
(8, 1);9;572;0;stop;1.0;True;False;413;[0, 0.9999997615814777]
(8, 2);0;515;0;stop;1.0;True;False;450;[0, 0.9999988079084972]
(8, 2);1;655;0;stop;1.0;True;False;145;[0, 0.9999984502816872]
(8, 2);2;447;0;stop;1.0;True;False;215;[0, 0.9999980926550052]
(8, 2);3;784;0;stop;1.0;True;False;414;[0, 0.9999960661089133]
(8, 2);4;629;0;stop;1.0;True;False;308;[0, 0.9999984502816872]
(8, 2);5;621;0;stop;1.0;True;False;220;[0, 0.9999979734461775]
(8, 2);6;638;0;stop;1.0;True;False;275;[0, 0.9999996423722521]
(8, 2);7;501;0;stop;1.0;True;False;326;[0, 0.9999976158197796]
(8, 2);8;424;0;stop;1.0;True;False;248;[0, 0.9999991655356624]
(8, 2);9;548;0;stop;1.0;True;False;492;[0, 0.9999980926550052]
(8, 3);0;589;0;stop;1.0;True;False;687;[0, 0.9999997615814777]
(8, 3);1;607;0;stop;1.0;True;False;322;[0, 0.9999983310727032]
(8, 3);2;713;0;stop;1.0;True;False;357;[0, 0.9999980926550052]
(8, 3);3;617;0;stop;1.0;True;False;362;[0, 0.9999976158197796]
(8, 3);4;489;0;stop;1.0;True;False;225;[0, 0.9999988079084972]
(8, 3);5;666;0;stop;1.0;True;False;507;[0, 0.9999996423722521]
(8, 3);6;612;0;stop;1.0;True;False;139;[0, 0.9999995231630692]
(8, 3);7;519;0;stop;1.0;True;False;223;[0, 0.999998927117538]
(8, 3);8;551;0;stop;1.0;True;False;616;[0, 0.9999996423722521]
(8, 3);9;619;0;stop;1.0;True;False;379;[0, 0.9999960661089133]
(9, 0);0;875;3;stop;1.0;True;False;266;[0, 0.9999995231630692]
(9, 0);1;844;3;stop;1.0;True;False;766;[0, 0.9999980926550052]
(9, 0);2;458;3;stop;1.0;True;False;291;[0, 0.9999990463265931]
(9, 0);3;953;3;stop;1.0;True;False;655;[0, 0.999995112442896]
(9, 0);4;744;3;stop;1.0;True;False;584;[0, 0.9999969005680498]
(9, 0);5;898;3;stop;1.0;True;False;481;[0, 0.9999979734461775]
(9, 0);6;538;3;stop;1.0;True;False;424;[0, 0.9999997615814777]
(9, 0);7;637;3;stop;1.0;True;False;316;[0, 0.9999988079084972]
(9, 0);8;399;3;stop;1.0;True;False;511;[0, 0.9999991655356624]
(9, 0);9;946;3;stop;1.0;True;False;293;[0, 0.9999980926550052]
(9, 1);0;615;3;stop;1.0;True;False;564;[0, 0.9999977350285647]
(9, 1);1;963;3;stop;1.0;True;False;295;[0, 0.9999980926550052]
(9, 1);2;601;3;stop;1.0;True;False;354;[0, 0.9999986886995842]
(9, 1);3;593;3;stop;1.0;True;False;611;[0, 0.9999995231630692]
(9, 1);4;687;3;stop;1.0;True;False;515;[0, 0.9999984502816872]
(9, 1);5;737;3;stop;1.0;True;False;351;[0, 0.9999969005680498]
(9, 1);6;617;3;stop;1.0;True;False;521;[0, 0.999995112442896]
(9, 1);7;624;3;stop;1.0;True;False;530;[0, 0.9999991655356624]
(9, 1);8;522;3;stop;1.0;True;False;367;[0, 0.999997854237364]
(9, 1);9;756;3;stop;1.0;True;False;321;[0, 0.9999991655356624]
(9, 2);0;548;3;stop;1.0;True;False;697;[0, 0.9999974966112362]
(9, 2);1;571;3;stop;1.0;True;False;402;[0, 0.9999997615814777]
(9, 2);2;561;3;stop;1.0;True;False;420;[0, 0.9999984502816872]
(9, 2);3;487;3;stop;1.0;True;False;459;[0, 0.9999980926550052]
(9, 2);4;838;3;stop;1.0;True;False;671;[0, 0.9999997615814777]
(9, 2);5;1007;3;stop;1.0;True;False;351;[0, 0.999995112442896]
(9, 2);6;512;3;stop;1.0;True;False;559;[0, 0.9999996423722521]
(9, 2);7;459;3;stop;1.0;True;False;330;[0, 0.9999980926550052]
(9, 2);8;468;3;stop;1.0;True;False;319;[0, 0.9999995231630692]
(9, 2);9;848;3;stop;1.0;True;False;533;[0, 0.9999970197767496]
(9, 3);0;567;3;stop;1.0;True;True;266;[0.9999965429424904, 3.466314189697482e-07]
(9, 3);1;508;3;stop;1.0;True;True;278;[0.9999990463265931, 3.059020287707785e-07]
(9, 3);2;578;3;stop;1.0;True;True;280;[0.9999982118638471, 1.1253496007565217e-07]
(9, 3);3;458;3;stop;1.0;True;True;566;[0.9999976158197796, 4.450844011100084e-07]
(9, 3);4;1015;3;stop;1.0;True;True;279;[0.9999991655356624, 7.734421907141565e-08]
(9, 3);5;673;3;stop;1.0;True;True;254;[0.9999960661089133, 5.043457386379083e-07]
(9, 3);6;683;3;stop;1.0;True;True;352;[0.9999986886995842, 1.4449788680693535e-07]
(9, 3);7;846;3;stop;1.0;True;True;307;[0.9999984502816872, 8.76423150298272e-08]
(9, 3);8;693;3;stop;1.0;True;True;191;[0.9999982118638471, 1.1253496007565217e-07]
(9, 3);9;707;3;stop;1.0;True;True;374;[0.9999977350285647, 1.275188159256623e-07]
(10, 0);0;504;3;stop;1.0;True;False;356;[0, 0.9999990463265931]
(10, 0);1;668;3;stop;1.0;True;False;415;[0, 0.999997854237364]
(10, 0);2;547;3;stop;1.0;True;False;448;[0, 0.9999958276922101]
(10, 0);3;478;3;stop;1.0;True;False;273;[0, 0.9999996423722521]
(10, 0);4;717;3;stop;1.0;True;False;314;[0, 0.9999917746265009]
