extracted_number;id;correct_answer;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
30;6;30;207;0;1.0;True;6
30;6;30;213;0;1.0;True;7
30;6;30;202;0;1.0;True;8
30;6;30;210;0;1.0;True;9
192;7;192;268;0;1.0;True;0
192;7;192;225;0;1.0;True;1
192;7;192;279;0;1.0;True;2
192;7;192;225;0;1.0;True;3
192;7;192;219;0;1.0;True;4
192;7;192;210;0;1.0;True;5
192;7;192;565;0;1.0;True;6
192;7;192;230;0;1.0;True;7
192;7;192;217;0;1.0;True;8
192;7;192;230;0;1.0;True;9
26;8;26;187;0;1.0;True;0
26;8;26;225;0;1.0;True;1
26;8;26;184;0;1.0;True;2
26;8;26;647;0;1.0;True;3
26;8;26;179;0;1.0;True;4
26;8;26;155;0;1.0;True;5
26;8;26;175;0;1.0;True;6
26;8;26;223;0;1.0;True;7
26;8;26;205;0;1.0;True;8
26;8;26;195;0;1.0;True;9
17;9;17;184;0;1.0;True;0
17;9;17;184;0;1.0;True;1
17;9;17;190;0;1.0;True;2
17;9;17;194;0;1.0;True;3
17;9;17;172;0;1.0;True;4
17;9;17;195;0;1.0;True;5
17;9;17;184;0;1.0;True;6
17;9;17;216;0;1.0;True;7
17;9;17;204;0;1.0;True;8
17;9;17;190;0;1.0;True;9
1;10;1;229;0;1.0;True;0
1;10;1;204;0;1.0;True;1
1;10;1;186;0;1.0;True;2
1;10;1;198;0;1.0;True;3
1;10;1;201;0;1.0;True;4
1;10;1;210;0;1.0;True;5
1;10;1;253;0;1.0;True;6
1;10;1;200;0;1.0;True;7
1;10;1;199;0;1.0;True;8
1;10;1;261;0;1.0;True;9
20;11;20;286;0;1.0;True;0
20;11;20;266;0;1.0;True;1
20;11;20;311;0;1.0;True;2
20;11;20;333;0;1.0;True;3
20;11;20;331;0;1.0;True;4
20;11;20;287;0;1.0;True;5
20;11;20;275;0;1.0;True;6
20;11;20;306;0;1.0;True;7
20;11;20;267;0;1.0;True;8
20;11;20;292;0;1.0;True;9
4;12;4;220;0;1.0;True;0
4;12;4;206;0;1.0;True;1
4;12;4;202;0;1.0;True;2
4;12;4;214;0;1.0;True;3
4;12;4;295;0;1.0;True;4
4;12;4;210;0;1.0;True;5
4;12;4;211;0;1.0;True;6
4;12;4;192;0;1.0;True;7
4;12;4;215;0;1.0;True;8
4;12;4;185;0;1.0;True;9
2;13;2;202;0;1.0;True;0
2;13;2;141;0;1.0;True;1
2;13;2;120;0;1.0;True;2
2;13;2;168;0;1.0;True;3
2;13;2;151;0;1.0;True;4
2;13;2;164;0;1.0;True;5
2;13;2;176;0;1.0;True;6
2;13;2;153;0;1.0;True;7
2;13;2;164;0;1.0;True;8
2;13;2;181;0;1.0;True;9
7;14;7;200;0;1.0;True;0
7;14;7;203;0;1.0;True;1
7;14;7;196;0;1.0;True;2
7;14;7;204;0;1.0;True;3
7;14;7;203;0;1.0;True;4
7;14;7;187;0;1.0;True;5
7;14;7;233;0;1.0;True;6
7;14;7;204;0;1.0;True;7
7;14;7;221;0;1.0;True;8
7;14;7;175;0;1.0;True;9
70;15;70;180;0;1.0;True;0
70;15;70;261;0;1.0;True;1
70;15;70;200;0;1.0;True;2
70;15;70;238;0;1.0;True;3
70;15;70;238;0;1.0;True;4
70;15;70;242;0;1.0;True;5
70;15;70;181;0;1.0;True;6
70;15;70;180;0;1.0;True;7
70;15;70;176;0;1.0;True;8
70;15;70;196;0;1.0;True;9
345;16;345;154;0;1.0;True;0
345;16;345;192;0;1.0;True;1
345;16;345;197;0;1.0;True;2
345;16;345;250;0;1.0;True;3
345;16;345;186;0;1.0;True;4
345;16;345;206;0;1.0;True;5
345;16;345;200;0;1.0;True;6
345;16;345;193;0;1.0;True;7
345;16;345;196;0;1.0;True;8
345;16;345;242;0;1.0;True;9
47;17;266;2039;0;0.9;False;0
47;17;266;2713;0;0.9;False;1
47;17;266;4096;0;0.9;False;2
47;17;266;1921;0;0.9;False;3
47;17;266;1873;0;0.9;False;4
47;17;266;2015;0;0.9;False;5
47;17;266;2154;0;0.9;False;6
;17;266;4096;0;0.0;False;7
47;17;266;2181;0;0.9;False;8
47;17;266;3509;0;0.9;False;9
54;18;54;185;0;1.0;True;0
54;18;54;181;0;1.0;True;1
54;18;54;208;0;1.0;True;2
54;18;54;219;0;1.0;True;3
54;18;54;177;0;1.0;True;4
54;18;54;201;0;1.0;True;5
54;18;54;173;0;1.0;True;6
54;18;54;157;0;1.0;True;7
54;18;54;220;0;1.0;True;8
54;18;54;226;0;1.0;True;9
807;19;807;177;0;1.0;True;0
807;19;807;171;0;1.0;True;1
807;19;807;166;0;1.0;True;2
807;19;807;167;0;1.0;True;3
807;19;807;173;0;1.0;True;4
807;19;807;173;0;1.0;True;5
807;19;807;181;0;1.0;True;6
807;19;807;176;0;1.0;True;7
807;19;807;147;0;1.0;True;8
807;19;807;147;0;1.0;True;9
3;20;3;220;0;1.0;True;0
3;20;3;229;0;1.0;True;1
3;20;3;218;0;1.0;True;2
3;20;3;220;0;1.0;True;3
3;20;3;288;0;1.0;True;4
3;20;3;203;0;1.0;True;5
3;20;3;232;0;1.0;True;6
3;20;3;222;0;1.0;True;7
3;20;3;209;0;1.0;True;8
3;20;3;229;0;1.0;True;9
12;21;12;322;0;1.0;True;0
12;21;12;263;0;1.0;True;1
12;21;12;324;0;1.0;True;2
12;21;12;275;0;1.0;True;3
12;21;12;242;0;1.0;True;4
12;21;12;184;0;1.0;True;5
12;21;12;230;0;1.0;True;6
12;21;12;169;0;1.0;True;7
12;21;12;232;0;1.0;True;8
12;21;12;171;0;1.0;True;9
13;22;23;534;0;0.2;False;0
;22;23;618;0;0.0;False;1
10;22;23;607;0;0.4;False;2
10;22;23;499;0;0.4;False;3
10;22;23;812;0;0.4;False;4
10;22;23;268;0;0.4;False;5
13;22;23;449;0;0.2;False;6
;22;23;666;0;0.0;False;7
3;22;23;864;0;0.1;False;8
;22;23;378;0;0.0;False;9
31;23;31;198;0;1.0;True;0
31;23;31;186;0;1.0;True;1
31;23;31;184;0;1.0;True;2
31;23;31;229;0;1.0;True;3
31;23;31;177;0;1.0;True;4
31;23;31;190;0;1.0;True;5
31;23;31;190;0;1.0;True;6
31;23;31;222;0;1.0;True;7
31;23;31;187;0;1.0;True;8
31;23;31;191;0;1.0;True;9
1201565;24;1201565;1480;0;1.0;True;0
1201565;24;1201565;298;0;1.0;True;1
1201565;24;1201565;248;0;1.0;True;2
1201565;24;1201565;225;0;1.0;True;3
1201565;24;1201565;1075;0;1.0;True;4
1201565;24;1201565;1550;0;1.0;True;5
1201565;24;1201565;170;0;1.0;True;6
1201565;24;1201565;282;0;1.0;True;7
1201565;24;1201565;222;0;1.0;True;8
1201565;24;1201565;1096;0;1.0;True;9
89;25;89;168;0;1.0;True;0
89;25;89;216;0;1.0;True;1
89;25;89;235;0;1.0;True;2
89;25;89;185;0;1.0;True;3
89;25;89;196;0;1.0;True;4
89;25;89;176;0;1.0;True;5
89;25;89;226;0;1.0;True;6
89;25;89;222;0;1.0;True;7
89;25;89;234;0;1.0;True;8
89;25;89;217;0;1.0;True;9
17;26;574;756;0;1.0;False;0
17;26;574;580;0;1.0;False;1
17;26;574;841;0;1.0;False;2
17;26;574;1144;0;1.0;False;3
17;26;574;216;0;1.0;False;4
17;26;574;823;0;1.0;False;5
17;26;574;153;0;1.0;False;6
17;26;574;898;0;1.0;False;7
17;26;574;140;0;1.0;False;8
17;26;574;605;0;1.0;False;9
8;27;8;141;0;0.9;True;0
8;27;8;292;0;0.9;True;1
8;27;8;391;0;0.9;True;2
8;27;8;249;0;0.9;True;3
8;27;8;337;0;0.9;True;4
8;27;8;864;0;0.9;True;5
8;27;8;774;0;0.9;True;6
8;27;8;206;0;0.9;True;7
8;27;8;405;0;0.9;True;8
592;27;8;241;0;0.1;False;9
146;28;146;180;0;1.0;True;0
146;28;146;180;0;1.0;True;1
146;28;146;202;0;1.0;True;2
146;28;146;212;0;1.0;True;3
146;28;146;209;0;1.0;True;4
146;28;146;208;0;1.0;True;5
146;28;146;174;0;1.0;True;6
146;28;146;166;0;1.0;True;7
146;28;146;202;0;1.0;True;8
146;28;146;203;0;1.0;True;9
1;29;1;335;0;1.0;True;0
1;29;1;327;0;1.0;True;1
1;29;1;256;0;1.0;True;2
1;29;1;257;0;1.0;True;3
1;29;1;273;0;1.0;True;4
1;29;1;333;0;1.0;True;5
1;29;1;252;0;1.0;True;6
1;29;1;689;0;1.0;True;7
1;29;1;247;0;1.0;True;8
1;29;1;289;0;1.0;True;9
14;30;14;162;0;1.0;True;0
14;30;14;257;0;1.0;True;1
14;30;14;224;0;1.0;True;2
14;30;14;226;0;1.0;True;3
14;30;14;228;0;1.0;True;4
14;30;14;240;0;1.0;True;5
14;30;14;243;0;1.0;True;6
14;30;14;251;0;1.0;True;7
14;30;14;384;0;1.0;True;8
14;30;14;243;0;1.0;True;9
2;31;2;197;0;1.0;True;0
2;31;2;223;0;1.0;True;1
2;31;2;179;0;1.0;True;2
2;31;2;207;0;1.0;True;3
2;31;2;247;0;1.0;True;4
2;31;2;183;0;1.0;True;5
2;31;2;243;0;1.0;True;6
2;31;2;244;0;1.0;True;7
2;31;2;236;0;1.0;True;8
2;31;2;218;0;1.0;True;9
7;32;7;173;0;1.0;True;0
7;32;7;1189;0;1.0;True;1
7;32;7;176;0;1.0;True;2
7;32;7;180;0;1.0;True;3
7;32;7;178;0;1.0;True;4
7;32;7;195;0;1.0;True;5
7;32;7;223;0;1.0;True;6
7;32;7;859;0;1.0;True;7
7;32;7;206;0;1.0;True;8
7;32;7;177;0;1.0;True;9
59;33;12;271;0;1.0;False;0
59;33;12;201;0;1.0;False;1
59;33;12;280;0;1.0;False;2
59;33;12;283;0;1.0;False;3
59;33;12;248;0;1.0;False;4
59;33;12;258;0;1.0;False;5
59;33;12;226;0;1.0;False;6
59;33;12;241;0;1.0;False;7
59;33;12;237;0;1.0;False;8
59;33;12;260;0;1.0;False;9
21;34;21;547;0;1.0;True;0
21;34;21;723;0;1.0;True;1
21;34;21;630;0;1.0;True;2
21;34;21;629;0;1.0;True;3
21;34;21;879;0;1.0;True;4
21;34;21;128;0;1.0;True;5
21;34;21;1420;0;1.0;True;6
21;34;21;795;0;1.0;True;7
21;34;21;551;0;1.0;True;8
21;34;21;674;0;1.0;True;9
14;35;14;210;0;0.9;True;0
14;35;14;184;0;0.9;True;1
20;35;14;217;0;0.1;False;2
14;35;14;240;0;0.9;True;3
14;35;14;202;0;0.9;True;4
14;35;14;177;0;0.9;True;5
14;35;14;220;0;0.9;True;6
14;35;14;163;0;0.9;True;7
14;35;14;195;0;0.9;True;8
14;35;14;192;0;0.9;True;9
2;36;2;226;0;1.0;True;0
2;36;2;234;0;1.0;True;1
2;36;2;239;0;1.0;True;2
2;36;2;239;0;1.0;True;3
2;36;2;275;0;1.0;True;4
2;36;2;192;0;1.0;True;5
2;36;2;248;0;1.0;True;6
2;36;2;216;0;1.0;True;7
2;36;2;223;0;1.0;True;8
2;36;2;288;0;1.0;True;9
51;37;51;216;0;1.0;True;0
51;37;51;144;0;1.0;True;1
51;37;51;138;0;1.0;True;2
51;37;51;153;0;1.0;True;3
51;37;51;163;0;1.0;True;4
51;37;51;141;0;1.0;True;5
51;37;51;150;0;1.0;True;6
51;37;51;176;0;1.0;True;7
51;37;51;162;0;1.0;True;8
51;37;51;150;0;1.0;True;9
2;38;2;172;0;1.0;True;0
2;38;2;198;0;1.0;True;1
2;38;2;243;0;1.0;True;2
2;38;2;211;0;1.0;True;3
2;38;2;202;0;1.0;True;4
2;38;2;323;0;1.0;True;5
2;38;2;208;0;1.0;True;6
2;38;2;189;0;1.0;True;7
2;38;2;116;0;1.0;True;8
2;38;2;108;0;1.0;True;9
10;39;15;481;0;0.2;False;0
15;39;15;1259;0;0.6;True;1
15;39;15;419;0;0.6;True;2
15;39;15;346;0;0.6;True;3
15;39;15;903;0;0.6;True;4
15;39;15;319;0;0.6;True;5
14;39;15;1397;0;0.2;False;6
15;39;15;367;0;0.6;True;7
14;39;15;572;0;0.2;False;8
10;39;15;694;0;0.2;False;9
20;40;20;195;0;1.0;True;0
20;40;20;122;0;1.0;True;1
20;40;20;151;0;1.0;True;2
20;40;20;173;0;1.0;True;3
20;40;20;151;0;1.0;True;4
20;40;20;162;0;1.0;True;5
20;40;20;168;0;1.0;True;6
20;40;20;180;0;1.0;True;7
20;40;20;128;0;1.0;True;8
20;40;20;167;0;1.0;True;9
3;41;3;138;0;1.0;True;0
3;41;3;157;0;1.0;True;1
3;41;3;167;0;1.0;True;2
3;41;3;164;0;1.0;True;3
3;41;3;162;0;1.0;True;4
3;41;3;144;0;1.0;True;5
3;41;3;155;0;1.0;True;6
3;41;3;176;0;1.0;True;7
3;41;3;154;0;1.0;True;8
3;41;3;142;0;1.0;True;9
7;42;7;120;0;1.0;True;0
7;42;7;157;0;1.0;True;1
7;42;7;139;0;1.0;True;2
7;42;7;131;0;1.0;True;3
7;42;7;161;0;1.0;True;4
7;42;7;152;0;1.0;True;5
7;42;7;145;0;1.0;True;6
7;42;7;196;0;1.0;True;7
7;42;7;144;0;1.0;True;8
7;42;7;167;0;1.0;True;9
42;43;42;119;0;1.0;True;0
42;43;42;209;0;1.0;True;1
42;43;42;156;0;1.0;True;2
42;43;42;222;0;1.0;True;3
42;43;42;133;0;1.0;True;4
42;43;42;195;0;1.0;True;5
42;43;42;121;0;1.0;True;6
42;43;42;220;0;1.0;True;7
42;43;42;207;0;1.0;True;8
42;43;42;207;0;1.0;True;9
756;44;756;119;0;1.0;True;0
756;44;756;193;0;1.0;True;1
756;44;756;156;0;1.0;True;2
756;44;756;173;0;1.0;True;3
756;44;756;202;0;1.0;True;4
756;44;756;198;0;1.0;True;5
756;44;756;200;0;1.0;True;6
756;44;756;167;0;1.0;True;7
756;44;756;132;0;1.0;True;8
756;44;756;129;0;1.0;True;9
11;45;11;389;0;1.0;True;0
11;45;11;294;0;1.0;True;1
11;45;11;205;0;1.0;True;2
11;45;11;172;0;1.0;True;3
11;45;11;249;0;1.0;True;4
11;45;11;274;0;1.0;True;5
11;45;11;763;0;1.0;True;6
11;45;11;479;0;1.0;True;7
11;45;11;267;0;1.0;True;8
11;45;11;185;0;1.0;True;9
5;46;5;374;0;1.0;True;0
5;46;5;346;0;1.0;True;1
5;46;5;1184;0;1.0;True;2
5;46;5;358;0;1.0;True;3
5;46;5;341;0;1.0;True;4
5;46;5;351;0;1.0;True;5
5;46;5;583;0;1.0;True;6
5;46;5;768;0;1.0;True;7
5;46;5;300;0;1.0;True;8
5;46;5;501;0;1.0;True;9
12;47;12;186;0;1.0;True;0
12;47;12;203;0;1.0;True;1
12;47;12;157;0;1.0;True;2
12;47;12;189;0;1.0;True;3
12;47;12;181;0;1.0;True;4
12;47;12;187;0;1.0;True;5
12;47;12;209;0;1.0;True;6
12;47;12;197;0;1.0;True;7
12;47;12;199;0;1.0;True;8
12;47;12;226;0;1.0;True;9
65;48;65;153;0;1.0;True;0
65;48;65;172;0;1.0;True;1
65;48;65;180;0;1.0;True;2
65;48;65;145;0;1.0;True;3
65;48;65;180;0;1.0;True;4
65;48;65;171;0;1.0;True;5
65;48;65;189;0;1.0;True;6
65;48;65;178;0;1.0;True;7
65;48;65;145;0;1.0;True;8
65;48;65;178;0;1.0;True;9
1;49;1;139;0;1.0;True;0
1;49;1;151;0;1.0;True;1
1;49;1;150;0;1.0;True;2
1;49;1;141;0;1.0;True;3
1;49;1;148;0;1.0;True;4
1;49;1;141;0;1.0;True;5
1;49;1;141;0;1.0;True;6
1;49;1;147;0;1.0;True;7
1;49;1;173;0;1.0;True;8
1;49;1;150;0;1.0;True;9
111;50;111;253;0;1.0;True;0
111;50;111;213;0;1.0;True;1
111;50;111;229;0;1.0;True;2
111;50;111;239;0;1.0;True;3
111;50;111;261;0;1.0;True;4
111;50;111;233;0;1.0;True;5
111;50;111;169;0;1.0;True;6
111;50;111;192;0;1.0;True;7
111;50;111;209;0;1.0;True;8
111;50;111;246;0;1.0;True;9
1;51;1;175;0;1.0;True;0
1;51;1;225;0;1.0;True;1
1;51;1;238;0;1.0;True;2
1;51;1;201;0;1.0;True;3
1;51;1;209;0;1.0;True;4
1;51;1;201;0;1.0;True;5
1;51;1;219;0;1.0;True;6
1;51;1;147;0;1.0;True;7
1;51;1;199;0;1.0;True;8
1;51;1;154;0;1.0;True;9
27;52;27;384;0;1.0;True;0
27;52;27;323;0;1.0;True;1
27;52;27;1552;0;1.0;True;2
27;52;27;311;0;1.0;True;3
27;52;27;354;0;1.0;True;4
27;52;27;1081;0;1.0;True;5
27;52;27;216;0;1.0;True;6
27;52;27;1356;0;1.0;True;7
27;52;27;418;0;1.0;True;8
27;52;27;380;0;1.0;True;9
4;53;4;141;0;1.0;True;0
4;53;4;159;0;1.0;True;1
4;53;4;159;0;1.0;True;2
4;53;4;150;0;1.0;True;3
4;53;4;159;0;1.0;True;4
4;53;4;156;0;1.0;True;5
4;53;4;158;0;1.0;True;6
4;53;4;158;0;1.0;True;7
4;53;4;141;0;1.0;True;8
4;53;4;154;0;1.0;True;9
17;54;17;250;0;1.0;True;0
17;54;17;249;0;1.0;True;1
17;54;17;269;0;1.0;True;2
17;54;17;144;0;1.0;True;3
17;54;17;173;0;1.0;True;4
17;54;17;151;0;1.0;True;5
17;54;17;248;0;1.0;True;6
17;54;17;252;0;1.0;True;7
17;54;17;254;0;1.0;True;8
17;54;17;144;0;1.0;True;9
13;55;13;157;0;1.0;True;0
13;55;13;136;0;1.0;True;1
13;55;13;138;0;1.0;True;2
13;55;13;159;0;1.0;True;3
13;55;13;123;0;1.0;True;4
13;55;13;166;0;1.0;True;5
13;55;13;168;0;1.0;True;6
13;55;13;160;0;1.0;True;7
13;55;13;160;0;1.0;True;8
13;55;13;133;0;1.0;True;9
10;56;10;128;0;1.0;True;0
10;56;10;170;0;1.0;True;1
10;56;10;126;0;1.0;True;2
10;56;10;180;0;1.0;True;3
10;56;10;130;0;1.0;True;4
10;56;10;132;0;1.0;True;5
10;56;10;124;0;1.0;True;6
10;56;10;126;0;1.0;True;7
10;56;10;142;0;1.0;True;8
10;56;10;212;0;1.0;True;9
77;57;77;247;0;1.0;True;0
77;57;77;214;0;1.0;True;1
77;57;77;244;0;1.0;True;2
77;57;77;214;0;1.0;True;3
77;57;77;182;0;1.0;True;4
77;57;77;184;0;1.0;True;5
77;57;77;325;0;1.0;True;6
77;57;77;210;0;1.0;True;7
77;57;77;218;0;1.0;True;8
77;57;77;191;0;1.0;True;9
1092;58;1092;343;0;1.0;True;0
1092;58;1092;268;0;1.0;True;1
1092;58;1092;352;0;1.0;True;2
1092;58;1092;337;0;1.0;True;3
1092;58;1092;292;0;1.0;True;4
1092;58;1092;323;0;1.0;True;5
1092;58;1092;328;0;1.0;True;6
1092;58;1092;348;0;1.0;True;7
1092;58;1092;329;0;1.0;True;8
1092;58;1092;337;0;1.0;True;9
5;59;5;262;0;1.0;True;0
5;59;5;996;0;1.0;True;1
5;59;5;232;0;1.0;True;2
5;59;5;282;0;1.0;True;3
5;59;5;246;0;1.0;True;4
5;59;5;282;0;1.0;True;5
5;59;5;647;0;1.0;True;6
5;59;5;285;0;1.0;True;7
5;59;5;260;0;1.0;True;8
5;59;5;226;0;1.0;True;9
7;60;7;220;0;1.0;True;0
7;60;7;183;0;1.0;True;1
7;60;7;176;0;1.0;True;2
7;60;7;264;0;1.0;True;3
7;60;7;159;0;1.0;True;4
7;60;7;181;0;1.0;True;5
7;60;7;205;0;1.0;True;6
7;60;7;182;0;1.0;True;7
7;60;7;167;0;1.0;True;8
7;60;7;205;0;1.0;True;9
45;61;45;196;0;1.0;True;0
45;61;45;196;0;1.0;True;1
45;61;45;181;0;1.0;True;2
45;61;45;159;0;1.0;True;3
45;61;45;196;0;1.0;True;4
45;61;45;224;0;1.0;True;5
45;61;45;226;0;1.0;True;6
45;61;45;206;0;1.0;True;7
45;61;45;226;0;1.0;True;8
45;61;45;226;0;1.0;True;9
0;62;10;283;0;1.0;False;0
0;62;10;170;0;1.0;False;1
0;62;10;185;0;1.0;False;2
0;62;10;171;0;1.0;False;3
0;62;10;182;0;1.0;False;4
0;62;10;262;0;1.0;False;5
0;62;10;215;0;1.0;False;6
0;62;10;176;0;1.0;False;7
0;62;10;254;0;1.0;False;8
0;62;10;162;0;1.0;False;9
52;63;52;727;0;0.6;True;0
88;63;52;330;0;0.4;False;1
52;63;52;193;0;0.6;True;2
88;63;52;380;0;0.4;False;3
88;63;52;304;0;0.4;False;4
52;63;52;278;0;0.6;True;5
52;63;52;264;0;0.6;True;6
52;63;52;278;0;0.6;True;7
52;63;52;361;0;0.6;True;8
88;63;52;388;0;0.4;False;9
2;64;2;184;0;1.0;True;0
2;64;2;178;0;1.0;True;1
2;64;2;226;0;1.0;True;2
2;64;2;198;0;1.0;True;3
2;64;2;226;0;1.0;True;4
2;64;2;184;0;1.0;True;5
2;64;2;262;0;1.0;True;6
2;64;2;205;0;1.0;True;7
2;64;2;193;0;1.0;True;8
2;64;2;235;0;1.0;True;9
6;65;6;233;0;1.0;True;0
6;65;6;288;0;1.0;True;1
6;65;6;269;0;1.0;True;2
6;65;6;276;0;1.0;True;3
6;65;6;262;0;1.0;True;4
6;65;6;253;0;1.0;True;5
6;65;6;225;0;1.0;True;6
6;65;6;277;0;1.0;True;7
6;65;6;238;0;1.0;True;8
6;65;6;266;0;1.0;True;9
26;66;16;207;0;0.4;False;0
26;66;16;224;0;0.4;False;1
26;66;16;173;0;0.4;False;2
16;66;16;145;0;0.6;True;3
26;66;16;187;0;0.4;False;4
16;66;16;161;0;0.6;True;5
16;66;16;217;0;0.6;True;6
16;66;16;199;0;0.6;True;7
16;66;16;233;0;0.6;True;8
16;66;16;172;0;0.6;True;9
469;67;469;146;0;1.0;True;0
469;67;469;203;0;1.0;True;1
469;67;469;140;0;1.0;True;2
469;67;469;203;0;1.0;True;3
469;67;469;207;0;1.0;True;4
469;67;469;210;0;1.0;True;5
469;67;469;201;0;1.0;True;6
469;67;469;189;0;1.0;True;7
469;67;469;194;0;1.0;True;8
469;67;469;210;0;1.0;True;9
12518;68;12518;353;0;1.0;True;0
12518;68;12518;368;0;1.0;True;1
12518;68;12518;329;0;1.0;True;2
12518;68;12518;326;0;1.0;True;3
12518;68;12518;300;0;1.0;True;4
12518;68;12518;346;0;1.0;True;5
12518;68;12518;291;0;1.0;True;6
12518;68;12518;329;0;1.0;True;7
12518;68;12518;321;0;1.0;True;8
12518;68;12518;332;0;1.0;True;9
1;69;1;194;0;1.0;True;0
1;69;1;154;0;1.0;True;1
1;69;1;150;0;1.0;True;2
1;69;1;196;0;1.0;True;3
1;69;1;191;0;1.0;True;4
1;69;1;189;0;1.0;True;5
1;69;1;195;0;1.0;True;6
1;69;1;551;0;1.0;True;7
1;69;1;192;0;1.0;True;8
1;69;1;185;0;1.0;True;9
2;70;2;180;0;1.0;True;0
2;70;2;187;0;1.0;True;1
2;70;2;202;0;1.0;True;2
2;70;2;186;0;1.0;True;3
2;70;2;196;0;1.0;True;4
2;70;2;168;0;1.0;True;5
2;70;2;187;0;1.0;True;6
2;70;2;196;0;1.0;True;7
2;70;2;199;0;1.0;True;8
2;70;2;189;0;1.0;True;9
131;71;131;187;0;1.0;True;0
131;71;131;175;0;1.0;True;1
131;71;131;198;0;1.0;True;2
131;71;131;159;0;1.0;True;3
131;71;131;152;0;1.0;True;4
131;71;131;187;0;1.0;True;5
131;71;131;240;0;1.0;True;6
131;71;131;167;0;1.0;True;7
131;71;131;169;0;1.0;True;8
131;71;131;167;0;1.0;True;9
92;72;92;352;0;1.0;True;0
92;72;92;295;0;1.0;True;1
92;72;92;321;0;1.0;True;2
92;72;92;301;0;1.0;True;3
92;72;92;462;0;1.0;True;4
92;72;92;453;0;1.0;True;5
92;72;92;178;0;1.0;True;6
92;72;92;1383;0;1.0;True;7
92;72;92;320;0;1.0;True;8
92;72;92;311;0;1.0;True;9
640;73;640;198;0;1.0;True;0
640;73;640;217;0;1.0;True;1
640;73;640;210;0;1.0;True;2
640;73;640;839;0;1.0;True;3
640;73;640;201;0;1.0;True;4
640;73;640;242;0;1.0;True;5
640;73;640;200;0;1.0;True;6
640;73;640;198;0;1.0;True;7
640;73;640;585;0;1.0;True;8
640;73;640;210;0;1.0;True;9
42;74;42;757;0;1.0;True;0
42;74;42;159;0;1.0;True;1
42;74;42;179;0;1.0;True;2
42;74;42;184;0;1.0;True;3
42;74;42;215;0;1.0;True;4
42;74;42;287;0;1.0;True;5
42;74;42;219;0;1.0;True;6
42;74;42;247;0;1.0;True;7
42;74;42;215;0;1.0;True;8
42;74;42;315;0;1.0;True;9
252;75;7;219;0;1.0;False;0
252;75;7;203;0;1.0;False;1
252;75;7;238;0;1.0;False;2
252;75;7;231;0;1.0;False;3
252;75;7;256;0;1.0;False;4
252;75;7;204;0;1.0;False;5
252;75;7;211;0;1.0;False;6
252;75;7;208;0;1.0;False;7
252;75;7;212;0;1.0;False;8
252;75;7;248;0;1.0;False;9
25;76;25;161;0;1.0;True;0
25;76;25;181;0;1.0;True;1
25;76;25;223;0;1.0;True;2
25;76;25;172;0;1.0;True;3
25;76;25;268;0;1.0;True;4
25;76;25;184;0;1.0;True;5
25;76;25;291;0;1.0;True;6
