id;iter;estimations
(17, 2);3;0.9
(17, 2);4;0.1
(17, 2);5;0.92
(17, 2);6;0.2
(17, 2);7;0.9
(17, 2);8;
(17, 2);9;0.7
(17, 3);0;0.7
(17, 3);1;0.8
(17, 3);2;
(17, 3);3;
(17, 3);4;
(17, 3);5;
(17, 3);6;0.1
(17, 3);7;0.9
(17, 3);8;
(17, 3);9;0.05
(18, 0);0;0.9
(18, 0);1;0.9
(18, 0);2;0.95
(18, 0);3;0.7
(18, 0);4;
(18, 0);5;0.95
(18, 0);6;0.9
(18, 0);7;
(18, 0);8;0.2
(18, 0);9;0.3
(18, 1);0;
(18, 1);1;0.02
(18, 1);2;0.05
(18, 1);3;
(18, 1);4;0.1
(18, 1);5;0.02
(18, 1);6;0.02
(18, 1);7;0.95
(18, 1);8;0.85
(18, 1);9;
(18, 2);0;0.05
(18, 2);1;0.7
(18, 2);2;
(18, 2);3;0.2
(18, 2);4;0.1
(18, 2);5;0.15
(18, 2);6;0.9
(18, 2);7;0.05
(18, 2);8;0.05
(18, 2);9;0.05
(18, 3);0;0.3
(18, 3);1;0.3
(18, 3);2;
(18, 3);3;
(18, 3);4;0.2
(18, 3);5;0.35
(18, 3);6;
(18, 3);7;
(18, 3);8;0.05
(18, 3);9;
(19, 0);0;0.85
(19, 0);1;0.35
(19, 0);2;0.95
(19, 0);3;0.2
(19, 0);4;0.7
(19, 0);5;0.7
(19, 0);6;
(19, 0);7;0.97
(19, 0);8;0.9
(19, 0);9;
(19, 1);0;0.7
(19, 1);1;
(19, 1);2;
(19, 1);3;0.15
(19, 1);4;0.15
(19, 1);5;0.9
(19, 1);6;0.95
(19, 1);7;0.95
(19, 1);8;0.3
(19, 1);9;0.9
(19, 2);0;0.3
(19, 2);1;0.6
(19, 2);2;0.4
(19, 2);3;0.95
(19, 2);4;0.85
(19, 2);5;
(19, 2);6;0.85
(19, 2);7;0.85
(19, 2);8;
(19, 2);9;0.9
(19, 3);0;0.6
(19, 3);1;0.0
(19, 3);2;0.25
(19, 3);3;0.8
(19, 3);4;0.95
(19, 3);5;0.7
(19, 3);6;0.15
(19, 3);7;0.65
(19, 3);8;0.35
(19, 3);9;0.55
(2, 2);0;
(2, 2);1;0.6
(2, 2);2;0.7
(2, 2);3;0.9
(2, 2);4;0.9
(2, 2);5;0.95
(2, 2);6;
(2, 2);7;0.75
(2, 2);8;0.25
(2, 2);9;0.7
(2, 3);0;0.7
(2, 3);1;0.85
(2, 3);2;
(2, 3);3;0.0
(2, 3);4;
(2, 3);5;0.4
(2, 3);6;
(2, 3);7;
(2, 3);8;0.3
(2, 3);9;0.92
(3, 0);0;0.2
(3, 0);1;0.65
(3, 0);2;
(3, 0);3;0.4
(3, 0);4;0.25
(3, 0);5;0.5
(3, 0);6;0.4
(3, 0);7;0.35
(3, 0);8;
(3, 0);9;
(3, 1);0;
(3, 1);1;0.6
(3, 1);2;
(3, 1);3;0.15
(3, 1);4;0.4
(3, 1);5;0.3
(3, 1);6;0.25
(3, 1);7;
(3, 1);8;0.15
(3, 1);9;0.2
(3, 2);0;
(3, 2);1;0.35
(3, 2);2;0.35
(3, 2);3;0.6
(3, 2);4;
(3, 2);5;
(3, 2);6;0.25
(3, 2);7;0.35
(3, 2);8;0.3
(3, 2);9;0.4
(3, 3);0;
(3, 3);1;0.25
(3, 3);2;0.3
(3, 3);3;0.5
(3, 3);4;0.25
(3, 3);5;0.3
(3, 3);6;0.35
(3, 3);7;0.4
(3, 3);8;0.35
(3, 3);9;
(4, 0);0;0.6
(4, 0);1;0.2
(4, 0);2;
(4, 0);3;0.1
(4, 0);4;
(4, 0);5;
(4, 0);6;0.35
(4, 0);7;0.4
(4, 0);8;0.85
(4, 0);9;0.9
(4, 1);0;0.25
(4, 1);1;
(4, 1);2;
(4, 1);3;0.4
(4, 1);4;
(4, 1);5;0.85
(4, 1);6;0.05
(4, 1);7;0.85
(4, 1);8;0.55
(4, 1);9;
(4, 2);0;
(4, 2);1;
(4, 2);2;0.05
(4, 2);3;
(4, 2);4;0.75
(4, 2);5;0.85
(4, 2);6;0.3
(4, 2);7;0.9
(4, 2);8;0.05
(4, 2);9;0.05
(4, 3);0;0.85
(4, 3);1;0.9
(4, 3);2;0.2
(4, 3);3;0.65
(4, 3);4;
(4, 3);5;0.55
(4, 3);6;0.9
(4, 3);7;0.35
(4, 3);8;
(4, 3);9;
(20, 0);0;
(20, 0);1;0.6
(20, 0);2;0.7
(20, 0);3;0.85
(20, 0);4;0.2
(20, 0);5;0.4
(20, 0);6;0.7
(20, 0);7;0.8
(20, 0);8;0.85
(20, 0);9;
(20, 1);0;0.97
(20, 1);1;0.15
(20, 1);2;0.05
(20, 1);3;0.85
(20, 1);4;0.9
(20, 1);5;
(20, 1);6;0.9
(20, 1);7;0.85
(20, 1);8;0.9
(20, 1);9;0.4
(20, 2);0;0.8
(20, 2);1;0.9
(20, 2);2;0.7
(20, 2);3;0.7
(20, 2);4;0.1
(20, 2);5;0.85
(20, 2);6;0.7
(20, 2);7;0.6
(20, 2);8;0.5
(20, 2);9;0.85
(20, 3);0;0.7
(20, 3);1;
(20, 3);2;0.7
(20, 3);3;0.3
(20, 3);4;
(20, 3);5;0.9
(20, 3);6;0.9
(20, 3);7;
(20, 3);8;0.9
(20, 3);9;
(21, 0);0;
(21, 0);1;
(21, 0);2;0.9
(21, 0);3;0.9
(21, 0);4;0.95
(21, 0);5;0.9
(21, 0);6;
(21, 0);7;0.85
(21, 0);8;0.9
(21, 0);9;0.9
(21, 1);0;0.9
(21, 1);1;
(21, 1);2;0.95
(21, 1);3;0.97
(21, 1);4;
(21, 1);5;0.97
(21, 1);6;0.95
(21, 1);7;0.95
(21, 1);8;0.9
(21, 1);9;0.05
(21, 2);0;0.85
(21, 2);1;0.97
(21, 2);2;0.98
(21, 2);3;0.95
(21, 2);4;0.85
(21, 2);5;0.95
(21, 2);6;0.95
(21, 2);7;0.95
(21, 2);8;0.85
(21, 2);9;0.93
(21, 3);0;0.97
(21, 3);1;0.92
(21, 3);2;0.9
(21, 3);3;0.85
(21, 3);4;0.95
(21, 3);5;0.9
(21, 3);6;0.95
(21, 3);7;0.95
(21, 3);8;0.95
(21, 3);9;
(22, 0);0;
(22, 0);1;0.6
(22, 0);2;
(22, 0);3;
(22, 0);4;
(22, 0);5;
(22, 0);6;
(22, 0);7;
(22, 0);8;0.3
(22, 0);9;0.7
(22, 1);0;
(22, 1);1;0.85
(22, 1);2;0.05
(22, 1);3;
(22, 1);4;
(22, 1);5;0.1
(22, 1);6;0.1
(22, 1);7;0.7
(22, 1);8;0.9
(22, 1);9;
(22, 2);0;0.95
(22, 2);1;0.9
(22, 2);2;
(22, 2);3;0.01
(22, 2);4;0.02
(22, 2);5;0.15
(22, 2);6;0.05
(22, 2);7;0.4
(22, 2);8;
(22, 2);9;0.05
(22, 3);0;0.4
(22, 3);1;0.7
(22, 3);2;
(22, 3);3;0.15
(22, 3);4;
(22, 3);5;0.2
(22, 3);6;
(22, 3);7;0.6
(22, 3);8;0.2
(22, 3);9;
(23, 0);0;0.95
(23, 0);1;0.95
(23, 0);2;0.9
(23, 0);3;0.95
(23, 0);4;0.97
(23, 0);5;0.98
(23, 0);6;0.95
(23, 0);7;0.9
(23, 0);8;0.95
(23, 0);9;0.97
(23, 1);0;0.9
(23, 1);1;0.9
(23, 1);2;0.97
(23, 1);3;0.97
(23, 1);4;0.99
(23, 1);5;0.95
(23, 1);6;0.05
(23, 1);7;0.95
(23, 1);8;0.95
(23, 1);9;0.9
(23, 2);0;
(23, 2);1;0.97
(23, 2);2;0.95
(23, 2);3;0.05
(23, 2);4;0.05
(23, 2);5;0.97
(23, 2);6;0.99
(23, 2);7;0.97
(23, 2);8;0.05
(23, 2);9;0.95
(23, 3);0;0.05
(23, 3);1;
(23, 3);2;
(23, 3);3;0.95
(23, 3);4;0.95
(23, 3);5;0.9
(23, 3);6;0.9
(23, 3);7;0.92
(23, 3);8;0.97
(23, 3);9;0.05
(24, 0);0;0.95
(24, 0);1;0.9
(24, 0);2;0.9
(24, 0);3;0.1
(24, 0);4;0.85
(24, 0);5;0.9
(24, 0);6;0.8
(24, 0);7;0.98
(24, 0);8;0.97
(24, 0);9;0.97
(24, 1);0;0.9
(24, 1);1;0.85
(24, 1);2;0.97
(24, 1);3;0.9
(24, 1);4;0.05
(24, 1);5;0.95
(24, 1);6;0.9
(24, 1);7;0.05
(24, 1);8;0.9
(24, 1);9;0.1
(24, 2);0;0.9
(24, 2);1;0.97
(24, 2);2;0.05
(24, 2);3;0.9
(24, 2);4;0.97
(24, 2);5;0.95
(24, 2);6;0.9
(24, 2);7;0.98
(24, 2);8;
(24, 2);9;
(24, 3);0;0.95
(24, 3);1;
(24, 3);2;0.85
(24, 3);3;0.9
(24, 3);4;0.9
(24, 3);5;0.95
(24, 3);6;0.0
(24, 3);7;0.9
(24, 3);8;0.95
(24, 3);9;0.9
(25, 0);0;0.8
(25, 0);1;0.75
(25, 0);2;0.6
(25, 0);3;0.05
(25, 0);4;0.9
(25, 0);5;
(25, 0);6;0.85
(25, 0);7;0.0
(25, 0);8;0.7
(25, 0);9;
(25, 1);0;0.5
(25, 1);1;0.2
(25, 1);2;0.7
(25, 1);3;0.15
(25, 1);4;0.88
(25, 1);5;0.95
(25, 1);6;
(25, 1);7;
(25, 1);8;
(25, 1);9;0.7
(25, 2);0;
(25, 2);1;0.95
(25, 2);2;0.9
(25, 2);3;0.85
(25, 2);4;0.5
(25, 2);5;0.85
(25, 2);6;
(25, 2);7;0.9
(25, 2);8;0.6
(25, 2);9;0.5
(25, 3);0;0.8
(25, 3);1;0.85
(25, 3);2;0.9
(25, 3);3;0.85
(25, 3);4;0.9
(25, 3);5;0.9
(25, 3);6;0.85
(25, 3);7;0.5
(25, 3);8;0.3
(25, 3);9;0.7
(26, 0);0;0.75
(26, 0);1;
(26, 0);2;
(26, 0);3;0.3
(26, 0);4;0.85
(26, 0);5;
(26, 0);6;
(26, 0);7;0.7
(26, 0);8;
(26, 0);9;0.0
(26, 1);0;0.3
(26, 1);1;0.1
(26, 1);2;
(26, 1);3;0.1
(26, 1);4;
(26, 1);5;
(26, 1);6;
(26, 1);7;0.2
(26, 1);8;0.7
(26, 1);9;0.4
(26, 2);0;0.2
(26, 2);1;0.7
(26, 2);2;0.4
(26, 2);3;
(26, 2);4;
(26, 2);5;0.9
(26, 2);6;0.7
(26, 2);7;0.4
(26, 2);8;0.2
(26, 2);9;0.4
(26, 3);0;0.4
(26, 3);1;
(26, 3);2;0.7
(26, 3);3;0.4
(26, 3);4;0.97
(26, 3);5;
(26, 3);6;0.2
(26, 3);7;
(26, 3);8;0.3
(26, 3);9;0.3
(27, 0);0;
(27, 0);1;
(27, 0);2;0.35
(27, 0);3;0.75
(27, 0);4;
(27, 0);5;0.85
(27, 0);6;0.7
(27, 0);7;0.85
(27, 0);8;
(27, 0);9;0.9
(27, 1);0;0.85
(27, 1);1;
(27, 1);2;0.9
(27, 1);3;0.85
(27, 1);4;
(27, 1);5;0.92
(27, 1);6;0.65
(27, 1);7;0.7
(27, 1);8;0.75
(27, 1);9;0.8
(30, 0);0;0.95
(30, 0);1;0.95
(30, 0);2;0.95
(30, 0);3;0.95
(30, 0);4;0.95
(30, 0);5;0.95
(30, 0);6;0.95
(30, 0);7;0.95
(30, 0);8;0.97
(30, 0);9;0.97
(30, 1);0;0.97
(30, 1);1;0.85
(30, 1);2;0.85
(30, 1);3;0.95
(30, 1);4;0.7
(30, 1);5;0.75
(30, 1);6;
(30, 1);7;0.85
(30, 1);8;0.9
(30, 1);9;0.8
(30, 2);0;0.9
(30, 2);1;0.8
(30, 2);2;
(30, 2);3;0.9
(30, 2);4;0.85
(30, 2);5;0.85
(30, 2);6;
(30, 2);7;0.85
(30, 2);8;0.95
(30, 2);9;0.9
(30, 3);0;
(30, 3);1;0.8
(30, 3);2;
(30, 3);3;
(30, 3);4;
(30, 3);5;0.7
(30, 3);6;
(30, 3);7;
(30, 3);8;
(30, 3);9;
(31, 0);0;0.95
(31, 0);1;0.95
(31, 0);2;0.95
(31, 0);3;0.95
(31, 0);4;0.97
(31, 0);5;0.95
(31, 0);6;0.95
(31, 0);7;0.95
(31, 0);8;0.95
(31, 0);9;0.99
(31, 1);0;0.99
(31, 1);1;0.92
(31, 1);2;0.95
(31, 1);3;0.95
(31, 1);4;0.95
(31, 1);5;0.95
(31, 1);6;0.95
(31, 1);7;0.99
(31, 1);8;0.95
(31, 1);9;0.95
(31, 2);0;0.99
(31, 2);1;0.95
(31, 2);2;0.99
(31, 2);3;0.95
(31, 2);4;0.99
(31, 2);5;0.95
(31, 2);6;0.95
(31, 2);7;0.95
(31, 2);8;0.95
(31, 2);9;0.95
(31, 3);0;0.95
(31, 3);1;0.95
(31, 3);2;0.97
(31, 3);3;0.95
(31, 3);4;0.95
(31, 3);5;0.97
(31, 3);6;0.95
(31, 3);7;0.99
(31, 3);8;0.97
(31, 3);9;0.95
(32, 0);0;0.99
(32, 0);1;0.95
(32, 0);2;0.95
(32, 0);3;0.95
(32, 0);4;0.99
(32, 0);5;0.95
(32, 0);6;0.99
(32, 0);7;0.98
(32, 0);8;0.99
(32, 0);9;0.99
(32, 1);0;0.98
(32, 1);1;0.99
(32, 1);2;0.98
(32, 1);3;0.99
(32, 1);4;0.95
(32, 1);5;
(32, 1);6;0.05
(32, 1);7;0.99
(32, 1);8;0.99
(32, 1);9;0.01
(32, 2);0;
(32, 2);1;0.99
(32, 2);2;0.01
(32, 2);3;0.97
(32, 2);4;0.99
(32, 2);5;0.05
(32, 2);6;0.99
(32, 2);7;0.99
(32, 2);8;0.01
(32, 2);9;0.05
(32, 3);0;0.99
(32, 3);1;0.99
(32, 3);2;0.99
(32, 3);3;0.99
(32, 3);4;0.97
(32, 3);5;0.05
(32, 3);6;
(32, 3);7;0.99
(32, 3);8;0.99
(32, 3);9;0.97
(33, 0);0;0.95
(33, 0);1;0.99
(33, 0);2;0.97
(33, 0);3;0.99
