id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(0, 2);3;655;1;stop;1.0;True;False;197;[1.783247290814639e-11, 1.0]
(0, 2);4;423;1;stop;1.0;True;False;154;[0, 1.0]
(0, 2);5;487;1;stop;1.0;True;False;175;[0, 1.0]
(0, 2);6;472;1;stop;1.0;True;False;199;[0, 1.0]
(0, 2);7;478;1;stop;1.0;True;False;129;[6.560200168153779e-12, 1.0]
(0, 2);8;646;1;stop;1.0;True;False;166;[0, 1.0]
(0, 2);9;432;1;stop;1.0;True;False;251;[0, 1.0]
(0, 3);0;556;1;stop;1.0;True;False;165;[2.289734845645553e-11, 1.0]
(0, 3);1;413;1;stop;1.0;True;False;129;[1.3887943864964021e-11, 1.0]
(0, 3);2;317;1;stop;1.0;True;False;143;[0, 1.0]
(0, 3);3;411;1;stop;1.0;True;False;177;[1.783247290814639e-11, 1.0]
(0, 3);4;522;1;stop;1.0;True;False;192;[0, 1.0]
(0, 3);5;563;1;stop;1.0;True;False;169;[4.8473687062702556e-11, 1.0]
(0, 3);6;1044;1;stop;1.0;True;False;206;[3.775134544279098e-11, 1.0]
(0, 3);7;466;1;stop;1.0;True;False;148;[0, 1.0]
(0, 3);8;318;1;stop;1.0;True;False;127;[0, 1.0]
(0, 3);9;460;1;stop;1.0;True;False;117;[1.0815941557285693e-11, 1.0]
(1, 0);0;12;2;stop;1.0;True;False;70;[0, 1.0]
(1, 0);1;66;2;stop;1.0;True;False;49;[0, 1.0]
(1, 0);2;352;2;stop;1.0;True;False;144;[3.775134544279098e-11, 1.0]
(1, 0);3;108;2;stop;1.0;True;False;42;[0, 1.0]
(1, 0);4;96;2;stop;1.0;True;False;46;[1.0815941557285693e-11, 1.0]
(1, 0);5;101;2;stop;1.0;True;False;65;[1.783247290814639e-11, 1.0]
(1, 0);6;522;2;stop;1.0;True;False;301;[0, 1.0]
(1, 0);7;575;2;stop;1.0;True;False;177;[3.775134544279098e-11, 1.0]
(1, 0);8;392;2;stop;1.0;True;False;122;[0, 1.0]
(1, 0);9;62;2;stop;1.0;True;False;51;[8.423463754468647e-12, 1.0]
(1, 1);0;570;2;stop;1.0;True;False;99;[4.8473687062702556e-11, 1.0]
(1, 1);1;766;2;stop;1.0;True;False;152;[0, 1.0]
(1, 1);2;153;2;stop;1.0;True;False;96;[0, 1.0]
(1, 1);3;11;2;stop;1.0;True;False;84;[0, 1.0]
(1, 1);4;97;2;stop;1.0;True;False;84;[0, 1.0]
(1, 1);5;667;2;stop;1.0;True;False;146;[1.026187963170189e-10, 1.0]
(1, 1);6;474;2;stop;1.0;True;False;173;[0, 1.0]
(1, 1);7;100;2;stop;1.0;True;False;41;[0, 1.0]
(1, 1);8;579;2;stop;1.0;True;False;179;[6.224144622907783e-11, 1.0]
(1, 1);9;644;2;stop;1.0;True;False;111;[0, 1.0]
(1, 2);0;112;2;stop;1.0;True;True;38;[1.0, 3.775134544279098e-11]
(1, 2);1;95;2;stop;1.0;True;True;61;[1.0, 7.991959892953932e-11]
(1, 2);2;98;2;stop;1.0;True;True;68;[1.0, 4.8473687062702556e-11]
(1, 2);3;189;2;stop;1.0;True;True;56;[1.0, 4.8473687062702556e-11]
(1, 2);4;718;2;stop;1.0;True;True;211;[1.0, 0]
(1, 2);5;368;2;stop;1.0;True;True;157;[1.0, 2.9400777392844726e-11]
(1, 2);6;783;2;stop;1.0;True;True;163;[1.0, 2.289734845645553e-11]
(1, 2);7;575;2;stop;1.0;True;True;102;[1.0, 1.3176514270095466e-10]
(1, 2);8;10;2;stop;1.0;True;True;62;[1.0, 1.6918979226151304e-10]
(1, 2);9;302;2;stop;1.0;True;True;113;[1.0, 7.991959892953932e-11]
(1, 3);0;273;2;stop;1.0;True;False;160;[1.3887943864964021e-11, 1.0]
(1, 3);1;545;2;stop;1.0;True;False;136;[6.224144622907783e-11, 1.0]
(1, 3);2;556;2;stop;1.0;True;False;163;[0, 1.0]
(1, 3);3;237;2;stop;1.0;True;False;71;[0, 1.0]
(1, 3);4;539;2;stop;1.0;True;False;130;[3.775134544279098e-11, 1.0]
(1, 3);5;470;2;stop;1.0;True;False;123;[0, 1.0]
(1, 3);6;452;2;stop;1.0;True;False;186;[1.783247290814639e-11, 1.0]
(1, 3);7;557;2;stop;1.0;True;False;101;[3.775134544279098e-11, 1.0]
(1, 3);8;417;2;stop;1.0;True;False;188;[2.289734845645553e-11, 1.0]
(1, 3);9;660;2;stop;1.0;True;False;215;[4.8473687062702556e-11, 1.0]
(2, 0);0;416;1;stop;1.0;True;False;208;[0, 1.0]
(2, 0);1;82;1;stop;1.0;True;False;102;[0, 1.0]
(2, 0);2;845;1;stop;1.0;True;False;318;[2.9400777392844726e-11, 1.0]
(2, 0);3;491;1;stop;1.0;True;False;254;[0, 1.0]
(2, 0);4;523;1;stop;1.0;True;False;307;[0, 1.0]
(2, 0);5;442;1;stop;1.0;True;False;201;[0, 1.0]
(2, 0);6;509;1;stop;1.0;True;False;277;[0, 1.0]
(2, 0);7;320;1;stop;1.0;True;False;151;[0, 1.0]
(2, 0);8;839;1;stop;1.0;True;False;295;[0, 1.0]
(2, 0);9;312;1;stop;1.0;True;False;149;[0, 1.0]
(2, 1);0;508;1;stop;1.0;True;True;244;[1.0, 6.224144622907783e-11]
(2, 1);1;51;1;stop;1.0;True;True;284;[1.0, 6.224144622907783e-11]
(2, 1);2;721;1;stop;1.0;True;True;302;[1.0, 0]
(2, 1);3;817;1;stop;1.0;True;True;428;[1.0, 4.5990553786523166e-10]
(2, 1);4;547;1;stop;1.0;True;True;214;[1.0, 4.5990553786523166e-10]
(2, 1);5;603;1;stop;1.0;True;True;326;[1.0, 7.991959892953932e-11]
(2, 1);6;391;1;stop;1.0;True;True;130;[1.0, 2.289734845645553e-11]
(2, 1);7;328;1;stop;1.0;True;True;127;[1.0, 2.7894680928689246e-10]
(2, 1);8;370;1;stop;1.0;True;True;107;[1.0, 4.5990553786523166e-10]
(2, 1);9;962;1;stop;1.0;True;True;421;[1.0, 1.2501528663867426e-09]
(2, 2);0;414;1;stop;1.0;True;False;173;[0, 1.0]
(2, 2);1;461;1;stop;1.0;True;False;241;[5.109089028063325e-12, 1.0]
(2, 2);2;50;1;stop;1.0;True;False;182;[0, 1.0]
(2, 2);3;667;1;stop;1.0;True;False;168;[4.8473687062702556e-11, 1.0]
(2, 2);4;456;1;stop;1.0;True;False;184;[6.224144622907783e-11, 1.0]
(2, 2);5;496;1;stop;1.0;True;False;220;[3.775134544279098e-11, 1.0]
(2, 2);6;487;1;stop;1.0;True;False;184;[6.560200168153779e-12, 1.0]
(2, 2);7;401;1;stop;1.0;True;False;212;[6.560200168153779e-12, 1.0]
(2, 2);8;526;1;stop;1.0;True;False;255;[0, 1.0]
(2, 2);9;405;1;stop;1.0;True;False;149;[0, 1.0]
(2, 3);0;88;1;stop;1.0;True;False;225;[0, 1.0]
(2, 3);1;849;1;stop;1.0;True;False;269;[2.289734845645553e-11, 1.0]
(2, 3);2;405;1;stop;1.0;True;False;260;[0, 1.0]
(2, 3);3;631;1;stop;1.0;True;False;245;[2.9400777392844726e-11, 1.0]
(2, 3);4;182;1;stop;1.0;True;False;124;[0, 1.0]
(2, 3);5;527;1;stop;1.0;True;False;336;[0, 1.0]
(2, 3);6;555;1;stop;1.0;True;False;137;[0, 1.0]
(2, 3);7;752;1;stop;1.0;True;False;166;[0, 1.0]
(2, 3);8;76;1;stop;1.0;True;False;207;[0, 1.0]
(2, 3);9;998;1;stop;1.0;True;False;50;[1.0815941557285693e-11, 1.0]
(3, 0);0;930;1;stop;1.0;True;False;259;[6.224144622907783e-11, 1.0]
(3, 0);1;1114;1;stop;1.0;True;False;332;[2.7894680928689246e-10, 1.0]
(3, 0);2;848;1;stop;1.0;True;False;233;[1.026187963170189e-10, 1.0]
(3, 0);3;711;1;stop;1.0;True;False;206;[0, 1.0]
(3, 0);4;342;1;stop;1.0;True;False;127;[0, 1.0]
(3, 0);5;1312;1;stop;1.0;True;False;286;[2.172439935079017e-10, 1.0]
(3, 0);6;879;1;stop;1.0;True;False;273;[3.775134544279098e-11, 1.0]
(3, 0);7;1274;1;stop;1.0;True;False;347;[3.581747930283181e-10, 1.0]
(3, 0);8;1402;1;stop;1.0;True;False;508;[9.736200313009565e-10, 1.0]
(3, 0);9;1369;1;stop;1.0;True;False;239;[1.6052280551856116e-09, 1.0]
(3, 1);0;1116;1;stop;1.0;True;True;216;[1.0, 2.172439935079017e-10]
(3, 1);1;601;1;stop;1.0;True;True;192;[1.0, 4.363462252943702e-09]
(3, 1);2;628;1;stop;1.0;True;True;191;[1.0, 9.237449661970594e-09]
(3, 1);3;845;1;stop;1.0;True;True;161;[1.0, 7.582560427911907e-10]
(3, 1);4;351;1;stop;1.0;True;True;135;[1.0, 1.3176514270095466e-10]
(3, 1);5;546;1;stop;1.0;True;True;273;[1.0, 9.736200313009565e-10]
(3, 1);6;575;1;stop;1.0;True;True;140;[1.0, 1.2501528663867426e-09]
(3, 1);7;772;1;stop;1.0;True;True;310;[1.0, 0]
(3, 1);8;874;1;stop;1.0;True;True;226;[1.0, 3.775134544279098e-11]
(3, 1);9;904;1;stop;1.0;True;True;330;[1.0, 2.9400777392844726e-11]
(3, 2);0;478;1;stop;1.0;True;False;199;[2.289734845645553e-11, 1.0]
(3, 2);1;477;1;stop;1.0;True;False;184;[2.9400777392844726e-11, 1.0]
(3, 2);2;744;1;stop;1.0;True;False;155;[1.783247290814639e-11, 1.0]
(3, 2);3;437;1;stop;1.0;True;False;200;[0, 1.0]
(3, 2);4;712;1;stop;1.0;True;False;224;[7.991959892953932e-11, 1.0]
(3, 2);5;512;1;stop;1.0;True;False;296;[2.9400777392844726e-11, 1.0]
(3, 2);6;688;1;stop;1.0;True;False;324;[7.991959892953932e-11, 1.0]
(3, 2);7;890;1;stop;1.0;True;False;200;[1.3887943864964021e-11, 1.0]
(3, 2);8;667;1;stop;1.0;True;False;223;[1.783247290814639e-11, 1.0]
(3, 2);9;837;1;stop;1.0;True;False;252;[3.775134544279098e-11, 1.0]
(3, 3);0;498;1;stop;0.9;True;False;161;[1.026187963170189e-10, 1.0]
(3, 3);1;1340;1;stop;0.9;True;False;301;[2.172439935079017e-10, 1.0]
(3, 3);2;933;1;stop;0.9;True;False;257;[0, 1.0]
(3, 3);3;728;1;stop;0.9;True;False;173;[1.026187963170189e-10, 1.0]
(3, 3);4;1545;1;stop;0.1;False;True;388;[1.0, 0]
(3, 3);5;864;1;stop;0.9;True;False;356;[1.026187963170189e-10, 1.0]
(3, 3);6;1817;1;stop;0.9;True;False;308;[1.3176514270095466e-10, 1.0]
(3, 3);7;861;1;stop;0.9;True;False;320;[6.224144622907783e-11, 1.0]
(3, 3);8;959;1;stop;0.9;True;False;260;[1.783247290814639e-11, 1.0]
(3, 3);9;270;1;stop;0.9;True;False;138;[2.9400777392844726e-11, 1.0]
(4, 0);0;9;1;stop;1.0;True;False;309;[1.3887943864964021e-11, 1.0]
(4, 0);1;151;1;stop;1.0;True;False;245;[0, 1.0]
(4, 0);2;350;1;stop;1.0;True;False;264;[1.3176514270095466e-10, 1.0]
(4, 0);3;611;1;stop;1.0;True;False;269;[0, 1.0]
(4, 0);4;9;1;stop;1.0;True;False;290;[0, 1.0]
(4, 0);5;314;1;stop;1.0;True;False;219;[1.783247290814639e-11, 1.0]
(4, 0);6;9;1;stop;1.0;True;False;230;[1.783247290814639e-11, 1.0]
(4, 0);7;344;1;stop;1.0;True;False;445;[2.289734845645553e-11, 1.0]
(4, 0);8;10;1;stop;1.0;True;False;203;[0, 1.0]
(4, 0);9;505;1;stop;1.0;True;False;170;[0, 1.0]
(4, 1);0;93;1;stop;1.0;True;True;178;[1.0, 7.991959892953932e-11]
(4, 1);1;534;1;stop;1.0;True;True;270;[1.0, 9.736200313009565e-10]
(4, 1);2;9;1;stop;1.0;True;True;97;[1.0, 6.224144622907783e-11]
(4, 1);3;492;1;stop;1.0;True;True;120;[1.0, 2.172439935079017e-10]
(4, 1);4;455;1;stop;1.0;True;True;220;[1.0, 1.3176514270095466e-10]
(4, 1);5;82;1;stop;1.0;True;True;198;[1.0, 0]
(4, 1);6;100;1;stop;1.0;True;True;123;[1.0, 0]
(4, 1);7;376;1;stop;1.0;True;True;150;[1.0, 2.172439935079017e-10]
(4, 1);8;416;1;stop;1.0;True;True;221;[1.0, 7.991959892953932e-11]
(4, 1);9;475;1;stop;1.0;True;True;377;[1.0, 1.6918979226151304e-10]
(4, 2);0;465;1;stop;1.0;True;False;424;[6.224144622907783e-11, 1.0]
(4, 2);1;351;1;stop;1.0;True;False;215;[1.3887943864964021e-11, 1.0]
(4, 2);2;435;1;stop;1.0;True;False;277;[2.289734845645553e-11, 1.0]
(4, 2);3;81;1;stop;1.0;True;False;175;[4.8473687062702556e-11, 1.0]
(4, 2);4;589;1;stop;1.0;True;False;491;[0, 1.0]
(4, 2);5;61;1;stop;1.0;True;False;178;[1.026187963170189e-10, 1.0]
(4, 2);6;406;1;stop;1.0;True;False;378;[7.991959892953932e-11, 1.0]
(4, 2);7;448;1;stop;1.0;True;False;312;[7.991959892953932e-11, 1.0]
(4, 2);8;255;1;stop;1.0;True;False;274;[2.9400777392844726e-11, 1.0]
(4, 2);9;152;1;stop;1.0;True;False;208;[0, 1.0]
(4, 3);0;509;1;stop;0.9;True;False;431;[3.775134544279098e-11, 1.0]
(4, 3);1;632;1;stop;0.9;True;False;165;[0, 1.0]
(4, 3);2;772;1;stop;0.9;True;False;346;[3.775134544279098e-11, 1.0]
(4, 3);3;666;1;stop;0.9;True;False;317;[3.775134544279098e-11, 1.0]
(4, 3);4;585;1;stop;0.9;True;False;386;[0, 1.0]
(4, 3);5;91;1;stop;0.1;False;True;208;[1.0, 3.398267819495071e-09]
(4, 3);6;552;1;stop;0.9;True;False;387;[0, 1.0]
(4, 3);7;609;1;stop;0.9;True;False;262;[1.3887943864964021e-11, 1.0]
(4, 3);8;611;1;stop;0.9;True;False;413;[3.775134544279098e-11, 1.0]
(4, 3);9;9;1;stop;0.9;True;False;252;[0, 1.0]
(5, 0);0;447;0;stop;1.0;True;True;204;[1.0, 0]
(5, 0);1;283;0;stop;1.0;True;True;124;[1.0, 2.9400777392844726e-11]
(5, 0);2;452;0;stop;1.0;True;True;64;[1.0, 2.9400777392844726e-11]
(5, 0);3;514;0;stop;1.0;True;True;184;[1.0, 1.783247290814639e-11]
(5, 0);4;414;0;stop;1.0;True;True;187;[1.0, 2.9400777392844726e-11]
(5, 0);5;494;0;stop;1.0;True;True;94;[1.0, 4.8473687062702556e-11]
(5, 0);6;450;0;stop;1.0;True;True;93;[1.0, 3.775134544279098e-11]
(5, 0);7;380;0;stop;1.0;True;True;58;[1.0, 3.775134544279098e-11]
(5, 0);8;535;0;stop;1.0;True;True;139;[1.0, 2.289734845645553e-11]
(5, 0);9;372;0;stop;1.0;True;True;173;[1.0, 1.783247290814639e-11]
(5, 1);0;416;0;stop;1.0;True;False;118;[0, 1.0]
(5, 1);1;404;0;stop;1.0;True;False;183;[0, 1.0]
(5, 1);2;374;0;stop;1.0;True;False;199;[1.783247290814639e-11, 1.0]
(5, 1);3;366;0;stop;1.0;True;False;183;[0, 1.0]
(5, 1);4;446;0;stop;1.0;True;False;221;[1.3887943864964021e-11, 1.0]
(5, 1);5;348;0;stop;1.0;True;False;192;[0, 1.0]
(5, 1);6;366;0;stop;1.0;True;False;131;[1.0815941557285693e-11, 1.0]
(5, 1);7;359;0;stop;1.0;True;False;118;[0, 1.0]
(5, 1);8;340;0;stop;1.0;True;False;96;[0, 1.0]
(5, 1);9;383;0;stop;1.0;True;False;118;[0, 1.0]
(5, 2);0;564;0;stop;1.0;True;False;188;[2.289734845645553e-11, 1.0]
(5, 2);1;394;0;stop;1.0;True;False;211;[0, 1.0]
(5, 2);2;581;0;stop;1.0;True;False;141;[0, 1.0]
(5, 2);3;652;0;stop;1.0;True;False;344;[1.3887943864964021e-11, 1.0]
(5, 2);4;486;0;stop;1.0;True;False;206;[1.3887943864964021e-11, 1.0]
(5, 2);5;442;0;stop;1.0;True;False;161;[0, 1.0]
(5, 2);6;597;0;stop;1.0;True;False;221;[0, 1.0]
(5, 2);7;441;0;stop;1.0;True;False;232;[1.0815941557285693e-11, 1.0]
(5, 2);8;659;0;stop;1.0;True;False;183;[2.289734845645553e-11, 1.0]
(5, 2);9;889;0;stop;1.0;True;False;201;[0, 1.0]
(5, 3);0;353;0;stop;1.0;True;False;140;[0, 1.0]
(5, 3);1;507;0;stop;1.0;True;False;297;[2.9400777392844726e-11, 1.0]
(5, 3);2;539;0;stop;1.0;True;False;156;[3.775134544279098e-11, 1.0]
(5, 3);3;417;0;stop;1.0;True;False;219;[1.783247290814639e-11, 1.0]
(5, 3);4;306;0;stop;1.0;True;False;180;[1.783247290814639e-11, 1.0]
(5, 3);5;443;0;stop;1.0;True;False;226;[2.289734845645553e-11, 1.0]
(5, 3);6;431;0;stop;1.0;True;False;228;[0, 1.0]
(5, 3);7;324;0;stop;1.0;True;False;171;[0, 1.0]
(5, 3);8;278;0;stop;1.0;True;False;102;[0, 1.0]
(5, 3);9;464;0;stop;1.0;True;False;144;[0, 1.0]
(6, 0);0;273;0;stop;1.0;True;True;99;[1.0, 2.289734845645553e-11]
(6, 0);1;447;0;stop;1.0;True;True;94;[1.0, 1.783247290814639e-11]
(6, 0);2;521;0;stop;1.0;True;True;122;[1.0, 2.9400777392844726e-11]
(6, 0);3;475;0;stop;1.0;True;True;187;[1.0, 0]
(6, 0);4;258;0;stop;1.0;True;True;50;[1.0, 1.783247290814639e-11]
(6, 0);5;293;0;stop;1.0;True;True;84;[1.0, 1.3887943864964021e-11]
(6, 0);6;751;0;stop;1.0;True;True;187;[1.0, 2.9400777392844726e-11]
(6, 0);7;74;0;stop;1.0;True;True;94;[1.0, 1.026187963170189e-10]
(6, 0);8;209;0;stop;1.0;True;True;62;[1.0, 0]
(6, 0);9;424;0;stop;1.0;True;True;80;[1.0, 4.8473687062702556e-11]
(6, 1);0;486;0;stop;1.0;True;False;174;[1.026187963170189e-10, 1.0]
(6, 1);1;504;0;stop;1.0;True;False;225;[3.97896253583724e-12, 1.0]
(6, 1);2;468;0;stop;1.0;True;False;116;[2.9400777392844726e-11, 1.0]
(6, 1);3;267;0;stop;1.0;True;False;156;[0, 1.0]
(6, 1);4;939;0;stop;1.0;True;False;164;[4.8473687062702556e-11, 1.0]
(6, 1);5;635;0;stop;1.0;True;False;157;[0, 1.0]
(6, 1);6;724;0;stop;1.0;True;False;136;[6.224144622907783e-11, 1.0]
(6, 1);7;1100;0;stop;1.0;True;False;199;[2.9400777392844726e-11, 1.0]
(6, 1);8;796;0;stop;1.0;True;False;222;[1.026187963170189e-10, 1.0]
(6, 1);9;531;0;stop;1.0;True;False;247;[2.9400777392844726e-11, 1.0]
(6, 2);0;664;0;stop;1.0;True;False;157;[4.8473687062702556e-11, 1.0]
(6, 2);1;798;0;stop;1.0;True;False;157;[0, 1.0]
(6, 2);2;586;0;stop;1.0;True;False;218;[6.224144622907783e-11, 1.0]
(6, 2);3;367;0;stop;1.0;True;False;168;[2.289734845645553e-11, 1.0]
(6, 2);4;462;0;stop;1.0;True;False;214;[2.289734845645553e-11, 1.0]
(6, 2);5;601;0;stop;1.0;True;False;196;[3.775134544279098e-11, 1.0]
(6, 2);6;618;0;stop;1.0;True;False;128;[7.991959892953932e-11, 1.0]
(6, 2);7;429;0;stop;1.0;True;False;85;[0, 1.0]
(6, 2);8;1134;0;stop;1.0;True;False;211;[2.9400777392844726e-11, 1.0]
(6, 2);9;478;0;stop;1.0;True;False;255;[1.0815941557285693e-11, 1.0]
(6, 3);0;370;0;stop;1.0;True;False;138;[0, 1.0]
(6, 3);1;494;0;stop;1.0;True;False;160;[2.9400777392844726e-11, 1.0]
(6, 3);2;530;0;stop;1.0;True;False;74;[0, 1.0]
(6, 3);3;439;0;stop;1.0;True;False;162;[4.8473687062702556e-11, 1.0]
(6, 3);4;499;0;stop;1.0;True;False;88;[3.775134544279098e-11, 1.0]
(6, 3);5;565;0;stop;1.0;True;False;170;[1.783247290814639e-11, 1.0]
(6, 3);6;438;0;stop;1.0;True;False;146;[1.3887943864964021e-11, 1.0]
(6, 3);7;397;0;stop;1.0;True;False;297;[1.783247290814639e-11, 1.0]
(6, 3);8;451;0;stop;1.0;True;False;163;[3.775134544279098e-11, 1.0]
(6, 3);9;904;0;stop;1.0;True;False;235;[1.026187963170189e-10, 1.0]
(7, 0);0;42;2;stop;1.0;True;False;255;[0, 1.0]
(7, 0);1;8;2;stop;1.0;True;False;754;[1.026187963170189e-10, 1.0]
(7, 0);2;8;2;stop;1.0;True;False;104;[4.8473687062702556e-11, 1.0]
(7, 0);3;65;2;stop;1.0;True;False;329;[1.0815941557285693e-11, 1.0]
(7, 0);4;52;2;stop;1.0;True;False;532;[0, 1.0]
(7, 0);5;6;2;stop;1.0;True;False;400;[2.172439935079017e-10, 1.0]
(7, 0);6;58;2;stop;1.0;True;False;471;[0, 1.0]
(7, 0);7;43;2;stop;1.0;True;False;261;[0, 1.0]
(7, 0);8;48;2;stop;1.0;True;False;272;[1.3887943864964021e-11, 1.0]
(7, 0);9;60;2;stop;1.0;True;False;497;[1.3176514270095466e-10, 1.0]
(7, 1);0;328;2;stop;1.0;True;False;221;[1.3887943864964021e-11, 1.0]
(7, 1);1;341;2;stop;1.0;True;False;421;[0, 1.0]
(7, 1);2;42;2;stop;1.0;True;False;219;[8.423463754468647e-12, 1.0]
(7, 1);3;75;2;stop;1.0;True;False;285;[0, 1.0]
(7, 1);4;324;2;stop;1.0;True;False;239;[0, 1.0]
(7, 1);5;41;2;stop;1.0;True;False;325;[7.991959892953932e-11, 1.0]
(7, 1);6;67;2;stop;1.0;True;False;461;[0, 1.0]
(7, 1);7;71;2;stop;1.0;True;False;140;[0, 1.0]
(7, 1);8;8;2;stop;1.0;True;False;386;[1.026187963170189e-10, 1.0]
(7, 1);9;371;2;stop;1.0;True;False;121;[2.289734845645553e-11, 1.0]
(7, 2);0;268;2;stop;1.0;True;True;103;[1.0, 4.8473687062702556e-11]
(7, 2);1;104;2;stop;1.0;True;True;132;[1.0, 7.991959892953932e-11]
(7, 2);2;52;2;stop;1.0;True;True;166;[1.0, 6.224144622907783e-11]
(7, 2);3;210;2;stop;1.0;True;True;180;[1.0, 4.5990553786523166e-10]
(7, 2);4;60;2;stop;1.0;True;True;176;[1.0, 1.6918979226151304e-10]
(7, 2);5;61;2;stop;1.0;True;True;199;[1.0, 1.026187963170189e-10]
(7, 2);6;76;2;stop;1.0;True;True;265;[1.0, 1.026187963170189e-10]
(7, 2);7;40;2;stop;1.0;True;True;165;[1.0, 1.026187963170189e-10]
(7, 2);8;41;2;stop;1.0;True;True;134;[1.0, 0]
(7, 2);9;52;2;stop;1.0;True;True;137;[1.0, 4.363462252943702e-09]
(7, 3);0;359;2;stop;1.0;True;False;61;[0, 1.0]
(7, 3);1;79;2;stop;1.0;True;False;235;[1.3887943864964021e-11, 1.0]
(7, 3);2;7;2;stop;1.0;True;False;139;[6.224144622907783e-11, 1.0]
(7, 3);3;206;2;stop;1.0;True;False;287;[2.9400777392844726e-11, 1.0]
(7, 3);4;68;2;stop;1.0;True;False;228;[6.560200168153779e-12, 1.0]
(7, 3);5;49;2;stop;1.0;True;False;285;[5.109089028063325e-12, 1.0]
(7, 3);6;53;2;stop;1.0;True;False;134;[0, 1.0]
(7, 3);7;83;2;stop;1.0;True;False;54;[0, 1.0]
(7, 3);8;7;2;stop;1.0;True;False;223;[1.6918979226151304e-10, 1.0]
(7, 3);9;6;2;stop;1.0;True;False;489;[7.991959892953932e-11, 1.0]
(8, 0);0;415;0;stop;0.7;False;False;197;[7.991959892953932e-11, 1.0]
(8, 0);1;222;0;stop;0.7;False;False;180;[1.783247290814639e-11, 1.0]
(8, 0);2;470;0;stop;0.3;True;True;243;[1.0, 2.9400777392844726e-11]
(8, 0);3;478;0;stop;0.7;False;False;182;[0, 1.0]
(8, 0);4;509;0;stop;0.7;False;False;216;[4.8473687062702556e-11, 1.0]
(8, 0);5;392;0;stop;0.7;False;False;294;[4.8473687062702556e-11, 1.0]
(8, 0);6;510;0;stop;0.3;True;True;239;[1.0, 1.783247290814639e-11]
(8, 0);7;689;0;stop;0.7;False;False;288;[1.6918979226151304e-10, 1.0]
(8, 0);8;788;0;stop;0.3;True;True;284;[1.0, 7.582560427911907e-10]
(8, 0);9;395;0;stop;0.7;False;False;161;[0, 1.0]
(8, 1);0;426;0;stop;1.0;True;False;272;[1.0815941557285693e-11, 1.0]
(8, 1);1;367;0;stop;1.0;True;False;187;[0, 1.0]
(8, 1);2;648;0;stop;1.0;True;False;271;[2.9400777392844726e-11, 1.0]
(8, 1);3;552;0;stop;1.0;True;False;227;[4.8473687062702556e-11, 1.0]
(8, 1);4;539;0;stop;1.0;True;False;281;[1.783247290814639e-11, 1.0]
(8, 1);5;976;0;stop;1.0;True;False;254;[0, 1.0]
(8, 1);6;468;0;stop;1.0;True;False;197;[1.783247290814639e-11, 1.0]
(8, 1);7;346;0;stop;1.0;True;False;193;[2.289734845645553e-11, 1.0]
(8, 1);8;741;0;stop;1.0;True;False;176;[0, 1.0]
(8, 1);9;678;0;stop;1.0;True;False;211;[0, 1.0]
(8, 2);0;709;0;stop;1.0;True;False;173;[0, 1.0]
(8, 2);1;576;0;stop;1.0;True;False;136;[3.775134544279098e-11, 1.0]
(8, 2);2;571;0;stop;1.0;True;False;224;[3.775134544279098e-11, 1.0]
(8, 2);3;537;0;stop;1.0;True;False;310;[0, 1.0]
(8, 2);4;977;0;stop;1.0;True;False;266;[1.3887943864964021e-11, 1.0]
