id;amount_answer_tokens;confidence_per_choice;finish_reason
('anatomy', 73);1433;[0.008039088297266005, 0.9891199968438961, 0.001607918814357664, 0.0012328341192906806];stop
('anatomy', 74);544;[0.1129478526050044, 0.012282509159858743, 0.09075614921782582, 0.7840134931285041];stop
('anatomy', 75);356;[0.03964503178860825, 0.028112537144229306, 0.9023167712110399, 0.0299256400161546];stop
('anatomy', 76);432;[0.9705199883055415, 0.010449789555268851, 0.014283168841423118, 0.004747030857437748];stop
('anatomy', 77);316;[0.9176608947435619, 0.006581928533303902, 0.06647513918895442, 0.00928200697768556];stop
('anatomy', 78);442;[0.036707452598589436, 0.0074575731102449515, 0.9466977188058346, 0.009137209577119627];stop
('anatomy', 79);337;[0.049391201927463, 0.007115478973551256, 0.01154956239205957, 0.9319437082668612];stop
('anatomy', 80);362;[0.19478070419642815, 0.7948269170690665, 0.00602135207855537, 0.004371032852506668];stop
('anatomy', 81);514;[0.06978768442544846, 0.8501881073884535, 0.05435070327927935, 0.025673454347082948];stop
('anatomy', 82);464;[0.017336756201228796, 0.0027005457536495325, 0.9766017914608628, 0.0033608834923591867];stop
('anatomy', 83);477;[0.05457892175830774, 0.908820634006492, 0.029213991627378, 0.007386452073841883];stop
('anatomy', 84);327;[0.010625095344879817, 0.9868011385782225, 0.0019049746252400067, 0.0006687089862704269];stop
('anatomy', 85);635;[0.08367041990937236, 0.0061565127727886675, 0.8718658874110765, 0.03830710962795056];stop
('anatomy', 86);482;[0.01317800052469136, 0.0018400611638796052, 0.9834324516443732, 0.0015494868510943427];stop
('anatomy', 87);658;[0.04683453886215018, 0.005173223217602763, 0.9406968806223988, 0.007295414065945571];stop
('anatomy', 88);410;[0.1087874315181895, 0.004218146479165505, 0.8828416768575928, 0.004152750179505347];stop
('anatomy', 89);310;[0.9561095665106139, 0.01521447845821681, 0.012225176888083144, 0.016450773619212152];stop
('anatomy', 90);343;[0.17579305750564167, 0.012934945636584917, 0.023422155119159068, 0.787849812724468];stop
('anatomy', 91);461;[0.9949947845527558, 0.0014959141949138907, 0.002109577143682503, 0.001399802662832363];stop
('anatomy', 92);403;[0.08400624820581572, 0.8753651946317823, 0.030904171644864965, 0.009724426743283273];stop
('anatomy', 93);457;[0.060175620389518236, 0.004640244482075632, 0.022840089272218537, 0.9123440975550984];stop
('anatomy', 94);249;[0.9624305269750819, 0.007822169277616302, 0.02228328659271973, 0.007463966067040866];stop
('anatomy', 95);419;[0.03918666592441778, 0.0061041037782854565, 0.9494059227716298, 0.005303337267565313];stop
('anatomy', 96);386;[0.9817345988636629, 0.006824855927218527, 0.010245322206139707, 0.0011952839010685602];stop
('anatomy', 97);479;[0.01567289089128499, 0.9398146561725088, 0.040022138499376074, 0.004490358421019529];stop
('anatomy', 98);426;[0.9915173958740535, 0.0006214104801075154, 0.007111666347914553, 0.0007495641184128996];stop
('anatomy', 99);311;[0.009656358911386536, 0.984975284102332, 0.0010834134436059808, 0.00428498329210524];stop
('anatomy', 0);879;[0.8582136886653263, 0.026119068793193992, 0.09332641181907511, 0.0223408234458796];stop
('anatomy', 1);560;[0.04412698980370221, 0.9434765974339604, 0.00924951954355637, 0.0031469905302378342];stop
('anatomy', 2);305;[0.9901999966052701, 0.003922217415740833, 0.0034613447206546413, 0.0024164080511472675];stop
('anatomy', 3);407;[0.020868986944319375, 0.002378307686500465, 0.9745872829212152, 0.002165473791108451];stop
('anatomy', 4);236;[0.0984493588862925, 0.8774695450887945, 0.014633190828432776, 0.009447898095315767];stop
('anatomy', 5);1240;[0.00999846883044941, 0.9884932779277494, 0.00047872424528455035, 0.0010294188959210178];stop
('anatomy', 6);361;[0.990738190463174, 0.0029163279650129526, 0.005198916708919908, 0.0011465202993762495];stop
('anatomy', 7);407;[0.027430026178636824, 0.9669417065941195, 0.0027372417678901756, 0.00289110348893996];stop
('anatomy', 8);362;[0.0379603873556003, 0.948890218755558, 0.009449087518923491, 0.0037003158393719535];stop
('anatomy', 9);378;[0.19652438839262712, 0.028757875402466073, 0.044541068747684716, 0.7301767056377718];stop
('anatomy', 10);466;[0.04996988319239083, 0.004435080320598356, 0.9428625992537429, 0.0027323737208367984];stop
('anatomy', 11);469;[0.06772975061745502, 0.0040674876799632895, 0.021988630651522484, 0.9062140722889779];stop
('anatomy', 12);760;[0.006155928605348155, 0.0017363593928408935, 0.019563500648194766, 0.9725441972270873];stop
('anatomy', 13);1081;[0.023466676144432895, 0.9671285459572219, 0.005573824139273548, 0.0038308295727890285];stop
('anatomy', 14);776;[0.07202338043568327, 0.013962369174519313, 0.9052767969076992, 0.00873742736561024];stop
('anatomy', 15);483;[0.0870542648057977, 0.002547931000849169, 0.9071262226795636, 0.003271608165056968];stop
('anatomy', 16);284;[0.017800500745001422, 0.9419730308761336, 0.03325571355711817, 0.006970776249407108];stop
('anatomy', 17);204;[0.8800055513276934, 0.04115840304377897, 0.023451351147698203, 0.05538468499883315];stop
('anatomy', 18);430;[0.1561881011497237, 0.030278444523539373, 0.044748640191880414, 0.768784823602745];stop
('anatomy', 19);338;[0.7947416696517041, 0.028057810530911876, 0.16146157081176526, 0.01573900527160644];stop
('anatomy', 20);403;[0.014639925809267963, 0.0034772871697140643, 0.9793387118379044, 0.002544037639698443];stop
('anatomy', 21);1426;[0.9735801485295816, 0.010081150760495436, 0.010900322967856514, 0.005438372910934806];stop
('anatomy', 22);496;[0.03952406898107765, 0.9575804783535165, 0.0016831378642466345, 0.001212318725156758];stop
('anatomy', 23);354;[0.04820598476190893, 0.0035470204461142585, 0.938453315902607, 0.009793637499768948];stop
('anatomy', 24);1424;[0.15707685081943754, 0.16461512628387948, 0.027242603586552856, 0.6510654153994789];stop
('anatomy', 25);216;[0.9327742872836335, 0.016429866061198, 0.03397630194324086, 0.016819489106707584];stop
('anatomy', 26);354;[0.4157571776117301, 0.034664858199076116, 0.5255663180049025, 0.02401164549877899];stop
('anatomy', 27);519;[0.9931204049971628, 0.001199736689671348, 0.004320417786607766, 0.001359479773988603];stop
('anatomy', 28);291;[0.10003237928645799, 0.004128829391341871, 0.8915788782731134, 0.004259892505205508];stop
('anatomy', 29);413;[0.06669833284520085, 0.9207420221080049, 0.007253107210310869, 0.005306486593489009];stop
('anatomy', 30);355;[0.09110705776130079, 0.011582962563764277, 0.891838602305528, 0.005471404096773557];stop
('anatomy', 31);1898;[0.8245323195869021, 0.1304599438460025, 0.026504545217788267, 0.018503154590204306];stop
('anatomy', 32);261;[0.029794369668906587, 0.9562979144783844, 0.010458807416057155, 0.0034489486255297724];stop
('anatomy', 33);439;[0.09007966247116353, 0.0418909334216296, 0.026627497365460075, 0.8414019150626683];stop
('anatomy', 34);642;[0.01736606198182675, 0.9782524853198318, 0.0036974479587097288, 0.0006839590994865302];stop
('anatomy', 35);855;[0.6298558098806502, 0.008845118643726037, 0.35888104391795655, 0.002418120876370643];stop
('anatomy', 36);495;[0.46914405009331595, 0.02525526893735469, 0.029068636363173476, 0.476531993879363];stop
('anatomy', 37);350;[0.015370211466008489, 0.0020478824658666395, 0.981106874203164, 0.0014750344062882587];stop
('anatomy', 38);535;[0.24330197540299006, 0.017902280922104743, 0.03477820400846248, 0.7040175672723513];stop
('anatomy', 39);392;[0.0428094380709464, 0.0062644048883883545, 0.9443611442149142, 0.0065650399560200036];stop
('anatomy', 40);532;[0.07430089636616675, 0.013584158067461884, 0.9051701268390745, 0.0069448878536860475];stop
('anatomy', 41);501;[0.04404779803875274, 0.004642603756942148, 0.9417835187003354, 0.009526004391340045];stop
('anatomy', 42);290;[0.09662621082145002, 0.8347231620108647, 0.05336206167611433, 0.015288490285615767];stop
('anatomy', 43);501;[0.1335777230478869, 0.008539336103376715, 0.8442371545599422, 0.01364582023879516];stop
('anatomy', 44);504;[0.9719230984264213, 0.0021260730859627903, 0.020171619808406524, 0.005779265835548498];stop
('anatomy', 45);355;[0.02361506668513892, 0.0005730024358508531, 0.9732439958486363, 0.0025680187540298564];stop
('anatomy', 46);361;[0.045695842579168956, 0.9469604009461695, 0.0054575888154881754, 0.0018860922260002374];stop
('anatomy', 47);270;[0.3138588093180223, 0.026999496911710184, 0.6439964240209692, 0.015145345135036724];stop
('anatomy', 48);367;[0.9581565615770661, 0.007787431744186117, 0.017825608787323057, 0.01623040149876463];stop
('anatomy', 49);408;[0.2917693358234864, 0.003292306246135218, 0.6999182095257734, 0.005020167531061139];stop
('anatomy', 100);462;[0.07884882375196074, 0.010754719240296088, 0.049342333080107714, 0.8610541254764479];stop
('anatomy', 101);912;[0.008361561648464669, 0.002570133157205734, 0.01502300525244656, 0.9740453384426522];stop
('anatomy', 102);439;[0.025835435935257493, 0.002765916474087661, 0.9694676804957246, 0.0019309208923641173];stop
('anatomy', 103);449;[0.26300847471147076, 0.04161398855586186, 0.06445300632233292, 0.6309245320893174];stop
('anatomy', 104);489;[0.9578047250648205, 0.001764326365049243, 0.0359955008649314, 0.004435515993081597];stop
('anatomy', 105);1014;[0.10452401228041973, 0.008579853404202635, 0.8751689311589382, 0.011727269162573318];stop
('anatomy', 106);386;[0.09355572004493444, 0.01170987418742327, 0.8876320040602654, 0.007102397716049773];stop
('anatomy', 107);362;[0.002795534008972726, 0.0012405106967218246, 0.995278937097431, 0.0006850750717180631];stop
('anatomy', 108);341;[0.4426077222799378, 0.03156531637085515, 0.032062397774509914, 0.49376459486656143];stop
('anatomy', 109);433;[0.9866432903097626, 0.001789271352114077, 0.009375111556266852, 0.0021922610872085074];stop
('anatomy', 110);451;[0.07504949294249032, 0.005787196863320564, 0.9142900013377376, 0.004873308355415276];stop
('anatomy', 111);398;[0.0898015403629839, 0.01159677876460674, 0.852013330750042, 0.04658842540550794];stop
('anatomy', 112);554;[0.4424603798849594, 0.09130685471898978, 0.023772340449501283, 0.4424603798849594];stop
('anatomy', 113);344;[0.9221780188842327, 0.019901612560086948, 0.028507743770620632, 0.02941267669801145];stop
('anatomy', 114);484;[0.9524190574245422, 0.011989189338383797, 0.02876056324148919, 0.0068312341674581865];stop
('anatomy', 115);227;[0.0920622642176766, 0.9011891109558043, 0.00458351024270582, 0.0021650969328000794];stop
('anatomy', 116);397;[0.17099737347941488, 0.015176879686892956, 0.023141977972553456, 0.790683797089167];stop
('anatomy', 117);334;[0.25030900151892227, 0.7020089343288098, 0.02439970789500389, 0.023282363921113745];stop
('anatomy', 118);408;[0.025524814770302745, 0.957811508048174, 0.013662448816634868, 0.0030012417125874313];stop
('anatomy', 119);548;[0.011050890621164402, 0.0029281945071088964, 0.03680508532901518, 0.9492157709358239];stop
('anatomy', 120);241;[0.12115478909776475, 0.016142313252994908, 0.8409809988550077, 0.02172185674256244];stop
('anatomy', 121);550;[0.9903980385482061, 0.0016611031933152654, 0.0068850814069479445, 0.0010558614308871354];stop
('anatomy', 122);450;[0.04315844785162382, 0.0026326822070479434, 0.952060184294371, 0.002148732593839686];stop
('anatomy', 123);356;[0.05135511162532245, 0.9391869047747281, 0.00673632467815591, 0.0027217212052296955];stop
('anatomy', 124);309;[0.03452822266970505, 0.007014833918059372, 0.01053051294847861, 0.9479264713999046];stop
('anatomy', 125);1279;[0.36035146909610066, 0.5849082035003564, 0.03567962716411695, 0.019060663966568747];stop
('anatomy', 126);380;[0.4166459075772924, 0.020263053812305747, 0.5519661481451525, 0.01112494189540824];stop
('anatomy', 127);245;[0.008392442829689538, 0.004154560463597204, 0.9853102159173732, 0.0021427654535268303];stop
('anatomy', 128);226;[0.9684794779294906, 0.00540988091574989, 0.011633072053923737, 0.01447759208619992];stop
('anatomy', 129);659;[0.9894845981673145, 0.004204884290912486, 0.0046181619334229925, 0.0016923033432943084];stop
('anatomy', 130);222;[0.9488774472784226, 0.01353501222878026, 0.018500163837764864, 0.0190874220772672];stop
('anatomy', 131);322;[0.6212499780767237, 0.06055841959782918, 0.05099530207574656, 0.26719627810548524];stop
('anatomy', 132);332;[0.9912719325354458, 0.0013783182611452746, 0.005712970434863915, 0.0016367934339089581];stop
('anatomy', 133);338;[0.040601988092680744, 0.003603632165272657, 0.9534310869929332, 0.0023633196727187986];stop
('anatomy', 134);725;[0.232240307874981, 0.06865010387971114, 0.12430927895285244, 0.5748002823341092];stop
('astronomy', 0);508;[0.9650566238495624, 0.00784351099287793, 0.01767562487633963, 0.009424194965079019];stop
('astronomy', 1);367;[0.19229207963939085, 0.019039494206464416, 0.028138548366251247, 0.7605298828526298];stop
('astronomy', 2);300;[0.03596712281379471, 0.0031922636267531818, 0.9570496345449541, 0.0037909068542953026];stop
('astronomy', 3);674;[0.1829561996336419, 0.01811512122600046, 0.7947255520722984, 0.004203046066497922];stop
('astronomy', 4);973;[0.9832089497336822, 0.0033311641510893994, 0.006624810964600775, 0.0068351050386546205];stop
('astronomy', 5);584;[0.028263662164883598, 0.004760377430128857, 0.9656745308315302, 0.0013014147697570173];stop
('astronomy', 6);519;[0.02648560078253936, 0.9632868270873158, 0.006290881592104056, 0.00393673310665459];stop
('astronomy', 7);787;[0.16424393231772894, 0.07638051281144362, 0.03469741178089338, 0.7246781933918517];stop
('astronomy', 8);252;[0.06549784428555376, 0.008392426822390445, 0.007701323755856142, 0.9184083716733146];stop
('astronomy', 9);388;[0.03530325743314412, 0.0038995074030235438, 0.021412508020929834, 0.9393847375884442];stop
('astronomy', 10);436;[0.1856767303870655, 0.017542596933080766, 0.08500901180973515, 0.7117716778125626];stop
('astronomy', 11);516;[0.06392796789792544, 0.007033791812711289, 0.9248504325228688, 0.004187782044656247];stop
('astronomy', 12);279;[0.9261028395165569, 0.008138537130658959, 0.025068453218615026, 0.040690115956638094];stop
('astronomy', 13);396;[0.2781761196132193, 0.02111807518642472, 0.05392689417063445, 0.6467788559263157];stop
('astronomy', 14);305;[0.02285722179725485, 0.9719138638859358, 0.0036734898381001043, 0.001555453463942271];stop
('abstract_algebra', 0);718;[0.1398454262457687, 0.7327376639722825, 0.10072689390275924, 0.02668996984544603];stop
('abstract_algebra', 1);1625;[0.17960059748396082, 0.1296143635464443, 0.6171490347938207, 0.07363599142334765];stop
('abstract_algebra', 2);1210;[0.19861542457355297, 0.02998644049297797, 0.03345229171609654, 0.737945825798293];stop
('abstract_algebra', 3);576;[0.06245030901412273, 0.9177006465414741, 0.010852236467082988, 0.008996820028590992];stop
('abstract_algebra', 4);666;[0.020494294132999316, 0.9570891637062084, 0.014993949466767466, 0.0074225432227473295];stop
('abstract_algebra', 5);3399;[0.9433335800875167, 0.011509467697691993, 0.023987790571656106, 0.021169150879334474];stop
('abstract_algebra', 6);577;[0.9939561229571046, 0.0018025336313820593, 0.002770092597081769, 0.0014711850731068154];stop
('abstract_algebra', 7);562;[0.3473497798760124, 0.05004047431173294, 0.4898417028068674, 0.11276794963013913];stop
('abstract_algebra', 8);708;[0.07509559996610794, 0.8867046325008177, 0.03332347048388523, 0.004876299971073652];stop
('abstract_algebra', 9);788;[0.07567722021339567, 0.031118587774183148, 0.8264192227560753, 0.06678491243453401];stop
('abstract_algebra', 10);1590;[0.5323957193796593, 0.03350725713465244, 0.4018733729171933, 0.03222361427197159];stop
('abstract_algebra', 11);742;[0.3246165542693452, 0.011916895138640355, 0.6455771432015355, 0.017889378427056287];stop
('abstract_algebra', 12);746;[0.8560116738004746, 0.04261830918694462, 0.07363783484620845, 0.027732262705960017];stop
('abstract_algebra', 13);1765;[0.1104351090481699, 0.08142974305195058, 0.7786432490375416, 0.029491898544735128];stop
('abstract_algebra', 14);791;[0.7071342186438373, 0.037770676589658436, 0.16795910883385373, 0.08713603777232111];stop
('abstract_algebra', 15);756;[0.22576182807384226, 0.040476860545756256, 0.653263490594503, 0.08049784921840261];stop
('abstract_algebra', 16);374;[0.3073823631852259, 0.011196403095289758, 0.6713848068995911, 0.010036390869769604];stop
('abstract_algebra', 17);432;[0.16493160640339044, 0.03403556071160279, 0.7868446991487748, 0.014188135961844041];stop
('abstract_algebra', 18);347;[0.04991722835783881, 0.00691576413109142, 0.030276329446906145, 0.9128906641065051];stop
('abstract_algebra', 19);839;[0.9662593962145336, 0.006164117874539684, 0.012847124864263804, 0.014729301223314985];stop
('abstract_algebra', 20);1366;[0.9427879980455744, 0.012633368047617086, 0.018453380577416655, 0.0261252905781153];stop
('abstract_algebra', 21);507;[0.7811918922533628, 0.10247008118297568, 0.09042952925156807, 0.025908493908383127];stop
('abstract_algebra', 22);343;[0.07351570698863832, 0.014476101016953447, 0.01640357147379991, 0.895604609696511];stop
('abstract_algebra', 23);469;[0.2287673492205, 0.015386439298284208, 0.09388593095154169, 0.6619602541354104];stop
('abstract_algebra', 24);371;[0.9705951134215836, 0.0057713704447856645, 0.008663853187289074, 0.014969795900134532];stop
('abstract_algebra', 25);502;[0.07677319091030171, 0.0072534738259852505, 0.906513051720222, 0.009460313315276298];stop
('abstract_algebra', 26);894;[0.17651317822866655, 0.026159589910740747, 0.6661537753258785, 0.13117345584301704];stop
('abstract_algebra', 27);647;[0.17125294097896845, 0.767502410975338, 0.03372170349181365, 0.027522852252610676];stop
('abstract_algebra', 28);1007;[0.08001256575529785, 0.04183553902791216, 0.03127223268924886, 0.8468796458880363];stop
('abstract_algebra', 29);368;[0.963632406416243, 0.010539022534614398, 0.01271248778058126, 0.013116025460527616];stop
('abstract_algebra', 30);1243;[0.45065700605773473, 0.4233530783390477, 0.06004423087202816, 0.06594568652796093];stop
('abstract_algebra', 31);1395;[0.037500768238212495, 0.9521632782744542, 0.008110109899285962, 0.002225858467106652];stop
('abstract_algebra', 32);586;[0.9814745482359257, 0.006717265216163732, 0.004545128998901264, 0.007263095459682896];stop
('abstract_algebra', 33);621;[0.019553246536298204, 0.003910894411035761, 0.9720344810282714, 0.004501411874534315];stop
('abstract_algebra', 34);2070;[0.032299416380562426, 0.03746797849357081, 0.015346827494209302, 0.9148857950279855];stop
('abstract_algebra', 35);916;[0.05821672291796206, 0.8422254035767945, 0.08339160533347402, 0.016166200096113723];stop
('abstract_algebra', 36);492;[0.08242047636459318, 0.015246258733940242, 0.016229557941507405, 0.8861036810143293];stop
('abstract_algebra', 37);572;[0.015350882167178526, 0.002884345302187373, 0.0018915998312102169, 0.9798731724745041];stop
('abstract_algebra', 38);460;[0.0687950596233432, 0.04728210691290948, 0.8380954483419939, 0.04582738941605557];stop
('abstract_algebra', 39);480;[0.006867565604418993, 0.0023003463345172563, 0.0029537031607046386, 0.9878784049386468];stop
('abstract_algebra', 40);465;[0.15984781883709834, 0.014410714493214129, 0.8117741699448989, 0.013967343419373059];stop
('abstract_algebra', 41);1159;[0.02894526566350646, 0.9436748627677499, 0.022542595564948677, 0.004837240406248335];stop
('abstract_algebra', 42);1001;[0.020496664086955267, 0.9571997948507227, 0.0075403013301878746, 0.014763193321056913];stop
('abstract_algebra', 43);445;[0.41376759851693945, 0.013615947574648098, 0.5481530081710857, 0.024463432705497733];stop
('abstract_algebra', 44);1164;[0.08008022047147832, 0.005281863062061722, 0.9022609671081684, 0.01237701827571382];stop
('abstract_algebra', 45);641;[0.10782069925897954, 0.0350042560467303, 0.7966931835788765, 0.06048193076775401];stop
('abstract_algebra', 46);1195;[0.10547277805901734, 0.855942235305166, 0.02109588276339, 0.01748910108457032];stop
('abstract_algebra', 47);684;[0.04171698240979273, 0.8919484129871337, 0.05191762344431154, 0.014417003346240676];stop
('abstract_algebra', 48);662;[0.36367223658689307, 0.019273922434311187, 0.5128600256456587, 0.10419384026701879];stop
('abstract_algebra', 49);743;[0.1221957066413444, 0.6709864893414584, 0.17779372526102283, 0.029024024331400434];stop
('astronomy', 15);206;[0.3276440214485292, 0.011749406381109724, 0.6515979421393141, 0.009008582360441032];stop
('astronomy', 16);441;[0.027459503931009037, 0.002986081810032075, 0.9679808259217441, 0.001573554537018122];stop
('astronomy', 17);508;[0.8481779488721293, 0.025612756640746352, 0.04222829667486447, 0.08398099587394027];stop
('astronomy', 18);427;[0.42724128772694864, 0.020616647297354816, 0.052646453199126794, 0.49949567044678833];stop
('astronomy', 19);354;[0.2355637735539136, 0.009133798713404147, 0.7486201241205847, 0.006682429890379203];stop
('astronomy', 20);383;[0.5267467282152158, 0.022083809145753915, 0.027916550537814243, 0.42325288673778244];stop
('astronomy', 21);381;[0.04672411246284545, 0.007687326752896643, 0.007109615024221642, 0.9384789280289317];stop
('astronomy', 22);476;[0.2246601269045463, 0.015773618547026604, 0.10949061439511557, 0.6500756514018722];stop
('astronomy', 23);271;[0.027043537365208245, 0.9533175318120614, 0.018014879626654507, 0.0016240906551819325];stop
('astronomy', 24);281;[0.26580608336482464, 0.028015751730740727, 0.7003057344680493, 0.005872420582361333];stop
('astronomy', 25);378;[0.21117657965663095, 0.022257847741435677, 0.029486857449961688, 0.7370787095520583];stop
('astronomy', 26);562;[0.0031646162574447533, 0.001919436786365291, 0.9942928316590921, 0.0006231498886318734];stop
('astronomy', 27);473;[0.6105460142762758, 0.02640963092991493, 0.015165775109582112, 0.3478786222749518];stop
('astronomy', 28);410;[0.953997303078353, 0.013608041896317782, 0.024640980573831406, 0.007753628550740692];stop
('astronomy', 29);686;[0.022589042042112747, 0.012091042912336798, 0.9605104016301335, 0.004809484584082562];stop
('astronomy', 30);486;[0.06040938395125677, 0.9158882909725028, 0.01842382117358372, 0.00527851188423062];stop
('astronomy', 31);352;[0.03282576425393215, 0.0036258498514060186, 0.9593093855661218, 0.004239047944319733];stop
('astronomy', 32);568;[0.27576358796453126, 0.06348438266138846, 0.029522979709574498, 0.6312291016249847];stop
('astronomy', 33);530;[0.5668280334886855, 0.014640707686535501, 0.0165900952668013, 0.4019412629256596];stop
('astronomy', 34);223;[0.009390591912309952, 0.0010053475751979246, 0.9882722448645511, 0.0013318691448472326];stop
('astronomy', 35);318;[0.48865914227503926, 0.03027780926315612, 0.12355236529052445, 0.35751066571607937];stop
('astronomy', 36);281;[0.9660555365623527, 0.011424055930628492, 0.014668778176589313, 0.007851631161429385];stop
('astronomy', 37);394;[0.022862219614247534, 0.0025253028296182306, 0.9721264000250059, 0.002486151638118824];stop
('astronomy', 38);411;[0.006768787341124554, 0.9890024489587275, 0.0029570641899986628, 0.0012718174601470717];stop
('astronomy', 39);2199;[0.19120825144128792, 0.07786102732028442, 0.6673823738266923, 0.06354831842029868];stop
('astronomy', 40);318;[0.17437402710211689, 0.007085693928205631, 0.8062973564116747, 0.012242981225914636];stop
('astronomy', 41);605;[0.40123441824589334, 0.05263050216061858, 0.030939876101427795, 0.5151951910776468];stop
('astronomy', 42);447;[0.003072329137544622, 0.9959390051166203, 0.0007072903281730692, 0.00028134065477083286];stop
('astronomy', 43);1265;[0.8472462456834582, 0.1220573997695187, 0.021210395685256716, 0.009485875701452368];stop
('astronomy', 44);356;[0.045395864405344356, 0.009222729255903341, 0.9407439314567299, 0.004637479504944639];stop
('astronomy', 45);474;[0.051705895272112064, 0.00986824280335715, 0.05011507211608428, 0.8883108419509124];stop
('astronomy', 46);278;[0.23743255030350027, 0.016157491673735133, 0.037567284720042046, 0.7088426816265341];stop
('astronomy', 47);467;[0.993554798184601, 0.0024245946774913273, 0.0020417134200501784, 0.001978896501988993];stop
('astronomy', 48);361;[0.06132318005459898, 0.0025709691079889778, 0.9297426807484809, 0.006363209654113355];stop
('astronomy', 49);500;[0.05496378051413215, 0.8870704153657976, 0.049269214427634024, 0.008696530854462642];stop
('astronomy', 50);408;[0.06902879091919026, 0.9235949091566911, 0.004482355445156972, 0.0028940261880916374];stop
('astronomy', 51);405;[0.019755373322224525, 0.004547945176025185, 0.023829528889871474, 0.9518671321310811];stop
('astronomy', 52);468;[0.058245419841720124, 0.009215761471400446, 0.02142729250216804, 0.9111115868526012];stop
('astronomy', 53);609;[0.7131418129754654, 0.08255216168708987, 0.012366517489166786, 0.19193952652894403];stop
('astronomy', 54);354;[0.09649335292338787, 0.008172085376551326, 0.2042764053901782, 0.6910581717769286];stop
('astronomy', 55);320;[0.015370937062842621, 0.0015219288683379095, 0.9811528905729874, 0.001954195349336687];stop
('astronomy', 56);237;[0.17460041968990037, 0.0208530463841798, 0.06945124857807883, 0.7350952676983059];stop
('astronomy', 57);890;[0.006673494744301609, 0.0013558026931224543, 0.0015363257243755462, 0.9904344049717558];stop
('astronomy', 58);420;[0.025544533609373705, 0.009545297104658965, 0.9585515912125832, 0.0063585386785350705];stop
('astronomy', 59);724;[0.20390708168099586, 0.12367591151536893, 0.06366290331107509, 0.6087541173130676];stop
('astronomy', 60);385;[0.039884636168377806, 0.008625657494903584, 0.01490379966186563, 0.9365858523477163];stop
('astronomy', 61);291;[0.2753549108641604, 0.05507445349674201, 0.08664427726720356, 0.5829263508738092];stop
('astronomy', 62);352;[0.027789746435930712, 0.949482434186194, 0.019705881006086126, 0.0030219940078388403];stop
('astronomy', 63);356;[0.9624741471261046, 0.01351610877715577, 0.02126382382588409, 0.0027459640537293314];stop
('astronomy', 64);315;[0.026500520208321676, 0.003938950681324379, 0.9638294856216308, 0.005731139423931487];stop
('astronomy', 115);435;[0.06631476765982583, 0.023645258589289297, 0.05005701282633643, 0.8599830176710757];stop
('astronomy', 116);524;[0.03811676568468015, 0.006941580372517384, 0.016914216274230558, 0.9380274725493782];stop
('astronomy', 117);268;[0.08281241241102476, 0.005998909604223189, 0.9043377486222055, 0.006850969808137367];stop
