id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
23;7;311;5.0;5.0;stop;stop;1.0;True;149
23;8;243;5.0;5;stop;stop;1.0;True;2428
23;9;376;5.0;5.0;stop;stop;1.0;True;151
24;0;221;62.0;62.0;stop;stop;1.0;True;99
24;1;205;62.0;62.0;stop;stop;1.0;True;115
24;2;172;62.0;62;stop;stop;1.0;True;121
24;3;186;62.0;62.0;stop;stop;1.0;True;111
24;4;179;62.0;62;stop;stop;1.0;True;129
24;5;146;62.0;62;stop;stop;1.0;True;102
24;6;171;62.0;62.0;stop;stop;1.0;True;103
24;7;165;62.0;62.0;stop;stop;1.0;True;151
24;8;205;62.0;62;stop;stop;1.0;True;148
24;9;181;62.0;62.0;stop;stop;1.0;True;120
25;0;183;110.0;110;stop;stop;1.0;True;232
25;1;286;110.0;110;stop;stop;1.0;True;161
25;2;317;110.0;110;stop;stop;1.0;True;155
25;3;201;110.0;110;stop;stop;1.0;True;176
25;4;348;110.0;110;stop;stop;1.0;True;141
25;5;288;110.0;110;stop;stop;1.0;True;145
25;6;216;110.0;110;stop;stop;1.0;True;163
25;7;244;110.0;110;stop;stop;1.0;True;183
25;8;314;110.0;110;stop;stop;1.0;True;214
25;9;232;110.0;110;stop;stop;1.0;True;169
26;0;320;400.0;400;stop;stop;1.0;True;196
26;1;257;400.0;400;stop;stop;1.0;True;166
26;2;281;400.0;400;stop;stop;1.0;True;163
26;3;264;400.0;400;stop;stop;1.0;True;151
26;4;235;400.0;400;stop;stop;1.0;True;128
26;5;421;400.0;400;stop;stop;1.0;True;152
26;6;365;400.0;400;stop;stop;1.0;True;196
26;7;239;400.0;400;stop;stop;1.0;True;171
26;8;247;400.0;400;stop;stop;1.0;True;130
26;9;370;400.0;400;stop;stop;1.0;True;181
18;0;451;16.0;16;stop;stop;0.8;True;197
18;1;282;16.0;8;stop;stop;0.2;False;156
18;2;289;16.0;16;stop;stop;0.8;True;197
18;3;274;16.0;8;stop;stop;0.2;False;172
18;4;236;16.0;16;stop;stop;0.8;True;150
18;5;383;16.0;16;stop;stop;0.8;True;182
18;6;400;16.0;16;stop;stop;0.8;True;291
18;7;372;16.0;16;stop;stop;0.8;True;183
18;8;385;16.0;16;stop;stop;0.8;True;251
18;9;334;16.0;16;stop;stop;0.8;True;156
19;0;309;16.0;16;stop;stop;1.0;True;177
19;1;334;16.0;16;stop;stop;1.0;True;211
19;2;319;16.0;16;stop;stop;1.0;True;190
19;3;309;16.0;16;stop;stop;1.0;True;197
19;4;285;16.0;16;stop;stop;1.0;True;223
19;5;327;16.0;16;stop;stop;1.0;True;191
19;6;291;16.0;16;stop;stop;1.0;True;178
19;7;310;16.0;16;stop;stop;1.0;True;209
19;8;347;16.0;16;stop;stop;1.0;True;161
19;9;358;16.0;16;stop;stop;1.0;True;187
27;0;227;400.0;400;stop;stop;1.0;True;176
27;1;271;400.0;400;stop;stop;1.0;True;152
27;2;333;400.0;400;stop;stop;1.0;True;164
27;3;271;400.0;400;stop;stop;1.0;True;163
27;4;273;400.0;400;stop;stop;1.0;True;149
27;5;243;400.0;400;stop;stop;1.0;True;178
27;6;307;400.0;400;stop;stop;1.0;True;137
27;7;287;400.0;400;stop;stop;1.0;True;152
27;8;280;400.0;400;stop;stop;1.0;True;98
27;9;308;400.0;400;stop;stop;1.0;True;153
28;0;222;8.0;8;stop;stop;1.0;True;126
28;1;298;8.0;8;stop;stop;1.0;True;152
28;2;253;8.0;8;stop;stop;1.0;True;144
28;3;242;8.0;8;stop;stop;1.0;True;222
28;4;280;8.0;8;stop;stop;1.0;True;98
28;5;207;8.0;8;stop;stop;1.0;True;164
28;6;204;8.0;8;stop;stop;1.0;True;153
28;7;231;8.0;8;stop;stop;1.0;True;133
28;8;199;8.0;8;stop;stop;1.0;True;150
28;9;317;8.0;8;stop;stop;1.0;True;137
29;0;207;1000.0;1000;stop;stop;1.0;True;926
29;1;257;1000.0;1000;stop;stop;1.0;True;1575
29;2;254;1000.0;1000;stop;stop;1.0;True;880
29;3;277;1000.0;1000;stop;stop;1.0;True;986
29;4;254;1000.0;1000;stop;stop;1.0;True;1544
29;5;329;1000.0;1000;stop;stop;1.0;True;251
29;6;229;1000.0;1000;stop;stop;1.0;True;1769
29;7;222;1000.0;1000;stop;stop;1.0;True;860
29;8;226;1000.0;1000;stop;stop;1.0;True;1251
29;9;255;1000.0;1000;stop;stop;1.0;True;1203
30;0;458;6.0;6;stop;stop;1.0;True;185
30;1;394;6.0;6;stop;stop;1.0;True;208
30;2;406;6.0;6;stop;stop;1.0;True;221
30;3;269;6.0;6;stop;stop;1.0;True;1198
30;4;426;6.0;6;stop;stop;1.0;True;119
30;5;298;6.0;6;stop;stop;1.0;True;1050
30;6;239;6.0;6;stop;stop;1.0;True;1518
30;7;444;6.0;6;stop;stop;1.0;True;233
30;8;442;6.0;6;stop;stop;1.0;True;264
30;9;515;6.0;6;stop;stop;1.0;True;151
31;0;233;1200.0;1200.0;stop;stop;1.0;True;134
31;1;248;1200.0;1200.0;stop;stop;1.0;True;111
31;2;140;1200.0;1200;stop;stop;1.0;True;117
31;3;203;1200.0;1200;stop;stop;1.0;True;136
31;4;227;1200.0;1200.0;stop;stop;1.0;True;130
31;5;172;1200.0;1200;stop;stop;1.0;True;150
31;6;314;1200.0;1200.0;stop;stop;1.0;True;149
31;7;213;1200.0;1200;stop;stop;1.0;True;95
31;8;336;1200.0;1200.0;stop;stop;1.0;True;146
31;9;272;1200.0;1200.0;stop;stop;1.0;True;145
32;0;265;10.0;10;stop;stop;1.0;True;178
32;1;319;10.0;10;stop;stop;1.0;True;272
32;2;289;10.0;10;stop;stop;1.0;True;183
32;3;295;10.0;10;stop;stop;1.0;True;246
32;4;453;10.0;10;stop;stop;1.0;True;131
32;5;299;10.0;10;stop;stop;1.0;True;155
32;6;296;10.0;10;stop;stop;1.0;True;199
32;7;221;10.0;10;stop;stop;1.0;True;183
32;8;230;10.0;10;stop;stop;1.0;True;160
32;9;309;10.0;10;stop;stop;1.0;True;151
33;0;284;34.0;34;stop;stop;1.0;True;112
33;1;260;34.0;34;stop;stop;1.0;True;105
33;2;233;34.0;34;stop;stop;1.0;True;143
33;3;381;34.0;34;stop;stop;1.0;True;102
33;4;311;34.0;34;stop;stop;1.0;True;123
33;5;228;34.0;34;stop;stop;1.0;True;118
33;6;271;34.0;34;stop;stop;1.0;True;133
33;7;326;34.0;34;stop;stop;1.0;True;99
33;8;216;34.0;34;stop;stop;1.0;True;125
33;9;254;34.0;34;stop;stop;1.0;True;108
34;0;191;5250.0;5250.0;stop;stop;1.0;True;104
34;1;186;5250.0;5250.0;stop;stop;1.0;True;111
34;2;208;5250.0;5250.0;stop;stop;1.0;True;88
34;3;154;5250.0;5250.0;stop;stop;1.0;True;81
34;4;182;5250.0;5250.0;stop;stop;1.0;True;79
34;5;188;5250.0;5250.0;stop;stop;1.0;True;99
34;6;204;5250.0;5250.0;stop;stop;1.0;True;118
34;7;197;5250.0;5250.0;stop;stop;1.0;True;75
34;8;193;5250.0;5250.0;stop;stop;1.0;True;87
34;9;231;5250.0;5250.0;stop;stop;1.0;True;110
35;0;222;36.0;36;stop;stop;1.0;True;105
35;1;178;36.0;36;stop;stop;1.0;True;78
35;2;193;36.0;36;stop;stop;1.0;True;133
35;3;189;36.0;36;stop;stop;1.0;True;79
35;4;262;36.0;36;stop;stop;1.0;True;115
35;5;264;36.0;36;stop;stop;1.0;True;133
35;6;214;36.0;36;stop;stop;1.0;True;102
35;7;198;36.0;36;stop;stop;1.0;True;114
35;8;297;36.0;36;stop;stop;1.0;True;86
35;9;195;36.0;36;stop;stop;1.0;True;90
36;0;257;15.0;15.0;stop;stop;1.0;True;101
36;1;259;15.0;15.0;stop;stop;1.0;True;112
36;2;220;15.0;15.0;stop;stop;1.0;True;78
36;3;220;15.0;15.0;stop;stop;1.0;True;102
36;4;234;15.0;15;stop;stop;1.0;True;104
36;5;233;15.0;15.0;stop;stop;1.0;True;97
36;6;230;15.0;15.0;stop;stop;1.0;True;100
36;7;230;15.0;15.0;stop;stop;1.0;True;115
36;8;190;15.0;15.0;stop;stop;1.0;True;93
36;9;186;15.0;15;stop;stop;1.0;True;105
13;0;287;35.0;22.5;stop;stop;0.6;False;120
13;1;524;35.0;32.5;stop;stop;0.4;False;136
13;2;302;35.0;32.5;stop;stop;0.4;False;189
13;3;286;35.0;22.5;stop;stop;0.6;False;107
13;4;314;35.0;22.5;stop;stop;0.6;False;183
13;5;332;35.0;22.5;stop;stop;0.6;False;201
13;6;262;35.0;22.5;stop;stop;0.6;False;204
13;7;380;35.0;32.5;stop;stop;0.4;False;114
13;8;290;35.0;32.5;stop;stop;0.4;False;182
13;9;328;35.0;22.5;stop;stop;0.6;False;159
14;0;312;5.0;5;stop;stop;1.0;True;149
14;1;296;5.0;5;stop;stop;1.0;True;112
14;2;258;5.0;5;stop;stop;1.0;True;128
14;3;300;5.0;5;stop;stop;1.0;True;140
14;4;296;5.0;5;stop;stop;1.0;True;134
14;5;210;5.0;5;stop;stop;1.0;True;136
14;6;272;5.0;5;stop;stop;1.0;True;172
14;7;214;5.0;5;stop;stop;1.0;True;1410
14;8;226;5.0;5;stop;stop;1.0;True;120
14;9;252;5.0;5;stop;stop;1.0;True;152
37;0;277;5.0;5.0;stop;stop;0.9;True;153
37;1;333;5.0;5.0;stop;stop;0.9;True;209
37;2;350;5.0;5.0;stop;stop;0.9;True;248
37;3;393;5.0;5.4;stop;stop;0.1;False;328
37;4;316;5.0;5.0;stop;stop;0.9;True;121
37;5;334;5.0;5.0;stop;stop;0.9;True;201
37;6;221;5.0;5.0;stop;stop;0.9;True;144
37;7;309;5.0;5.0;stop;stop;0.9;True;243
37;8;278;5.0;5.0;stop;stop;0.9;True;226
37;9;302;5.0;5.0;stop;stop;0.9;True;142
38;0;236;9.0;9;stop;stop;0.9;True;1039
38;1;390;9.0;9;stop;stop;0.9;True;93
38;2;177;9.0;9;stop;stop;0.9;True;2384
38;3;260;9.0;9;stop;stop;0.9;True;155
38;4;237;9.0;9;stop;stop;0.9;True;2705
38;5;208;9.0;9;stop;stop;0.9;True;1984
38;6;238;9.0;9;stop;stop;0.9;True;141
38;7;219;9.0;9;stop;stop;0.9;True;116
38;8;327;9.0;8;stop;stop;0.1;False;185
38;9;234;9.0;9;stop;stop;0.9;True;192
39;0;211;15.0;15;stop;stop;1.0;True;1190
39;1;202;15.0;15;stop;stop;1.0;True;359
39;2;335;15.0;15;stop;stop;1.0;True;116
39;3;181;15.0;15;stop;stop;1.0;True;668
39;4;292;15.0;15;stop;stop;1.0;True;62
39;5;184;15.0;15;stop;stop;1.0;True;1178
39;6;260;15.0;15;stop;stop;1.0;True;156
39;7;208;15.0;15;stop;stop;1.0;True;600
39;8;279;15.0;15;stop;stop;1.0;True;137
39;9;265;15.0;15;stop;stop;1.0;True;133
40;0;316;476.0;476.0;stop;stop;1.0;True;225
40;1;253;476.0;476.0;stop;stop;1.0;True;215
40;2;181;476.0;476;stop;stop;1.0;True;138
40;3;274;476.0;476;stop;stop;1.0;True;196
40;4;288;476.0;476.0;stop;stop;1.0;True;207
40;5;304;476.0;476.0;stop;stop;1.0;True;161
40;6;273;476.0;476.0;stop;stop;1.0;True;215
40;7;323;476.0;476.0;stop;stop;1.0;True;208
40;8;413;476.0;476.0;stop;stop;1.0;True;235
40;9;366;476.0;476.0;stop;stop;1.0;True;172
41;0;121;500.0;500;stop;stop;1.0;True;67
41;1;168;500.0;500.0;stop;stop;1.0;True;44
41;2;107;500.0;500;stop;stop;1.0;True;106
41;3;253;500.0;500.0;stop;stop;1.0;True;47
41;4;123;500.0;500;stop;stop;1.0;True;70
41;5;128;500.0;500;stop;stop;1.0;True;113
41;6;106;500.0;500.0;stop;stop;1.0;True;105
41;7;129;500.0;500.0;stop;stop;1.0;True;99
41;8;139;500.0;500.0;stop;stop;1.0;True;103
41;9;184;500.0;500.0;stop;stop;1.0;True;110
42;0;392;99.0;99;stop;stop;0.9;True;241
42;1;543;99.0;99;stop;stop;0.9;True;306
42;2;387;99.0;99;stop;stop;0.9;True;221
42;3;360;99.0;99;stop;stop;0.9;True;263
42;4;419;99.0;117;stop;stop;0.1;False;257
42;5;465;99.0;99;stop;stop;0.9;True;250
42;6;437;99.0;99;stop;stop;0.9;True;234
42;7;411;99.0;99;stop;stop;0.9;True;183
42;8;361;99.0;99;stop;stop;0.9;True;227
42;9;483;99.0;99;stop;stop;0.9;True;229
43;0;294;60.0;60;stop;stop;1.0;True;224
43;1;239;60.0;60;stop;stop;1.0;True;177
43;2;284;60.0;60;stop;stop;1.0;True;153
43;3;201;60.0;60;stop;stop;1.0;True;152
43;4;302;60.0;60;stop;stop;1.0;True;1108
43;5;158;60.0;60;stop;stop;1.0;True;2262
43;6;247;60.0;60;stop;stop;1.0;True;620
43;7;180;60.0;60;stop;stop;1.0;True;125
43;8;328;60.0;60;stop;stop;1.0;True;212
43;9;181;60.0;60;stop;stop;1.0;True;212
44;0;243;300.0;300.0;stop;stop;1.0;True;168
44;1;246;300.0;300.0;stop;stop;1.0;True;127
44;2;265;300.0;300;stop;stop;1.0;True;113
44;3;199;300.0;300.0;stop;stop;1.0;True;168
44;4;374;300.0;300.0;stop;stop;1.0;True;169
44;5;350;300.0;300.0;stop;stop;1.0;True;111
44;6;381;300.0;300.0;stop;stop;1.0;True;223
44;7;284;300.0;300.0;stop;stop;1.0;True;171
44;8;350;300.0;300.0;stop;stop;1.0;True;148
44;9;256;300.0;300.0;stop;stop;1.0;True;137
45;0;401;99.0;99.0;stop;stop;1.0;True;181
45;1;355;99.0;99.0;stop;stop;1.0;True;227
45;2;282;99.0;99;stop;stop;1.0;True;162
45;3;324;99.0;99.0;stop;stop;1.0;True;164
45;4;257;99.0;99;stop;stop;1.0;True;130
45;5;316;99.0;99;stop;stop;1.0;True;182
45;6;230;99.0;99;stop;stop;1.0;True;169
45;7;343;99.0;99;stop;stop;1.0;True;194
45;8;331;99.0;99.0;stop;stop;1.0;True;147
45;9;250;99.0;99;stop;stop;1.0;True;187
46;0;293;1920.0;1920;stop;stop;1.0;True;119
46;1;320;1920.0;1920;stop;stop;1.0;True;158
46;2;260;1920.0;1920;stop;stop;1.0;True;158
46;3;186;1920.0;1920;stop;stop;1.0;True;168
46;4;335;1920.0;1920;stop;stop;1.0;True;168
46;5;329;1920.0;1920;stop;stop;1.0;True;146
46;6;323;1920.0;1920;stop;stop;1.0;True;173
46;7;343;1920.0;1920;stop;stop;1.0;True;162
46;8;332;1920.0;1920;stop;stop;1.0;True;169
46;9;313;1920.0;1920;stop;stop;1.0;True;143
50;0;322;5.0;5;stop;stop;1.0;True;93
50;1;316;5.0;5;stop;stop;1.0;True;156
50;2;356;5.0;5;stop;stop;1.0;True;110
50;3;237;5.0;5;stop;stop;1.0;True;162
50;4;307;5.0;5;stop;stop;1.0;True;151
50;5;318;5.0;5;stop;stop;1.0;True;210
50;6;290;5.0;5;stop;stop;1.0;True;196
50;7;244;5.0;5;stop;stop;1.0;True;147
50;8;370;5.0;5;stop;stop;1.0;True;124
50;9;248;5.0;5;stop;stop;1.0;True;161
51;0;269;160.0;160;stop;stop;1.0;True;544
51;1;360;160.0;160;stop;stop;1.0;True;115
51;2;278;160.0;160;stop;stop;1.0;True;1978
51;3;269;160.0;160;stop;stop;1.0;True;1333
51;4;339;160.0;160;stop;stop;1.0;True;207
51;5;271;160.0;160;stop;stop;1.0;True;1414
51;6;392;160.0;160;stop;stop;1.0;True;224
51;7;273;160.0;160;stop;stop;1.0;True;1110
51;8;307;160.0;160;stop;stop;1.0;True;933
51;9;244;160.0;160;stop;stop;1.0;True;1328
47;0;269;15.0;15;stop;stop;1.0;True;159
47;1;226;15.0;15;stop;stop;1.0;True;827
47;2;310;15.0;15;stop;stop;1.0;True;883
47;3;283;15.0;15;stop;stop;1.0;True;163
47;4;255;15.0;15;stop;stop;1.0;True;161
47;5;314;15.0;15;stop;stop;1.0;True;161
47;6;274;15.0;15;stop;stop;1.0;True;166
47;7;253;15.0;15;stop;stop;1.0;True;1798
47;8;297;15.0;15;stop;stop;1.0;True;148
47;9;317;15.0;15;stop;stop;1.0;True;150
48;0;301;10.0;10;stop;stop;1.0;True;150
48;1;177;10.0;10;stop;stop;1.0;True;562
48;2;225;10.0;10;stop;stop;1.0;True;179
48;3;182;10.0;10;stop;stop;1.0;True;138
48;4;210;10.0;10;stop;stop;1.0;True;1355
48;5;165;10.0;10;stop;stop;1.0;True;1539
48;6;151;10.0;10;stop;stop;1.0;True;476
48;7;293;10.0;10;stop;stop;1.0;True;1281
48;8;159;10.0;10;stop;stop;1.0;True;1159
48;9;163;10.0;10;stop;stop;1.0;True;1054
49;0;210;48.0;48;stop;stop;1.0;True;1348
49;1;114;48.0;48;stop;stop;1.0;True;978
49;2;155;48.0;48;stop;stop;1.0;True;1135
49;3;123;48.0;48;stop;stop;1.0;True;1782
49;4;113;48.0;48;stop;stop;1.0;True;1211
49;5;119;48.0;48;stop;stop;1.0;True;1330
49;6;107;48.0;48;stop;stop;1.0;True;873
49;7;108;48.0;48;stop;stop;1.0;True;950
49;8;145;48.0;48;stop;stop;1.0;True;904
49;9;158;48.0;48;stop;stop;1.0;True;1108
52;0;279;5.0;5;stop;stop;1.0;True;161
52;1;183;5.0;5;stop;stop;1.0;True;992
52;2;339;5.0;5;stop;stop;1.0;True;175
52;3;176;5.0;5;stop;stop;1.0;True;1215
52;4;279;5.0;5;stop;stop;1.0;True;1072
52;5;214;5.0;5;stop;stop;1.0;True;965
52;6;242;5.0;5;stop;stop;1.0;True;1050
52;7;217;5.0;5;stop;stop;1.0;True;1085
52;8;192;5.0;5;stop;stop;1.0;True;833
52;9;176;5.0;5;stop;stop;1.0;True;1257
53;0;239;36.0;36.0;stop;stop;1.0;True;87
53;1;220;36.0;36.0;stop;stop;1.0;True;132
53;2;197;36.0;36;stop;stop;1.0;True;80
53;3;274;36.0;36;stop;stop;1.0;True;165
53;4;290;36.0;36.0;stop;stop;1.0;True;147
53;5;189;36.0;36;stop;stop;1.0;True;153
53;6;212;36.0;36.0;stop;stop;1.0;True;86
53;7;194;36.0;36.0;stop;stop;1.0;True;134
53;8;290;36.0;36.0;stop;stop;1.0;True;91
53;9;212;36.0;36;stop;stop;1.0;True;163
54;0;326;11.0;11;stop;stop;0.8;True;199
54;1;218;11.0;11.0;stop;stop;0.8;True;141
54;2;269;11.0;11;stop;stop;0.8;True;93
54;3;262;11.0;11;stop;stop;0.8;True;107
54;4;363;11.0;15;stop;stop;0.1;False;120
54;5;302;11.0;11;stop;stop;0.8;True;137
54;6;238;11.0;11;stop;stop;0.8;True;116
54;7;366;11.0;22;stop;stop;0.1;False;113
54;8;333;11.0;11;stop;stop;0.8;True;170
54;9;304;11.0;11;stop;stop;0.8;True;88
55;0;226;75.0;75;stop;stop;1.0;True;145
55;1;210;75.0;75;stop;stop;1.0;True;131
55;2;225;75.0;75;stop;stop;1.0;True;92
55;3;266;75.0;75;stop;stop;1.0;True;90
55;4;282;75.0;75;stop;stop;1.0;True;161
55;5;201;75.0;75;stop;stop;1.0;True;1127
55;6;231;75.0;75;stop;stop;1.0;True;95
55;7;234;75.0;75;stop;stop;1.0;True;172
55;8;239;75.0;75;stop;stop;1.0;True;100
55;9;269;75.0;75;stop;stop;1.0;True;100
56;0;321;45.0;45;stop;stop;1.0;True;133
56;1;341;45.0;45;stop;stop;1.0;True;134
56;2;166;45.0;45;stop;stop;1.0;True;149
56;3;439;45.0;45;stop;stop;1.0;True;169
56;4;282;45.0;45;stop;stop;1.0;True;165
56;5;323;45.0;45;stop;stop;1.0;True;141
56;6;314;45.0;45;stop;stop;1.0;True;166
56;7;212;45.0;45;stop;stop;1.0;True;137
56;8;218;45.0;45;stop;stop;1.0;True;147
56;9;309;45.0;45;stop;stop;1.0;True;151
10;0;186;121.0;121;stop;stop;1.0;True;855
10;1;196;121.0;121;stop;stop;1.0;True;1749
10;2;168;121.0;121;stop;stop;1.0;True;1023
10;3;220;121.0;121;stop;stop;1.0;True;1497
10;4;241;121.0;121;stop;stop;1.0;True;187
10;5;343;121.0;121;stop;stop;1.0;True;222
10;6;176;121.0;121;stop;stop;1.0;True;1111
10;7;217;121.0;121;stop;stop;1.0;True;2304
10;8;379;121.0;121;stop;stop;1.0;True;169
10;9;197;121.0;121;stop;stop;1.0;True;1438
11;0;491;5.0;5;stop;stop;1.0;True;225
11;1;383;5.0;5;stop;stop;1.0;True;206
11;2;392;5.0;5;stop;stop;1.0;True;274
11;3;194;5.0;5;stop;stop;1.0;True;774
11;4;484;5.0;5;stop;stop;1.0;True;302
11;5;428;5.0;5;stop;stop;1.0;True;190
11;6;407;5.0;5;stop;stop;1.0;True;448
11;7;461;5.0;5;stop;stop;1.0;True;221
11;8;442;5.0;5;stop;stop;1.0;True;364
11;9;386;5.0;5;stop;stop;1.0;True;143
12;0;159;85.0;85;stop;stop;1.0;True;140
12;1;207;85.0;85;stop;stop;1.0;True;91
12;2;242;85.0;85;stop;stop;1.0;True;116
12;3;190;85.0;85;stop;stop;1.0;True;115
12;4;254;85.0;85;stop;stop;1.0;True;79
12;5;248;85.0;85;stop;stop;1.0;True;119
12;6;220;85.0;85;stop;stop;1.0;True;103
12;7;265;85.0;85;stop;stop;1.0;True;137
12;8;204;85.0;85;stop;stop;1.0;True;107
12;9;177;85.0;85;stop;stop;1.0;True;87
57;0;299;2.0;2;stop;stop;0.9;True;302
57;1;419;2.0;2;stop;stop;0.9;True;100
57;2;386;2.0;2;stop;stop;0.9;True;117
57;3;279;2.0;2;stop;stop;0.9;True;141
57;4;462;2.0;6;stop;stop;0.1;False;147
57;5;335;2.0;2;stop;stop;0.9;True;127
57;6;273;2.0;2;stop;stop;0.9;True;195
57;7;415;2.0;2;stop;stop;0.9;True;159
57;8;209;2.0;2;stop;stop;0.9;True;779
57;9;340;2.0;2;stop;stop;0.9;True;109
58;0;320;320.0;320;stop;stop;1.0;True;199
58;1;254;320.0;320.0;stop;stop;1.0;True;150
58;2;312;320.0;320.0;stop;stop;1.0;True;182
58;3;244;320.0;320.0;stop;stop;1.0;True;189
58;4;287;320.0;320.0;stop;stop;1.0;True;125
58;5;344;320.0;320.0;stop;stop;1.0;True;207
58;6;275;320.0;320.0;stop;stop;1.0;True;148
58;7;233;320.0;320.0;stop;stop;1.0;True;176
58;8;233;320.0;320;stop;stop;1.0;True;138
58;9;328;320.0;320;stop;stop;1.0;True;168
59;0;255;120.0;120;stop;stop;0.7;True;117
59;1;252;120.0;120;stop;stop;0.7;True;173
59;2;227;120.0;120;stop;stop;0.7;True;147
59;3;184;120.0;85;stop;stop;0.3;False;155
59;4;254;120.0;120;stop;stop;0.7;True;187
59;5;256;120.0;85;stop;stop;0.3;False;130
59;6;216;120.0;120;stop;stop;0.7;True;134
59;7;202;120.0;120;stop;stop;0.7;True;95
59;8;180;120.0;85;stop;stop;0.3;False;137
