id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(0, 2);9;51;1;stop;1.0;True;False;387;[0.04734700459237421, 0.9509900372841795]
(0, 3);0;39;1;stop;1.0;True;False;244;[0.00327247409314232, 0.9965467902629828]
(0, 3);1;67;1;stop;1.0;True;False;405;[0.008313872856334876, 0.9914570446608718]
(0, 3);2;77;1;stop;1.0;True;False;456;[0.008576838724778128, 0.991347843216253]
(0, 3);3;57;1;stop;1.0;True;False;254;[0.017439185768733573, 0.9823717570509669]
(0, 3);4;40;1;stop;1.0;True;False;401;[0.0433361570039759, 0.9559803429737644]
(0, 3);5;74;1;stop;1.0;True;False;436;[0.06949749521141002, 0.9298662549761219]
(0, 3);6;65;1;stop;1.0;True;False;413;[0.03408430819190276, 0.9654431402583172]
(0, 3);7;48;1;stop;1.0;True;False;273;[0.023677848686181526, 0.9758314259476896]
(0, 3);8;171;1;stop;1.0;True;False;620;[0.0034831568168700025, 0.9964401347208705]
(0, 3);9;52;1;stop;1.0;True;False;312;[0.03730678075355797, 0.9621546679639186]
(1, 0);0;125;2;stop;1.0;True;False;559;[0.012052211617652745, 0.9878175640795289]
(1, 0);1;63;2;stop;1.0;True;False;673;[0.0030749247495906558, 0.9967804234493644]
(1, 0);2;272;2;stop;1.0;True;False;446;[0.0026312188633108354, 0.9971959759317296]
(1, 0);3;229;2;stop;1.0;True;False;414;[0.001727292141879732, 0.9981764490489088]
(1, 0);4;161;2;stop;1.0;True;False;467;[0.006288761143197724, 0.9935297334322618]
(1, 0);5;70;2;stop;1.0;True;False;423;[0.00555413276498652, 0.9943034382039643]
(1, 0);6;68;2;stop;1.0;True;False;397;[0.02757124325995636, 0.9719197203232137]
(1, 0);7;121;2;stop;1.0;True;False;630;[0.014062198202198267, 0.9858363861741498]
(1, 0);8;70;2;stop;1.0;True;False;497;[0.002182532742579031, 0.9977333777494058]
(1, 0);9;71;2;stop;1.0;True;False;544;[0.004904848325562847, 0.9949814485988427]
(1, 1);0;74;2;stop;1.0;True;False;455;[0.004753948807774615, 0.9949831008148188]
(1, 1);1;91;2;stop;1.0;True;False;856;[0.010982410798894747, 0.9886052299691664]
(1, 1);2;143;2;stop;1.0;True;False;539;[0.014500329188552147, 0.9852754975573378]
(1, 1);3;75;2;stop;1.0;True;False;320;[0.004754209503757917, 0.995037391489233]
(1, 1);4;72;2;stop;1.0;True;False;408;[0.00359303869998483, 0.9962498448341683]
(1, 1);5;92;2;stop;1.0;True;False;908;[0.02441158980293551, 0.9751175885132425]
(1, 1);6;125;2;stop;1.0;True;False;461;[0.0015486337109407674, 0.9983690203467038]
(1, 1);7;206;2;stop;1.0;True;False;466;[0.008314788674742364, 0.9915661519357043]
(1, 1);8;211;2;stop;1.0;True;False;595;[0.010647446623651278, 0.9888770011722473]
(1, 1);9;111;2;stop;1.0;True;False;790;[0.013219513457155815, 0.9865305066040466]
(1, 2);0;93;2;stop;1.0;True;True;305;[0.9871015371393874, 0.00031969644605208195]
(1, 2);1;123;2;stop;1.0;True;True;753;[0.9942894137718012, 6.671359422967977e-05]
(1, 2);2;74;2;stop;1.0;True;True;383;[0.9926921472797393, 9.998806699291017e-05]
(1, 2);3;118;2;stop;1.0;True;True;539;[0.9873757364245237, 0.0008008055901801671]
(1, 2);4;233;2;stop;1.0;True;True;365;[0.9760269422936677, 0.0007978098362854885]
(1, 2);5;83;2;stop;1.0;True;True;546;[0.9881197463099788, 0.0004206665013438672]
(1, 2);6;392;2;stop;1.0;True;True;679;[0.9965197987385576, 0.000280955361168631]
(1, 2);7;108;2;stop;1.0;True;True;473;[0.9847064615433789, 0.0005774907668756302]
(1, 2);8;215;2;stop;1.0;True;True;924;[0.9941365834362401, 0.0004311541413854359]
(1, 2);9;80;2;stop;1.0;True;True;444;[0.9958654636111944, 9.875260633846103e-05]
(1, 3);0;152;2;stop;1.0;True;False;452;[0.006692280027962975, 0.9932222350844845]
(1, 3);1;92;2;stop;1.0;True;False;439;[0.013219223496795328, 0.9865084635253887]
(1, 3);2;114;2;stop;1.0;True;False;467;[0.006097037869436417, 0.9938169352048166]
(1, 3);3;101;2;stop;1.0;True;False;709;[0.0023228852564987942, 0.997557896469258]
(1, 3);4;232;2;stop;1.0;True;False;460;[0.0033763358621783737, 0.9965419365097173]
(1, 3);5;201;2;stop;1.0;True;False;484;[0.0064874535589675725, 0.9933869005643194]
(1, 3);6;62;2;stop;1.0;True;False;511;[0.020318939471770176, 0.9790214231654415]
(1, 3);7;247;2;stop;1.0;True;False;409;[0.03112464989140355, 0.9682595925652103]
(1, 3);8;100;2;stop;1.0;True;False;404;[0.0037068624327293064, 0.9961878507881896]
(1, 3);9;101;2;stop;1.0;True;False;390;[0.003075248805346839, 0.9968854934603265]
(2, 0);0;46;1;stop;0.9;True;False;455;[0.010650244472287513, 0.9891367921185931]
(2, 0);1;61;1;stop;0.9;True;False;484;[0.006690968602951888, 0.9930278821528258]
(2, 0);2;89;1;stop;0.9;True;False;273;[0.0057293169226729345, 0.9941086621498333]
(2, 0);3;62;1;stop;0.9;True;False;408;[0.011684144872997508, 0.9880493325000067]
(2, 0);4;87;1;stop;0.9;True;False;504;[0.02674763340498692, 0.9728170227389575]
(2, 0);5;218;1;stop;0.1;False;True;170;[0.9547931187058605, 0.023440456356669522]
(2, 0);6;86;1;stop;0.9;True;False;387;[0.008060449141227635, 0.9917482081882956]
(2, 0);7;48;1;stop;0.9;True;False;574;[0.001324801687833506, 0.998508654301553]
(2, 0);8;146;1;stop;0.9;True;False;457;[0.009846348699003827, 0.9887837524914898]
(2, 0);9;91;1;stop;0.9;True;False;614;[0.019715749797542138, 0.98011290866148]
(2, 1);0;56;1;stop;1.0;True;True;378;[0.9924787441757342, 0.0002587877291462811]
(2, 1);1;96;1;stop;1.0;True;True;249;[0.9974254069705001, 0.0005849500893765164]
(2, 1);2;231;1;stop;1.0;True;True;452;[0.9692128524293462, 0.0008769299171323852]
(2, 1);3;67;1;stop;1.0;True;True;426;[0.995677874566327, 0.0006048188363985208]
(2, 1);4;101;1;stop;1.0;True;True;762;[0.9909564646017346, 0.005449618343154602]
(2, 1);5;75;1;stop;1.0;True;True;489;[0.9972235968796057, 0.0009529906766946876]
(2, 1);6;85;1;stop;1.0;True;True;642;[0.9977809665988916, 0.000524404631064843]
(2, 1);7;100;1;stop;1.0;True;True;610;[0.9972777764475471, 0.0007480516152441055]
(2, 1);8;78;1;stop;1.0;True;True;667;[0.9962771767604391, 0.001291220582146569]
(2, 1);9;48;1;stop;1.0;True;True;419;[0.9932666892987515, 0.003934362941304606]
(2, 2);0;54;1;stop;1.0;True;False;342;[0.03960721303346531, 0.9595949206989755]
(2, 2);1;77;1;stop;1.0;True;False;320;[0.008574859511561932, 0.9911188575690123]
(2, 2);2;129;1;stop;1.0;True;False;339;[0.005137357727346854, 0.9944242542153175]
(2, 2);3;50;1;stop;1.0;True;False;390;[0.008843954640301547, 0.9907715400564294]
(2, 2);4;83;1;stop;1.0;True;False;411;[0.0023963130141148384, 0.9974294392089674]
(2, 2);5;426;1;stop;1.0;True;False;152;[0.27519926654308374, 0.7027459459110682]
(2, 2);6;47;1;stop;1.0;True;False;366;[0.0021824036980180083, 0.9976744026633548]
(2, 2);7;74;1;stop;1.0;True;False;500;[0.0059068880511616425, 0.9933858417150911]
(2, 2);8;82;1;stop;1.0;True;False;324;[0.010326401068471762, 0.9895039735114559]
(2, 2);9;174;1;stop;1.0;True;False;389;[0.0074546541662586195, 0.9917426968586789]
(2, 3);0;103;1;stop;1.0;True;False;522;[0.032088238174627366, 0.9675233062222544]
(2, 3);1;64;1;stop;1.0;True;False;430;[0.0037646320192437923, 0.9960278136564266]
(2, 3);2;52;1;stop;1.0;True;False;318;[0.011327799373266863, 0.9883231277411058]
(2, 3);3;81;1;stop;1.0;True;False;376;[0.004680964330374866, 0.995135837003157]
(2, 3);4;78;1;stop;1.0;True;False;477;[0.020325640399200838, 0.9793440858294851]
(2, 3);5;58;1;stop;1.0;True;False;294;[0.023678565642393963, 0.975861168242534]
(2, 3);6;74;1;stop;1.0;True;False;318;[0.0008829337239970868, 0.9989900071158365]
(2, 3);7;53;1;stop;1.0;True;False;482;[0.010009488149972209, 0.9895827652637873]
(2, 3);8;104;1;stop;1.0;True;False;483;[0.0040690997481548875, 0.9956759838089649]
(2, 3);9;44;1;stop;1.0;True;False;510;[0.0053837737444561206, 0.9944002066208245]
(3, 0);0;84;1;stop;1.0;True;False;513;[0.08501780845870607, 0.9140275934109352]
(3, 0);1;109;1;stop;1.0;True;False;473;[0.03620729872143444, 0.9634404963125275]
(3, 0);2;94;1;stop;1.0;True;False;579;[0.0549670042877372, 0.9443370109101404]
(3, 0);3;51;1;stop;1.0;True;False;624;[0.017429151664834434, 0.9818062981397223]
(3, 0);4;132;1;stop;1.0;True;False;577;[0.018540858303725385, 0.9811515126090421]
(3, 0);5;191;1;stop;1.0;True;False;524;[0.025947933579849876, 0.9736889733657426]
(3, 0);6;46;1;stop;1.0;True;False;446;[0.008573117854702317, 0.9909178355240943]
(3, 0);7;154;1;stop;1.0;True;False;401;[0.012430278450414086, 0.9874593045390341]
(3, 0);8;57;1;stop;1.0;True;False;455;[0.018199763079833488, 0.9782681157380015]
(3, 0);9;149;1;stop;1.0;True;False;512;[0.08494357224939546, 0.9132295605829415]
(3, 1);0;145;1;stop;1.0;True;True;472;[0.9977992438367204, 0.0004331655858651759]
(3, 1);1;144;1;stop;1.0;True;True;488;[0.997184477625599, 0.00027090115067563884]
(3, 1);2;62;1;stop;1.0;True;True;487;[0.9948590815088393, 0.0018614414228831574]
(3, 1);3;79;1;stop;1.0;True;True;451;[0.9954542082323855, 0.0019367505605064376]
(3, 1);4;153;1;stop;1.0;True;True;607;[0.9985317125051388, 0.00031590678814307844]
(3, 1);5;139;1;stop;1.0;True;True;485;[0.9988376315953587, 0.00025095774423505624]
(3, 1);6;63;1;stop;1.0;True;True;622;[0.9979216231154359, 0.00017435368187224877]
(3, 1);7;149;1;stop;1.0;True;True;454;[0.9985131707670255, 0.0003037990843083846]
(3, 1);8;146;1;stop;1.0;True;True;479;[0.9982105386040275, 0.00027978796756232484]
(3, 1);9;67;1;stop;1.0;True;True;402;[0.9980945010376764, 0.00026798927453854635]
(3, 2);0;130;1;stop;1.0;True;False;539;[0.008060218533226783, 0.9917200690475917]
(3, 2);1;132;1;stop;1.0;True;False;510;[0.014498559236868224, 0.9851552742149052]
(3, 2);2;128;1;stop;1.0;True;False;589;[0.08478629825282517, 0.9115386920126324]
(3, 2);3;118;1;stop;1.0;True;False;407;[0.04140586060778041, 0.9572336531678354]
(3, 2);4;65;1;stop;1.0;True;False;780;[0.006096235509033452, 0.9936863790746748]
(3, 2);5;45;1;stop;1.0;True;False;526;[0.0015976509172159765, 0.9982807442786681]
(3, 2);6;159;1;stop;1.0;True;False;289;[0.012819465223406499, 0.9870442768223927]
(3, 2);7;174;1;stop;1.0;True;False;596;[0.02438629097332252, 0.9741068687698728]
(3, 2);8;175;1;stop;1.0;True;False;421;[0.010651823981850267, 0.989283772151031]
(3, 2);9;247;1;stop;1.0;True;False;600;[0.03513053620637638, 0.9644623472670684]
(3, 3);0;127;1;stop;1.0;True;False;738;[0.009123060420164404, 0.9905945212968807]
(3, 3);1;202;1;stop;1.0;True;False;610;[0.05182016302482032, 0.9476917289667538]
(3, 3);2;60;1;stop;1.0;True;False;600;[0.017982660996003635, 0.9818200888911426]
(3, 3);3;153;1;stop;1.0;True;False;735;[0.016908547299695136, 0.9827152815841322]
(3, 3);4;184;1;stop;1.0;True;False;809;[0.05495544675620592, 0.9441384692891406]
(3, 3);5;47;1;stop;1.0;True;False;551;[0.022945834457729644, 0.97568172125843]
(3, 3);6;64;1;stop;1.0;True;False;602;[0.016910361487333842, 0.9828205161193853]
(3, 3);7;70;1;stop;1.0;True;False;733;[0.030199586585562536, 0.9693039033815292]
(3, 3);8;53;1;stop;1.0;True;False;837;[0.011685833139590844, 0.9881920315564716]
(3, 3);9;26;1;stop;1.0;True;False;1225;[0.009124317718699223, 0.9907312868694524]
(4, 0);0;63;1;stop;0.9;True;False;872;[0.014061105267956179, 0.9857598114572572]
(4, 0);1;78;1;stop;0.9;True;False;696;[0.008844486014165195, 0.9908314573589484]
(4, 0);2;51;1;stop;0.9;True;False;884;[0.007120610925597437, 0.9927646338770795]
(4, 0);3;79;1;stop;0.9;True;False;1995;[0.012428073720622592, 0.9872842806943042]
(4, 0);4;77;1;stop;0.9;True;False;1091;[0.002251228651918451, 0.9974742710051518]
(4, 0);5;97;1;stop;0.9;True;False;784;[0.0040696566517754015, 0.995812383021605]
(4, 0);6;66;1;stop;0.9;True;False;1708;[0.03307464714455671, 0.9665829425319739]
(4, 0);7;90;1;stop;0.9;True;False;723;[0.00208237180987719, 0.9976301460533744]
(4, 0);8;9;1;stop;0.1;False;True;1865;[0.997260940926544, 0.002049329182699598]
(4, 0);9;106;1;stop;0.9;True;False;661;[0.009706623192561317, 0.9901026415121391]
(4, 1);0;91;1;stop;1.0;True;True;620;[0.9972630750138336, 0.0009680364078445285]
(4, 1);1;84;1;stop;1.0;True;True;514;[0.9978202514347319, 0.0009838304262239602]
(4, 1);2;103;1;stop;1.0;True;True;622;[0.9975386790603262, 0.0007424245605266252]
(4, 1);3;94;1;stop;1.0;True;True;855;[0.9976347732914556, 0.0007483195440181276]
(4, 1);4;108;1;stop;1.0;True;True;738;[0.9978894526728812, 0.0006061622518238193]
(4, 1);5;79;1;stop;1.0;True;True;534;[0.997746312923585, 0.0007542728439328875]
(4, 1);6;101;1;stop;1.0;True;True;683;[0.9985462135169457, 0.0005787847968816412]
(4, 1);7;84;1;stop;1.0;True;True;713;[0.9972371117176083, 0.0009093626311405057]
(4, 1);8;56;1;stop;1.0;True;True;660;[0.9984217794946746, 0.0008034631106502423]
(4, 1);9;87;1;stop;1.0;True;True;743;[0.9967017835746265, 0.0008275396571342826]
(4, 2);0;77;1;stop;0.6;False;True;644;[0.9974332343537922, 0.00035065940831069327]
(4, 2);1;89;1;stop;0.6;False;True;554;[0.9966708758525394, 0.0011135418116182425]
(4, 2);2;77;1;stop;0.6;False;True;697;[0.9986279979586025, 0.0002629462837311124]
(4, 2);3;66;1;stop;0.6;False;True;583;[0.9973674168101202, 0.0006865126158891445]
(4, 2);4;74;1;stop;0.4;True;False;621;[0.0035927714360047516, 0.9961760206027358]
(4, 2);5;80;1;stop;0.4;True;False;698;[0.032087067679857, 0.9674880459471434]
(4, 2);6;186;1;stop;0.4;True;False;925;[0.02227310968925831, 0.9771402113617456]
(4, 2);7;77;1;stop;0.6;False;True;449;[0.9984970067180295, 0.0006406249047009706]
(4, 2);8;75;1;stop;0.4;True;False;574;[0.043342429069812685, 0.9561187239054824]
(4, 2);9;189;1;stop;0.6;False;True;1014;[0.9990210588632531, 0.0001277004624539789]
(4, 3);0;88;1;stop;1.0;True;False;707;[0.02517022874482142, 0.9744876528942917]
(4, 3);1;104;1;stop;1.0;True;False;532;[0.0028893504597848575, 0.9970307561234178]
(4, 3);2;210;1;stop;1.0;True;False;1822;[0.010651371943934772, 0.9892418897375681]
(4, 3);3;88;1;stop;1.0;True;False;776;[0.030206427495655344, 0.9695234787206545]
(4, 3);4;72;1;stop;1.0;True;False;541;[0.029302687989339386, 0.9703716840731915]
(4, 3);5;112;1;stop;1.0;True;False;1091;[0.01406200374756252, 0.9858227152882049]
(4, 3);6;268;1;stop;1.0;True;False;1384;[0.010651630974550767, 0.9892656882094638]
(4, 3);7;66;1;stop;1.0;True;False;1148;[0.00912384784291525, 0.9906802735526145]
(4, 3);8;94;1;stop;1.0;True;False;702;[0.013216658255020003, 0.9863170773213457]
(4, 3);9;65;1;stop;1.0;True;False;1778;[0.030205556093628478, 0.9694954663426308]
(5, 0);0;94;0;stop;1.0;True;True;394;[0.9978095695066503, 0.0007031041867399455]
(5, 0);1;79;0;stop;1.0;True;True;308;[0.9977414475203381, 0.0005348569864745141]
(5, 0);2;107;0;stop;1.0;True;True;319;[0.9946921580472667, 0.0005437392588896197]
(5, 0);3;68;0;stop;1.0;True;True;395;[0.9980631506666614, 0.00028415198062784586]
(5, 0);4;27;0;stop;1.0;True;True;347;[0.9951459900664577, 0.0009966452723353565]
(5, 0);5;84;0;stop;1.0;True;True;282;[0.9969638068399834, 0.001924592945361052]
(5, 0);6;140;0;stop;1.0;True;True;317;[0.9957565894527842, 0.00041248326043489305]
(5, 0);7;112;0;stop;1.0;True;True;350;[0.9963677024482426, 0.0017513143000032756]
(5, 0);8;131;0;stop;1.0;True;True;390;[0.9724772263916249, 0.0005549354251698456]
(5, 0);9;95;0;stop;1.0;True;True;384;[0.9971542509747887, 0.0002894925981857806]
(5, 1);0;89;0;stop;1.0;True;False;396;[0.04079320600860053, 0.9579212092250238]
(5, 1);1;85;0;stop;1.0;True;False;328;[0.040796600474338605, 0.9580008515219882]
(5, 1);2;26;0;stop;1.0;True;False;404;[0.005908282444455066, 0.9936204666146828]
(5, 1);3;73;0;stop;1.0;True;False;262;[0.04201357026281756, 0.9562244409996009]
(5, 1);4;128;0;stop;1.0;True;False;278;[0.03208723598366624, 0.9674930665743174]
(5, 1);5;46;0;stop;1.0;True;False;312;[0.03304546749419017, 0.9657301161361631]
(5, 1);6;75;0;stop;1.0;True;False;529;[0.016905806229859745, 0.9825558605039941]
(5, 1);7;82;0;stop;1.0;True;False;445;[0.017972879809173423, 0.9812861418830886]
(5, 1);8;27;0;stop;1.0;True;False;235;[0.012815095318266159, 0.986707700608969]
(5, 1);9;110;0;stop;1.0;True;False;510;[0.03020109865334512, 0.969352403108866]
(5, 2);0;93;0;stop;1.0;True;False;275;[0.01911559407136416, 0.9804429363981847]
(5, 2);1;150;0;stop;1.0;True;False;329;[0.01911574446987746, 0.9804507288982837]
(5, 2);2;115;0;stop;1.0;True;False;484;[0.013216223410803947, 0.9862846069940407]
(5, 2);3;106;0;stop;1.0;True;False;393;[0.005553995049015933, 0.9942784536467728]
(5, 2);4;71;0;stop;1.0;True;False;344;[0.006095848902047852, 0.9936232913447229]
(5, 2);5;109;0;stop;1.0;True;False;289;[0.005727492269887652, 0.9937917398169965]
(5, 2);6;157;0;stop;1.0;True;False;433;[0.008843385346588597, 0.9907077686926636]
(5, 2);7;55;0;stop;1.0;True;False;456;[0.03207543390654879, 0.9671373513250435]
(5, 2);8;68;0;stop;1.0;True;False;263;[0.02750957405094993, 0.9697458457479181]
(5, 2);9;110;0;stop;1.0;True;False;398;[0.01853711453087485, 0.980953252177086]
(5, 3);0;109;0;stop;1.0;True;False;146;[0.0035932425877986405, 0.9963065217802487]
(5, 3);1;25;0;stop;1.0;True;False;382;[0.015898894217696708, 0.9836296393265926]
(5, 3);2;142;0;stop;1.0;True;False;565;[0.010012333200174669, 0.9898640691513443]
(5, 3);3;46;0;stop;1.0;True;False;231;[0.003706885411207254, 0.9961937658176281]
(5, 3);4;143;0;stop;1.0;True;False;399;[0.012429294571057842, 0.9873810827917278]
(5, 3);5;108;0;stop;1.0;True;False;372;[0.011330921879599559, 0.9885956758038446]
(5, 3);6;81;0;stop;1.0;True;False;364;[0.007343410681487042, 0.9923278787769938]
(5, 3);7;108;0;stop;1.0;True;False;254;[0.008060322306010696, 0.9917326136154447]
(5, 3);8;120;0;stop;1.0;True;False;634;[0.007936959331447987, 0.9919325593495859]
(5, 3);9;131;0;stop;1.0;True;False;461;[0.0024724343856574907, 0.9974510242586188]
(6, 0);0;116;0;stop;1.0;True;True;320;[0.9969139265563554, 0.0005778386627423828]
(6, 0);1;57;0;stop;1.0;True;True;299;[0.9958171114967146, 0.0014971501537660043]
(6, 0);2;69;0;stop;1.0;True;True;309;[0.9978823303387874, 0.00030242340535135054]
(6, 0);3;64;0;stop;1.0;True;True;487;[0.9964129122337656, 0.0013639867348052917]
(6, 0);4;58;0;stop;1.0;True;True;336;[0.9981773992415582, 0.0007908127222559125]
(6, 0);5;54;0;stop;1.0;True;True;185;[0.9960362105369167, 0.0015210618892498593]
(6, 0);6;49;0;stop;1.0;True;True;399;[0.9981010326438449, 0.00019837761979823613]
(6, 0);7;57;0;stop;1.0;True;True;274;[0.9991702770889198, 3.166797320887742e-05]
(6, 0);8;86;0;stop;1.0;True;True;485;[0.9965092629823543, 0.001938803697512174]
(6, 0);9;77;0;stop;1.0;True;True;221;[0.9986556983320233, 0.00021629969513505763]
(6, 1);0;161;0;stop;1.0;True;False;405;[0.03960990440710702, 0.9596602411130997]
(6, 1);1;46;0;stop;1.0;True;False;259;[0.012815816402761294, 0.9867631806048796]
(6, 1);2;193;0;stop;1.0;True;False;244;[0.08490289547118304, 0.9127922235559006]
(6, 1);3;180;0;stop;1.0;True;False;602;[0.002359224621598633, 0.9974558870844493]
(6, 1);4;124;0;stop;1.0;True;False;350;[0.031129473716794403, 0.9684094878348896]
(6, 1);5;232;0;stop;1.0;True;False;500;[0.0075761001026968386, 0.9922735317054683]
(6, 1);6;84;0;stop;1.0;True;False;442;[0.010647751253900436, 0.9889055615829897]
(6, 1);7;50;0;stop;1.0;True;False;446;[0.0163950166207035, 0.9831163069529751]
(6, 1);8;89;0;stop;1.0;True;False;431;[0.022271399830833833, 0.9770650946868111]
(6, 1);9;30;0;stop;1.0;True;False;197;[0.009411207833897707, 0.990441772319136]
(6, 2);0;184;0;stop;1.0;True;False;206;[0.007228744681854352, 0.9922157870160574]
(6, 2);1;56;0;stop;1.0;True;False;239;[0.01691215974092414, 0.9829250826816176]
(6, 2);2;169;0;stop;1.0;True;False;470;[0.023643832352659253, 0.9744296958710538]
(6, 2);3;73;0;stop;1.0;True;False;320;[0.010813881888886746, 0.9887639391084305]
(6, 2);4;154;0;stop;1.0;True;False;530;[0.015902154460846432, 0.983831638441382]
(6, 2);5;66;0;stop;1.0;True;False;296;[0.031131054609897377, 0.9684586824061978]
(6, 2);6;82;0;stop;1.0;True;False;637;[0.014722370681410201, 0.9848536307618072]
(6, 2);7;58;0;stop;1.0;True;False;488;[0.0244113046159502, 0.9751062530630225]
(6, 2);8;84;0;stop;1.0;True;False;269;[0.043326848741165665, 0.9557749169648282]
(6, 2);9;99;0;stop;1.0;True;False;454;[0.00711704328380016, 0.992267076239123]
(6, 3);0;52;0;stop;1.0;True;False;251;[0.019711486813329893, 0.9799011014098093]
(6, 3);1;32;0;stop;1.0;True;False;300;[0.045998669403872226, 0.9532359599989844]
(6, 3);2;65;0;stop;1.0;True;False;448;[0.07576627797965087, 0.9230221413874633]
(6, 3);3;49;0;stop;1.0;True;False;416;[0.01743066430829164, 0.9818914560614177]
(6, 3);4;62;0;stop;1.0;True;False;318;[0.02367401587912109, 0.9756735504923244]
(6, 3);5;210;0;stop;1.0;True;False;617;[0.004981644221865689, 0.994892826475675]
(6, 3);6;60;0;stop;1.0;True;False;481;[0.03158757788320314, 0.9674260092920054]
(6, 3);7;53;0;stop;1.0;True;False;467;[0.04882740532990184, 0.9505510192548879]
(6, 3);8;85;0;stop;1.0;True;False;322;[0.01911955496027322, 0.9806461515209537]
(6, 3);9;35;0;stop;1.0;True;False;355;[0.020953867907433147, 0.9785512393548657]
(7, 0);0;125;2;stop;0.7;True;False;628;[0.03618895932054117, 0.9629525459960184]
(7, 0);1;82;2;stop;0.7;True;False;901;[0.005219105416710249, 0.9945854272816577]
(7, 0);2;92;2;stop;0.7;True;False;1038;[0.0064873762229555555, 0.9933750192212516]
(7, 0);3;128;2;stop;0.7;True;False;460;[0.006387465768231168, 0.993478549189599]
(7, 0);4;82;2;stop;0.3;False;True;647;[0.9927151726328527, 0.0016649896960178809]
(7, 0);5;80;2;stop;0.3;False;True;1833;[0.9624417921576267, 0.004066068192287136]
(7, 0);6;93;2;stop;0.7;True;False;843;[0.013220887703621466, 0.986633078813945]
(7, 0);7;141;2;stop;0.3;False;True;511;[0.9959217418828552, 0.0006097119079259715]
(7, 0);8;81;2;stop;0.7;True;False;633;[0.015903701414666065, 0.9839270720293051]
(7, 0);9;108;2;stop;0.7;True;False;520;[0.009124461296682006, 0.990746498460376]
(7, 1);0;112;2;stop;1.0;True;False;493;[0.014059925262555886, 0.9856769939566035]
(7, 1);1;94;2;stop;1.0;True;False;1253;[0.01098509237885918, 0.9888466936497065]
(7, 1);2;97;2;stop;1.0;True;False;513;[0.016651390145953578, 0.9830096272146508]
(7, 1);3;81;2;stop;1.0;True;False;514;[0.011684752175133374, 0.9881010072694085]
(7, 1);4;122;2;stop;1.0;True;False;576;[0.01242871968965133, 0.9873354106307922]
(7, 1);5;279;2;stop;1.0;True;False;1205;[0.005060028557074597, 0.9948802016287202]
(7, 1);6;222;2;stop;1.0;True;False;1120;[0.01406247983092078, 0.9858559664448306]
(7, 1);7;64;2;stop;1.0;True;False;666;[0.020330249477501686, 0.9795662895293237]
(7, 1);8;86;2;stop;1.0;True;False;1459;[0.005554326102783986, 0.9943379709124434]
