correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;False;(1, 2);[0, 1.0];312;0;1.0;True;2
1;False;(1, 2);[0, 1.0];248;0;1.0;True;3
1;False;(1, 2);[0, 1.0];281;0;1.0;True;4
1;False;(1, 2);[0, 1.0];283;0;1.0;True;5
1;False;(1, 2);[0, 1.0];272;0;1.0;True;6
1;False;(1, 2);[0, 1.0];222;0;1.0;True;7
1;False;(1, 2);[0, 1.0];245;0;1.0;True;8
1;False;(1, 2);[0, 1.0];258;0;1.0;True;9
1;False;(1, 3);[0, 1.0];210;0;1.0;True;0
1;False;(1, 3);[0, 1.0];219;0;1.0;True;1
1;False;(1, 3);[0, 1.0];238;0;1.0;True;2
1;False;(1, 3);[0, 1.0];248;0;1.0;True;3
1;False;(1, 3);[0, 1.0];232;0;1.0;True;4
1;False;(1, 3);[0, 1.0];207;0;1.0;True;5
1;False;(1, 3);[0, 1.0];214;0;1.0;True;6
1;False;(1, 3);[0, 1.0];201;0;1.0;True;7
1;False;(1, 3);[0, 1.0];241;0;1.0;True;8
1;False;(1, 3);[0, 1.0];227;0;1.0;True;9
3;False;(2, 0);[0, 1.0];256;0;1.0;True;0
3;False;(2, 0);[0, 1.0];293;0;1.0;True;1
3;False;(2, 0);[0, 1.0];267;0;1.0;True;2
3;False;(2, 0);[0, 1.0];297;0;1.0;True;3
3;False;(2, 0);[0, 1.0];311;0;1.0;True;4
3;False;(2, 0);[0, 1.0];272;0;1.0;True;5
3;False;(2, 0);[0, 1.0];288;0;1.0;True;6
3;False;(2, 0);[0, 1.0];264;0;1.0;True;7
3;False;(2, 0);[0, 1.0];331;0;1.0;True;8
3;False;(2, 0);[0, 1.0];289;0;1.0;True;9
3;False;(2, 1);[0, 1.0];357;0;1.0;True;0
3;False;(2, 1);[0, 1.0];383;0;1.0;True;1
3;False;(2, 1);[0, 1.0];448;0;1.0;True;2
3;False;(2, 1);[0, 1.0];345;0;1.0;True;3
3;False;(2, 1);[0, 1.0];399;0;1.0;True;4
3;False;(2, 1);[0, 1.0];302;0;1.0;True;5
3;False;(2, 1);[0, 1.0];323;0;1.0;True;6
3;False;(2, 1);[0, 1.0];470;0;1.0;True;7
3;False;(2, 1);[0, 1.0];309;0;1.0;True;8
3;False;(2, 1);[0, 1.0];306;0;1.0;True;9
3;False;(2, 2);[0, 1.0];391;0;1.0;True;0
3;False;(2, 2);[0, 1.0];328;0;1.0;True;1
3;False;(2, 2);[0, 1.0];391;0;1.0;True;2
3;False;(2, 2);[0, 1.0];304;0;1.0;True;3
3;False;(2, 2);[0, 1.0];313;0;1.0;True;4
3;False;(2, 2);[0, 1.0];317;0;1.0;True;5
3;False;(2, 2);[0, 1.0];269;0;1.0;True;6
3;False;(2, 2);[0, 1.0];268;0;1.0;True;7
3;False;(2, 2);[0, 1.0];366;0;1.0;True;8
3;False;(2, 2);[0, 1.0];261;0;1.0;True;9
3;True;(2, 3);[1.0, 0];411;0;1.0;True;0
3;True;(2, 3);[1.0, 0];393;0;1.0;True;1
3;True;(2, 3);[1.0, 0];370;0;1.0;True;2
3;True;(2, 3);[1.0, 0];420;0;1.0;True;3
3;True;(2, 3);[1.0, 0];395;0;1.0;True;4
3;True;(2, 3);[1.0, 0];349;0;1.0;True;5
3;True;(2, 3);[1.0, 0];357;0;1.0;True;6
3;True;(2, 3);[1.0, 0];365;0;1.0;True;7
3;True;(2, 3);[1.0, 0];380;0;1.0;True;8
3;True;(2, 3);[1.0, 0];334;0;1.0;True;9
0;True;(3, 0);[1.0, 0];228;0;1.0;True;0
0;True;(3, 0);[1.0, 1.626111044617819e-14];195;0;1.0;True;1
0;True;(3, 0);[1.0, 0];253;0;1.0;True;2
0;True;(3, 0);[1.0, 0];237;0;1.0;True;3
0;True;(3, 0);[1.0, 5.9821282237671354e-15];225;0;1.0;True;4
0;True;(3, 0);[1.0, 0];235;0;1.0;True;5
0;True;(3, 0);[1.0, 9.862862046580453e-15];243;0;1.0;True;6
0;True;(3, 0);[1.0, 4.1937956583795446e-13];159;0;1.0;True;7
0;True;(3, 0);[1.0, 0];291;0;1.0;True;8
0;True;(3, 0);[1.0, 0];259;0;1.0;True;9
0;False;(3, 1);[0, 1.0];291;0;1.0;True;0
0;False;(3, 1);[0, 1.0];232;0;1.0;True;1
0;False;(3, 1);[0, 1.0];275;0;1.0;True;2
0;False;(3, 1);[0, 1.0];183;0;1.0;True;3
0;False;(3, 1);[0, 1.0];256;0;1.0;True;4
0;False;(3, 1);[0, 1.0];258;0;1.0;True;5
0;False;(3, 1);[0, 1.0];245;0;1.0;True;6
0;False;(3, 1);[0, 1.0];199;0;1.0;True;7
0;False;(3, 1);[0, 1.0];154;0;1.0;True;8
0;False;(3, 1);[0, 1.0];191;0;1.0;True;9
0;False;(3, 2);[0, 1.0];276;0;1.0;True;0
0;False;(3, 2);[0, 1.0];262;0;1.0;True;1
0;False;(3, 2);[0, 1.0];186;0;1.0;True;2
0;False;(3, 2);[0, 1.0];182;0;1.0;True;3
0;False;(3, 2);[0, 1.0];190;0;1.0;True;4
0;False;(3, 2);[0, 1.0];301;0;1.0;True;5
0;False;(3, 2);[0, 1.0];163;0;1.0;True;6
0;False;(3, 2);[0, 1.0];202;0;1.0;True;7
0;False;(3, 2);[0, 1.0];197;0;1.0;True;8
0;False;(3, 2);[0, 1.0];187;0;1.0;True;9
0;False;(3, 3);[0, 1.0];181;0;1.0;True;0
0;False;(3, 3);[0, 1.0];161;0;1.0;True;1
0;False;(3, 3);[0, 1.0];317;0;1.0;True;2
0;False;(3, 3);[0, 1.0];193;0;1.0;True;3
0;False;(3, 3);[0, 1.0];243;0;1.0;True;4
0;False;(3, 3);[0, 1.0];181;0;1.0;True;5
0;False;(3, 3);[0, 1.0];255;0;1.0;True;6
0;False;(3, 3);[0, 1.0];188;0;1.0;True;7
0;False;(3, 3);[0, 1.0];278;0;1.0;True;8
0;False;(3, 3);[0, 1.0];253;0;1.0;True;9
2;False;(4, 0);[0, 1.0];219;0;1.0;True;0
2;False;(4, 0);[0, 1.0];222;0;1.0;True;1
2;False;(4, 0);[0, 1.0];242;0;1.0;True;2
2;False;(4, 0);[0, 1.0];235;0;1.0;True;3
2;False;(4, 0);[0, 1.0];248;0;1.0;True;4
2;False;(4, 0);[0, 1.0];252;0;1.0;True;5
2;False;(4, 0);[0, 1.0];225;0;1.0;True;6
2;False;(4, 0);[0, 1.0];320;0;1.0;True;7
2;False;(4, 0);[0, 1.0];240;0;1.0;True;8
2;False;(4, 0);[0, 1.0];247;0;1.0;True;9
2;False;(4, 1);[0, 1.0];254;0;1.0;True;0
2;False;(4, 1);[0, 1.0];239;0;1.0;True;1
2;False;(4, 1);[0, 1.0];240;0;1.0;True;2
2;False;(4, 1);[0, 1.0];320;0;1.0;True;3
2;False;(4, 1);[0, 1.0];207;0;1.0;True;4
2;False;(4, 1);[0, 1.0];248;0;1.0;True;5
2;False;(4, 1);[0, 1.0];264;0;1.0;True;6
2;False;(4, 1);[0, 1.0];277;0;1.0;True;7
2;False;(4, 1);[0, 1.0];226;0;1.0;True;8
2;False;(4, 1);[0, 1.0];224;0;1.0;True;9
2;True;(4, 2);[1.0, 0];406;0;1.0;True;0
2;True;(4, 2);[1.0, 0];441;0;1.0;True;1
2;True;(4, 2);[1.0, 0];513;0;1.0;True;2
2;True;(4, 2);[1.0, 0];286;0;1.0;True;3
2;True;(4, 2);[1.0, 0];401;0;1.0;True;4
2;True;(4, 2);[1.0, 0];223;0;1.0;True;5
2;True;(4, 2);[1.0, 0];241;0;1.0;True;6
2;True;(4, 2);[1.0, 0];412;0;1.0;True;7
2;True;(4, 2);[1.0, 0];326;0;1.0;True;8
2;True;(4, 2);[1.0, 0];298;0;1.0;True;9
2;False;(4, 3);[0, 1.0];404;0;1.0;True;0
2;False;(4, 3);[0, 1.0];386;0;1.0;True;1
2;False;(4, 3);[0, 1.0];340;0;1.0;True;2
2;False;(4, 3);[0, 1.0];345;0;1.0;True;3
2;False;(4, 3);[0, 1.0];398;0;1.0;True;4
2;False;(4, 3);[0, 1.0];351;0;1.0;True;5
2;False;(4, 3);[0, 1.0];316;0;1.0;True;6
2;False;(4, 3);[0, 1.0];414;0;1.0;True;7
2;False;(4, 3);[0, 1.0];446;0;1.0;True;8
2;False;(4, 3);[0, 1.0];393;0;1.0;True;9
2;False;(5, 0);[0, 1.0];233;0;1.0;True;0
2;False;(5, 0);[0, 1.0];221;0;1.0;True;1
2;False;(5, 0);[0, 1.0];231;0;1.0;True;2
2;False;(5, 0);[0, 1.0];239;0;1.0;True;3
2;False;(5, 0);[0, 1.0];267;0;1.0;True;4
2;False;(5, 0);[0, 1.0];233;0;1.0;True;5
2;False;(5, 0);[0, 1.0];222;0;1.0;True;6
2;False;(5, 0);[0, 1.0];230;0;1.0;True;7
2;False;(5, 0);[0, 1.0];203;0;1.0;True;8
2;False;(5, 0);[0, 1.0];193;0;1.0;True;9
2;False;(5, 1);[0, 1.0];317;0;1.0;True;0
2;False;(5, 1);[0, 1.0];324;0;1.0;True;1
2;False;(5, 1);[0, 1.0];381;0;1.0;True;2
2;False;(5, 1);[0, 1.0];261;0;1.0;True;3
2;False;(5, 1);[0, 1.0];281;0;1.0;True;4
2;False;(5, 1);[0, 1.0];283;0;1.0;True;5
2;False;(5, 1);[0, 1.0];363;0;1.0;True;6
2;False;(5, 1);[0, 1.0];331;0;1.0;True;7
2;False;(5, 1);[0, 1.0];338;0;1.0;True;8
2;False;(5, 1);[0, 1.0];306;0;1.0;True;9
2;True;(5, 2);[1.0, 0];435;0;1.0;True;0
2;True;(5, 2);[1.0, 0];374;0;1.0;True;1
2;True;(5, 2);[1.0, 0];396;0;1.0;True;2
2;True;(5, 2);[1.0, 0];352;0;1.0;True;3
2;True;(5, 2);[1.0, 0];245;0;1.0;True;4
2;True;(5, 2);[1.0, 0];335;0;1.0;True;5
2;True;(5, 2);[1.0, 0];331;0;1.0;True;6
2;True;(5, 2);[1.0, 0];249;0;1.0;True;7
2;True;(5, 2);[1.0, 0];362;0;1.0;True;8
2;True;(5, 2);[1.0, 0];424;0;1.0;True;9
2;False;(5, 3);[0, 1.0];447;0;1.0;True;0
2;False;(5, 3);[0, 1.0];267;0;1.0;True;1
2;False;(5, 3);[0, 1.0];412;0;1.0;True;2
2;False;(5, 3);[0, 1.0];422;0;1.0;True;3
2;False;(5, 3);[0, 1.0];388;0;1.0;True;4
2;False;(5, 3);[0, 1.0];407;0;1.0;True;5
2;False;(5, 3);[0, 1.0];389;0;1.0;True;6
2;False;(5, 3);[0, 1.0];401;0;1.0;True;7
2;False;(5, 3);[0, 1.0];296;0;1.0;True;8
2;False;(5, 3);[0, 1.0];291;0;1.0;True;9
0;True;(6, 0);[1.0, 0];343;0;1.0;True;0
0;True;(6, 0);[1.0, 0];301;0;1.0;True;1
0;True;(6, 0);[1.0, 0];313;0;1.0;True;2
0;True;(6, 0);[1.0, 0];305;0;1.0;True;3
0;True;(6, 0);[1.0, 0];192;0;1.0;True;4
0;True;(6, 0);[1.0, 0];281;0;1.0;True;5
0;True;(6, 0);[1.0, 0];170;0;1.0;True;6
0;True;(6, 0);[1.0, 0];183;0;1.0;True;7
0;True;(6, 0);[1.0, 0];166;0;1.0;True;8
0;True;(6, 0);[1.0, 0];219;0;1.0;True;9
0;False;(6, 1);[0, 1.0];244;0;1.0;True;0
0;False;(6, 1);[0, 1.0];231;0;1.0;True;1
0;False;(6, 1);[0, 1.0];228;0;1.0;True;2
0;False;(6, 1);[0, 1.0];215;0;1.0;True;3
0;False;(6, 1);[0, 1.0];173;0;1.0;True;4
0;False;(6, 1);[0, 1.0];237;0;1.0;True;5
0;False;(6, 1);[0, 1.0];225;0;1.0;True;6
0;False;(6, 1);[0, 1.0];182;0;1.0;True;7
0;False;(6, 1);[0, 1.0];210;0;1.0;True;8
0;False;(6, 1);[0, 1.0];209;0;1.0;True;9
0;False;(6, 2);[0, 1.0];223;0;1.0;True;0
0;False;(6, 2);[0, 1.0];232;0;1.0;True;1
0;False;(6, 2);[0, 1.0];258;0;1.0;True;2
0;False;(6, 2);[0, 1.0];247;0;1.0;True;3
0;False;(6, 2);[0, 1.0];261;0;1.0;True;4
0;False;(6, 2);[0, 1.0];245;0;1.0;True;5
0;False;(6, 2);[0, 1.0];221;0;1.0;True;6
0;False;(6, 2);[0, 1.0];246;0;1.0;True;7
0;False;(6, 2);[0, 1.0];244;0;1.0;True;8
0;False;(6, 2);[0, 1.0];257;0;1.0;True;9
0;False;(6, 3);[0, 1.0];277;0;1.0;True;0
0;False;(6, 3);[0, 1.0];224;0;1.0;True;1
0;False;(6, 3);[0, 1.0];215;0;1.0;True;2
0;False;(6, 3);[0, 1.0];253;0;1.0;True;3
0;False;(6, 3);[0, 1.0];276;0;1.0;True;4
0;False;(6, 3);[0, 1.0];228;0;1.0;True;5
0;False;(6, 3);[0, 1.0];253;0;1.0;True;6
0;False;(6, 3);[0, 1.0];218;0;1.0;True;7
0;False;(6, 3);[0, 1.0];244;0;1.0;True;8
0;False;(6, 3);[0, 1.0];342;0;1.0;True;9
2;False;(7, 0);[0, 1.0];169;0;1.0;True;0
2;False;(7, 0);[0, 1.0];197;0;1.0;True;1
2;False;(7, 0);[0, 1.0];182;0;1.0;True;2
2;False;(7, 0);[0, 1.0];164;0;1.0;True;3
2;False;(7, 0);[0, 1.0];178;0;1.0;True;4
2;False;(7, 0);[0, 1.0];189;0;1.0;True;5
2;False;(7, 0);[0, 1.0];212;0;1.0;True;6
2;False;(7, 0);[0, 1.0];162;0;1.0;True;7
2;False;(7, 0);[0, 1.0];148;0;1.0;True;8
2;False;(7, 0);[0, 1.0];173;0;1.0;True;9
2;False;(7, 1);[0, 1.0];192;0;1.0;True;0
2;False;(7, 1);[0, 1.0];205;0;1.0;True;1
2;False;(7, 1);[0, 1.0];203;0;1.0;True;2
2;False;(7, 1);[0, 1.0];181;0;1.0;True;3
2;False;(7, 1);[0, 1.0];210;0;1.0;True;4
2;False;(7, 1);[0, 1.0];199;0;1.0;True;5
2;False;(7, 1);[0, 1.0];172;0;1.0;True;6
2;False;(7, 1);[0, 1.0];214;0;1.0;True;7
2;False;(7, 1);[0, 1.0];187;0;1.0;True;8
2;False;(7, 1);[0, 1.0];205;0;1.0;True;9
2;True;(7, 2);[1.0, 0];312;0;1.0;True;0
2;True;(7, 2);[1.0, 0];201;0;1.0;True;1
2;True;(7, 2);[1.0, 0];209;0;1.0;True;2
2;True;(7, 2);[1.0, 0];310;0;1.0;True;3
2;True;(7, 2);[1.0, 1.334793228597603e-15];201;0;1.0;True;4
2;True;(7, 2);[1.0, 0];201;0;1.0;True;5
2;True;(7, 2);[1.0, 0];198;0;1.0;True;6
2;True;(7, 2);[1.0, 0];278;0;1.0;True;7
2;True;(7, 2);[1.0, 0];346;0;1.0;True;8
2;True;(7, 2);[1.0, 0];202;0;1.0;True;9
2;False;(7, 3);[0, 1.0];169;0;1.0;True;0
2;False;(7, 3);[0, 1.0];155;0;1.0;True;1
2;False;(7, 3);[0, 1.0];161;0;1.0;True;2
2;False;(7, 3);[0, 1.0];174;0;1.0;True;3
2;False;(7, 3);[0, 1.0];200;0;1.0;True;4
2;False;(7, 3);[0, 1.0];170;0;1.0;True;5
2;False;(7, 3);[0, 1.0];176;0;1.0;True;6
2;False;(7, 3);[0, 1.0];177;0;1.0;True;7
2;False;(7, 3);[0, 1.0];164;0;1.0;True;8
2;False;(7, 3);[0, 1.0];133;0;1.0;True;9
1;False;(8, 0);[0, 1.0];224;0;1.0;True;0
1;False;(8, 0);[0, 1.0];232;0;1.0;True;1
1;False;(8, 0);[0, 1.0];208;0;1.0;True;2
1;False;(8, 0);[0, 1.0];238;0;1.0;True;3
1;False;(8, 0);[0, 1.0];208;0;1.0;True;4
1;False;(8, 0);[0, 1.0];190;0;1.0;True;5
1;False;(8, 0);[0, 1.0];223;0;1.0;True;6
1;False;(8, 0);[0, 1.0];217;0;1.0;True;7
1;False;(8, 0);[0, 1.0];234;0;1.0;True;8
1;False;(8, 0);[0, 1.0];267;0;1.0;True;9
1;True;(8, 1);[1.0, 0];356;0;1.0;True;0
1;True;(8, 1);[1.0, 0];243;0;1.0;True;1
1;True;(8, 1);[1.0, 0];236;0;1.0;True;2
1;True;(8, 1);[1.0, 0];422;0;1.0;True;3
1;True;(8, 1);[1.0, 1.334793228597603e-15];284;0;1.0;True;4
1;True;(8, 1);[1.0, 0];459;0;1.0;True;5
1;True;(8, 1);[1.0, 0];340;0;1.0;True;6
1;True;(8, 1);[1.0, 0];406;0;1.0;True;7
1;True;(8, 1);[1.0, 0];309;0;1.0;True;8
1;True;(8, 1);[1.0, 0];507;0;1.0;True;9
1;False;(8, 2);[0, 1.0];262;0;1.0;True;0
1;False;(8, 2);[0, 1.0];207;0;1.0;True;1
1;False;(8, 2);[0, 1.0];242;0;1.0;True;2
1;False;(8, 2);[0, 1.0];230;0;1.0;True;3
1;False;(8, 2);[0, 1.0];202;0;1.0;True;4
1;False;(8, 2);[0, 1.0];165;0;1.0;True;5
1;False;(8, 2);[0, 1.0];246;0;1.0;True;6
1;False;(8, 2);[0, 1.0];219;0;1.0;True;7
1;False;(8, 2);[0, 1.0];241;0;1.0;True;8
1;False;(8, 2);[0, 1.0];192;0;1.0;True;9
1;False;(8, 3);[0, 1.0];213;0;1.0;True;0
1;False;(8, 3);[0, 1.0];216;0;1.0;True;1
1;False;(8, 3);[0, 1.0];291;0;1.0;True;2
1;False;(8, 3);[0, 1.0];212;0;1.0;True;3
1;False;(8, 3);[0, 1.0];246;0;1.0;True;4
1;False;(8, 3);[0, 1.0];222;0;1.0;True;5
1;False;(8, 3);[0, 1.0];240;0;1.0;True;6
1;False;(8, 3);[0, 1.0];262;0;1.0;True;7
1;False;(8, 3);[0, 1.0];242;0;1.0;True;8
1;False;(8, 3);[0, 1.0];315;0;1.0;True;9
2;False;(9, 0);[2.543665647376923e-13, 1.0];352;0;1.0;True;0
2;False;(9, 0);[0, 1.0];306;0;1.0;True;1
2;False;(9, 0);[8.878265478459658e-13, 1.0];304;0;1.0;True;2
2;False;(9, 0);[1.9810087980489796e-13, 1.0];290;0;1.0;True;3
2;False;(9, 0);[0, 1.0];346;0;1.0;True;4
2;False;(9, 0);[0, 1.0];375;0;1.0;True;5
2;False;(9, 0);[5.675685232632723e-14, 1.0];235;0;1.0;True;6
2;False;(9, 0);[9.357622968840175e-14, 1.0];287;0;1.0;True;7
2;False;(9, 0);[0, 1.0];327;0;1.0;True;8
2;False;(9, 0);[9.736200313009565e-10, 1.0];337;0;1.0;True;9
2;False;(9, 1);[0, 1.0];385;0;1.0;True;0
2;False;(9, 1);[0, 1.0];395;0;1.0;True;1
2;False;(9, 1);[0, 1.0];437;0;1.0;True;2
2;False;(9, 1);[0, 1.0];386;0;1.0;True;3
2;False;(9, 1);[0, 1.0];420;0;1.0;True;4
2;False;(9, 1);[0, 1.0];403;0;1.0;True;5
2;False;(9, 1);[0, 1.0];389;0;1.0;True;6
2;False;(9, 1);[0, 1.0];421;0;1.0;True;7
2;False;(9, 1);[0, 1.0];347;0;1.0;True;8
2;False;(9, 1);[0, 1.0];355;0;1.0;True;9
2;True;(9, 2);[1.0, 0];594;0;1.0;True;0
2;True;(9, 2);[1.0, 3.2661313427874473e-13];635;0;1.0;True;1
2;True;(9, 2);[1.0, 0];662;0;1.0;True;2
2;True;(9, 2);[1.0, 3.442477108469977e-14];678;0;1.0;True;3
2;True;(9, 2);[1.0, 0];537;0;1.0;True;4
2;True;(9, 2);[1.0, 0];631;0;1.0;True;5
2;True;(9, 2);[1.0, 0];662;0;1.0;True;6
2;True;(9, 2);[1.0, 0];468;0;1.0;True;7
2;True;(9, 2);[1.0, 5.675685232632723e-14];647;0;1.0;True;8
2;True;(9, 2);[1.0, 1.626111044617819e-14];614;0;1.0;True;9
2;False;(9, 3);[0, 1.0];367;0;1.0;True;0
2;False;(9, 3);[0, 1.0];365;0;1.0;True;1
2;False;(9, 3);[0, 1.0];460;0;1.0;True;2
2;False;(9, 3);[0, 1.0];386;0;1.0;True;3
2;False;(9, 3);[0, 1.0];352;0;1.0;True;4
2;False;(9, 3);[0, 1.0];388;0;1.0;True;5
2;False;(9, 3);[0, 1.0];421;0;1.0;True;6
2;False;(9, 3);[0, 1.0];415;0;1.0;True;7
2;False;(9, 3);[0, 1.0];331;0;1.0;True;8
2;False;(9, 3);[0, 1.0];397;0;1.0;True;9
0;True;(10, 0);[1.0, 3.628344178047045e-15];300;0;1.0;True;0
0;True;(10, 0);[1.0, 1.039538011670222e-15];327;0;1.0;True;1
0;True;(10, 0);[1.0, 0];471;0;1.0;True;2
0;True;(10, 0);[1.0, 0];458;0;1.0;True;3
0;True;(10, 0);[1.0, 0];406;0;1.0;True;4
0;True;(10, 0);[1.0, 0];391;0;1.0;True;5
0;True;(10, 0);[1.0, 0];417;0;1.0;True;6
0;True;(10, 0);[1.0, 0];411;0;1.0;True;7
0;True;(10, 0);[1.0, 0];351;0;1.0;True;8
0;True;(10, 0);[1.0, 0];481;0;1.0;True;9
0;False;(10, 1);[0, 1.0];380;0;1.0;True;0
0;False;(10, 1);[0, 1.0];293;0;1.0;True;1
0;False;(10, 1);[0, 1.0];404;0;1.0;True;2
0;False;(10, 1);[0, 1.0];310;0;1.0;True;3
0;False;(10, 1);[0, 1.0];290;0;1.0;True;4
0;False;(10, 1);[0, 1.0];446;0;1.0;True;5
0;False;(10, 1);[0, 1.0];351;0;1.0;True;6
0;False;(10, 1);[0, 1.0];335;0;1.0;True;7
0;False;(10, 1);[0, 1.0];372;0;1.0;True;8
0;False;(10, 1);[0, 1.0];451;0;1.0;True;9
0;False;(10, 2);[0, 1.0];404;0;1.0;True;0
0;False;(10, 2);[0, 1.0];470;0;1.0;True;1
0;False;(10, 2);[0, 1.0];369;0;1.0;True;2
0;False;(10, 2);[0, 1.0];380;0;1.0;True;3
0;False;(10, 2);[0, 1.0];537;0;1.0;True;4
0;False;(10, 2);[0, 1.0];333;0;1.0;True;5
0;False;(10, 2);[0, 1.0];386;0;1.0;True;6
0;False;(10, 2);[0, 1.0];338;0;1.0;True;7
0;False;(10, 2);[0, 1.0];435;0;1.0;True;8
0;False;(10, 2);[0, 1.0];403;0;1.0;True;9
0;False;(10, 3);[0, 1.0];364;0;1.0;True;0
0;False;(10, 3);[0, 1.0];223;0;1.0;True;1
0;False;(10, 3);[0, 1.0];282;0;1.0;True;2
0;False;(10, 3);[0, 1.0];295;0;1.0;True;3
0;False;(10, 3);[0, 1.0];256;0;1.0;True;4
0;False;(10, 3);[0, 1.0];263;0;1.0;True;5
0;False;(10, 3);[0, 1.0];263;0;1.0;True;6
0;False;(10, 3);[0, 1.0];267;0;1.0;True;7
0;False;(10, 3);[0, 1.0];249;0;1.0;True;8
0;False;(10, 3);[0, 1.0];349;0;1.0;True;9
0;True;(11, 0);[1.0, 0];269;0;1.0;True;0
0;True;(11, 0);[1.0, 6.914400106940203e-13];234;0;1.0;True;1
0;True;(11, 0);[1.0, 2.6810038677818034e-14];215;0;1.0;True;2
0;True;(11, 0);[1.0, 1.039538011670222e-15];191;0;1.0;True;3
0;True;(11, 0);[1.0, 5.9821282237671354e-15];266;0;1.0;True;4
0;True;(11, 0);[1.0, 2.2007019879753665e-15];243;0;1.0;True;5
0;True;(11, 0);[1.0, 1.713908431542013e-15];271;0;1.0;True;6
0;True;(11, 0);[1.0, 0];260;0;1.0;True;7
