id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
75;4;194;15.0;15;stop;stop;1.0;True;176
75;5;144;15.0;15;stop;stop;1.0;True;100
75;6;187;15.0;15;stop;stop;1.0;True;118
75;7;159;15.0;15.0;stop;stop;1.0;True;101
75;8;245;15.0;15;stop;stop;1.0;True;97
75;9;119;15.0;15;stop;stop;1.0;True;166
76;0;146;768.0;768;stop;stop;1.0;True;88
76;1;155;768.0;768;stop;stop;1.0;True;254
76;2;178;768.0;768;stop;stop;1.0;True;443
76;3;90;768.0;768;stop;stop;1.0;True;171
76;4;153;768.0;768;stop;stop;1.0;True;93
76;5;76;768.0;768;stop;stop;1.0;True;69
76;6;182;768.0;768;stop;stop;1.0;True;213
76;7;98;768.0;768;stop;stop;1.0;True;165
76;8;172;768.0;768;stop;stop;1.0;True;737
76;9;172;768.0;768;stop;stop;1.0;True;378
77;0;128;85.0;85;stop;stop;1.0;True;202
77;1;111;85.0;85;stop;stop;1.0;True;198
77;2;94;85.0;85;stop;stop;1.0;True;487
77;3;120;85.0;85;stop;stop;1.0;True;322
77;4;111;85.0;85;stop;stop;1.0;True;347
77;5;125;85.0;85;stop;stop;1.0;True;177
77;6;93;85.0;85;stop;stop;1.0;True;102
77;7;114;85.0;85;stop;stop;1.0;True;384
77;8;116;85.0;85;stop;stop;1.0;True;205
77;9;141;85.0;85;stop;stop;1.0;True;233
78;0;143;4.0;4;stop;stop;1.0;True;202
78;1;120;4.0;4;stop;stop;1.0;True;269
78;2;133;4.0;4;stop;stop;1.0;True;145
78;3;143;4.0;4;stop;stop;1.0;True;204
78;4;128;4.0;4;stop;stop;1.0;True;137
78;5;171;4.0;4;stop;stop;1.0;True;422
78;6;150;4.0;4;stop;stop;1.0;True;319
78;7;98;4.0;4;stop;stop;1.0;True;187
78;8;97;4.0;4;stop;stop;1.0;True;224
78;9;125;4.0;4;stop;stop;1.0;True;207
21;0;138;1080.0;1080;stop;stop;1.0;True;471
21;1;131;1080.0;1080;stop;stop;1.0;True;148
21;2;156;1080.0;1080;stop;stop;1.0;True;206
21;3;135;1080.0;1080;stop;stop;1.0;True;146
21;4;96;1080.0;1080;stop;stop;1.0;True;318
21;5;171;1080.0;1080;stop;stop;1.0;True;102
21;6;168;1080.0;1080;stop;stop;1.0;True;346
21;7;151;1080.0;1080;stop;stop;1.0;True;113
21;8;211;1080.0;1080;stop;stop;1.0;True;184
21;9;171;1080.0;1080;stop;stop;1.0;True;235
22;0;279;7.0;7;stop;stop;1.0;True;330
22;1;201;7.0;7;stop;stop;1.0;True;535
22;2;184;7.0;7;stop;stop;1.0;True;209
22;3;218;7.0;7;stop;stop;1.0;True;217
22;4;169;7.0;7;stop;stop;1.0;True;239
22;5;233;7.0;7;stop;stop;1.0;True;420
22;6;250;7.0;7;stop;stop;1.0;True;356
22;7;137;7.0;7;stop;stop;1.0;True;264
22;8;211;7.0;7;stop;stop;1.0;True;223
22;9;135;7.0;7;stop;stop;1.0;True;377
23;0;128;5.0;5;stop;stop;1.0;True;109
23;1;155;5.0;5;stop;stop;1.0;True;156
23;2;145;5.0;5;stop;stop;1.0;True;79
23;3;133;5.0;5;stop;stop;1.0;True;163
23;4;128;5.0;5;stop;stop;1.0;True;93
23;5;136;5.0;5;stop;stop;1.0;True;190
23;6;161;5.0;5;stop;stop;1.0;True;185
23;7;147;5.0;5;stop;stop;1.0;True;148
23;8;126;5.0;5;stop;stop;1.0;True;128
23;9;185;5.0;5;stop;stop;1.0;True;178
24;0;76;62.0;62;stop;stop;1.0;True;499
24;1;109;62.0;62;stop;stop;1.0;True;324
24;2;65;62.0;62;stop;stop;1.0;True;203
24;3;83;62.0;62;stop;stop;1.0;True;434
24;4;79;62.0;62;stop;stop;1.0;True;297
24;5;88;62.0;62;stop;stop;1.0;True;340
24;6;80;62.0;62;stop;stop;1.0;True;248
24;7;93;62.0;62;stop;stop;1.0;True;388
24;8;97;62.0;62;stop;stop;1.0;True;182
24;9;72;62.0;62;stop;stop;1.0;True;299
25;0;140;110.0;110;stop;stop;1.0;True;150
25;1;99;110.0;110;stop;stop;1.0;True;211
25;2;162;110.0;110;stop;stop;1.0;True;186
25;3;134;110.0;110;stop;stop;1.0;True;171
25;4;196;110.0;110;stop;stop;1.0;True;221
25;5;142;110.0;110;stop;stop;1.0;True;159
25;6;145;110.0;110;stop;stop;1.0;True;277
25;7;187;110.0;110;stop;stop;1.0;True;319
25;8;136;110.0;110;stop;stop;1.0;True;206
25;9;131;110.0;110;stop;stop;1.0;True;114
26;0;145;400.0;400;stop;stop;0.9;True;78
26;1;144;400.0;400;stop;stop;0.9;True;540
26;2;129;400.0;400;stop;stop;0.9;True;146
26;3;169;400.0;400;stop;stop;0.9;True;180
26;4;108;400.0;400;stop;stop;0.9;True;239
26;5;375;400.0;185.185;stop;stop;0.1;False;350
26;6;197;400.0;400;stop;stop;0.9;True;185
26;7;141;400.0;400;stop;stop;0.9;True;194
26;8;203;400.0;400;stop;stop;0.9;True;431
26;9;246;400.0;400;stop;stop;0.9;True;284
27;0;207;400.0;400;stop;stop;0.9;True;245
27;1;133;400.0;400;stop;stop;0.9;True;450
27;2;120;400.0;320;stop;stop;0.1;False;255
27;3;129;400.0;400;stop;stop;0.9;True;208
27;4;170;400.0;400;stop;stop;0.9;True;421
27;5;158;400.0;400;stop;stop;0.9;True;299
27;6;143;400.0;400;stop;stop;0.9;True;232
27;7;202;400.0;400;stop;stop;0.9;True;157
27;8;135;400.0;400;stop;stop;0.9;True;231
27;9;133;400.0;400;stop;stop;0.9;True;323
28;0;63;8.0;8;stop;stop;1.0;True;276
28;1;126;8.0;8;stop;stop;1.0;True;540
28;2;81;8.0;8;stop;stop;1.0;True;135
28;3;122;8.0;8;stop;stop;1.0;True;64
28;4;100;8.0;8;stop;stop;1.0;True;84
28;5;123;8.0;8;stop;stop;1.0;True;92
28;6;120;8.0;8;stop;stop;1.0;True;166
28;7;89;8.0;8;stop;stop;1.0;True;64
28;8;122;8.0;8;stop;stop;1.0;True;101
28;9;173;8.0;8;stop;stop;1.0;True;233
29;0;199;1000.0;1000;stop;stop;1.0;True;237
29;1;156;1000.0;1000;stop;stop;1.0;True;216
29;2;250;1000.0;1000;stop;stop;1.0;True;375
29;3;290;1000.0;1000.0;stop;stop;1.0;True;384
29;4;143;1000.0;1000;stop;stop;1.0;True;119
29;5;316;1000.0;1000.0;stop;stop;1.0;True;229
29;6;205;1000.0;1000;stop;stop;1.0;True;196
29;7;174;1000.0;1000;stop;stop;1.0;True;128
29;8;154;1000.0;1000;stop;stop;1.0;True;218
29;9;215;1000.0;1000;stop;stop;1.0;True;316
11;0;247;5.0;5;stop;stop;1.0;True;198
11;1;361;5.0;5;stop;stop;1.0;True;434
11;2;211;5.0;5;stop;stop;1.0;True;147
11;3;276;5.0;5;stop;stop;1.0;True;180
11;4;320;5.0;5;stop;stop;1.0;True;305
11;5;259;5.0;5;stop;stop;1.0;True;318
11;6;341;5.0;5;stop;stop;1.0;True;230
11;7;255;5.0;5;stop;stop;1.0;True;353
11;8;229;5.0;5;stop;stop;1.0;True;166
11;9;312;5.0;5;stop;stop;1.0;True;322
12;0;153;85.0;85;stop;stop;1.0;True;115
12;1;125;85.0;85;stop;stop;1.0;True;84
12;2;95;85.0;85;stop;stop;1.0;True;86
12;3;109;85.0;85;stop;stop;1.0;True;64
12;4;169;85.0;85;stop;stop;1.0;True;149
12;5;114;85.0;85;stop;stop;1.0;True;192
12;6;172;85.0;85;stop;stop;1.0;True;75
12;7;117;85.0;85;stop;stop;1.0;True;109
12;8;203;85.0;85;stop;stop;1.0;True;178
12;9;169;85.0;85;stop;stop;1.0;True;139
13;0;268;35.0;22.5;stop;stop;0.5;False;335
13;1;214;35.0;22.5;stop;stop;0.5;False;414
13;2;206;35.0;22.5;stop;stop;0.5;False;218
13;3;235;35.0;32.5;stop;stop;0.4;False;1285
13;4;251;35.0;32.5;stop;stop;0.4;False;470
13;5;221;35.0;35;stop;stop;0.1;True;1016
13;6;181;35.0;22.5;stop;stop;0.5;False;184
13;7;201;35.0;32.5;stop;stop;0.4;False;244
13;8;194;35.0;22.5;stop;stop;0.5;False;1091
13;9;209;35.0;32.5;stop;stop;0.4;False;249
14;0;144;5.0;5;stop;stop;1.0;True;60
14;1;174;5.0;5;stop;stop;1.0;True;170
14;2;130;5.0;5;stop;stop;1.0;True;110
14;3;148;5.0;5;stop;stop;1.0;True;153
14;4;178;5.0;5;stop;stop;1.0;True;148
14;5;222;5.0;5;stop;stop;1.0;True;86
14;6;121;5.0;5;stop;stop;1.0;True;83
14;7;72;5.0;5;stop;stop;1.0;True;77
14;8;108;5.0;5;stop;stop;1.0;True;189
14;9;194;5.0;5;stop;stop;1.0;True;104
15;0;230;448000.0;448000;stop;stop;1.0;True;756
15;1;249;448000.0;448000;stop;stop;1.0;True;1309
15;2;334;448000.0;448000;stop;stop;1.0;True;741
15;3;248;448000.0;448000;stop;stop;1.0;True;816
15;4;262;448000.0;448000;stop;stop;1.0;True;846
15;5;332;448000.0;448000;stop;stop;1.0;True;438
15;6;297;448000.0;448000;stop;stop;1.0;True;624
15;7;327;448000.0;448000;stop;stop;1.0;True;1680
15;8;280;448000.0;448000;stop;stop;1.0;True;670
15;9;307;448000.0;448000;stop;stop;1.0;True;1043
16;0;148;800.0;800;stop;stop;1.0;True;102
16;1;168;800.0;800;stop;stop;1.0;True;174
16;2;194;800.0;800;stop;stop;1.0;True;314
16;3;181;800.0;800;stop;stop;1.0;True;332
16;4;128;800.0;800;stop;stop;1.0;True;143
16;5;149;800.0;800;stop;stop;1.0;True;117
16;6;123;800.0;800;stop;stop;1.0;True;93
16;7;145;800.0;800;stop;stop;1.0;True;115
16;8;150;800.0;800;stop;stop;1.0;True;310
16;9;171;800.0;800;stop;stop;1.0;True;178
17;0;169;43.0;43;stop;stop;1.0;True;154
17;1;209;43.0;43;stop;stop;1.0;True;164
17;2;188;43.0;43;stop;stop;1.0;True;124
17;3;226;43.0;43;stop;stop;1.0;True;272
17;4;230;43.0;43;stop;stop;1.0;True;208
17;5;232;43.0;43;stop;stop;1.0;True;388
17;6;278;43.0;43;stop;stop;1.0;True;201
17;7;270;43.0;43;stop;stop;1.0;True;158
17;8;242;43.0;43;stop;stop;1.0;True;187
17;9;205;43.0;43;stop;stop;1.0;True;209
18;0;158;16.0;16;stop;stop;1.0;True;441
18;1;117;16.0;16;stop;stop;1.0;True;216
18;2;181;16.0;16;stop;stop;1.0;True;283
18;3;98;16.0;16;stop;stop;1.0;True;279
18;4;220;16.0;16;stop;stop;1.0;True;219
18;5;201;16.0;16;stop;stop;1.0;True;304
18;6;179;16.0;16;stop;stop;1.0;True;200
18;7;182;16.0;16;stop;stop;1.0;True;144
18;8;189;16.0;16;stop;stop;1.0;True;368
18;9;187;16.0;16;stop;stop;1.0;True;248
19;0;261;16.0;16;stop;stop;1.0;True;167
19;1;223;16.0;16;stop;stop;1.0;True;284
19;2;216;16.0;16;stop;stop;1.0;True;192
19;3;166;16.0;16;stop;stop;1.0;True;332
19;4;230;16.0;16;stop;stop;1.0;True;222
19;5;174;16.0;16;stop;stop;1.0;True;468
19;6;250;16.0;16;stop;stop;1.0;True;225
19;7;151;16.0;16;stop;stop;1.0;True;454
19;8;235;16.0;16.0;stop;stop;1.0;True;215
19;9;204;16.0;16;stop;stop;1.0;True;280
20;0;67;38.0;38;stop;stop;1.0;True;214
20;1;177;38.0;38;stop;stop;1.0;True;106
20;2;157;38.0;38;stop;stop;1.0;True;220
20;3;109;38.0;38;stop;stop;1.0;True;125
20;4;65;38.0;38;stop;stop;1.0;True;123
20;5;154;38.0;38;stop;stop;1.0;True;154
20;6;202;38.0;38;stop;stop;1.0;True;97
20;7;139;38.0;38;stop;stop;1.0;True;76
20;8;79;38.0;38;stop;stop;1.0;True;83
20;9;125;38.0;38;stop;stop;1.0;True;133
110;0;81;140.0;140;stop;stop;1.0;True;110
110;1;93;140.0;140;stop;stop;1.0;True;78
110;2;110;140.0;140;stop;stop;1.0;True;73
110;3;151;140.0;140;stop;stop;1.0;True;100
110;4;97;140.0;140;stop;stop;1.0;True;123
110;5;102;140.0;140;stop;stop;1.0;True;69
110;6;83;140.0;140;stop;stop;1.0;True;98
110;7;104;140.0;140;stop;stop;1.0;True;133
110;8;95;140.0;140;stop;stop;1.0;True;78
110;9;107;140.0;140;stop;stop;1.0;True;73
111;0;127;6.0;6;stop;stop;1.0;True;63
111;1;86;6.0;6;stop;stop;1.0;True;133
111;2;100;6.0;6;stop;stop;1.0;True;84
111;3;91;6.0;6;stop;stop;1.0;True;66
111;4;75;6.0;6;stop;stop;1.0;True;155
111;5;120;6.0;6;stop;stop;1.0;True;66
111;6;98;6.0;6;stop;stop;1.0;True;157
111;7;105;6.0;6;stop;stop;1.0;True;63
111;8;186;6.0;6;stop;stop;1.0;True;281
111;9;68;6.0;6;stop;stop;1.0;True;96
112;0;170;920.0;920;stop;stop;1.0;True;360
112;1;167;920.0;920;stop;stop;1.0;True;284
112;2;137;920.0;920;stop;stop;1.0;True;139
112;3;118;920.0;920;stop;stop;1.0;True;255
112;4;176;920.0;920;stop;stop;1.0;True;318
112;5;193;920.0;920;stop;stop;1.0;True;282
112;6;194;920.0;920;stop;stop;1.0;True;347
112;7;225;920.0;920;stop;stop;1.0;True;392
112;8;172;920.0;920;stop;stop;1.0;True;436
112;9;139;920.0;920;stop;stop;1.0;True;419
113;0;133;60.0;60;stop;stop;1.0;True;115
113;1;160;60.0;60;stop;stop;1.0;True;337
113;2;134;60.0;60;stop;stop;1.0;True;139
113;3;113;60.0;60;stop;stop;1.0;True;121
113;4;151;60.0;60;stop;stop;1.0;True;367
113;5;120;60.0;60;stop;stop;1.0;True;180
113;6;107;60.0;60;stop;stop;1.0;True;224
113;7;129;60.0;60;stop;stop;1.0;True;218
113;8;129;60.0;60;stop;stop;1.0;True;226
113;9;138;60.0;60;stop;stop;1.0;True;249
114;0;81;15.0;15;stop;stop;1.0;True;69
114;1;113;15.0;15;stop;stop;1.0;True;57
114;2;151;15.0;15;stop;stop;1.0;True;122
114;3;147;15.0;15;stop;stop;1.0;True;82
114;4;165;15.0;15;stop;stop;1.0;True;120
114;5;129;15.0;15;stop;stop;1.0;True;61
114;6;128;15.0;15;stop;stop;1.0;True;247
114;7;118;15.0;15;stop;stop;1.0;True;115
114;8;78;15.0;15;stop;stop;1.0;True;113
114;9;133;15.0;15;stop;stop;1.0;True;77
115;0;290;4000.0;4000;stop;stop;1.0;True;180
115;1;167;4000.0;4000;stop;stop;1.0;True;187
115;2;221;4000.0;4000;stop;stop;1.0;True;426
115;3;247;4000.0;4000;stop;stop;1.0;True;168
115;4;181;4000.0;4000;stop;stop;1.0;True;211
115;5;166;4000.0;4000;stop;stop;1.0;True;277
115;6;223;4000.0;4000;stop;stop;1.0;True;277
115;7;161;4000.0;4000;stop;stop;1.0;True;201
115;8;164;4000.0;4000;stop;stop;1.0;True;226
115;9;212;4000.0;4000;stop;stop;1.0;True;326
116;0;209;21.0;21;stop;stop;1.0;True;364
116;1;172;21.0;21;stop;stop;1.0;True;437
116;2;284;21.0;21;stop;stop;1.0;True;434
116;3;170;21.0;21;stop;stop;1.0;True;621
116;4;165;21.0;21;stop;stop;1.0;True;626
116;5;168;21.0;21;stop;stop;1.0;True;455
116;6;185;21.0;21;stop;stop;1.0;True;221
116;7;256;21.0;21;stop;stop;1.0;True;731
116;8;178;21.0;21;stop;stop;1.0;True;951
116;9;195;21.0;21;stop;stop;1.0;True;689
117;0;344;16.0;16;stop;stop;1.0;True;827
117;1;205;16.0;16;stop;stop;1.0;True;467
117;2;191;16.0;16;stop;stop;1.0;True;363
117;3;292;16.0;16;stop;stop;1.0;True;433
117;4;284;16.0;16;stop;stop;1.0;True;918
117;5;254;16.0;16;stop;stop;1.0;True;820
117;6;236;16.0;16;stop;stop;1.0;True;621
117;7;246;16.0;16;stop;stop;1.0;True;323
117;8;249;16.0;16;stop;stop;1.0;True;387
117;9;251;16.0;16;stop;stop;1.0;True;522
118;0;99;13.0;11;stop;stop;0.8;False;420
118;1;110;13.0;11;stop;stop;0.8;False;226
118;2;188;13.0;11;stop;stop;0.8;False;505
118;3;198;13.0;11;stop;stop;0.8;False;125
118;4;139;13.0;11;stop;stop;0.8;False;284
118;5;306;13.0;11;stop;stop;0.8;False;211
118;6;80;13.0;13;stop;stop;0.2;True;625
118;7;118;13.0;11;stop;stop;0.8;False;393
118;8;113;13.0;13;stop;stop;0.2;True;248
118;9;122;13.0;11;stop;stop;0.8;False;170
41;0;103;500.0;500;stop;stop;1.0;True;62
41;1;63;500.0;500;stop;stop;1.0;True;59
41;2;63;500.0;500;stop;stop;1.0;True;151
41;3;81;500.0;500;stop;stop;1.0;True;74
41;4;63;500.0;500;stop;stop;1.0;True;249
41;5;89;500.0;500;stop;stop;1.0;True;135
41;6;63;500.0;500;stop;stop;1.0;True;40
41;7;85;500.0;500;stop;stop;1.0;True;52
41;8;63;500.0;500;stop;stop;1.0;True;154
41;9;81;500.0;500;stop;stop;1.0;True;177
42;0;270;99.0;99;stop;stop;1.0;True;877
42;1;175;99.0;99;stop;stop;1.0;True;315
42;2;202;99.0;99;stop;stop;1.0;True;281
42;3;197;99.0;99;stop;stop;1.0;True;173
42;4;236;99.0;99;stop;stop;1.0;True;225
42;5;226;99.0;99;stop;stop;1.0;True;563
42;6;204;99.0;99;stop;stop;1.0;True;463
42;7;224;99.0;99;stop;stop;1.0;True;284
42;8;226;99.0;99;stop;stop;1.0;True;226
42;9;245;99.0;99;stop;stop;1.0;True;293
43;0;128;60.0;60;stop;stop;1.0;True;240
43;1;116;60.0;60;stop;stop;1.0;True;305
43;2;141;60.0;60;stop;stop;1.0;True;204
43;3;126;60.0;60;stop;stop;1.0;True;292
43;4;117;60.0;60;stop;stop;1.0;True;295
43;5;139;60.0;60;stop;stop;1.0;True;236
43;6;107;60.0;60;stop;stop;1.0;True;178
43;7;160;60.0;60;stop;stop;1.0;True;247
43;8;121;60.0;60;stop;stop;1.0;True;160
43;9;148;60.0;60;stop;stop;1.0;True;214
44;0;110;300.0;300;stop;stop;1.0;True;92
44;1;176;300.0;300;stop;stop;1.0;True;109
44;2;130;300.0;300;stop;stop;1.0;True;81
44;3;125;300.0;300;stop;stop;1.0;True;59
44;4;157;300.0;300;stop;stop;1.0;True;52
44;5;171;300.0;300;stop;stop;1.0;True;70
44;6;103;300.0;300;stop;stop;1.0;True;145
44;7;127;300.0;300;stop;stop;1.0;True;88
44;8;121;300.0;300;stop;stop;1.0;True;82
44;9;155;300.0;300;stop;stop;1.0;True;87
45;0;122;99.0;99;stop;stop;1.0;True;101
45;1;124;99.0;99;stop;stop;1.0;True;106
45;2;141;99.0;99;stop;stop;1.0;True;76
45;3;186;99.0;99;stop;stop;1.0;True;101
45;4;108;99.0;99;stop;stop;1.0;True;87
45;5;134;99.0;99;stop;stop;1.0;True;114
45;6;181;99.0;99;stop;stop;1.0;True;148
45;7;106;99.0;99;stop;stop;1.0;True;146
45;8;157;99.0;99;stop;stop;1.0;True;87
45;9;137;99.0;99;stop;stop;1.0;True;119
46;0;139;1920.0;1920;stop;stop;1.0;True;249
46;1;165;1920.0;1920;stop;stop;1.0;True;152
46;2;146;1920.0;1920;stop;stop;1.0;True;280
46;3;140;1920.0;1920;stop;stop;1.0;True;79
46;4;141;1920.0;1920;stop;stop;1.0;True;136
46;5;170;1920.0;1920;stop;stop;1.0;True;167
46;6;161;1920.0;1920;stop;stop;1.0;True;223
46;7;171;1920.0;1920;stop;stop;1.0;True;179
46;8;138;1920.0;1920;stop;stop;1.0;True;130
46;9;165;1920.0;1920;stop;stop;1.0;True;365
47;0;242;15.0;15;stop;stop;1.0;True;143
47;1;168;15.0;15;stop;stop;1.0;True;347
47;2;201;15.0;15;stop;stop;1.0;True;133
47;3;180;15.0;15;stop;stop;1.0;True;168
47;4;232;15.0;15;stop;stop;1.0;True;254
47;5;133;15.0;15;stop;stop;1.0;True;147
47;6;138;15.0;15;stop;stop;1.0;True;140
47;7;139;15.0;15;stop;stop;1.0;True;292
47;8;186;15.0;15;stop;stop;1.0;True;262
47;9;164;15.0;15;stop;stop;1.0;True;291
48;0;174;10.0;10;stop;stop;1.0;True;113
48;1;180;10.0;10;stop;stop;1.0;True;96
48;2;170;10.0;10;stop;stop;1.0;True;79
48;3;102;10.0;10;stop;stop;1.0;True;88
48;4;155;10.0;10;stop;stop;1.0;True;66
48;5;173;10.0;10;stop;stop;1.0;True;143
48;6;107;10.0;10;stop;stop;1.0;True;63
48;7;173;10.0;10;stop;stop;1.0;True;134
48;8;109;10.0;10;stop;stop;1.0;True;68
48;9;176;10.0;10;stop;stop;1.0;True;108
49;0;76;48.0;48;stop;stop;1.0;True;74
49;1;94;48.0;48;stop;stop;1.0;True;262
49;2;120;48.0;48;stop;stop;1.0;True;86
49;3;168;48.0;48;stop;stop;1.0;True;345
49;4;85;48.0;48;stop;stop;1.0;True;121
49;5;172;48.0;48;stop;stop;1.0;True;105
49;6;90;48.0;48;stop;stop;1.0;True;122
49;7;131;48.0;48;stop;stop;1.0;True;130
49;8;78;48.0;48;stop;stop;1.0;True;51
49;9;105;48.0;48;stop;stop;1.0;True;107
30;0;214;6.0;6;stop;stop;1.0;True;174
30;1;187;6.0;6;stop;stop;1.0;True;306
30;2;178;6.0;6;stop;stop;1.0;True;267
30;3;173;6.0;6;stop;stop;1.0;True;219
30;4;265;6.0;6;stop;stop;1.0;True;218
30;5;178;6.0;6;stop;stop;1.0;True;324
30;6;161;6.0;6;stop;stop;1.0;True;441
30;7;191;6.0;6;stop;stop;1.0;True;325
30;8;193;6.0;6;stop;stop;1.0;True;424
30;9;206;6.0;6;stop;stop;1.0;True;297
31;0;117;1200.0;1200;stop;stop;1.0;True;299
31;1;214;1200.0;1200.0;stop;stop;1.0;True;497
31;2;244;1200.0;1200;stop;stop;1.0;True;347
31;3;103;1200.0;1200;stop;stop;1.0;True;330
31;4;96;1200.0;1200;stop;stop;1.0;True;414
31;5;98;1200.0;1200;stop;stop;1.0;True;267
31;6;96;1200.0;1200;stop;stop;1.0;True;378
31;7;106;1200.0;1200;stop;stop;1.0;True;291
31;8;108;1200.0;1200;stop;stop;1.0;True;274
31;9;99;1200.0;1200;stop;stop;1.0;True;212
32;0;189;10.0;10;stop;stop;1.0;True;621
32;1;195;10.0;10;stop;stop;1.0;True;1364
32;2;189;10.0;10;stop;stop;1.0;True;564
32;3;221;10.0;10;stop;stop;1.0;True;972
32;4;208;10.0;10;stop;stop;1.0;True;774
32;5;196;10.0;10;stop;stop;1.0;True;1067
32;6;152;10.0;10;stop;stop;1.0;True;808
32;7;141;10.0;10;stop;stop;1.0;True;982
32;8;220;10.0;10;stop;stop;1.0;True;929
32;9;203;10.0;10;stop;stop;1.0;True;592
33;0;232;34.0;34;stop;stop;1.0;True;282
33;1;149;34.0;34;stop;stop;1.0;True;350
33;2;192;34.0;34;stop;stop;1.0;True;190
33;3;139;34.0;34;stop;stop;1.0;True;174
33;4;109;34.0;34.0;stop;stop;1.0;True;222
33;5;129;34.0;34;stop;stop;1.0;True;191
33;6;204;34.0;34;stop;stop;1.0;True;342
33;7;212;34.0;34;stop;stop;1.0;True;165
33;8;121;34.0;34;stop;stop;1.0;True;106
33;9;170;34.0;34;stop;stop;1.0;True;308
34;0;128;5250.0;5250;stop;stop;1.0;True;89
34;1;106;5250.0;5250;stop;stop;1.0;True;99
34;2;79;5250.0;5250;stop;stop;1.0;True;69
34;3;99;5250.0;5250;stop;stop;1.0;True;101
34;4;105;5250.0;5250;stop;stop;1.0;True;145
34;5;118;5250.0;5250;stop;stop;1.0;True;98
34;6;79;5250.0;5250;stop;stop;1.0;True;180
34;7;79;5250.0;5250;stop;stop;1.0;True;99
34;8;104;5250.0;5250;stop;stop;1.0;True;62
34;9;143;5250.0;5250;stop;stop;1.0;True;103
35;0;87;36.0;36;stop;stop;1.0;True;63
35;1;93;36.0;36;stop;stop;1.0;True;151
35;2;74;36.0;36;stop;stop;1.0;True;51
35;3;145;36.0;36;stop;stop;1.0;True;191
35;4;85;36.0;36;stop;stop;1.0;True;56
35;5;103;36.0;36;stop;stop;1.0;True;96
35;6;110;36.0;36;stop;stop;1.0;True;129
35;7;92;36.0;36;stop;stop;1.0;True;87
35;8;94;36.0;36;stop;stop;1.0;True;99
35;9;120;36.0;36;stop;stop;1.0;True;51
36;0;185;15.0;15;stop;stop;1.0;True;129
36;1;140;15.0;15;stop;stop;1.0;True;134
36;2;225;15.0;15;stop;stop;1.0;True;154
36;3;183;15.0;15;stop;stop;1.0;True;149
36;4;41;15.0;15;stop;stop;1.0;True;95
36;5;84;15.0;15;stop;stop;1.0;True;161
