id;amount_answer_tokens;confidence_per_choice;finish_reason
33;1170;[0.9430587998024541, 0.03329404749879918, 0.009102086083698635, 0.014545092146809399];stop
34;15571;[0, 0, 0, 0];length
35;1171;[0.056342988500831886, 0.040582332227089256, 0.02172215712050405, 0.8813525758408516];stop
36;8800;[0.016912054904748605, 0.07232366824418043, 0.8810827303755809, 0.02968157364270784];stop
37;5942;[0.04294966047105869, 0.9183042183716892, 0.01269589538489473, 0.026050285899944844];stop
38;1251;[0.31716036954647464, 0.4072419756637502, 0.028592871095734787, 0.24700474416201063];stop
39;6264;[0.9698152441785431, 0.022807869204567784, 0.0023666622210890415, 0.00501022396136209];stop
40;9593;[0.9845255952575337, 0.009958334541302946, 0.0024788254593405305, 0.0030371204401575492];stop
41;7265;[0.9829546823278716, 0.014466171377055888, 0.0011690458639881608, 0.001410138484103005];stop
42;442;[0.04731631008299992, 0.019418574532034598, 0.8927933738797854, 0.040471784734923064];stop
43;597;[0.2043921571905634, 0.41938547610084864, 0.02853954321652672, 0.34768277142955395];stop
44;2152;[0.0596276510878649, 0.904036206392813, 0.010690648751663711, 0.02564553316684627];stop
45;2122;[0.012644294389423529, 0.008690287971727632, 0.97355675913441, 0.005108756749278583];stop
46;4145;[0.006040899314747833, 0.00396171849309067, 0.005331074934090367, 0.9846663529774841];stop
47;609;[0.0668250657883395, 0.02135857389208865, 0.017706879679349176, 0.8941095293892042];stop
48;2532;[0.9525638709381539, 0.028764938373806708, 0.0116220829330223, 0.007049149628600954];stop
49;8038;[0.03600683946733035, 0.021839252096286763, 0.9000577030890995, 0.042096260209520044];stop
100;953;[0.06904222174656709, 0.057238012211772174, 0.03261323628000662, 0.8411065497288118];stop
101;1845;[0.09741900920006395, 0.04189939375341242, 0.7662599078951939, 0.0944217413864587];stop
102;15608;[0, 0, 0, 0];length
103;4277;[0.025066062618610867, 0.022120722620915603, 0.012216220354202945, 0.9405969938886535];stop
104;6487;[0.004732293103154466, 0.0027819715996705505, 0.002035333901604665, 0.9904504265087157];stop
105;559;[0.217617663619021, 0.44652242668914105, 0.03841179932207514, 0.2974480793040744];stop
106;6437;[0.8912801958417139, 0.0666136124857699, 0.019085119513358926, 0.023021048470828163];stop
107;15658;[0, 0, 0, 0];length
108;3289;[0.9816940444962414, 0.014003114182002377, 0.0025501565423689692, 0.0017526952508088482];stop
109;4402;[0.018421870970725656, 0.005036260472140159, 0.9748549127335134, 0.0016869359514100897];stop
110;3490;[0.10134174993319107, 0.02643657499538529, 0.8485240455260554, 0.023697592669139053];stop
111;4056;[0.025465336677438583, 0.00729594285123401, 0.9555798086616525, 0.0116588834793718];stop
112;8270;[0.0188395617047206, 0.007263299798071375, 0.9662852200667232, 0.007611872833328026];stop
113;1408;[0.3586842153594893, 0.46055962163479036, 0.06430853621122755, 0.11644771551895189];stop
114;4318;[0.03844071312014795, 0.9313332533282954, 0.00380614693341794, 0.026419889996557148];stop
115;7408;[0.991457747342896, 0.007111239081296887, 0.0007378988684952088, 0.0006931918360996822];stop
116;15596;[0, 0, 0, 0];length
117;9854;[0.0943367297306912, 0.7420157899019731, 0.03470454341526807, 0.12894302144216682];stop
118;1617;[0.05974325655548361, 0.03623611681197859, 0.026099895838177227, 0.8779207201872716];stop
119;11825;[0.007490107031614918, 0.004009165389502334, 0.9810106104788848, 0.007490107031614918];stop
120;4981;[0.004562091413545993, 0.9851372262899245, 0.0022939636243210124, 0.008006719780822487];stop
121;6889;[0.7002340680235457, 0.20698878897101283, 0.05072478424301477, 0.0420523231508776];stop
122;11961;[0.11593475565365237, 0.14428313459991937, 0.05144573596621551, 0.688336358348155];stop
123;3112;[0.5162323224043253, 0.1016521713991873, 0.25159154048134413, 0.1305239717380552];stop
124;7468;[0.014653929127738649, 0.006502641632552811, 0.01376609244414057, 0.9650773858682461];stop
125;4181;[0.15091141655016582, 0.025417629785667317, 0.7663914335764195, 0.057279512930507905];stop
126;14489;[0.021132822641999907, 0.9127411711375852, 0.011311584835995332, 0.054814371174233135];stop
127;8083;[0.05240086010966466, 0.7463337722978075, 0.06320750255995472, 0.13805786188330274];stop
128;1733;[0.9811768754968052, 0.007491378615381265, 0.006019491825510346, 0.005312182891146172];stop
129;2109;[0.9270401132087178, 0.05230002357304948, 0.011135317586854602, 0.009524541866000246];stop
130;2114;[0.2177220794584875, 0.08263798028463873, 0.029008659376034484, 0.6706312575022403];stop
131;2006;[0.13658658187225756, 0.03563073873709227, 0.8109518878452039, 0.016830769228856013];stop
132;15708;[0, 0, 0, 0];length
133;3285;[0.9825178837349513, 0.009938026930342425, 0.0037720495577685917, 0.0037720495577685917];stop
134;8060;[0.042632455641702344, 0.042632455641702344, 0.8299503728278737, 0.08478476195495842];stop
135;15726;[0, 0, 0, 0];length
136;8276;[0.0029578144254147234, 0.004876611557964932, 0.0029119577631439944, 0.9892536723556881];stop
137;9244;[0.02107202051884192, 0.8960051390917164, 0.011637077735911099, 0.07128572655066398];stop
138;7036;[0.014308254388509774, 0.010468142533578126, 0.9722244214039567, 0.002999173050086317];stop
139;7610;[0.008903416920406249, 0.012555830340954985, 0.01179511103676289, 0.9667455792363865];stop
140;11825;[0.0125737325056725, 0.01010327790383577, 0.00919913921534442, 0.9681238219746925];stop
141;1223;[0.9882817922224766, 0.007785148376860857, 0.00219590193055169, 0.0017371014041082516];stop
142;6483;[0.03637282414869682, 0.03525374999668069, 0.9092062702853962, 0.01916713141316426];stop
143;3616;[0.03862025146152051, 0.06171498611145907, 0.8789928848478437, 0.02067193096705609];stop
144;1074;[0.9763679735025937, 0.018450463854069094, 0.001975288594177925, 0.0032062098624114845];stop
145;3298;[0.0024604676375093223, 0.003469815520507803, 0.0014464343057907175, 0.9926233129334106];stop
146;2242;[0.034758359175119206, 0.021751225371882624, 0.01860480898505046, 0.9248856100759277];stop
147;4554;[0.00624750579597006, 0.0037893038119882214, 0.0029511127760718865, 0.9870121070420695];stop
148;1599;[0.24528544020926854, 0.07963251387808203, 0.028840985273112078, 0.6462410422876061];stop
149;6586;[0.9413468290742176, 0.0426727967699432, 0.006751818511054619, 0.009228641712829022];stop
50;12482;[0.027089994083322463, 0.03371404235595935, 0.01362170122447345, 0.9255742431340095];stop
51;1061;[0.2054119256276588, 0.08834656833601111, 0.5411883749441153, 0.16505311914676235];stop
52;971;[0.07266992965308451, 0.7572379654841223, 0.03432684415815957, 0.13576528611677485];stop
53;4675;[0.04425681640626166, 0.9171392829405834, 0.008186687854270833, 0.03041723542944404];stop
54;15673;[0, 0, 0, 0];length
55;6806;[0.16005779408588897, 0.0830368896813967, 0.6738684831731013, 0.0830368896813967];stop
56;913;[0.9684426928140949, 0.018016975748609818, 0.007871033778029292, 0.005669292954631081];stop
57;15636;[0, 0, 0, 0];length
58;10306;[0.0009352888448898733, 0.002972341801910409, 0.001980006500169511, 0.9941123141160069];stop
59;1909;[0.9790160527679794, 0.011221122575376169, 0.006393602917649763, 0.0033691919776477988];stop
60;15143;[0.14822127296926144, 0.2601364353852859, 0.5681902469580029, 0.023452010923041618];stop
61;2317;[0.03785995172729342, 0.9463796547054673, 0.007572466732787488, 0.008187788776474591];stop
62;3018;[0.8995571624987024, 0.0761840920438913, 0.01647596537565564, 0.007782694967578773];stop
63;12855;[0.8161657537923084, 0.12516306465248528, 0.04462826507539515, 0.014042906662005595];stop
64;3316;[0.08238591825389292, 0.6087541173130676, 0.07046841021439859, 0.23839153049784412];stop
65;2832;[0.9898697922160218, 0.006265593867415588, 0.0023049831705520625, 0.0015596296280286986];stop
66;2573;[0.061599310195619775, 0.04368045169359305, 0.017374883256079457, 0.8773453776070366];stop
67;10167;[0.02928280472725822, 0.32481327357510864, 0.4876025044996928, 0.15830134674044027];stop
68;7776;[0.03784755132566963, 0.03784755132566963, 0.8887503549320761, 0.03555448411083754];stop
69;12886;[0.9589833403183, 0.021859240049314162, 0.010325573867632859, 0.008831931359447397];stop
70;6812;[0.951069287554704, 0.02380955577264618, 0.013148882377798711, 0.011972193645553067];stop
71;6156;[0.9551575338350756, 0.027955847533724112, 0.005591521271893044, 0.011295183453588306];stop
72;4648;[0.030471158530925867, 0.8365453255367292, 0.03912574202963032, 0.09385777591301026];stop
73;4691;[0.01476070149911422, 0.037692762755095706, 0.005345971812575534, 0.9422006109529322];stop
74;4372;[0.9819793851040569, 0.008765470008612148, 0.005485290968058099, 0.0037699816733952852];stop
75;928;[0.12169348553971424, 0.06720552555818528, 0.7002977201507966, 0.11080317949636116];stop
76;15755;[0, 0, 0, 0];length
77;3068;[0.9948084675943707, 0.0026249192261067348, 0.0010942291300878007, 0.001472446237090343];stop
78;8120;[0.002012554117365412, 0.9947878224225352, 0.0019203925544138123, 0.001279257230165311];stop
79;369;[0.9640667528765258, 0.025691511607400713, 0.004327155558589334, 0.0059145203948409945];stop
80;3275;[0.06283085839831393, 0.045968037984339835, 0.8673531813109512, 0.023847903944793893];stop
81;14617;[0.026729987324873524, 0.026729987324873524, 0.033266006706137954, 0.9132739991788118];stop
82;6063;[0.06584502823694194, 0.8809966729623627, 0.022055321794606855, 0.031102989003419037];stop
83;10790;[0.02237615518061557, 0.05284541169326363, 0.01689040807058012, 0.9078879748920081];stop
84;5628;[0.6115157586297604, 0.1865017580609768, 0.12423695451728739, 0.07774549953889132];stop
85;5347;[0.9526306184603895, 0.021714436654768028, 0.010257171141825444, 0.015397837608910267];stop
86;1537;[0.1648650464061149, 0.055222873290980176, 0.04103815479303682, 0.738873876559063];stop
87;12348;[0.011097153059100319, 0.009947423712321062, 0.010755729552950859, 0.9681996921708835];stop
88;7540;[0.009943293154750085, 0.017180469923035315, 0.005078537208767139, 0.9677976795993819];stop
89;15745;[0, 0, 0, 0];length
90;2347;[0.08143220871346112, 0.026437167481265258, 0.04358752036342377, 0.8485431002383252];stop
91;9336;[0.8309888423358431, 0.13996135351372677, 0.014751821646083706, 0.014297955808451857];stop
92;3711;[0.024907283579918386, 0.045811505618404545, 0.023398227554174925, 0.9058830099716383];stop
93;15726;[0.0076933700408919285, 0.9766312388900177, 0.0019604448745667285, 0.01371491496612907];stop
94;2296;[0.3134457964752261, 0.0870407541187931, 0.41524818910728795, 0.1842652779154647];stop
95;6877;[0.035087435814448543, 0.933641986625624, 0.006389896763976272, 0.024880717661900857];stop
96;7036;[0.07843653367914499, 0.8700404374642983, 0.031691224395924394, 0.019831861471760404];stop
97;8508;[0.021595801933336597, 0.020287378438108912, 0.9474260698179778, 0.010690694631049288];stop
98;8623;[0.004064042596241113, 0.9944386361883087, 0.0006844964582921433, 0.0008128596566191974];stop
99;3396;[0.9109733601878257, 0.04395927281342422, 0.02838223971482904, 0.01668505798363663];stop
250;15734;[0, 0, 0, 0];length
251;604;[0.28336655143471634, 0.1109679359538355, 0.5293984141894188, 0.07626707267063439];stop
252;15285;[0.816829438472161, 0.11767545004259022, 0.04195847386725727, 0.02353657070489387];stop
253;8618;[0.07083425705966744, 0.07083425705966744, 0.836388100537552, 0.021943429174167337];stop
254;8175;[0.8018238350250914, 0.13089413114362142, 0.02204616882261649, 0.04523580128983332];stop
255;10140;[0.008023562963877063, 0.0028608894788189304, 0.9872098046928298, 0.0019057632472440618];stop
256;6680;[0.09260532830023534, 0.02066304173422943, 0.8515826774481852, 0.03514901802040921];stop
257;11578;[0.08104643778205309, 0.1715753101310045, 0.12951183881042794, 0.6178664268705482];stop
258;15529;[0, 0, 0, 0];length
259;9443;[0.01819488651558106, 0.021271972379692562, 0.9332194598590985, 0.02731375319860487];stop
260;13553;[0.7468946268707519, 0.15174085176793028, 0.08379924718901387, 0.017565280633395682];stop
261;1198;[0.9342145857703794, 0.04798824507058456, 0.013119259284815185, 0.004677815956178294];stop
262;7159;[0.010422643440491599, 0.01665533679436339, 0.004923308152433766, 0.9679987010762748];stop
263;5515;[0.08674450392058113, 0.1725120452271877, 0.1386173225733135, 0.6021261662465359];stop
264;13808;[0.009250631060019289, 0.007204398713447682, 0.9735426347361239, 0.010002317057476442];stop
265;10879;[0.04233184201999611, 0.8772479464835489, 0.05351246242486244, 0.026907755922204266];stop
266;5267;[0.003008067239668301, 0.004732354029942936, 0.0017961989890920536, 0.990463407012428];stop
267;4999;[0.9569640393800094, 0.039498624915883566, 0.0008070582927955182, 0.0027302430120179503];stop
268;2146;[0.7111493858358339, 0.21688830865938197, 0.03710521457782018, 0.03485712327290128];stop
269;552;[0.07044465763518018, 0.028020948844841517, 0.02982814477895459, 0.8717062586139739];stop
270;3951;[0.0049586462687346185, 0.010830679200717994, 0.9749466862126999, 0.009263970845899826];stop
271;706;[0.45932029247207085, 0.10410216488996168, 0.3308359958128626, 0.1057415354458919];stop
272;4190;[0.037528897850275945, 0.8541537398643128, 0.01829011970348104, 0.0900271458628419];stop
273;1403;[0.9522154821498807, 0.021037178041936586, 0.013582623002977565, 0.01316472962584874];stop
274;12856;[0.9401661465338522, 0.024283730608356237, 0.017219747612536963, 0.018330321547219898];stop
275;8729;[0.009999374723363378, 0.9732564154769117, 0.004103735117949073, 0.01264039405380336];stop
276;9722;[0.016129487027658065, 0.05456533826425542, 0.9085945229904977, 0.020710666363839933];stop
277;10062;[0.9149563478023884, 0.04555299661742246, 0.025156753994239334, 0.014333882934434208];stop
278;1459;[0.9814446915270738, 0.008760698088533787, 0.005656331811341489, 0.0041382607556855015];stop
279;1969;[0.9795929434208211, 0.011584144586079722, 0.0068099672912206866, 0.0020130224862231977];stop
280;1790;[0.9486102648386013, 0.023379814357800063, 0.01606869574823922, 0.011941240723998357];stop
281;14327;[0.10770130750018468, 0.07879595982512329, 0.7713264035531936, 0.042176438017520454];stop
282;1003;[0.9173492986709765, 0.052568300422260565, 0.017885463438454905, 0.012196826372607446];stop
283;12094;[0.04055875001262285, 0.027017952179028717, 0.50979138865422, 0.42263190539196976];stop
284;2613;[0.31405567333112894, 0.5342266963068328, 0.05289560604028626, 0.09882200215069226];stop
285;5222;[0.03451025651886495, 0.03451025651886495, 0.9182838092120064, 0.012695610855973299];stop
286;1467;[0.2993498905852738, 0.5253753882174262, 0.0780900846643667, 0.09718468058196116];stop
287;1077;[0.026641791652033044, 0.014484890876140546, 0.004928235915831805, 0.9539451223436561];stop
288;9453;[0.030023554137154376, 0.08687603448089119, 0.7988972431838567, 0.08420313989839258];stop
289;3036;[0.14775773705660908, 0.750375682395994, 0.03097170053462836, 0.07089492856493854];stop
290;593;[0.06621120964347692, 0.8858961256544797, 0.011327399668159915, 0.03656530275386753];stop
291;9769;[0.0026102172611150226, 0.005701238658132353, 0.0024520721918726653, 0.9892365231603809];stop
292;11628;[0.9390797653541375, 0.030186672291942586, 0.02208504123467574, 0.00864862641288814];stop
293;5143;[0.002781683753770344, 0.003461861365013465, 0.003408190179262436, 0.9903482285108923];stop
294;4734;[0.040402321744889565, 0.019084705445366824, 0.9195525496389956, 0.020960448397798228];stop
295;1029;[0.1398236224426262, 0.8301710705492632, 0.004936378217003153, 0.02506899711194988];stop
296;13586;[0.05067308571898689, 0.857070198005823, 0.07146050475093754, 0.020796192477313694];stop
297;1284;[0.9762601403283985, 0.017062001989518946, 0.00431394968664975, 0.0023638493838335104];stop
298;1359;[0.9485977126913617, 0.021622510023721148, 0.015819362498779438, 0.013960538406035759];stop
299;469;[0.1394614406770704, 0.13729929144621691, 0.45018704507956736, 0.27305224544619106];stop
150;5754;[0.18268170781216547, 0.07153919319830683, 0.5989902596275468, 0.1467888760271442];stop
151;15719;[0, 0, 0, 0];length
152;5376;[0.9303843883044162, 0.04217585479406038, 0.006885019029040124, 0.02055487000375052];stop
153;9067;[0.8739632712026522, 0.06330968324922845, 0.042173340992135155, 0.020553644874537598];stop
154;5218;[0.9449565525747786, 0.04024110447783861, 0.01117455113359943, 0.003627845597145099];stop
155;15659;[0, 0, 0, 0];length
156;1833;[0.4757149861117998, 0.4069005905008434, 0.037260877149912185, 0.08012347691709684];stop
157;5478;[0.0344207710561281, 0.029441645685177743, 0.9159026895136878, 0.02023492742938515];stop
158;15377;[0, 0, 0, 0];length
159;10782;[0.007800751721933342, 0.01369074563737018, 0.018713035041651886, 0.9597955148376369];stop
160;6000;[0.765502459072865, 0.060902997751381534, 0.04057014282477169, 0.1330243770696693];stop
161;10675;[0.0026239080804169594, 0.002175296202094499, 0.0007756257470533739, 0.9944251974789221];stop
162;15619;[0, 0, 0, 0];length
163;4647;[0.012659322222782828, 0.9747138872517683, 0.0026123987965499503, 0.010014348137455314];stop
164;1753;[0.16883336688504955, 0.7806776023689438, 0.01281719146445558, 0.03767182068229043];stop
165;3499;[0.041493705213795876, 0.807781643527695, 0.022915000370660868, 0.12780960992357202];stop
166;3536;[0.029112539567822057, 0.9640749521427072, 0.0020600525544493538, 0.0047524914405852525];stop
167;1974;[0.11996429490963988, 0.7122608564212246, 0.036019813285052174, 0.13175500246676322];stop
168;5996;[0.003368157514471351, 0.001164004090223946, 0.0013397604954394336, 0.9941281011891576];stop
169;5284;[0.003049680614229835, 0.003915867421450991, 0.9885971903589229, 0.0044372591110319725];stop
170;981;[0.1989210428803732, 0.10647477426741732, 0.557887861173046, 0.13671630009759975];stop
171;7851;[0.9678001348303921, 0.024997495835725952, 0.003601230718468021, 0.003601230718468021];stop
172;1795;[0.1712879153444915, 0.10069495879959917, 0.6566136713671135, 0.07140341782507488];stop
173;8634;[0.002094463205514624, 0.005874067323952707, 0.004165337455468369, 0.9878661897299268];stop
174;15723;[0, 0, 0, 0];length
175;2206;[0.9477598262854291, 0.03561799847021225, 0.010528660237066795, 0.006093521058091054];stop
176;12897;[0.020917205929815313, 0.06442953013730528, 0.02523096652591114, 0.8894223213278493];stop
177;633;[0.12638276000991067, 0.06354924264410611, 0.05969898867177647, 0.7503690406328024];stop
178;11590;[0.0027383422883334343, 0.0030074806443531384, 0.003984264519811106, 0.9902698987331556];stop
179;1932;[0.49623462872151636, 0.10081617379169482, 0.24184542854118993, 0.1611037870005606];stop
180;4987;[0.055551857881038474, 0.8555049940771018, 0.01980762492376729, 0.0691354041567168];stop
181;7396;[0.005272032096909956, 0.017286327746288774, 0.003680471560333534, 0.9737611968848983];stop
182;954;[0.08361476193545096, 0.03378341773933755, 0.011316024791345325, 0.8712857881125347];stop
183;15712;[0, 0, 0, 0];length
184;9751;[0.03498810256764633, 0.9309989727752574, 0.018727781761527326, 0.015285173640701163];stop
185;11316;[0.0018593957319617204, 0.9937657213579515, 0.001403545534254044, 0.0029713059193324566];stop
186;7182;[0.013082002990827889, 0.008446375953753303, 0.9762683214622178, 0.0022033688138188142];stop
187;2783;[0.02014916331988093, 0.007890525728895143, 0.9708411167348683, 0.0011191145194119675];stop
188;4548;[0.01751487228528344, 0.016975996316505346, 0.9562794894713449, 0.00922968910537139];stop
189;15633;[0, 0, 0, 0];length
190;12708;[0.07706635946403993, 0.07469527685264804, 0.7086891394839141, 0.13954916565479625];stop
191;15722;[0, 0, 0, 0];length
192;4835;[0.9748888998187887, 0.02222179152319907, 0.0018819785543997213, 0.001007350529470099];stop
193;9602;[0.011640990432249752, 0.0347535778827261, 0.05729896308818405, 0.8963065201541068];stop
194;822;[0.38834030054334795, 0.126075636746081, 0.20146829386986628, 0.2841158332273494];stop
195;7869;[0.19064095919370325, 0.04973166555974257, 0.7083170502990572, 0.051310318085214565];stop
196;3052;[0.9045873998812073, 0.04794137013478698, 0.023364757768015925, 0.02410643479496388];stop
197;2044;[0.003866601238662878, 0.002964626006083205, 0.0016372219756764592, 0.9915315769753177];stop
198;3089;[0.12372298113978257, 0.6688401567738472, 0.038327591571557684, 0.16910926481698485];stop
199;6881;[0.989881940009836, 0.006265671547264444, 0.001071930011684071, 0.0027803748949501547];stop
300;6423;[0.8525524459316627, 0.07929972437534531, 0.02005011025849011, 0.048097714140408185];stop
301;692;[0.10865512986619293, 0.09588781555684221, 0.7542161812117851, 0.04124083557368062];stop
302;586;[0.4775645279264512, 0.0495545542419642, 0.2327463625304665, 0.24013452516020495];stop
303;8602;[0.6425230464178002, 0.21521827499051327, 0.11885481968336964, 0.023403901649944735];stop
304;5754;[0.013498570477291222, 0.976362406701003, 0.0022035810549612795, 0.007935400214104148];stop
305;11993;[0.9352778478774643, 0.052764762002494546, 0.005143421819422432, 0.00681392683408433];stop
306;2607;[0.07756274609695082, 0.09068003719750695, 0.6913092103148535, 0.14044798909276898];stop
307;13769;[0.023876668599139804, 0.9537502205770372, 0.0037778384646102794, 0.018595168202146503];stop
308;15643;[0, 0, 0, 0];length
309;13604;[0.06533233778536783, 0.2837907052855938, 0.6007849278041247, 0.05009204096352409];stop
310;7068;[0.006033909446489003, 0.007054354836406718, 0.0033847164404385145, 0.9835270001436844];stop
311;8278;[0.00834687809356871, 0.015114243659950772, 0.011770984797901677, 0.9647679360748361];stop
312;864;[0.9360043936257879, 0.032532679620164595, 0.011420047337109166, 0.02004280248312344];stop
313;7178;[0.020602431972047117, 0.9325372419513871, 0.01289267248707347, 0.03396766782046647];stop
314;3640;[0.055697819314049185, 0.031735660820111505, 0.013649334381645464, 0.8989171872001095];stop
315;12612;[0.00517496012580144, 0.006050141341266122, 0.002602133365993437, 0.9861727166061117];stop
316;11696;[0.025760329856742484, 0.020699006545568874, 0.016632115046896507, 0.9369085617064244];stop
317;807;[0.9683362670145977, 0.027469587940242922, 0.0017560715865691551, 0.0024380639499732393];stop
318;866;[0.011814897194252641, 0.012189942290449809, 0.007628270963366254, 0.9683668973694928];stop
319;15618;[0, 0, 0, 0];length
320;6559;[0.04302514430275746, 0.8916151751634417, 0.02096878065315071, 0.04439090899106758];stop
321;1745;[0.15459828445441537, 0.050981103243158035, 0.056873530491154005, 0.7375471215607101];stop
322;15694;[0, 0, 0, 0];length
323;5165;[0.019300459939169876, 0.9013367790297193, 0.019913122303939053, 0.05944960189649854];stop
324;8910;[0.010115965835501355, 0.9249502699770976, 0.037002665534728994, 0.027931077324767194];stop
325;11961;[0.0059435130215967314, 0.007751802340045275, 0.002255903090406834, 0.984048727308601];stop
326;3543;[0.007294294002643327, 0.9856905453182827, 0.0021561891886579094, 0.004859047344453622];stop
327;778;[0.9153682869053168, 0.06037508641337256, 0.004655625646583124, 0.01960092077107498];stop
328;977;[0.0968657053286946, 0.10473680016070906, 0.024491485782648818, 0.7739060228173745];stop
329;9848;[0.012571142663344761, 0.9381445430798114, 0.00540678108622622, 0.043877599262253486];stop
330;1012;[0.1623045619264065, 0.6419269757680367, 0.05027960773663937, 0.14548886902128677];stop
331;1143;[0.05700541571785691, 0.9200208044920343, 0.003879268148540392, 0.0190944224849962];stop
332;3435;[0.9835644773001571, 0.010590244851812728, 0.003659890688312391, 0.0021854205477331813];stop
333;8010;[0.07150467963026469, 0.2963786610087305, 0.04269739438450694, 0.5894193132005607];stop
334;936;[0.24367844637482464, 0.05352905087030771, 0.6623866730271563, 0.040405847453792394];stop
335;4629;[0.004575862700564474, 0.005185131740590824, 0.0021279737787342156, 0.9881110167790061];stop
336;9922;[0.016400224071121305, 0.953171730215778, 0.01402785502602832, 0.016400224071121305];stop
337;8106;[0.011882849354273813, 0.010819457459784354, 0.9439714562325284, 0.03332626721817743];stop
338;4330;[0.003686580464473418, 0.0029622506229254938, 0.0026141769994110363, 0.9907370204842687];stop
339;691;[0.010828474196391026, 0.9747480927403489, 0.003251297554908298, 0.011172206865400585];stop
340;6295;[0.10149720497242652, 0.039746876559170606, 0.8236794029366554, 0.035076495450880325];stop
341;8138;[0.8838979671951431, 0.05650571119874579, 0.019527851258071736, 0.04006854915405278];stop
342;9848;[0.04090270051914544, 0.7962761110092827, 0.015524910296714349, 0.14729626533747028];stop
343;10876;[0.0583631319676551, 0.1124978812974414, 0.1400058920457511, 0.6891331324483729];stop
344;10957;[0.7724414960714026, 0.13423020885746104, 0.08141473713168042, 0.011913605472520251];stop
345;4206;[0.1327629814959095, 0.5766961036930395, 0.06470350960955676, 0.22583743908878098];stop
346;15056;[0.8136149759290013, 0.09717244725750926, 0.0733496114121561, 0.015862969730983598];stop
347;3917;[0.929414282306051, 0.04925715204757473, 0.011163835451006847, 0.01016478785088348];stop
348;8315;[0.7458610914109468, 0.16130377817313737, 0.042078599621359465, 0.05075647971655801];stop
349;15552;[0, 0, 0, 0];length
350;7576;[0.01832275376892516, 0.954577336419018, 0.0072882861650845465, 0.019811620566616645];stop
351;5362;[0.013569831072472848, 0.015138240488423894, 0.966299798933173, 0.0049920618717321855];stop
352;4086;[0.11258076369019845, 0.5541419731562224, 0.017536700625958957, 0.3157405599473152];stop
353;817;[0.9051624049427953, 0.05970193504752854, 0.023379613688104966, 0.01175600804314083];stop
354;15580;[0, 0, 0, 0];length
