id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(2, 1);0;103;2;stop;1.0;True;False;286;[0.02757765316417067, 0.9721458908806947]
(2, 1);1;56;2;stop;1.0;True;False;950;[0.0384610555918419, 0.9614053740791983]
(2, 1);2;89;2;stop;1.0;True;False;531;[0.012053493253934068, 0.9879229631639586]
(2, 1);3;96;2;stop;1.0;True;False;632;[0.0035934413467193557, 0.9963616669145086]
(2, 1);4;86;2;stop;1.0;True;False;618;[0.004468200774938626, 0.9954909475922868]
(2, 1);5;179;2;stop;1.0;True;False;499;[0.010326952572513252, 0.9895567335059525]
(2, 1);6;84;2;stop;1.0;True;False;503;[0.03113682221045173, 0.9686381649282423]
(2, 1);7;108;2;stop;1.0;True;False;793;[0.05182118849080651, 0.9477104651270093]
(2, 1);8;77;2;stop;1.0;True;False;455;[0.019716238666112468, 0.9801371858249215]
(2, 1);9;112;2;stop;1.0;True;False;681;[0.002631570192383169, 0.9973291160229409]
(2, 2);0;111;2;stop;1.0;True;True;824;[0.9804995489420267, 0.0008366546745665792]
(2, 2);1;83;2;stop;1.0;True;True;579;[0.9919733786982883, 0.0010250037326272952]
(2, 2);2;91;2;stop;1.0;True;True;531;[0.9973770220769987, 0.0011407561818429595]
(2, 2);3;113;2;stop;1.0;True;True;432;[0.9925622390090801, 0.0007132014687844642]
(2, 2);4;182;2;stop;1.0;True;True;714;[0.9877986044596715, 0.0003339684102751395]
(2, 2);5;101;2;stop;1.0;True;True;414;[0.9954800789864345, 0.003094999751913005]
(2, 2);6;267;2;stop;1.0;True;True;637;[0.6845128030166336, 0.0022832101388134815]
(2, 2);7;73;2;stop;1.0;True;True;690;[0.9842487041834518, 0.00020824104687892754]
(2, 2);8;143;2;stop;1.0;True;True;440;[0.9826513918089765, 5.05523625153915e-05]
(2, 2);9;82;2;stop;1.0;True;True;450;[0.9970058713317903, 0.0016985185841981389]
(2, 3);0;260;2;stop;1.0;True;False;2934;[0.002148773578052292, 0.9977693358670365]
(2, 3);1;72;2;stop;1.0;True;False;602;[0.01744138955569052, 0.9824957894013373]
(2, 3);2;87;2;stop;1.0;True;False;574;[0.01971662882953434, 0.9801566547261487]
(2, 3);3;82;2;stop;1.0;True;False;443;[0.01691311942534847, 0.9829809450476494]
(2, 3);4;102;2;stop;1.0;True;False;498;[0.003593470476105539, 0.9963699508487547]
(2, 3);5;89;2;stop;1.0;True;False;901;[0.022282957204683554, 0.9775721264253]
(2, 3);6;119;2;stop;1.0;True;False;547;[0.009707456354467636, 0.9901876069847584]
(2, 3);7;111;2;stop;1.0;True;False;1181;[0.007345634541189423, 0.9926281284181606]
(2, 3);8;75;2;stop;1.0;True;False;798;[0.003707026820360824, 0.9962320976925262]
(2, 3);9;131;2;stop;1.0;True;False;617;[0.019717324561782327, 0.9801912429205236]
(3, 0);0;209;0;stop;1.0;True;True;528;[0.992334687214924, 0.0006441760683148468]
(3, 0);1;206;0;stop;1.0;True;True;356;[0.9982302570351428, 0.0007342836204932896]
(3, 0);2;185;0;stop;1.0;True;True;601;[0.9957333048405568, 0.0005053732469611371]
(3, 0);3;78;0;stop;1.0;True;True;529;[0.9969806322380317, 0.0010043499865682176]
(3, 0);4;170;0;stop;1.0;True;True;494;[0.9953593604239415, 0.0011745865725165505]
(3, 0);5;136;0;stop;1.0;True;True;375;[0.9981688475402755, 0.0003048828473981466]
(3, 0);6;124;0;stop;1.0;True;True;511;[0.9927065966549405, 0.001144319745553219]
(3, 0);7;153;0;stop;1.0;True;True;343;[0.9890455933013496, 0.0003317878038711256]
(3, 0);8;216;0;stop;1.0;True;True;502;[0.9980098355927531, 0.0005006273852308302]
(3, 0);9;188;0;stop;1.0;True;True;394;[0.9961864310657402, 0.000318880089984207]
(3, 1);0;184;0;stop;1.0;True;False;502;[0.00711923932747664, 0.9925731612656215]
(3, 1);1;192;0;stop;1.0;True;False;499;[0.01541829203766336, 0.9841758384642332]
(3, 1);2;97;0;stop;1.0;True;False;491;[0.020960058607317342, 0.9788403539892608]
(3, 1);3;120;0;stop;1.0;True;False;484;[0.006690301821164892, 0.9929289127798767]
(3, 1);4;267;0;stop;1.0;True;False;478;[0.007118037698778452, 0.9924059475710209]
(3, 1);5;186;0;stop;1.0;True;False;594;[0.04462723298719748, 0.9541722286876814]
(3, 1);6;111;0;stop;1.0;True;False;471;[0.010649574140319222, 0.9890745132230067]
(3, 1);7;227;0;stop;1.0;True;False;491;[0.0046088322165369405, 0.995230524479943]
(3, 1);8;154;0;stop;1.0;True;False;739;[0.0021155910704756427, 0.9978311711463034]
(3, 1);9;232;0;stop;1.0;True;False;490;[0.0025506806962791576, 0.9973584044819942]
(3, 2);0;154;0;stop;1.0;True;False;426;[0.006902082362260816, 0.9928438285896851]
(3, 2);1;138;0;stop;1.0;True;False;479;[0.007573532003597583, 0.9919370167389185]
(3, 2);2;149;0;stop;1.0;True;False;273;[0.002631151112385134, 0.997170371694765]
(3, 2);3;217;0;stop;1.0;True;False;386;[0.008059077120777606, 0.9915792791193867]
(3, 2);4;164;0;stop;1.0;True;False;553;[0.004330621307991984, 0.9954660212702113]
(3, 2);5;236;0;stop;1.0;True;False;717;[0.0073440374966206815, 0.9924126396261589]
(3, 2);6;94;0;stop;1.0;True;False;400;[0.00857533382683015, 0.9911738978810579]
(3, 2);7;208;0;stop;1.0;True;False;320;[0.0075748972137084, 0.9921156881657622]
(3, 2);8;183;0;stop;1.0;True;False;403;[0.0066920438886727066, 0.9931871916879047]
(3, 2);9;205;0;stop;1.0;True;False;481;[0.003883669418347274, 0.9959083809834852]
(3, 3);0;99;0;stop;1.0;True;False;359;[0.0053844155785548325, 0.9945188059077738]
(3, 3);1;180;0;stop;1.0;True;False;388;[0.004754728671381424, 0.9951461077703092]
(3, 3);2;57;0;stop;1.0;True;False;568;[0.022973615131022657, 0.9768629073203329]
(3, 3);3;161;0;stop;1.0;True;False;435;[0.0027147232986246502, 0.9971888634229539]
(3, 3);4;105;0;stop;1.0;True;False;636;[0.002631501177613297, 0.9973030304941557]
(3, 3);5;225;0;stop;1.0;True;False;581;[0.0071200473161721544, 0.992685803729313]
(3, 3);6;169;0;stop;1.0;True;False;381;[0.034051647867528144, 0.9645179023212616]
(3, 3);7;57;0;stop;1.0;True;False;382;[0.011328215297608413, 0.9883595753783483]
(3, 3);8;123;0;stop;1.0;True;False;306;[0.022970526120828474, 0.9767316484192894]
(3, 3);9;176;0;stop;1.0;True;False;355;[0.012818707258941624, 0.9869857458120441]
(4, 0);0;65;1;stop;1.0;True;False;741;[0.003944608236968997, 0.9958531681909587]
(4, 0);1;78;1;stop;1.0;True;False;547;[0.005059852425036571, 0.9948455129636444]
(4, 0);2;134;1;stop;1.0;True;False;921;[0.09399327950779053, 0.8643462184395648]
(4, 0);3;312;1;stop;1.0;True;False;637;[0.0012544794604728235, 0.9986540338558197]
(4, 0);4;162;1;stop;1.0;True;False;1072;[0.005383948315755681, 0.9944323884462388]
(4, 0);5;92;1;stop;1.0;True;False;1159;[0.001987574050331222, 0.9979117700361375]
(4, 0);6;91;1;stop;1.0;True;False;462;[0.010646756160685871, 0.9888131233669386]
(4, 0);7;266;1;stop;1.0;True;False;797;[0.0018674299387125442, 0.9980595881762466]
(4, 0);8;106;1;stop;1.0;True;False;590;[0.0032722712425875267, 0.9964851143886073]
(4, 0);9;106;1;stop;1.0;True;False;942;[0.003824209923537926, 0.9961044547455402]
(4, 1);0;77;1;stop;1.0;True;True;647;[0.9591023045130294, 0.034935297066129224]
(4, 1);1;86;1;stop;1.0;True;True;808;[0.9951263930327021, 0.002505515759748657]
(4, 1);2;115;1;stop;1.0;True;True;1172;[0.9872161946184099, 0.002951723564169869]
(4, 1);3;88;1;stop;1.0;True;True;481;[0.9856498927101164, 0.006337132575870949]
(4, 1);4;103;1;stop;1.0;True;True;625;[0.9903066072343611, 0.0015926467612908484]
(4, 1);5;194;1;stop;1.0;True;True;996;[0.9960748851520912, 0.0012709438661188406]
(4, 1);6;116;1;stop;1.0;True;True;520;[0.9917650924254203, 0.004813196641542096]
(4, 1);7;106;1;stop;1.0;True;True;612;[0.9874737182111912, 0.002698797595191892]
(4, 1);8;182;1;stop;1.0;True;True;613;[0.9849770187743554, 0.003190559229210999]
(4, 1);9;99;1;stop;1.0;True;True;527;[0.9987841149245382, 0.00014076701805797344]
(4, 2);0;91;1;stop;1.0;True;False;461;[0.0052196006842236495, 0.9946796557113243]
(4, 2);1;99;1;stop;1.0;True;False;645;[0.0009110201265987785, 0.9990550871848708]
(4, 2);2;133;1;stop;1.0;True;False;912;[0.00205064491111147, 0.9979012046933602]
(4, 2);3;97;1;stop;1.0;True;False;591;[0.003945260975685729, 0.9960176427839138]
(4, 2);4;109;1;stop;1.0;True;False;552;[0.0017005608012192648, 0.9982044807514417]
(4, 2);5;101;1;stop;1.0;True;False;441;[0.04304298665247592, 0.949513172062745]
(4, 2);6;62;1;stop;1.0;True;False;571;[0.007344937542630786, 0.9925339362675216]
(4, 2);7;78;1;stop;1.0;True;False;644;[0.017961596482137444, 0.980670111270721]
(4, 2);8;122;1;stop;1.0;True;False;674;[0.01144711628928196, 0.9832494018527046]
(4, 2);9;89;1;stop;1.0;True;False;1312;[0.0018100373012886774, 0.9980939072891061]
(4, 3);0;70;1;stop;0.5;True;False;1635;[0.15840579437634536, 0.8299869929868693]
(4, 3);1;248;1;stop;0.5;False;True;864;[0.8563294101743681, 0.004043805416348207]
(4, 3);2;264;1;stop;0.5;False;True;2641;[0.6451504900243186, 0.3144212468310541]
(4, 3);3;153;1;stop;0.5;True;False;632;[0.003272662911496293, 0.9966046851412631]
(4, 3);4;147;1;stop;0.5;True;False;1524;[0.3216571670933171, 0.5734158985571643]
(4, 3);5;151;1;stop;0.5;True;False;2132;[0.0019876204905826906, 0.997934919245856]
(4, 3);6;175;1;stop;0.5;True;False;1452;[0.0027148113247558885, 0.9972208703441324]
(4, 3);7;69;1;stop;0.5;False;True;2022;[0.9790826696629387, 0.013326321426254527]
(4, 3);8;116;1;stop;0.5;False;True;1115;[0.6077792972004271, 0.34630222541305505]
(4, 3);9;99;1;stop;0.5;False;True;1866;[0.9950813000045481, 0.0002951646058773605]
(5, 0);0;92;2;stop;1.0;True;False;850;[0.008981791790686073, 0.9906134718455492]
(5, 0);1;124;2;stop;1.0;True;False;575;[0.010983531535888434, 0.9887060197463798]
(5, 0);2;111;2;stop;1.0;True;False;952;[0.010648817528409998, 0.9890044311255346]
(5, 0);3;310;2;stop;1.0;True;False;953;[0.02191531623316958, 0.9765840539426324]
(5, 0);4;107;2;stop;1.0;True;False;742;[0.01321879487139076, 0.9864765611022652]
(5, 0);5;119;2;stop;1.0;True;False;667;[0.006691526964177705, 0.9931108811884145]
(5, 0);6;208;2;stop;1.0;True;False;761;[0.11103857167180663, 0.8465147310177361]
(5, 0);7;122;2;stop;1.0;True;False;1252;[0.008312164391228753, 0.9912533081960975]
(5, 0);8;96;2;stop;1.0;True;False;629;[0.022273815973437118, 0.9771710564981771]
(5, 0);9;169;2;stop;1.0;True;False;1178;[0.022959498895738686, 0.9762627534103662]
(5, 1);0;284;2;stop;1.0;True;False;2700;[0.021606632659727176, 0.977990854115233]
(5, 1);1;229;2;stop;1.0;True;False;928;[0.06980297704817932, 0.9194739286245954]
(5, 1);2;93;2;stop;1.0;True;False;686;[0.005818000629634881, 0.9938454291055445]
(5, 1);3;103;2;stop;1.0;True;False;1675;[0.0029806688785559816, 0.9968971034445968]
(5, 1);4;214;2;stop;1.0;True;False;2313;[0.010323383090375933, 0.989214708899623]
(5, 1);5;154;2;stop;1.0;True;False;1771;[0.008059138606891069, 0.9915871324258272]
(5, 1);6;160;2;stop;1.0;True;False;1976;[0.016904564832683648, 0.982483476962529]
(5, 1);7;106;2;stop;1.0;True;False;1084;[0.011680941737336198, 0.9877785973909218]
(5, 1);8;240;2;stop;1.0;True;False;1438;[0.010815686800744304, 0.988929111579581]
(5, 1);9;307;2;stop;1.0;True;False;1124;[0.1983936731299475, 0.784662221955725]
(5, 2);0;108;2;stop;1.0;True;True;1331;[0.9386556658574312, 0.004663475429602017]
(5, 2);1;117;2;stop;1.0;True;True;1477;[0.8281214728117219, 0.07292797028533869]
(5, 2);2;79;2;stop;1.0;True;True;922;[0.9803170158462802, 0.0032955182450787857]
(5, 2);3;217;2;stop;1.0;True;True;541;[0.8866412787712646, 0.024521488566405802]
(5, 2);4;116;2;stop;1.0;True;True;824;[0.9883217305025761, 0.00252757007256574]
(5, 2);5;116;2;stop;1.0;True;True;1524;[0.9874819712436991, 0.004229286044205119]
(5, 2);6;142;2;stop;1.0;True;True;1072;[0.986762832305902, 0.0057991469999294646]
(5, 2);7;110;2;stop;1.0;True;True;754;[0.9605314093551186, 0.0035187712705673463]
(5, 2);8;123;2;stop;1.0;True;True;1194;[0.9743151605260509, 0.0020657322253243866]
(5, 2);9;134;2;stop;1.0;True;True;899;[0.984834668412113, 0.0015761317753421721]
(5, 3);0;213;2;stop;1.0;True;False;1455;[0.01472410476635664, 0.9849699636043402]
(5, 3);1;234;2;stop;1.0;True;False;902;[0.029291002231411536, 0.9699848007038451]
(5, 3);2;201;2;stop;1.0;True;False;1079;[0.01665065174218144, 0.9829657391696188]
(5, 3);3;126;2;stop;1.0;True;False;1773;[0.0035933076972687276, 0.996324508485871]
(5, 3);4;341;2;stop;1.0;True;False;1927;[0.18599298998862737, 0.7298919537103473]
(5, 3);5;92;2;stop;1.0;True;False;1135;[0.011324056741320164, 0.9879965001314785]
(5, 3);6;114;2;stop;1.0;True;False;2444;[0.013842744991465147, 0.9857335167229737]
(5, 3);7;209;2;stop;1.0;True;False;1606;[0.01743877830655639, 0.98234874928961]
(5, 3);8;261;2;stop;1.0;True;False;2087;[0.00805886576584036, 0.9915533767624987]
(5, 3);9;281;2;stop;1.0;True;False;240;[0.03730377448986576, 0.9545901561651745]
(6, 0);0;0;3;length/stop;0.8;True;False;10240;[0.030070691881307354, 0.9651667701110034]
(6, 0);1;342;3;stop/stop;0.8;True;False;7028;[0.26738965952907706, 0.3353817695295341]
(6, 0);2;534;3;stop/stop;0.2;False;True;6458;[0.6015546100250824, 0.04077671428757395]
(6, 0);3;0;3;length/stop;0.8;True;False;10240;[0.030070691881307354, 0.9651667701110034]
(6, 0);4;445;3;stop/stop;0.8;True;False;9385;[0.30625984926551064, 0.5903313103199793]
(6, 0);5;0;3;length/stop;0.8;True;False;10240;[0.030070691881307354, 0.9651667701110034]
(6, 0);6;44;3;stop/stop;0.2;False;True;3363;[0.5040501484436896, 0.00545910621459934]
(6, 0);7;33;3;stop/stop;0.8;True;False;5119;[0.36361536175574827, 0.5631784893361139]
(6, 0);8;0;3;length/stop;0.8;True;False;10240;[0.030070691881307354, 0.9651667701110034]
(6, 0);9;371;3;stop;0.8;True;False;3087;[0.09237112569259813, 0.86280573073803]
(6, 1);0;363;3;stop/stop;0.6;True;False;4377;[0.20190038815657663, 0.767940286090313]
(6, 1);1;570;3;stop/stop;0.6;True;False;9392;[0.41957752449239943, 0.5387482057191643]
(6, 1);2;343;3;stop/stop;0.4;False;True;6098;[0.4664412841366616, 0.22732534001017227]
(6, 1);3;341;3;stop/length;0.6;True;False;8270;[0.08484063236248617, 0.8979816715232557]
(6, 1);4;408;3;stop/stop;0.6;True;False;7956;[0.098800563965184, 0.8501791506010805]
(6, 1);5;0;3;length/stop;0.4;False;True;10240;[0.7908377335140971, 0.18784041503970245]
(6, 1);6;377;3;stop;0.6;True;False;3631;[0.23927216522489897, 0.660651613307582]
(6, 1);7;435;3;stop/stop;0.4;False;True;8662;[0.593935016809915, 0.29173107855512337]
(6, 1);8;0;3;length/stop;0.4;False;True;10240;[0.7908377335140971, 0.18784041503970245]
(6, 1);9;395;3;stop/stop;0.6;True;False;9434;[0.0942782246610077, 0.8806190518686514]
(6, 2);0;0;3;length/stop;0.4;False;True;10240;[0.5584324403680201, 0.1784857390195747]
(6, 2);1;524;3;stop/stop;0.6;True;False;6988;[0.1836963346185578, 0.6825147023561194]
(6, 2);2;0;3;length/stop;0.4;False;True;10240;[0.4523850177700235, 0.41190124601269723]
(6, 2);3;285;3;stop/stop;0.4;False;True;9037;[0.6046527987566184, 0.03224948464752327]
(6, 2);4;378;3;stop;0.4;False;True;3359;[0.6682714115270897, 0.14565733839464035]
(6, 2);5;339;3;stop/stop;0.6;True;False;9026;[0.017655542999788457, 0.9791401538569973]
(6, 2);6;295;3;stop;0.6;True;False;1895;[0.004739736484247906, 0.9920084541012262]
(6, 2);7;349;3;stop;0.6;True;False;3634;[0.13708534063165015, 0.8529736755642483]
(6, 2);8;307;3;stop/stop;0.6;True;False;3141;[0.07575338131831236, 0.8944714293218518]
(6, 2);9;0;3;length/stop;0.6;True;False;10240;[0.11566992612062854, 0.8546916494798729]
(6, 3);0;357;3;stop/stop;1.0;True;True;4411;[0.7303012977713719, 0.013908770690237656]
(6, 3);1;515;3;stop/stop;1.0;True;True;7435;[0.4206485893252058, 0.1282905714268026]
(6, 3);2;386;3;stop/stop;1.0;True;True;8815;[0.7119312345226693, 0.008159893743058576]
(6, 3);3;399;3;stop/stop;1.0;True;True;6825;[0.6219548987695238, 0.07663988778668504]
(6, 3);4;384;3;stop/stop;1.0;True;True;1154;[0.8332106258318003, 0.01599316411028636]
(6, 3);5;281;3;stop/stop;1.0;True;True;7269;[0.7199219278524667, 0.08204498652499272]
(6, 3);6;268;3;stop/stop;1.0;True;True;3372;[0.8593557469013792, 0.0030993209884151783]
(6, 3);7;516;3;stop/stop;1.0;True;True;4029;[0.7994768094436142, 0.0077768002978567076]
(6, 3);8;309;3;stop;1.0;True;True;2205;[0.9104659419392886, 0.008651274417478736]
(6, 3);9;372;3;stop/stop;1.0;True;True;6957;[0.745741867842263, 0.030540908538113212]
(7, 0);0;185;0;stop;1.0;True;True;924;[0.9093374537033209, 0.00130452812864826]
(7, 0);1;231;0;stop;1.0;True;True;998;[0.6993396063448689, 0.054776510975754936]
(7, 0);2;339;0;stop;1.0;True;True;1498;[0.9222693633133341, 0.003458724722259133]
(7, 0);3;303;0;stop;1.0;True;True;1192;[0.9767477985185614, 0.005853507829037855]
(7, 0);4;178;0;stop;1.0;True;True;1738;[0.9494607272657392, 0.004791442397015316]
(7, 0);5;275;0;stop;1.0;True;True;1909;[0.9571825363063028, 0.004246203440686836]
(7, 0);6;236;0;stop;1.0;True;True;558;[0.9551282784412812, 0.009686967458111132]
(7, 0);7;302;0;stop;1.0;True;True;1904;[0.9374885285665236, 0.004496775805747575]
(7, 0);8;172;0;stop;1.0;True;True;1046;[0.9358880573482159, 0.004103369210158809]
(7, 0);9;73;0;stop;1.0;True;True;1252;[0.9384479600289874, 0.019553097357435087]
(7, 1);0;331;0;stop/stop;0.9;True;False;2313;[0.08266876121125162, 0.5874430436904421]
(7, 1);1;324;0;stop;0.9;True;False;2097;[0.14887989048785194, 0.8434620472143516]
(7, 1);2;303;0;stop;0.9;True;False;1772;[0.1367423791494203, 0.774698337317971]
(7, 1);3;113;0;stop;0.9;True;False;677;[0.09079008386945879, 0.8480376693904219]
