id;amount_answer_tokens;confidence_per_choice;finish_reason
296;168;[0.6890925920872748, 0.015954652813982968, 0.2698525283204449, 0.025100198076108887];stop
297;425;[0.19633127647184206, 0.6641801471007545, 0.10842442847520814, 0.031064118854971717];stop
298;569;[0.16376599098882355, 0.00923904609497987, 0.15872744114332127, 0.6682674880787175];stop
299;298;[0.4798322128173042, 0.06699959306841699, 0.17108945455401556, 0.28207882291568837];stop
200;438;[0.5920437117219176, 0.14062270734850515, 0.23920728314086545, 0.028126314261639862];stop
201;501;[0.789477335296449, 0.01217635415723792, 0.07343283108599492, 0.12491345351423189];stop
202;294;[0.5867061044445994, 0.01009483614761816, 0.39083052283650305, 0.012368451795766622];stop
203;475;[0.757958503105757, 0.040170332606426495, 0.18003091913270716, 0.02184023101231467];stop
204;265;[0.7903475248162088, 0.030645102383043858, 0.09439356069706979, 0.0846138409525168];stop
205;278;[0.49367263260873095, 0.028735196483031328, 0.2902151691611429, 0.18737699631591334];stop
206;309;[0.1994500997996938, 0.018551749155884378, 0.7645704008163665, 0.017427755495076656];stop
207;201;[0.9025104417806635, 0.011184797091994814, 0.07643419811114553, 0.009870548789722614];stop
208;303;[0.9340709333124944, 0.007956007523024528, 0.04950394218824139, 0.008469125923368412];stop
209;474;[0.9644532536744062, 0.002428287876201021, 0.02651767339660073, 0.006600770808144643];stop
210;303;[0.6867595516065151, 0.03212017165676531, 0.22295818291096905, 0.05816211706672139];stop
211;490;[0.467171492554892, 0.007434055009826307, 0.13809563765477081, 0.3872987705118036];stop
212;364;[0.8745219700057463, 0.0059852748025222766, 0.11118299990562688, 0.008309731128457102];stop
213;375;[0.39188283520267414, 0.004154067211727829, 0.588285812407361, 0.015677285876440728];stop
214;523;[0.9807686013613346, 0.0033228955703148246, 0.014434000402728691, 0.001474525971007539];stop
215;486;[0.8007105432961084, 0.1118042497635658, 0.05118771552960654, 0.03629752554689083];stop
216;627;[0.7996929547989913, 0.006705833689574427, 0.17294573028228938, 0.020655421916669317];stop
217;559;[0.502216587785328, 0.004625255972481011, 0.10203148849881576, 0.39112667183866234];stop
218;482;[0.47550316604834414, 0.012281864933510425, 0.16432949700738134, 0.34788554789457876];stop
219;244;[0.6121930311168639, 0.0314468130171088, 0.1809639143401061, 0.1753962400193611];stop
220;648;[0.5546463308135442, 0.13174005080312345, 0.23855041433358037, 0.07506321827679899];stop
221;217;[0.4387631656742771, 0.021506059270439342, 0.5129661104895237, 0.0267647232008712];stop
222;329;[0.8801928001534792, 0.03011854271913212, 0.07454410914649881, 0.015144550750903698];stop
223;688;[0.5798768889690962, 0.078477798333357, 0.22009642835069795, 0.1215487918288026];stop
224;648;[0.5408762461863573, 0.12068578904517543, 0.25549184787055, 0.08294604891317804];stop
225;446;[0.969149477653013, 0.0013060978760939563, 0.026646797417955545, 0.0028977047887003213];stop
226;522;[0.8606067836678135, 0.022934392579295027, 0.08791651256058165, 0.02854231272433418];stop
227;315;[0.5842883498983101, 0.07199845142508063, 0.3127470168335731, 0.03096614809231103];stop
228;555;[0.5406160132509832, 0.15012364501681927, 0.26347520230662336, 0.04578512490622576];stop
229;313;[0.8852398428521192, 0.008026379344715905, 0.09626535907166339, 0.010468372149665894];stop
230;370;[0.8149438229975435, 0.02539035003685433, 0.13725893549069065, 0.022406905263062615];stop
231;381;[0.9016823635443393, 0.003861816011594442, 0.08653182832280484, 0.007923931959514494];stop
232;349;[0.3165220874727607, 0.012662479672105145, 0.44636771498870864, 0.22444776910492564];stop
233;364;[0.12624841262416062, 0.018187808278386685, 0.8493756409390627, 0.006188090110879106];stop
234;483;[0.7063509228105974, 0.10498968865021635, 0.14350388987913962, 0.04515550241092682];stop
235;404;[0.9245637974033794, 0.0031324712888577875, 0.06697517335353811, 0.00532851315874201];stop
236;413;[0.4981051014428812, 0.011532694967520449, 0.3644214553524523, 0.1259406850104503];stop
237;539;[0.7744306573339498, 0.009158002833881981, 0.18394340406259382, 0.03246793944006925];stop
238;268;[0.540255684387068, 0.03852924781213662, 0.2802809567656755, 0.14093411576568968];stop
239;291;[0.6457993999652069, 0.06295145848651651, 0.22318230064773442, 0.06806675597885008];stop
240;503;[0.9679102408578705, 0.002804959612636336, 0.022763067564718163, 0.00652172649364341];stop
241;353;[0.16192989126911642, 0.005370458853274171, 0.822347805747769, 0.010351830380234904];stop
242;615;[0.4291064726524891, 0.017711338302042093, 0.5340316335886046, 0.01915052281945423];stop
243;373;[0.08421492509612627, 0.004192813233710686, 0.905395702715647, 0.006196576268678881];stop
244;357;[0.4610450549613865, 0.04424514782288403, 0.475680196016472, 0.019029600952949737];stop
245;423;[0.09163424023822712, 0.004932914567639028, 0.8969991764624836, 0.006433733475424387];stop
246;481;[0.9410810203505583, 0.006440808741504898, 0.03884305714703492, 0.01363519221276493];stop
247;318;[0.6203923220795983, 0.06142716199319378, 0.27529744052678234, 0.04288307024542989];stop
248;289;[0.5012577760912575, 0.024956156655681683, 0.24429354402793896, 0.22949254642084482];stop
249;312;[0.18964846348668396, 0.014854412034875718, 0.7738840890770521, 0.02161304713289683];stop
0;198;[0.5041208462980517, 0.025895414184666208, 0.4448850853863555, 0.025098696048308628];stop
1;409;[0.955826535492914, 0.004861399642593972, 0.034815976935117475, 0.004496059690022717];stop
2;209;[0.477710946191702, 0.24783315927030003, 0.22565465940915644, 0.04880124256306261];stop
3;254;[0.37568727983917033, 0.03231825027892894, 0.3641285973901385, 0.2278658536864967];stop
4;433;[0.6580650136340853, 0.00754250209475586, 0.13369401669141917, 0.20069848985000432];stop
5;404;[0.9357213429621236, 0.003884299107872194, 0.05619443868095366, 0.004199928736854149];stop
6;340;[0.9150112395787161, 0.009255206444421822, 0.06226729026475751, 0.0134662459171528];stop
7;282;[0.5604179269704904, 0.018586449682811795, 0.3851692328490801, 0.035826319453120294];stop
8;391;[0.7410665438116043, 0.09131730455719379, 0.12097577328557231, 0.04664031541466564];stop
9;300;[0.41216994859781925, 0.029394589937593522, 0.49717185990098034, 0.06126358628245684];stop
10;456;[0.2626983252026461, 0.006680088274046595, 0.7140881050464614, 0.016533377263716603];stop
11;383;[0.6457560009676019, 0.04193189250997269, 0.23756034968921652, 0.07475168061413913];stop
12;285;[0.9090948293822457, 0.013171749666158437, 0.06794505469319632, 0.009788413196950233];stop
13;366;[0.5625551736564636, 0.07152086005454747, 0.34120694026509085, 0.024716947851203534];stop
14;396;[0.5942940943475818, 0.017946126632633456, 0.2327289112473055, 0.1550308772533716];stop
15;453;[0.3274196307831096, 0.006586305067995789, 0.6511516686093375, 0.01484246758992717];stop
16;381;[0.5372878129399824, 0.014543712019850354, 0.23108462260042317, 0.21708391308615968];stop
17;394;[0.41943417371182296, 0.009560657284636544, 0.2543996860874553, 0.3166055247452206];stop
18;427;[0.14194084475503432, 0.003666217162511622, 0.8427416233266812, 0.011651214046392024];stop
19;302;[0.6025583951936044, 0.02160791025031653, 0.35422580681958993, 0.02160791025031653];stop
20;381;[0.20807798564547628, 0.02729389198705285, 0.7493176333736215, 0.015310485805498104];stop
21;786;[0.43415964949583513, 0.2397657301959931, 0.28031453793143607, 0.04576009039291184];stop
22;377;[0.12091282567857735, 0.017419139946504923, 0.839301352131324, 0.022366623760771087];stop
23;374;[0.34962299463258845, 0.01609856755881017, 0.6136074649103298, 0.020670969917776984];stop
24;283;[0.5316453445998686, 0.03192778270498745, 0.2216227388928328, 0.2148041240506066];stop
25;361;[0.6703795364662053, 0.028997775314324705, 0.1804301991254029, 0.12019243865339953];stop
26;350;[0.3527088498041641, 0.00720674885899082, 0.22772594913413527, 0.4123584470117555];stop
27;454;[0.5125764252550534, 0.027165556941043986, 0.4384298502298523, 0.021828138228964393];stop
28;328;[0.6485985133754703, 0.08246004246161741, 0.23860604442316732, 0.030335354339753217];stop
29;410;[0.2587940165771818, 0.01578653816039742, 0.6818314199660094, 0.04358802957805712];stop
30;477;[0.3197953513949504, 0.009507262934199765, 0.09162290218824339, 0.5790745378119404];stop
31;282;[0.44797299605853874, 0.023011242350140116, 0.28923308754504745, 0.23978265151606523];stop
32;1039;[0.878219983558704, 0.002245991927212468, 0.10488841004981067, 0.01464570710307414];stop
33;276;[0.48778491128168444, 0.01202213523028252, 0.45823151750132673, 0.04196137503467049];stop
34;449;[0.9659963518968446, 0.001985082085770905, 0.027403206385022954, 0.004615454130785557];stop
35;385;[0.9369115982343919, 0.0027151272067234777, 0.05453480076390396, 0.005838440979251152];stop
36;304;[0.32680047539138707, 0.012671431062883402, 0.15436961399475432, 0.5061584778942188];stop
37;390;[0.6665896896935242, 0.030693464781090907, 0.12330670131293557, 0.17941019177521214];stop
38;354;[0.7203133582712088, 0.09748380945550576, 0.1463405306140473, 0.035862289345754826];stop
39;349;[0.485536940300878, 0.022356797903513116, 0.215455724045674, 0.2766506258455056];stop
40;290;[0.7822683005781403, 0.041458699227785854, 0.14025297164339467, 0.03601994210217306];stop
41;247;[0.5514241607972712, 0.10200320104725982, 0.324165541159656, 0.022407129637531633];stop
42;843;[0.17661690372125133, 0.010120954738415767, 0.7671888584809502, 0.04607327210905387];stop
43;321;[0.18473780314612717, 0.004553118127861758, 0.8024643897616281, 0.008244631828283814];stop
44;332;[0.8723083319320583, 0.014547117494805544, 0.10418236401180703, 0.0089622190994208];stop
45;437;[0.9663643625572187, 0.002147202393215405, 0.027413648800919312, 0.004074674158410831];stop
46;288;[0.20218066651021138, 0.009023087470439374, 0.7750376869829141, 0.013758565383216759];stop
47;413;[0.9672834442193947, 0.0028031438634072985, 0.027439719916008538, 0.0024737657769559568];stop
48;331;[0.15127837311547182, 0.04200848202857037, 0.7926420005173627, 0.014071078926552356];stop
49;240;[0.6746774434746368, 0.06082401444039866, 0.17600012149298216, 0.08849841881339354];stop
150;377;[0.6379097288523095, 0.11085208914807, 0.22045570327024339, 0.030782513415694494];stop
151;399;[0.2467081436058056, 0.006574547765128157, 0.7365344450270535, 0.010182858778447816];stop
152;534;[0.7367372291237742, 0.07070253348827327, 0.16960654058722371, 0.022953751945454265];stop
153;246;[0.4477641340167466, 0.01998319254709832, 0.5073832357998834, 0.024869484942225427];stop
154;382;[0.960183543990173, 0.001512856312315146, 0.032855674231567454, 0.005448004863549424];stop
155;1269;[0.5281693083024421, 0.0008585947079041851, 0.4661077786171534, 0.004864270292654191];stop
156;318;[0.8898505696736821, 0.012111781735869014, 0.07775426754780938, 0.02028341257767927];stop
157;392;[0.6386176799245995, 0.022196417583340945, 0.23493430120968872, 0.10425146420757755];stop
158;345;[0.8942645124374601, 0.007858744141476056, 0.08854417471642619, 0.009332489579620193];stop
159;307;[0.49594603247943947, 0.16612110253428822, 0.2738873952604379, 0.06404539031911476];stop
160;304;[0.4820188053148797, 0.12187344717032428, 0.3526525124342817, 0.04345531583994656];stop
161;290;[0.30778760667278726, 0.008731263372437762, 0.6722699600889063, 0.011211164090004812];stop
162;352;[0.7128202808148623, 0.03282217219160209, 0.185950269273972, 0.06840728114618805];stop
163;297;[0.3672496142408567, 0.018864687055597924, 0.5868632475327887, 0.02702241656399625];stop
164;275;[0.5868109900751203, 0.041200600624926316, 0.34496840548178015, 0.02702001356382931];stop
165;258;[0.6207525209392302, 0.022610907574658442, 0.29322271094392266, 0.06341385850059926];stop
166;238;[0.5215985277441837, 0.025968864657106575, 0.3163654991378181, 0.1360671056625938];stop
167;1241;[0.928792017732778, 0.0011220244744609192, 0.0612604752031108, 0.00882540611191295];stop
168;316;[0.41339442641604046, 0.029946188239027675, 0.44005607626740184, 0.11660323822849016];stop
169;241;[0.7374694461504175, 0.05018542562788718, 0.15458199358914085, 0.0577630708240219];stop
170;216;[0.7451837443806489, 0.055694473007050875, 0.17155103369745053, 0.027570763398877384];stop
171;251;[0.6840477782215048, 0.026941091253603996, 0.18410896735150328, 0.10490211497052548];stop
172;342;[0.6014418552071175, 0.14285495357226743, 0.20785273098333087, 0.04785041567075057];stop
173;855;[0.15019846949381707, 0.5242442014666802, 0.24763541148106052, 0.0779219394650665];stop
174;464;[0.3702986207942755, 0.23172695567169174, 0.3702986207942755, 0.027675841442497903];stop
175;380;[0.3742363543226264, 0.009080575405355349, 0.5796286044252628, 0.037054416975135805];stop
176;363;[0.6480706204365038, 0.10253965919978848, 0.23841185058058398, 0.010977798128048735];stop
177;350;[0.6213143014469301, 0.08675490733957021, 0.25900234227518004, 0.03292844869089175];stop
178;469;[0.24631169349223106, 0.004441414469099788, 0.735350907480153, 0.01389595651799636];stop
179;319;[0.08260100709741387, 0.010338728297862327, 0.8880444304736731, 0.019015831573321252];stop
180;213;[0.7393817918451978, 0.022678999429320668, 0.15498283378523914, 0.08295633300780833];stop
181;474;[0.6606220017868629, 0.17233355083998964, 0.14740469744928128, 0.0196397750258899];stop
182;417;[0.2043264297934686, 0.009706965706022036, 0.759164806981888, 0.026801798145042206];stop
183;455;[0.9809112684134477, 0.002588250067865571, 0.013991947672374437, 0.0025086179849109647];stop
184;388;[0.2576588034153762, 0.005183010800817159, 0.7226219844235159, 0.014536113265018372];stop
185;189;[0.1987682934637013, 0.006490015448663391, 0.7861438741618442, 0.008597873550304141];stop
186;248;[0.8857765733431004, 0.009537339758234216, 0.09336017231247763, 0.011325871196297858];stop
187;1009;[0.1591232098255206, 0.04150976444908044, 0.7591343771358045, 0.04023264325933339];stop
188;229;[0.3490188483111161, 0.021625556966378245, 0.5937010604023434, 0.03565451576120515];stop
189;361;[0.43329964711204716, 0.01788441446942896, 0.5065786101574311, 0.04223733871620094];stop
190;320;[0.8278388739930669, 0.005239984648350054, 0.12304726730978452, 0.043873854299995595];stop
191;418;[0.541735703770517, 0.07331595490916863, 0.34977085885281134, 0.03517737960200399];stop
192;723;[0.1175949568259127, 0.006531398922338978, 0.8421821067188024, 0.03369151921719094];stop
193;485;[0.5734950950331448, 0.022942689013222703, 0.09659232862447388, 0.3069697855192496];stop
194;360;[0.7052685579270812, 0.017934098988634854, 0.17831981180573506, 0.09847755298232587];stop
195;299;[0.47443382876937323, 0.02362066946896824, 0.4598370344031356, 0.0421083961239414];stop
196;204;[0.874725048744523, 0.00871054597729558, 0.10447101988598535, 0.012093395448256942];stop
197;665;[0.2896946846996768, 0.010718298679698226, 0.14118591345344686, 0.5584011199040069];stop
198;563;[0.4279811165082929, 0.012923909872712887, 0.21520242015563007, 0.3438924882270613];stop
199;366;[0.6806989639059347, 0.08387856255330718, 0.17210765602789402, 0.06331486077314845];stop
550;223;[0.45967061317202224, 0.028481656095502166, 0.4893168206489925, 0.02253084443638843];stop
551;255;[0.9186081105627097, 0.0036386388455088765, 0.07540395054767103, 0.0023492818088060924];stop
552;343;[0.18347564473806968, 0.007813334405421776, 0.7969818713831246, 0.011729204153396327];stop
553;237;[0.7125138001319069, 0.04699538473546835, 0.21061867701757647, 0.02987208402919819];stop
554;523;[0.5748197427789828, 0.014847132355810434, 0.08281063546849644, 0.3275224167517114];stop
555;357;[0.5670923659382306, 0.04511759003190302, 0.3661423504165255, 0.021647656274082907];stop
556;280;[0.493688493036548, 0.04737784326672442, 0.4092821360379001, 0.0496515534384815];stop
557;262;[0.6104793307173803, 0.055903084407116596, 0.297523863929832, 0.036093744070228896];stop
558;371;[0.404198052876476, 0.014048700052151673, 0.5524732344201397, 0.029280005253640613];stop
559;552;[0.9206416785798124, 0.004330555228459084, 0.06463919758219326, 0.010388461946710538];stop
560;319;[0.8876112515359201, 0.012860480326021006, 0.08518146217739961, 0.014346902546700045];stop
561;210;[0.46425448359745886, 0.28158457821091465, 0.23344181456739455, 0.020719136435490785];stop
562;299;[0.5598215909520755, 0.05900475454542268, 0.3291021356798286, 0.05207151312409984];stop
563;487;[0.09852705889714515, 0.0056460488483761695, 0.8781620646305691, 0.0176649240554712];stop
564;248;[0.6692420667595185, 0.11271875902899288, 0.1745822292085439, 0.04345695283841514];stop
565;632;[0.33194315394763896, 0.17220983965363196, 0.3880808412284469, 0.10776616395181352];stop
566;398;[0.39351261159319206, 0.01549842329658178, 0.11632209886748458, 0.4746668156323576];stop
567;439;[0.6445306216704979, 0.10855668215558842, 0.17897968961050875, 0.06793303582869528];stop
568;330;[0.5638981443013361, 0.09497593848110888, 0.27482199038284333, 0.06630389080912283];stop
569;400;[0.11821524757844361, 0.004879325996124834, 0.8734991481707004, 0.0034063185185953665];stop
570;1123;[0.11731237731267365, 0.001987177930659745, 0.8401583389620082, 0.040542072762080876];stop
571;334;[0.6794345517254101, 0.04551927583021967, 0.24225984284027538, 0.03278630444764595];stop
572;259;[0.5502009116091121, 0.048833109929809576, 0.3038498196289196, 0.09711623547364338];stop
573;288;[0.899171371453924, 0.026317221153986454, 0.06720337850433046, 0.007308028377834966];stop
574;375;[0.6010233236028212, 0.014357304843081627, 0.2013175962264572, 0.18330175729231135];stop
575;260;[0.6799879924941092, 0.0864507666578547, 0.21396770240971733, 0.019593543139674853];stop
576;434;[0.12905312625964052, 0.0023636904580337944, 0.8415321559512693, 0.02705100481146902];stop
577;480;[0.16114452609985125, 0.004034173793346223, 0.8183594168883414, 0.016461947752854606];stop
578;342;[0.05191035799276057, 0.014414989240011363, 0.9201331254296392, 0.013541629192382373];stop
579;289;[0.8060926507741688, 0.04994631144538349, 0.109092773956256, 0.03486814485178103];stop
580;392;[0.720232904407664, 0.14182226351746238, 0.11045130305117942, 0.02749350314402848];stop
581;714;[0.16236873327836857, 0.007713676175633139, 0.07913220067517214, 0.750785416155745];stop
582;286;[0.564904445433831, 0.11476728558567563, 0.293068565538572, 0.027259619677672042];stop
583;332;[0.5445738768414554, 0.1253680324535576, 0.3007422757061046, 0.029315860134390557];stop
584;265;[0.7890150110433325, 0.010247515963269118, 0.19335644119785814, 0.007381008860004786];stop
585;256;[0.5283018299018952, 0.018945051595810634, 0.3519248885121083, 0.10082816869320664];stop
586;440;[0.9365160040875289, 0.0022499698243096363, 0.056242155089897085, 0.004991776231832907];stop
587;750;[0.2070149214311739, 0.009532106724970246, 0.12556088189798445, 0.6578920597107396];stop
588;343;[0.9140033976723851, 0.006555695942924008, 0.07048037352628328, 0.008960573945587661];stop
589;428;[0.10472134412901941, 0.0018883014448369557, 0.8768210138829188, 0.01656931877356321];stop
590;296;[0.609896809965047, 0.02022743172742716, 0.21077470383169217, 0.15910109354966542];stop
591;583;[0.9159466917665356, 0.0026961723365645724, 0.07518547901199232, 0.0061715999412365625];stop
592;306;[0.6116600779588607, 0.02446948179398506, 0.2471330115621469, 0.11673736874011666];stop
593;456;[0.5407928187710294, 0.010380316462088836, 0.15017274213654533, 0.29865415919686716];stop
594;336;[0.4896011215448763, 0.011695638820525434, 0.41877803155788335, 0.0799251859846261];stop
595;435;[0.2967759778719568, 0.006979500359718506, 0.5373918397195427, 0.15885273386586385];stop
596;330;[0.40803997148257865, 0.10316865531250423, 0.2634503906085386, 0.22534106058432873];stop
597;395;[0.9490209727963559, 0.0030680923495188758, 0.0391707769940282, 0.008740181743815943];stop
598;290;[0.8407872952636026, 0.01218205131112298, 0.12497186905929494, 0.022058845202998993];stop
599;245;[0.6216439289475201, 0.013104985177789201, 0.34330438289023446, 0.021946714941061304];stop
100;341;[0.39602691315329336, 0.011411332413916637, 0.5762157585957899, 0.016345978978092018];stop
101;381;[0.1912502878282292, 0.004031779567358039, 0.11599914941850986, 0.688718743321324];stop
102;287;[0.5120247405335425, 0.027997716274577557, 0.1943426707970874, 0.26563493603450783];stop
103;578;[0.43794131503580447, 0.1216119255490275, 0.38648185403292196, 0.053964964836161505];stop
104;458;[0.10945112526312718, 0.0028270333244656996, 0.8608997474281386, 0.02682215177801155];stop
105;491;[0.9829604423428435, 0.0007315747431103988, 0.013589794601791107, 0.0027181299191486046];stop
106;325;[0.5963028307544365, 0.07121821706284968, 0.3093578332554695, 0.023121169890316675];stop
107;416;[0.15788415033033956, 0.008237825546585914, 0.8018019105499359, 0.0320761145305344];stop
108;3291;[0.15247482445140034, 0.003585863743419342, 0.6419429885433398, 0.20199632352307453];stop
109;413;[0.42478759768619223, 0.004433056908089253, 0.5627521351117165, 0.008027229044942493];stop
110;253;[0.3213469945190175, 0.015750882570009953, 0.6194125439451197, 0.043489581336103054];stop
111;303;[0.1786592534217465, 0.008487593412444264, 0.8006952591688663, 0.012157916224157043];stop
112;304;[0.7114508482123326, 0.019869411182429166, 0.2309742663927549, 0.03770551697581];stop
113;243;[0.6882805009325718, 0.11061674944877983, 0.14885110623215808, 0.05225165261253667];stop
114;205;[0.6795688950639687, 0.0462452395432888, 0.13174042771497133, 0.14244538300430049];stop
115;561;[0.0758993644831114, 0.004022519910696894, 0.8961953449615345, 0.02388279466703958];stop
116;427;[0.9549852914542769, 0.001814974008738163, 0.039416949294533925, 0.003782730666453042];stop
117;313;[0.5203070776656321, 0.04839609994639405, 0.24577567529303743, 0.1855212129167759];stop
118;1402;[0.030790917858764363, 0.00035291422924341024, 0.01097883986726406, 0.9578773493705349];stop
119;216;[0.7116635449621578, 0.07046422689499328, 0.1915416503586181, 0.026330557875412035];stop
120;328;[0.5401298868051696, 0.07660671233952125, 0.3487340862815926, 0.034529350495385164];stop
121;410;[0.2799325517028955, 0.009882826641570669, 0.6928396988028375, 0.01734490092121991];stop
122;477;[0.2263543113410887, 0.006421176791261248, 0.0914553981681296, 0.6757691280328145];stop
123;317;[0.4514128970687871, 0.02111285963120404, 0.49578007699395504, 0.031694156172882286];stop
124;323;[0.820406650478127, 0.010490028585741797, 0.16154765030155724, 0.007555684149269991];stop
125;149;[0.5878755598320108, 0.03214526921449971, 0.2528421276470241, 0.1271370060222832];stop
126;221;[0.6305083706199065, 0.0366999881245407, 0.20469609821184548, 0.12809554508942383];stop
127;472;[0.5648125312765712, 0.07180785513304513, 0.3218204795141875, 0.04155919818260409];stop
128;230;[0.5627652168937972, 0.01149873789678097, 0.15146620331875274, 0.2742698620423344];stop
129;521;[0.7137454915287542, 0.006782030249511961, 0.12021436257718182, 0.1592581553225562];stop
130;462;[0.15019324130938258, 0.003216110597120804, 0.8377106257193015, 0.008879966108419776];stop
131;366;[0.22572423387304744, 0.012151332222244005, 0.7401212251197254, 0.022003225365067623];stop
132;301;[0.9212683461469967, 0.008353045548418283, 0.060764239336093206, 0.009614296492913482];stop
133;394;[0.5400402976380392, 0.018479162797645766, 0.2715493150292319, 0.16993121916437298];stop
134;321;[0.49432020498801155, 0.020086713067123202, 0.17625530755816338, 0.3093376983439243];stop
135;502;[0.6314189630049084, 0.10307630911696983, 0.22513935794916679, 0.04036526262728242];stop
136;498;[0.6965085343457881, 0.03577788684015889, 0.24070690138722162, 0.02700656586243328];stop
137;326;[0.134196257994599, 0.005368525771336378, 0.8481465672220616, 0.012288677873285884];stop
138;241;[0.7365528616739253, 0.018729616987451996, 0.09968159609486424, 0.1450358665134667];stop
139;331;[0.5838594821857858, 0.017631027597429343, 0.21478988722667927, 0.18371952639222836];stop
140;504;[0.7877008125564197, 0.07326758654721569, 0.10332385806505633, 0.03570776986785931];stop
141;352;[0.676938692552874, 0.010772061563742493, 0.16589095114529706, 0.14639825055253708];stop
142;368;[0.5556803697457163, 0.0036289494358738507, 0.43276430709537167, 0.007926354300244545];stop
143;379;[0.8056730346183044, 0.036522479628826515, 0.14000497409859955, 0.01779963499615611];stop
144;345;[0.503196938438434, 0.023169957449024434, 0.1487447308860227, 0.32488836180580166];stop
145;292;[0.2384852446580152, 0.008823621980890053, 0.7345862250292051, 0.018104896764406467];stop
146;355;[0.40931436325530635, 0.014678125964114011, 0.5255700458351723, 0.05043741979872843];stop
