id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(1, 0);0;512;1;stop;1.0;False;True;418;[0.9561557746729706, 0.014175213113063512]
(1, 0);1;594;1;stop;1.0;False;True;625;[0.916242219473542, 0.03963274594687729]
(1, 0);2;296;1;stop;1.0;False;True;453;[0.8940476849077846, 0.07225012847007557]
(1, 0);3;757;1;stop;1.0;False;True;557;[0.8779503122563239, 0.03595533380458549]
(1, 0);4;310;1;stop;1.0;False;True;431;[0.8469258218611906, 0.061953163907030546]
(1, 0);5;641;1;stop;1.0;False;True;625;[0.8820735799377037, 0.05256040506175136]
(1, 0);6;438;1;stop;1.0;False;True;589;[0.9181661113308823, 0.038682454052176816]
(1, 0);7;682;1;stop;1.0;False;True;1053;[0.8110319370384618, 0.09969504852710148]
(1, 0);8;786;1;stop;1.0;False;True;886;[0.7862678111665344, 0.10745403027633588]
(1, 0);9;959;1;stop;1.0;False;True;870;[0.8626013060098006, 0.0938035486755304]
(1, 1);0;359;1;stop;1.0;True;True;433;[0.9901348963462541, 4.092929884508773e-05]
(1, 1);1;391;1;stop;1.0;True;True;407;[0.9848602219010497, 8.01652174300582e-06]
(1, 1);2;758;1;stop;1.0;True;True;597;[0.9906381557994149, 3.189197683178788e-05]
(1, 1);3;492;1;stop;1.0;True;True;533;[0.9893792158406577, 1.7048857971078823e-05]
(1, 1);4;430;1;stop;1.0;True;True;484;[0.9832670351606673, 1.6680848160852064e-05]
(1, 1);5;345;1;stop;1.0;True;True;592;[0.9948908209252677, 1.8249512607086377e-05]
(1, 1);6;991;1;stop;1.0;True;True;944;[0.984962562655962, 2.112291732938907e-05]
(1, 1);7;1019;1;stop;1.0;True;True;1017;[0.9904045865458351, 2.4067657112079937e-05]
(1, 1);8;410;1;stop;1.0;True;True;304;[0.9833150979697838, 1.3615173672334844e-05]
(1, 1);9;349;1;stop;1.0;True;True;452;[0.9927765005228222, 6.912011711075106e-06]
(1, 2);0;481;1;stop;1.0;False;True;662;[0.7940094255789092, 0.14802894327034444]
(1, 2);1;987;1;stop;1.0;False;True;1027;[0.9159825952947863, 0.027178312701876033]
(1, 2);2;880;1;stop;1.0;False;True;901;[0.8216090660476404, 0.05634971894363748]
(1, 2);3;904;1;stop;1.0;False;True;873;[0.8280304088289208, 0.11471919212107433]
(1, 2);4;826;1;stop;1.0;False;True;978;[0.6857977432114087, 0.13517353148317296]
(1, 2);5;531;1;stop;1.0;False;True;684;[0.7717073744805028, 0.13701492536606247]
(1, 2);6;706;1;stop;1.0;False;True;636;[0.8910197581326318, 0.02488441358817513]
(1, 2);7;835;1;stop;1.0;False;True;1024;[0.7595815357534147, 0.1372535850443351]
(1, 2);8;894;1;stop;1.0;False;True;954;[0.8809270979805753, 0.06300911865879452]
(1, 2);9;747;1;stop;1.0;False;True;876;[0.7616389911878675, 0.1809051170419807]
(1, 3);0;504;1;stop;1.0;False;True;545;[0.9186337628466654, 0.027632187670058962]
(1, 3);1;704;1;stop;1.0;False;True;834;[0.9744281113627226, 0.013366988511553098]
(1, 3);2;409;1;stop;1.0;False;True;601;[0.8650395821635852, 0.11707038384092834]
(1, 3);3;571;1;stop;1.0;False;True;639;[0.86464245220595, 0.04372592305010066]
(1, 3);4;708;1;stop;1.0;False;True;674;[0.9362834350747992, 0.021258607754054738]
(1, 3);5;407;1;stop;1.0;False;True;670;[0.8924805865154657, 0.03845441720771803]
(1, 3);6;845;1;stop;1.0;False;True;1040;[0.821925839432028, 0.11794802078865657]
(1, 3);7;484;1;stop;1.0;False;True;612;[0.9443508329563206, 0.03413028545703268]
(1, 3);8;585;1;stop;1.0;False;True;495;[0.9381423413201133, 0.021363315331753504]
(1, 3);9;888;1;stop;1.0;False;True;994;[0.8057073109464351, 0.09344974014188599]
(2, 0);0;728;3;stop;1.0;False;True;683;[0.9640618757289301, 0.014009144996565992]
(2, 0);1;580;3;stop;1.0;False;True;618;[0.9443355228271322, 0.02840528343295068]
(2, 0);2;608;3;stop;1.0;False;True;557;[0.7791634087930601, 0.1424515641543047]
(2, 0);3;494;3;stop;1.0;False;True;611;[0.7614848151317657, 0.1634010749761464]
(2, 0);4;507;3;stop;1.0;False;True;417;[0.8315200564702961, 0.12263261776243208]
(2, 0);5;750;3;stop;1.0;False;True;576;[0.9426094919056704, 0.04408643013793423]
(2, 0);6;549;3;stop;1.0;False;True;578;[0.9485529864157201, 0.02085164439677071]
(2, 0);7;739;3;stop;1.0;False;True;706;[0.8145154240968601, 0.09401118659892711]
(2, 0);8;600;3;stop;1.0;False;True;712;[0.9311919241021507, 0.034452807919190365]
(2, 0);9;611;3;stop;1.0;False;True;569;[0.9483102143440252, 0.026278316576243084]
(2, 1);0;626;3;stop;1.0;False;True;601;[0.9092612642107909, 0.05997228055992827]
(2, 1);1;776;3;stop;1.0;False;True;735;[0.8794784575378765, 0.10837299838438048]
(2, 1);2;778;3;stop;1.0;False;True;531;[0.9576601708082213, 0.019798116080244094]
(2, 1);3;662;3;stop;1.0;False;True;648;[0.7832082904786366, 0.17339741330797898]
(2, 1);4;875;3;stop;1.0;False;True;746;[0.8871293316385384, 0.10430984122702723]
(2, 1);5;981;3;stop;1.0;False;True;633;[0.9398084452728168, 0.026764659388874512]
(2, 1);6;918;3;stop;1.0;False;True;624;[0.8344799407513774, 0.14961400694454785]
(2, 1);7;850;3;stop;1.0;False;True;671;[0.9561870562983386, 0.02239969442318856]
(2, 1);8;855;3;stop;1.0;False;True;572;[0.897629981480264, 0.05897429149266835]
(2, 1);9;704;3;stop;1.0;False;True;398;[0.9516052796988731, 0.029074721981721917]
(2, 2);0;428;3;stop;1.0;False;True;662;[0.8882882667678503, 0.06600212362860636]
(2, 2);1;845;3;stop;1.0;False;True;596;[0.9598029841215461, 0.015036464381827904]
(2, 2);2;694;3;stop;1.0;False;True;1119;[0.9249012181749036, 0.04930603057498928]
(2, 2);3;550;3;stop;1.0;False;True;637;[0.7152518299772526, 0.18952287321944164]
(2, 2);4;718;3;stop;1.0;False;True;737;[0.9357861607977209, 0.05197495341961722]
(2, 2);5;568;3;stop;1.0;False;True;809;[0.8320681251990091, 0.09226782958831811]
(2, 2);6;755;3;stop;1.0;False;True;545;[0.9403549023700839, 0.02709589803129533]
(2, 2);7;620;3;stop;1.0;False;True;629;[0.93754112584076, 0.04524131278890886]
(2, 2);8;732;3;stop;1.0;False;True;616;[0.9500069608244175, 0.031018825577169902]
(2, 2);9;610;3;stop;1.0;False;True;881;[0.9274517297601522, 0.04915314130634135]
(2, 3);0;447;3;stop;1.0;True;True;465;[0.9928037598117514, 2.9559742423740184e-05]
(2, 3);1;595;3;stop;1.0;True;True;525;[0.9944994699095359, 1.4430867744304287e-05]
(2, 3);2;361;3;stop;1.0;True;True;364;[0.9942486389399732, 8.888361601070938e-06]
(2, 3);3;484;3;stop;1.0;True;True;542;[0.9967317458745305, 2.3845883289665856e-05]
(2, 3);4;573;3;stop;1.0;True;True;560;[0.995568451154589, 1.3153584363759873e-05]
(2, 3);5;642;3;stop;1.0;True;True;630;[0.9954343631635779, 1.0903238209927832e-05]
(2, 3);6;521;3;stop;1.0;True;True;445;[0.9944196569178322, 1.5847937997663665e-05]
(2, 3);7;478;3;stop;1.0;True;True;444;[0.9878688651577676, 3.776680091596409e-05]
(2, 3);8;463;3;stop;1.0;True;True;497;[0.9937295801350208, 4.5825702431489794e-05]
(2, 3);9;385;3;stop;1.0;True;True;484;[0.9947856989593296, 1.08961282025953e-05]
(3, 0);0;842;0;stop;1.0;True;True;976;[0.9894857657456816, 5.678748605469658e-05]
(3, 0);1;402;0;stop;1.0;True;True;337;[0.9965935556315566, 1.8568624680512046e-05]
(3, 0);2;800;0;stop;1.0;True;True;797;[0.9902433628812407, 3.556389124753153e-05]
(3, 0);3;718;0;stop;1.0;True;True;1040;[0.9918645332977069, 1.7634220904355027e-05]
(3, 0);4;299;0;stop;1.0;True;True;339;[0.995035030721783, 1.68804868690819e-05]
(3, 0);5;573;0;stop;1.0;True;True;878;[0.9928656858930202, 1.3747409016553451e-05]
(3, 0);6;1167;0;stop;1.0;True;True;1024;[0.9931889556218543, 3.7970195681526596e-05]
(3, 0);7;786;0;stop;1.0;True;True;613;[0.9901331433692071, 3.785334126306321e-05]
(3, 0);8;537;0;stop;1.0;True;True;531;[0.9926224906332529, 1.9997460228142453e-05]
(3, 0);9;1066;0;stop;1.0;True;True;1169;[0.9880386261165519, 2.438826552321738e-05]
(3, 1);0;509;0;stop;1.0;False;True;964;[0.8280208464578245, 0.1372993241809228]
(3, 1);1;721;0;stop;1.0;False;True;486;[0.9119972330495786, 0.06977840065925478]
(3, 1);2;744;0;stop;1.0;False;True;478;[0.9176798679101178, 0.03680154916739226]
(3, 1);3;1036;0;stop;1.0;False;True;1203;[0.8496306354370649, 0.07223739974522934]
(3, 1);4;811;0;stop;1.0;False;True;602;[0.9244180956600783, 0.05174624706737636]
(3, 1);5;1067;0;stop;1.0;False;True;1135;[0.9107718884754727, 0.03955032150943813]
(3, 1);6;563;0;stop;1.0;False;True;1533;[0.7216811378259443, 0.18104957775033903]
(3, 1);7;824;0;stop;1.0;False;True;411;[0.9507392285015215, 0.033565201669434344]
(3, 1);8;712;0;stop;1.0;False;True;650;[0.8961459419006432, 0.05466525067823551]
(3, 1);9;880;0;stop;1.0;False;True;1406;[0.8298909999078738, 0.11678758911249211]
(3, 2);0;977;0;stop;1.0;False;True;1438;[0.8523848201461132, 0.09526209104016624]
(3, 2);1;891;0;stop;1.0;False;True;736;[0.9317216808948012, 0.055086745271684806]
(3, 2);2;986;0;stop;1.0;False;True;1322;[0.9276516246068204, 0.03965878699747922]
(3, 2);3;1256;0;stop;1.0;False;True;1294;[0.890916327883369, 0.07845796764022572]
(3, 2);4;925;0;stop;1.0;False;True;1105;[0.8830637936855315, 0.07362777558552466]
(3, 2);5;999;0;stop;1.0;False;True;1235;[0.8301493729531175, 0.06992928995874788]
(3, 2);6;627;0;stop;1.0;False;True;757;[0.9572287392693213, 0.03541613207242194]
(3, 2);7;549;0;stop;1.0;False;True;1709;[0.8879793799533114, 0.042807866288730574]
(3, 2);8;675;0;stop;1.0;False;True;533;[0.952809151762043, 0.03416800637018802]
(3, 2);9;910;0;stop;1.0;False;True;1368;[0.8177911430193022, 0.10151242717119645]
(3, 3);0;529;0;stop;1.0;False;True;1150;[0.9239687642492252, 0.05357175785890596]
(3, 3);1;510;0;stop;1.0;False;True;1514;[0.9403494235454727, 0.04432567721422205]
(3, 3);2;660;0;stop;1.0;False;True;666;[0.9514793197957602, 0.031188496158015923]
(3, 3);3;504;0;stop;1.0;False;True;995;[0.8252447520990294, 0.09358987587915371]
(3, 3);4;651;0;stop;1.0;False;True;1347;[0.831332496115476, 0.11076432611360545]
(3, 3);5;1303;0;stop;1.0;False;True;1265;[0.7474383942449842, 0.178924587098898]
(3, 3);6;693;0;stop;1.0;False;True;1238;[0.9571804610229534, 0.031745211017194776]
(3, 3);7;504;0;stop;1.0;False;True;857;[0.9572248060291079, 0.019983316420955955]
(3, 3);8;714;0;stop;1.0;False;True;687;[0.9353443772050034, 0.04638650696386228]
(3, 3);9;1046;0;stop;1.0;False;True;1212;[0.9226764555270476, 0.061334409692300786]
(4, 0);0;1306;2;stop;1.0;False;True;819;[0.7800582163142352, 0.17679547187302141]
(4, 0);1;619;2;stop;1.0;False;True;673;[0.8993098911583813, 0.06338859961322418]
(4, 0);2;445;2;stop;1.0;False;True;585;[0.9415675547897612, 0.042516394508594034]
(4, 0);3;674;2;stop;1.0;False;True;650;[0.8138896022685053, 0.09439875953649142]
(4, 0);4;606;2;stop;1.0;False;True;581;[0.9225817782366105, 0.02601872895520355]
(4, 0);5;1036;2;stop;1.0;False;True;810;[0.8453787533455546, 0.08552162218741935]
(4, 0);6;537;2;stop;1.0;False;True;558;[0.8871362717756995, 0.0751321513026693]
(4, 0);7;1179;2;stop;1.0;False;True;689;[0.9430132140389125, 0.024238624529210353]
(4, 0);8;581;2;stop;1.0;False;True;584;[0.8550993081417603, 0.04030719575616406]
(4, 0);9;621;2;stop;1.0;False;True;547;[0.8416996041022773, 0.08034277241130466]
(4, 1);0;757;2;stop;1.0;False;True;748;[0.9649835738557518, 0.015265980401415172]
(4, 1);1;704;2;stop;1.0;False;True;582;[0.8914359038923229, 0.04836473685182093]
(4, 1);2;711;2;stop;1.0;False;True;617;[0.9582748841600768, 0.017551415819041852]
(4, 1);3;795;2;stop;1.0;False;True;581;[0.8352984968014138, 0.062429571643612965]
(4, 1);4;774;2;stop;1.0;False;True;792;[0.8046554583686372, 0.06553613004905048]
(4, 1);5;1034;2;stop;1.0;False;True;566;[0.9398268715284602, 0.025489682516627775]
(4, 1);6;850;2;stop;1.0;False;True;1074;[0.9394586950284051, 0.024360431749030916]
(4, 1);7;948;2;stop;1.0;False;True;531;[0.9108792865513162, 0.06547038167124616]
(4, 1);8;724;2;stop;1.0;False;True;678;[0.8706750921551268, 0.06832987084576198]
(4, 1);9;790;2;stop;1.0;False;True;517;[0.7443193697018686, 0.12318696016023274]
(4, 2);0;1103;2;stop;1.0;True;True;831;[0.9791647260968565, 0.0001842567815081782]
(4, 2);1;445;2;stop;1.0;True;True;516;[0.9869293111738416, 2.717652820430579e-05]
(4, 2);2;1326;2;stop;1.0;True;True;761;[0.9745839990304602, 1.8444498095216424e-05]
(4, 2);3;900;2;stop;1.0;True;True;543;[0.982165756686641, 5.213130735901476e-05]
(4, 2);4;716;2;stop;1.0;True;True;541;[0.9891724830242304, 4.088954331301484e-05]
(4, 2);5;782;2;stop;1.0;True;True;545;[0.9692040065015856, 4.400177792050657e-05]
(4, 2);6;668;2;stop;1.0;True;True;410;[0.9871524149015029, 5.4059197056016936e-05]
(4, 2);7;1138;2;stop;1.0;True;True;889;[0.9889141885346391, 1.527531396285978e-05]
(4, 2);8;542;2;stop;1.0;True;True;542;[0.9785239594782283, 1.910691214801102e-05]
(4, 2);9;803;2;stop;1.0;True;True;515;[0.9802630595414049, 2.2730346995736907e-05]
(4, 3);0;607;2;stop;1.0;False;True;964;[0.9552448748066934, 0.018624309804852957]
(4, 3);1;1164;2;stop;1.0;False;True;827;[0.7345487681297298, 0.2071889998764409]
(4, 3);2;880;2;stop;1.0;False;True;788;[0.9177627937982168, 0.04623132717233111]
(4, 3);3;836;2;stop;1.0;False;True;527;[0.8727819924529409, 0.1010318428376893]
(4, 3);4;965;2;stop;1.0;False;True;847;[0.8885850395498881, 0.057139159781132806]
(4, 3);5;646;2;stop;1.0;False;True;476;[0.8620433890600881, 0.09901220443270299]
(4, 3);6;1230;2;stop;1.0;False;True;1117;[0.9189270012696265, 0.024203277445479336]
(4, 3);7;766;2;stop;1.0;False;True;507;[0.9278025504287153, 0.03291576431621323]
(4, 3);8;790;2;stop;1.0;False;True;472;[0.9255326814804223, 0.05601849346013469]
(4, 3);9;695;2;stop;1.0;False;True;443;[0.9127088015616782, 0.03086732351402953]
(5, 0);0;432;2;stop;1.0;False;True;774;[0.9520507855842578, 0.028665339626705012]
(5, 0);1;836;2;stop;1.0;False;True;1190;[0.9723625854757935, 0.015917577641974698]
(5, 0);2;700;2;stop;1.0;False;True;491;[0.9090145424156861, 0.039783605068110434]
(5, 0);3;429;2;stop;1.0;False;True;796;[0.9731552520562418, 0.011024001638206831]
(5, 0);4;986;2;stop;1.0;False;True;912;[0.8809139581150495, 0.07146738823729458]
(5, 0);5;936;2;stop;1.0;False;True;925;[0.8813647897799074, 0.05498484329788656]
(5, 0);6;656;2;stop;1.0;False;True;870;[0.8784590147867456, 0.06649419230663066]
(5, 0);7;688;2;stop;1.0;False;True;684;[0.6666833044854277, 0.12404874111690996]
(5, 0);8;692;2;stop;1.0;False;True;929;[0.838847036600344, 0.11531337109505496]
(5, 0);9;990;2;stop;1.0;False;True;1084;[0.9189062633349244, 0.051841145874431]
(5, 1);0;887;2;stop;1.0;False;True;544;[0.9177071694467659, 0.053416962070654016]
(5, 1);1;731;2;stop;1.0;False;True;558;[0.894993732126061, 0.08792676305287758]
(5, 1);2;485;2;stop;1.0;False;True;709;[0.9525554360080964, 0.027662726862375607]
(5, 1);3;1342;2;stop;1.0;False;True;1090;[0.9323756537261267, 0.046239275011115584]
(5, 1);4;756;2;stop;1.0;False;True;842;[0.8651726052730733, 0.11893226212489652]
(5, 1);5;870;2;stop;1.0;False;True;585;[0.9688163742102939, 0.019641362453219697]
(5, 1);6;880;2;stop;1.0;False;True;678;[0.8393768451510834, 0.07596828653880258]
(5, 1);7;1236;2;stop;1.0;False;True;1670;[0.9435629827655057, 0.023806904929130214]
(5, 1);8;776;2;stop;1.0;False;True;918;[0.9382258650245333, 0.038274043722356016]
(5, 1);9;740;2;stop;1.0;False;True;828;[0.8376006339691867, 0.08682892549996517]
(5, 2);0;447;2;stop;1.0;True;True;466;[0.9851808442802859, 6.209750348123659e-05]
(5, 2);1;681;2;stop;1.0;True;True;451;[0.9820053656878202, 6.905143386922936e-05]
(5, 2);2;437;2;stop;1.0;True;True;395;[0.9866920327525527, 2.8473913182218567e-05]
(5, 2);3;593;2;stop;1.0;True;True;541;[0.9961618247975734, 7.1557436585957375e-06]
(5, 2);4;759;2;stop;1.0;True;True;589;[0.9880578286752563, 1.7026078004190248e-05]
(5, 2);5;797;2;stop;1.0;True;True;572;[0.9936881448206423, 1.5590770650020105e-05]
(5, 2);6;657;2;stop;1.0;True;True;551;[0.9876359019278113, 2.8059266188912238e-05]
(5, 2);7;632;2;stop;1.0;True;True;475;[0.9928817855961576, 9.74853077255067e-06]
(5, 2);8;446;2;stop;1.0;True;True;425;[0.9849260183073049, 3.2714597568886327e-05]
(5, 2);9;621;2;stop;1.0;True;True;638;[0.997423509411174, 3.365144068316336e-05]
(5, 3);0;705;2;stop;1.0;False;True;543;[0.8529448872245712, 0.12877543059066043]
(5, 3);1;990;2;stop;1.0;False;True;1063;[0.9209276055029878, 0.04174715985192004]
(5, 3);2;715;2;stop;1.0;False;True;944;[0.8287817392677835, 0.12175222402249854]
(5, 3);3;710;2;stop;1.0;False;True;532;[0.8143501561272266, 0.12488462816657066]
(5, 3);4;493;2;stop;1.0;False;True;779;[0.9099392470400047, 0.052143668322808034]
(5, 3);5;732;2;stop;1.0;False;True;615;[0.8588880929866799, 0.07512213865838267]
(5, 3);6;762;2;stop;1.0;False;True;650;[0.8218879950665825, 0.10127646174625769]
(5, 3);7;612;2;stop;1.0;False;True;940;[0.9151047649710121, 0.056259562892094446]
(5, 3);8;841;2;stop;1.0;False;True;940;[0.8960191115632089, 0.04638723689034046]
(5, 3);9;712;2;stop;1.0;False;True;716;[0.8935529432218178, 0.08916762249519883]
(6, 0);0;549;0;stop;1.0;True;True;649;[0.9934050172840302, 1.0712314478601582e-05]
(6, 0);1;313;0;stop;1.0;True;True;324;[0.9895073583608022, 7.92948364992946e-06]
(6, 0);2;307;0;stop;1.0;True;True;317;[0.9917661472379576, 2.6469475512787793e-05]
(6, 0);3;659;0;stop;1.0;True;True;488;[0.9936106983390562, 1.8226032201903363e-05]
(6, 0);4;298;0;stop;1.0;True;True;418;[0.9900685196067741, 2.2251388308843096e-05]
(6, 0);5;659;0;stop;1.0;True;True;517;[0.9917975722990626, 1.819277662504519e-05]
(6, 0);6;400;0;stop;1.0;True;True;477;[0.9945169196669826, 1.0394352455538997e-05]
(6, 0);7;934;0;stop;1.0;True;True;874;[0.992681927263523, 6.4926148781721834e-06]
(6, 0);8;923;0;stop;1.0;True;True;538;[0.9852900793948348, 1.4522387333097036e-05]
(6, 0);9;791;0;stop;1.0;True;True;804;[0.9930645601723247, 6.358010727992692e-05]
(6, 1);0;529;0;stop;1.0;False;True;522;[0.9255121530429563, 0.05916600893828216]
(6, 1);1;465;0;stop;1.0;False;True;659;[0.8259702926252072, 0.0831511802555085]
(6, 1);2;739;0;stop;1.0;False;True;498;[0.9302778025243429, 0.041679711126732105]
(6, 1);3;324;0;stop;1.0;False;True;567;[0.9310928073076371, 0.024716046241771386]
(6, 1);4;571;0;stop;1.0;False;True;465;[0.7942456443552564, 0.15457416205343671]
(6, 1);5;500;0;stop;1.0;False;True;393;[0.8838706770846246, 0.03219498586002507]
(6, 1);6;299;0;stop;1.0;False;True;578;[0.8853855043829669, 0.05528963971370072]
(6, 1);7;567;0;stop;1.0;False;True;574;[0.8344518014542179, 0.0616999355256874]
(6, 1);8;374;0;stop;1.0;False;True;452;[0.8995072926387118, 0.033005405209827074]
(6, 1);9;492;0;stop;1.0;False;True;510;[0.8228003087987305, 0.080834279151801]
(6, 2);0;514;0;stop;1.0;False;True;482;[0.9259503136931223, 0.05102843184428859]
(6, 2);1;955;0;stop;1.0;False;True;927;[0.840633268920832, 0.05822027629318102]
(6, 2);2;493;0;stop;1.0;False;True;574;[0.8686358066035675, 0.07923299351918597]
(6, 2);3;653;0;stop;1.0;False;True;420;[0.9361932555620084, 0.055351115527937235]
(6, 2);4;796;0;stop;1.0;False;True;737;[0.8947967811623306, 0.03537933595406706]
(6, 2);5;481;0;stop;1.0;False;True;374;[0.937965483504555, 0.04504132380275357]
(6, 2);6;642;0;stop;1.0;False;True;470;[0.9565342113906196, 0.017260555370890992]
(6, 2);7;891;0;stop;1.0;False;True;780;[0.9681699687829741, 0.016432083337691496]
(6, 2);8;572;0;stop;1.0;False;True;494;[0.8663935721178463, 0.06244039351828459]
(6, 2);9;847;0;stop;1.0;False;True;842;[0.9687871732423314, 0.015751010250830883]
(6, 3);0;408;0;stop;1.0;False;True;591;[0.8642020544039365, 0.08897621888871836]
(6, 3);1;828;0;stop;1.0;False;True;483;[0.945891764832785, 0.038737792401361666]
(6, 3);2;688;0;stop;1.0;False;True;683;[0.9564933119315158, 0.01969690000280354]
(6, 3);3;270;0;stop;1.0;False;True;445;[0.8852191066832835, 0.07653246676830934]
(6, 3);4;696;0;stop;1.0;False;True;454;[0.9327494979974459, 0.03437588589162282]
(6, 3);5;535;0;stop;1.0;False;True;476;[0.7607552798771173, 0.17928903052798953]
(6, 3);6;725;0;stop;1.0;False;True;534;[0.9070105833549058, 0.06596078202524228]
(6, 3);7;999;0;stop;1.0;False;True;1037;[0.878974469232138, 0.09785074498142567]
(6, 3);8;621;0;stop;1.0;False;True;483;[0.9416652152931204, 0.04302202598565929]
(6, 3);9;493;0;stop;1.0;False;True;633;[0.925709064136604, 0.0436355686037692]
(7, 0);0;325;2;stop;1.0;False;True;456;[0.8876516393842115, 0.08353770760725546]
(7, 0);1;473;2;stop;1.0;False;True;512;[0.9314132908872226, 0.03754429980628036]
(7, 0);2;312;2;stop;1.0;False;True;543;[0.9075923152319764, 0.05813386312959893]
(7, 0);3;548;2;stop;1.0;False;True;352;[0.8708361671564221, 0.04808496409444458]
(7, 0);4;405;2;stop;1.0;False;True;511;[0.934102445874904, 0.04317956763743928]
(7, 0);5;653;2;stop;1.0;False;True;512;[0.9368434776662294, 0.03520775343348737]
(7, 0);6;337;2;stop;1.0;False;True;738;[0.9117640887618942, 0.05966936219484475]
(7, 0);7;457;2;stop;1.0;False;True;464;[0.921787883395233, 0.015860239342712426]
(7, 0);8;438;2;stop;1.0;False;True;443;[0.9537780871352394, 0.03042055704238917]
(7, 0);9;298;2;stop;1.0;False;True;378;[0.9029838506021013, 0.05990824316829764]
(7, 1);0;365;2;stop;1.0;False;True;490;[0.9316547289886209, 0.03298391382374423]
(7, 1);1;397;2;stop;1.0;False;True;572;[0.9369573288376501, 0.021108354952131102]
(7, 1);2;650;2;stop;1.0;False;True;478;[0.948328436344773, 0.030246741094164524]
(7, 1);3;317;2;stop;1.0;False;True;411;[0.8169273657256609, 0.12382030333079697]
(7, 1);4;630;2;stop;1.0;False;True;841;[0.9619871736136246, 0.01039845817365327]
(7, 1);5;714;2;stop;1.0;False;True;466;[0.9401681499041104, 0.027356369072075247]
