id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(1, 0);7;144;1;stop;1.0;True;False;458;[0.013635536810733548, 0.9862694161456892]
(1, 0);8;77;1;stop;1.0;True;False;476;[0.018541424134451024, 0.9811813512610811]
(1, 0);9;35;1;stop;1.0;True;False;330;[0.024417853116263887, 0.9753677048466874]
(1, 1);0;52;1;stop;1.0;True;True;300;[0.9329518901293151, 0.0017185459200446062]
(1, 1);1;43;1;stop;1.0;True;True;434;[0.9451947336929648, 0.0016743972381583147]
(1, 1);2;229;1;stop;1.0;True;True;408;[0.9931258134549983, 0.0014471662770910697]
(1, 1);3;66;1;stop;1.0;True;True;426;[0.9865774967930954, 0.0021413344595514285]
(1, 1);4;51;1;stop;1.0;True;True;522;[0.9903278848062637, 0.0009244774751475678]
(1, 1);5;121;1;stop;1.0;True;True;420;[0.9936245859575051, 0.0002851069190063675]
(1, 1);6;54;1;stop;1.0;True;True;361;[0.9868638276177523, 0.0004596256651278208]
(1, 1);7;130;1;stop;1.0;True;True;281;[0.9930537444156905, 0.0008708568851483386]
(1, 1);8;32;1;stop;1.0;True;True;309;[0.9888838789513943, 0.0006101513642277767]
(1, 1);9;38;1;stop;1.0;True;True;290;[0.9929819210507359, 0.004058089896862751]
(1, 2);0;43;1;stop;1.0;True;False;341;[0.010651503997971505, 0.9892541385408221]
(1, 2);1;106;1;stop;1.0;True;False;420;[0.022971648851306214, 0.9767793026236679]
(1, 2);2;57;1;stop;1.0;True;False;552;[0.008846497933021441, 0.9910564464929419]
(1, 2);3;44;1;stop;1.0;True;False;368;[0.01744044147735934, 0.9824423994053784]
(1, 2);4;102;1;stop;1.0;True;False;505;[0.0032729204086274647, 0.9966827177161519]
(1, 2);5;100;1;stop;1.0;True;False;308;[0.029307110654276283, 0.9705181932269936]
(1, 2);6;82;1;stop;1.0;True;False;438;[0.0069030171176448565, 0.9929780425038167]
(1, 2);7;108;1;stop;1.0;True;False;446;[0.012612265340220847, 0.9863830684329193]
(1, 2);8;47;1;stop;1.0;True;False;548;[0.0037071470223827238, 0.9962642796535067]
(1, 2);9;47;1;stop;1.0;True;False;379;[0.00572988246448183, 0.9942065708704955]
(1, 3);0;61;1;stop;1.0;True;False;491;[0.03020806954464867, 0.969576258753663]
(1, 3);1;61;1;stop;1.0;True;False;463;[0.005554657176284971, 0.9943971416732379]
(1, 3);2;35;1;stop;1.0;True;False;454;[0.007576750392491631, 0.9923586354139095]
(1, 3);3;34;1;stop;1.0;True;False;492;[0.003824293806625936, 0.9961261008780246]
(1, 3);4;105;1;stop;1.0;True;False;406;[0.012052073691825857, 0.9878062806285571]
(1, 3);5;176;1;stop;1.0;True;False;575;[0.01590516509284285, 0.9840175605994268]
(1, 3);6;118;1;stop;1.0;True;False;451;[0.01322111465714819, 0.9866497895918257]
(1, 3);7;105;1;stop;1.0;True;False;429;[0.005384685171693179, 0.9945682111300311]
(1, 3);8;76;1;stop;1.0;True;False;528;[0.010012633982600648, 0.9898936214660196]
(1, 3);9;31;1;stop;1.0;True;False;374;[0.008846675105030807, 0.9910762347425945]
(2, 0);0;167;1;stop;1.0;True;False;474;[0.019119924198865816, 0.9806650661028429]
(2, 0);1;203;1;stop;1.0;True;False;472;[0.022969167964131947, 0.9766737653242644]
(2, 0);2;103;1;stop;1.0;True;False;313;[0.02516839249045226, 0.9744166786578975]
(2, 0);3;184;1;stop;1.0;True;False;253;[0.018538285759888508, 0.9810153138951218]
(2, 0);4;52;1;stop;1.0;True;False;490;[0.015900213398357437, 0.98371153630951]
(2, 0);5;86;1;stop;1.0;True;False;556;[0.01064960968716723, 0.9890781287332467]
(2, 0);6;115;1;stop;1.0;True;False;482;[0.025167894444552932, 0.9743974381123683]
(2, 0);7;78;1;stop;1.0;True;False;477;[0.010984940475002725, 0.9888330556136573]
(2, 0);8;72;1;stop;1.0;True;False;523;[0.016398503709386652, 0.9833254720205467]
(2, 0);9;156;1;stop;1.0;True;False;628;[0.05491315538929426, 0.9434117670585763]
(2, 1);0;91;1;stop;1.0;True;True;492;[0.9611509161108844, 0.0030087658532411557]
(2, 1);1;176;1;stop;1.0;True;True;453;[0.9743059939971597, 0.0010387054886105817]
(2, 1);2;84;1;stop;1.0;True;True;424;[0.9832496326147675, 0.0005353887533512723]
(2, 1);3;95;1;stop;1.0;True;True;437;[0.992720694451716, 0.000523915000840241]
(2, 1);4;172;1;stop;1.0;True;True;403;[0.9910104335790617, 0.0008390425882132863]
(2, 1);5;97;1;stop;1.0;True;True;432;[0.9937521825327857, 0.0051338852508672735]
(2, 1);6;169;1;stop;1.0;True;True;509;[0.9791103262151161, 0.0011782001971971886]
(2, 1);7;101;1;stop;1.0;True;True;349;[0.9818642184027886, 0.0007932309121419955]
(2, 1);8;162;1;stop;1.0;True;True;642;[0.987132784059661, 0.0004491007098721758]
(2, 1);9;168;1;stop;1.0;True;True;461;[0.8826112183500938, 0.0036638334085856983]
(2, 2);0;189;1;stop;1.0;True;False;527;[0.027580316177815624, 0.9722396331594205]
(2, 2);1;227;1;stop;1.0;True;False;485;[0.03409079362203412, 0.965626844636477]
(2, 2);2;144;1;stop;1.0;True;False;395;[0.008314598366510545, 0.9915432972910124]
(2, 2);3;43;1;stop;1.0;True;False;497;[0.025171909094956972, 0.9745527490703993]
(2, 2);4;83;1;stop;1.0;True;False;457;[0.06367723335111292, 0.9357302109649278]
(2, 2);5;140;1;stop;1.0;True;False;432;[0.006902809749010505, 0.9929481877249416]
(2, 2);6;162;1;stop;1.0;True;False;638;[0.016399926904836493, 0.9834106609632768]
(2, 2);7;93;1;stop;1.0;True;False;428;[0.026751491848571632, 0.9729572735870081]
(2, 2);8;92;1;stop;1.0;True;False;335;[0.014059248145085712, 0.9856292792609173]
(2, 2);9;107;1;stop;1.0;True;False;472;[0.02227855343564338, 0.9773790659015564]
(2, 3);0;77;1;stop;1.0;True;False;428;[0.010651178944826041, 0.9892235743974431]
(2, 3);1;135;1;stop;1.0;True;False;442;[0.03729429478340942, 0.9618325322699182]
(2, 3);2;41;1;stop;1.0;True;False;253;[0.006487116380707936, 0.9933351427073918]
(2, 3);3;121;1;stop;1.0;True;False;259;[0.016397276107041, 0.9832517058128728]
(2, 3);4;146;1;stop;1.0;True;False;476;[0.02095824967458516, 0.9787559547381204]
(2, 3);5;93;1;stop;1.0;True;False;317;[0.02594926370487345, 0.973738929465938]
(2, 3);6;50;1;stop;1.0;True;False;620;[0.004467972806109241, 0.9954399149407127]
(2, 3);7;127;1;stop;1.0;True;False;527;[0.013217521683767733, 0.9863814442772888]
(2, 3);8;209;1;stop;1.0;True;False;370;[0.01912220360730646, 0.9807820176476557]
(2, 3);9;47;1;stop;1.0;True;False;358;[0.02595003706472001, 0.9737678661457995]
(3, 0);0;424;3;stop;1.0;True;False;320;[0.00711959917666285, 0.9926233129334106]
(3, 0);1;107;3;stop;1.0;True;False;591;[0.015419931624081055, 0.9842803475549501]
(3, 0);2;194;3;stop;1.0;True;False;566;[0.014499872852212546, 0.985244600301011]
(3, 0);3;89;3;stop;1.0;True;False;506;[0.04206340340129609, 0.9573586308580001]
(3, 0);4;90;3;stop;1.0;True;False;723;[0.011685900006655738, 0.9881980854764639]
(3, 0);5;75;3;stop;1.0;True;False;522;[0.00609705822052986, 0.9938202320697759]
(3, 0);6;86;3;stop;1.0;True;False;518;[0.020960608313938638, 0.978866054608271]
(3, 0);7;120;3;stop;1.0;True;False;494;[0.04884560416719133, 0.9509053064265675]
(3, 0);8;87;3;stop;1.0;True;False;508;[0.18676399958910286, 0.8112658337405787]
(3, 0);9;110;3;stop;1.0;True;False;592;[0.005910604346394069, 0.9940107727914678]
(3, 1);0;107;3;stop;0.9;True;False;688;[0.024420385673972474, 0.9754689892436038]
(3, 1);1;69;3;stop;0.9;True;False;662;[0.019121323723448075, 0.9807367238027297]
(3, 1);2;132;3;stop;0.9;True;False;527;[0.013630973219286113, 0.9859389302893983]
(3, 1);3;140;3;stop;0.9;True;False;971;[0.009706845362077542, 0.9901251964559031]
(3, 1);4;97;3;stop;0.9;True;False;552;[0.16420967193714128, 0.8339255489075916]
(3, 1);5;196;3;stop;0.9;True;False;703;[0.013218567957685454, 0.9864596235802805]
(3, 1);6;108;3;stop;0.9;True;False;676;[0.02929223135656674, 0.9700255163875523]
(3, 1);7;126;3;stop;0.9;True;False;578;[0.01798370715215084, 0.9818770900363785]
(3, 1);8;87;3;stop;0.9;True;False;584;[0.06003909176995042, 0.9391693482421116]
(3, 1);9;302;3;stop;0.1;False;True;1009;[0.9987547426244271, 0.0002529050459002153]
(3, 2);0;78;3;stop;1.0;True;False;475;[0.04467065450055877, 0.9551007673754903]
(3, 2);1;120;3;stop;1.0;True;False;564;[0.031132687541519665, 0.9685094453381093]
(3, 2);2;80;3;stop;1.0;True;False;602;[0.03207396564331472, 0.9670929758254535]
(3, 2);3;227;3;stop;1.0;True;False;377;[0.033073164683030135, 0.9665395106333462]
(3, 2);4;261;3;stop;1.0;True;False;468;[0.009707072165370485, 0.990148336554819]
(3, 2);5;173;3;stop;1.0;True;False;471;[0.04466137904020416, 0.9549023461146539]
(3, 2);6;65;3;stop;1.0;True;False;575;[0.028427579974149998, 0.9712752388830372]
(3, 2);7;88;3;stop;1.0;True;False;572;[0.02228160251476063, 0.977512776969982]
(3, 2);8;96;3;stop;1.0;True;False;562;[0.008061125629426385, 0.991831579212644]
(3, 2);9;62;3;stop;1.0;True;False;626;[0.019120411969419618, 0.9806900602137102]
(3, 3);0;211;3;stop;1.0;True;True;688;[0.988321613605898, 0.00028692818206411247]
(3, 3);1;116;3;stop;1.0;True;True;656;[0.9938185836359291, 0.0007812320834151249]
(3, 3);2;118;3;stop;1.0;True;True;697;[0.9879124927664265, 0.00025409908848276764]
(3, 3);3;159;3;stop;1.0;True;True;609;[0.9980954511523172, 0.0006924019662136501]
(3, 3);4;103;3;stop;1.0;True;True;587;[0.9968645250386831, 0.0015223266106076565]
(3, 3);5;132;3;stop;1.0;True;True;458;[0.9955929099417796, 0.0001186215107295538]
(3, 3);6;116;3;stop;1.0;True;True;555;[0.9960830458723535, 0.00027166099258168927]
(3, 3);7;119;3;stop;1.0;True;True;465;[0.9983433556563133, 0.0005923899368513438]
(3, 3);8;105;3;stop;1.0;True;True;584;[0.9899654657751333, 0.0008873269691519987]
(3, 3);9;128;3;stop;1.0;True;True;604;[0.9721631276848627, 0.000693107553619456]
(4, 0);0;54;1;stop;0.6;True;False;1994;[0.014950984415012056, 0.98464092648216]
(4, 0);1;60;1;stop;0.6;True;False;1779;[0.013627353336749594, 0.9856772252884061]
(4, 0);2;208;1;stop;0.4;False;True;1144;[0.9678119712223479, 0.027887060855345116]
(4, 0);3;41;1;stop;0.6;True;False;1280;[0.030172195272726604, 0.9684248058531078]
(4, 0);4;74;1;stop;0.6;True;False;1857;[0.24638455298087264, 0.6910025671403629]
(4, 0);5;52;1;stop;0.6;True;False;2468;[0.09980187675208216, 0.889524464715283]
(4, 0);6;57;1;stop;0.4;False;True;1022;[0.9738509555076311, 0.0003477603769987197]
(4, 0);7;53;1;stop;0.4;False;True;566;[0.9902127377417919, 0.0013189372329503262]
(4, 0);8;161;1;stop;0.4;False;True;432;[0.97527607884535, 0.0009320166259086833]
(4, 0);9;89;1;stop;0.6;True;False;818;[0.02530887942517622, 0.9646644224760774]
(4, 1);0;54;1;stop;1.0;True;True;616;[0.9970038568791497, 0.00012694580950224288]
(4, 1);1;157;1;stop;1.0;True;True;540;[0.9908952449900797, 0.0001821446893377109]
(4, 1);2;60;1;stop;1.0;True;True;468;[0.9486467383913498, 0.03049419693820843]
(4, 1);3;60;1;stop;1.0;True;True;697;[0.9893583281373103, 0.0009381166134419707]
(4, 1);4;169;1;stop;1.0;True;True;657;[0.9960894329326365, 0.0006390801564953401]
(4, 1);5;79;1;stop;1.0;True;True;1449;[0.9657952713233259, 0.002629258555754348]
(4, 1);6;83;1;stop;1.0;True;True;503;[0.9955483650602494, 0.001283991006799273]
(4, 1);7;58;1;stop;1.0;True;True;676;[0.995920559753708, 0.00042898529159203025]
(4, 1);8;271;1;stop;1.0;True;True;2102;[0.9443236182474829, 0.0004467388945640809]
(4, 1);9;46;1;stop;1.0;True;True;580;[0.9817559702154786, 0.006825002374310475]
(4, 2);0;61;1;stop;0.6;True;False;856;[0.04200885260750093, 0.956117089031589]
(4, 2);1;78;1;stop;0.6;True;False;824;[0.03680553285755954, 0.9492271572599701]
(4, 2);2;26;1;stop;0.6;True;False;479;[0.036144155365481885, 0.9617603031603046]
(4, 2);3;19;1;stop;0.4;False;True;808;[0.9738585305453469, 0.016953677486844555]
(4, 2);4;89;1;stop;0.6;True;False;749;[0.014501366370008695, 0.9853462101507726]
(4, 2);5;44;1;stop;0.6;True;False;1049;[0.02926668873078057, 0.9691797076951048]
(4, 2);6;78;1;stop;0.4;False;True;2074;[0.5065331997579616, 0.4199307719244395]
(4, 2);7;122;1;stop;0.6;True;False;2018;[0.001410244055863795, 0.9985085353862945]
(4, 2);8;51;1;stop;0.4;False;True;2045;[0.8913309576891127, 0.07548739524812548]
(4, 2);9;47;1;stop;0.4;False;True;1319;[0.9600381622050957, 0.021883284176646402]
(4, 3);0;56;1;stop;0.8;True;False;3040;[0.011684852466596164, 0.9881092710661158]
(4, 3);1;190;1;stop;0.2;False;True;2698;[0.7974645731943432, 0.0257850991162188]
(4, 3);2;53;1;stop;0.8;True;False;2419;[0.06890280677406953, 0.9219094455743295]
(4, 3);3;63;1;stop;0.8;True;False;421;[0.003593326544967098, 0.996329715175581]
(4, 3);4;73;1;stop;0.2;False;True;1684;[0.48290207273216984, 0.4754153700273478]
(4, 3);5;33;1;stop;0.8;True;False;1469;[0.4637375317695465, 0.5173366007242577]
(4, 3);6;55;1;stop;0.8;True;False;2693;[0.007575576298729045, 0.9922048719262755]
(4, 3);7;60;1;stop;0.8;True;False;1652;[0.03303739286112505, 0.9654940328665452]
(4, 3);8;229;1;stop;0.8;True;False;1692;[0.3106037991043765, 0.4114831790567605]
(4, 3);9;208;1;stop;0.8;True;False;2999;[0.013190787893331755, 0.9843866096266849]
(5, 0);0;37;1;stop;1.0;True;False;465;[0.017439160821796067, 0.9823704908232713]
(5, 0);1;83;1;stop;1.0;True;False;298;[0.021605746633197226, 0.977950722169268]
(5, 0);2;104;1;stop;1.0;True;False;338;[0.032066847049100816, 0.9668782894223624]
(5, 0);3;109;1;stop;1.0;True;False;381;[0.03730483288051609, 0.9621043456314158]
(5, 0);4;126;1;stop;1.0;True;False;485;[0.032088987925737146, 0.9675459595455449]
(5, 0);5;148;1;stop;1.0;True;False;456;[0.02673955479803116, 0.9725231115405963]
(5, 0);6;124;1;stop;1.0;True;False;344;[0.051820187734605484, 0.9476921561484933]
(5, 0);7;150;1;stop;1.0;True;False;404;[0.01495524114426638, 0.9849211613013734]
(5, 0);8;74;1;stop;1.0;True;False;551;[0.040825790914961003, 0.9586864443792614]
(5, 0);9;94;1;stop;1.0;True;False;420;[0.01854055771317579, 0.9811356771278132]
(5, 1);0;66;1;stop;1.0;True;True;431;[0.9963706609564915, 0.0005414748117342735]
(5, 1);1;85;1;stop;1.0;True;True;419;[0.9973993163687115, 0.0006865345490060669]
(5, 1);2;56;1;stop;1.0;True;True;426;[0.9957530436576443, 0.0005464497126791949]
(5, 1);3;188;1;stop;1.0;True;True;304;[0.9946994709120393, 0.0015919193904754903]
(5, 1);4;55;1;stop;1.0;True;True;313;[0.996508789433947, 0.0006100713601916518]
(5, 1);5;70;1;stop;1.0;True;True;432;[0.9942122269118058, 0.0010766191777656906]
(5, 1);6;78;1;stop;1.0;True;True;406;[0.9955198918720027, 0.0010971523259205255]
(5, 1);7;90;1;stop;1.0;True;True;356;[0.9935173780226625, 0.00022201756472523836]
(5, 1);8;81;1;stop;1.0;True;True;355;[0.9973529497524839, 0.00018915140840856666]
(5, 1);9;113;1;stop;1.0;True;True;413;[0.9956038989283557, 0.0008868422170127284]
(5, 2);0;147;1;stop;1.0;True;False;304;[0.04601898465671887, 0.9536569731910292]
(5, 2);1;102;1;stop;1.0;True;False;356;[0.023685036166148907, 0.976127795147751]
(5, 2);2;124;1;stop;1.0;True;False;783;[0.04204930541656603, 0.9570377336885428]
(5, 2);3;64;1;stop;1.0;True;False;499;[0.017437938465573642, 0.9823013558046261]
(5, 2);4;126;1;stop;1.0;True;False;318;[0.028430596194287026, 0.971378262268864]
(5, 2);5;229;1;stop;1.0;True;False;498;[0.0120522231115429, 0.9878188437680825]
(5, 2);6;91;1;stop;1.0;True;False;359;[0.0925471688518561, 0.9059358387087056]
(5, 2);7;71;1;stop;1.0;True;False;414;[0.05336912313464041, 0.9459904341783208]
(5, 2);8;53;1;stop;1.0;True;False;362;[0.02368065453621934, 0.9759471139002943]
(5, 2);9;46;1;stop;1.0;True;False;270;[0.015422461193493634, 0.9844420599653516]
(5, 3);0;72;1;stop;1.0;True;False;297;[0.03209312717318087, 0.9676707443499833]
(5, 3);1;37;1;stop;1.0;True;False;376;[0.010326253349176136, 0.9894898508985146]
(5, 3);2;178;1;stop;1.0;True;False;245;[0.0203299780411989, 0.9795532493114325]
(5, 3);3;73;1;stop;1.0;True;False;442;[0.014059006804167612, 0.9856124875495238]
(5, 3);4;62;1;stop;1.0;True;False;400;[0.00806026081086636, 0.9917251101308139]
(5, 3);5;142;1;stop;1.0;True;False;452;[0.03308183960314772, 0.9667931550057256]
(5, 3);6;101;1;stop;1.0;True;False;464;[0.00912477891661023, 0.9907812527379282]
(5, 3);7;49;1;stop;1.0;True;False;358;[0.012429436813859803, 0.9873924726550593]
(5, 3);8;70;1;stop;1.0;True;False;654;[0.020959718795889346, 0.9788244774116976]
(5, 3);9;46;1;stop;1.0;True;False;275;[0.012429922822382292, 0.9874312916866412]
(6, 0);0;110;2;stop;1.0;True;False;725;[0.03619706203242931, 0.9631681475866619]
(6, 0);1;79;2;stop;1.0;True;False;531;[0.011330992118876917, 0.988601966977007]
(6, 0);2;62;2;stop;1.0;True;False;646;[0.016912087161964167, 0.9829209358363217]
(6, 0);3;127;2;stop;1.0;True;False;631;[0.04334967355707446, 0.9562785098067029]
(6, 0);4;145;2;stop;1.0;True;False;554;[0.01971585321103651, 0.9801181755390026]
(6, 0);5;97;2;stop;1.0;True;False;476;[0.014955426556997602, 0.9849337657170472]
(6, 0);6;108;2;stop;1.0;True;False;426;[0.012052619657465876, 0.9878512992847358]
(6, 0);7;77;2;stop;1.0;True;False;633;[0.01205194726120448, 0.987796045136661]
(6, 0);8;123;2;stop;1.0;True;False;727;[0.017983655700425566, 0.9818743302473611]
(6, 0);9;75;2;stop;1.0;True;False;511;[0.005554633338333637, 0.994392780193631]
(6, 1);0;109;2;stop;1.0;True;False;710;[0.020960083593669188, 0.9788416101970783]
(6, 1);1;112;2;stop;1.0;True;False;554;[0.024415169473949044, 0.9752605452801113]
(6, 1);2;76;2;stop;1.0;True;False;479;[0.0159048844808905, 0.9840004765148607]
(6, 1);3;159;2;stop;1.0;True;False;637;[0.012819856448407566, 0.9870744739449177]
(6, 1);4;64;2;stop;1.0;True;False;551;[0.09517055924051575, 0.9029530380147021]
(6, 1);5;291;2;stop;1.0;True;False;864;[0.010012137457735172, 0.9898445623044916]
(6, 1);6;240;2;stop;1.0;True;False;445;[0.014061373464812982, 0.9857785777078172]
(6, 1);7;105;2;stop;1.0;True;False;591;[0.03020491516107549, 0.9694750751695718]
(6, 1);8;152;2;stop;1.0;True;False;624;[0.014061789180050565, 0.9858075388987915]
(6, 1);9;45;2;stop;1.0;True;False;558;[0.01798400729014881, 0.9818935245668661]
(6, 2);0;129;2;stop;1.0;True;True;688;[0.9345173444004914, 0.0034773833408284103]
(6, 2);1;41;2;stop;1.0;True;True;310;[0.9344611292774343, 0.014384365547989218]
(6, 2);2;73;2;stop;1.0;True;True;522;[0.9966902965362902, 3.2149558273506274e-05]
(6, 2);3;92;2;stop;1.0;True;True;366;[0.9841094506059895, 0.008514213030783592]
(6, 2);4;75;2;stop;1.0;True;True;452;[0.9946410894591482, 0.003020755002731851]
(6, 2);5;89;2;stop;1.0;True;True;760;[0.882361952107782, 0.0034408798679747056]
(6, 2);6;115;2;stop;1.0;True;True;566;[0.9362120608450664, 0.0031227595392033973]
(6, 2);7;178;2;stop;1.0;True;True;499;[0.8745254363631122, 0.002390106187083959]
(6, 2);8;113;2;stop;1.0;True;True;645;[0.9454504054454137, 0.0031412799247170086]
(6, 2);9;225;2;stop;1.0;True;True;557;[0.8486518606387288, 0.0018856524907883518]
(6, 3);0;153;2;stop;1.0;True;False;508;[0.06005572744765025, 0.9394296579986176]
(6, 3);1;87;2;stop;1.0;True;False;335;[0.02095333336457027, 0.9785264710833769]
(6, 3);2;147;2;stop;1.0;True;False;476;[0.006487602046694987, 0.9934093698053138]
(6, 3);3;170;2;stop;1.0;True;False;511;[0.015903102331362697, 0.9838902573000812]
(6, 3);4;87;2;stop;1.0;True;False;375;[0.01001235229720292, 0.9898660548887869]
(6, 3);5;109;2;stop;1.0;True;False;653;[0.011331121792532872, 0.9886130357824832]
(6, 3);6;190;2;stop;1.0;True;False;450;[0.00806162918874886, 0.9918932677517329]
(6, 3);7;77;2;stop;1.0;True;False;592;[0.008576969597949534, 0.991362957173387]
(6, 3);8;75;2;stop;1.0;True;False;496;[0.005467739723258363, 0.9942518205649347]
(6, 3);9;105;2;stop;1.0;True;False;359;[0.026753277762931398, 0.973022280219915]
(7, 0);0;318;3;stop;0.9;True;False;101;[0.031118654547500114, 0.9680729854894561]
(7, 0);1;75;3;stop;0.9;True;False;616;[0.020008306987044814, 0.9792358218217486]
(7, 0);2;252;3;stop;0.9;True;False;333;[0.013214774033408776, 0.9861765419365953]
(7, 0);3;59;3;stop;0.9;True;False;456;[0.02261358699104944, 0.9766965091856145]
(7, 0);4;342;3;stop;0.9;True;False;151;[0.3303416461665623, 0.43084672927668954]
(7, 0);5;464;3;stop;0.1;False;True;169;[0.4675146483577549, 0.09597202832489696]
(7, 0);6;343;3;stop;0.9;True;False;150;[0.04458822266862141, 0.9533383360497726]
(7, 0);7;288;3;stop;0.9;True;False;147;[0.017413899590111637, 0.9809474016031835]
(7, 0);8;121;3;stop;0.9;True;False;607;[0.0027143259220616315, 0.9970428436907013]
(7, 0);9;346;3;stop;0.9;True;False;179;[0.08238348264053377, 0.871974375808221]
(7, 1);0;83;3;stop;0.6;True;False;559;[0.006902395030429857, 0.9928887189701356]
(7, 1);1;170;3;stop;0.6;True;False;550;[0.02593080889924647, 0.9730463201272155]
(7, 1);2;385;3;stop;0.4;False;True;223;[0.3668386666549188, 0.3392703054976166]
(7, 1);3;451;3;stop;0.4;False;True;324;[0.8286067856243018, 0.008513222474481856]
(7, 1);4;319;3;stop;0.4;False;True;127;[0.9282395961439966, 0.013035351386440061]
(7, 1);5;66;3;stop;0.6;True;False;580;[0.016140920110000248, 0.9831213757188404]
(7, 1);6;463;3;stop;0.6;True;False;141;[0.010240418488320397, 0.9812649068733554]
(7, 1);7;337;3;stop;0.6;True;False;228;[0.26463042649058344, 0.5472451069435058]
(7, 1);8;195;3;stop;0.6;True;False;705;[0.025950909442289304, 0.9738007614878993]
