extracted_number;id;correct_answer;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
54;18;54;182;275;1.0;True;6
54;18;54;125;526;1.0;True;7
54;18;54;195;113;1.0;True;8
54;18;54;269;161;1.0;True;9
807;19;807;65;23;1.0;True;0
807;19;807;66;56;1.0;True;1
807;19;807;51;56;1.0;True;2
807;19;807;60;27;1.0;True;3
807;19;807;53;51;1.0;True;4
807;19;807;56;65;1.0;True;5
807;19;807;55;51;1.0;True;6
807;19;807;53;56;1.0;True;7
807;19;807;79;80;1.0;True;8
807;19;807;39;77;1.0;True;9
3;20;3;86;109;1.0;True;0
3;20;3;71;80;1.0;True;1
3;20;3;83;82;1.0;True;2
3;20;3;79;94;1.0;True;3
3;20;3;80;73;1.0;True;4
3;20;3;62;28;1.0;True;5
3;20;3;78;32;1.0;True;6
3.0;20;3;146;48;1.0;True;7
3;20;3;133;118;1.0;True;8
3;20;3;121;80;1.0;True;9
12;21;12;63;76;1.0;True;0
12;21;12;138;222;1.0;True;1
12;21;12;22;135;1.0;True;2
12;21;12;49;81;1.0;True;3
12;21;12;51;73;1.0;True;4
12;21;12;79;240;1.0;True;5
12;21;12;59;87;1.0;True;6
12;21;12;15;111;1.0;True;7
12;21;12;69;412;1.0;True;8
12;21;12;33;199;1.0;True;9
10;22;23;98;1023;1.0;False;0
10;22;23;103;707;1.0;False;1
10;22;23;82;920;1.0;False;2
10;22;23;77;807;1.0;False;3
10;22;23;76;619;1.0;False;4
10;22;23;94;897;1.0;False;5
10;22;23;108;759;1.0;False;6
10;22;23;86;962;1.0;False;7
10;22;23;45;773;1.0;False;8
10;22;23;102;952;1.0;False;9
31;23;31;40;84;1.0;True;0
31;23;31;84;162;1.0;True;1
31;23;31;65;97;1.0;True;2
31;23;31;51;112;1.0;True;3
31;23;31;54;78;1.0;True;4
31;23;31;16;103;1.0;True;5
31;23;31;61;117;1.0;True;6
31;23;31;30;43;1.0;True;7
31;23;31;98;83;1.0;True;8
31;23;31;79;64;1.0;True;9
1201565;24;1201565;99;366;1.0;True;0
1201565;24;1201565;120;227;1.0;True;1
1201565;24;1201565;138;359;1.0;True;2
1201565;24;1201565;158;327;1.0;True;3
1201565;24;1201565;133;203;1.0;True;4
1201565;24;1201565;119;451;1.0;True;5
1201565;24;1201565;84;630;1.0;True;6
1201565;24;1201565;98;410;1.0;True;7
1201565;24;1201565;136;373;1.0;True;8
1201565;24;1201565;98;538;1.0;True;9
89;25;89;121;272;1.0;True;0
89;25;89;40;109;1.0;True;1
89;25;89;100;74;1.0;True;2
89;25;89;176;96;1.0;True;3
89;25;89;98;175;1.0;True;4
89;25;89;64;106;1.0;True;5
89;25;89;63;80;1.0;True;6
89;25;89;76;170;1.0;True;7
89;25;89;162;71;1.0;True;8
89;25;89;94;64;1.0;True;9
17;26;574;51;640;1.0;False;0
17;26;574;12;361;1.0;False;1
17;26;574;145;192;1.0;False;2
17;26;574;11;373;1.0;False;3
17;26;574;36;488;1.0;False;4
17;26;574;64;393;1.0;False;5
17;26;574;161;440;1.0;False;6
17;26;574;28;332;1.0;False;7
17;26;574;62;286;1.0;False;8
17;26;574;37;541;1.0;False;9
8;27;8;44;364;1.0;True;0
8;27;8;100;272;1.0;True;1
8;27;8;237;216;1.0;True;2
8;27;8;170;244;1.0;True;3
8;27;8;70;217;1.0;True;4
8;27;8;115;394;1.0;True;5
8;27;8;182;394;1.0;True;6
8;27;8;125;394;1.0;True;7
8;27;8;142;208;1.0;True;8
8;27;8;47;452;1.0;True;9
146;28;146;67;83;1.0;True;0
146;28;146;102;77;1.0;True;1
146;28;146;133;91;1.0;True;2
146;28;146;79;51;1.0;True;3
146;28;146;52;76;1.0;True;4
146;28;146;94;47;1.0;True;5
146;28;146;82;77;1.0;True;6
146;28;146;140;48;1.0;True;7
146;28;146;152;40;1.0;True;8
146;28;146;77;45;1.0;True;9
1;29;1;168;302;1.0;True;0
1;29;1;108;336;1.0;True;1
1;29;1;145;272;1.0;True;2
1;29;1;136;179;1.0;True;3
1;29;1;128;178;1.0;True;4
1;29;1;71;393;1.0;True;5
1;29;1;199;283;1.0;True;6
1;29;1;137;234;1.0;True;7
1;29;1;139;126;1.0;True;8
1;29;1;168;168;1.0;True;9
14;30;14;43;215;1.0;True;0
14;30;14;104;88;1.0;True;1
14;30;14;48;166;1.0;True;2
14;30;14;73;146;1.0;True;3
14;30;14;78;159;1.0;True;4
14;30;14;46;176;1.0;True;5
14;30;14;103;167;1.0;True;6
14;30;14;97;205;1.0;True;7
14;30;14;18;215;1.0;True;8
14;30;14;83;99;1.0;True;9
2;31;2;81;229;1.0;True;0
2;31;2;76;345;1.0;True;1
2;31;2;64;92;1.0;True;2
2;31;2;73;283;1.0;True;3
2;31;2;92;578;1.0;True;4
2;31;2;91;211;1.0;True;5
2;31;2;81;217;1.0;True;6
2;31;2;82;274;1.0;True;7
2;31;2;94;219;1.0;True;8
2;31;2;82;484;1.0;True;9
7;32;7;97;151;1.0;True;0
7;32;7;111;175;1.0;True;1
7;32;7;207;141;1.0;True;2
7;32;7;133;233;1.0;True;3
7;32;7;180;248;1.0;True;4
7;32;7;122;242;1.0;True;5
7;32;7;80;117;1.0;True;6
7;32;7;107;35;1.0;True;7
7;32;7;180;151;1.0;True;8
7;32;7;102;122;1.0;True;9
12;33;12;77;305;1.0;True;0
12;33;12;87;118;1.0;True;1
12;33;12;66;605;1.0;True;2
12;33;12;54;389;1.0;True;3
12;33;12;71;345;1.0;True;4
12;33;12;78;226;1.0;True;5
12;33;12;75;258;1.0;True;6
12;33;12;73;320;1.0;True;7
12;33;12;85;317;1.0;True;8
12;33;12;74;260;1.0;True;9
21;34;21;71;173;1.0;True;0
21;34;21;68;109;1.0;True;1
21;34;21;48;194;1.0;True;2
21;34;21;78;182;1.0;True;3
21.0;34;21;45;129;1.0;True;4
21;34;21;35;107;1.0;True;5
21;34;21;74;156;1.0;True;6
21;34;21;73;135;1.0;True;7
21;34;21;72;233;1.0;True;8
21;34;21;33;127;1.0;True;9
14;35;14;191;242;1.0;True;0
14;35;14;126;198;1.0;True;1
14;35;14;158;202;1.0;True;2
14;35;14;215;277;1.0;True;3
14;35;14;121;595;1.0;True;4
14;35;14;163;267;1.0;True;5
14;35;14;105;235;1.0;True;6
14;35;14;215;138;1.0;True;7
14;35;14;266;652;1.0;True;8
14;35;14;139;893;1.0;True;9
2;36;2;184;307;1.0;True;0
2;36;2;103;143;1.0;True;1
2.0;36;2;105;217;1.0;True;2
2;36;2;118;399;1.0;True;3
2;36;2;94;204;1.0;True;4
2;36;2;122;108;1.0;True;5
2;36;2;154;160;1.0;True;6
2;36;2;128;220;1.0;True;7
2;36;2;106;99;1.0;True;8
2;36;2;144;412;1.0;True;9
51;37;51;84;72;1.0;True;0
51;37;51;98;172;1.0;True;1
51;37;51;42;76;1.0;True;2
51;37;51;110;42;1.0;True;3
51;37;51;89;60;1.0;True;4
51;37;51;82;47;1.0;True;5
51;37;51;8;94;1.0;True;6
51;37;51;100;41;1.0;True;7
51;37;51;73;60;1.0;True;8
51;37;51;120;84;1.0;True;9
2;38;2;147;83;1.0;True;0
2;38;2;136;79;1.0;True;1
2;38;2;65;57;1.0;True;2
2;38;2;147;108;1.0;True;3
2;38;2;115;75;1.0;True;4
2;38;2;213;58;1.0;True;5
2;38;2;18;54;1.0;True;6
2;38;2;71;89;1.0;True;7
2;38;2;59;56;1.0;True;8
2;38;2;100;104;1.0;True;9
15;39;15;269;826;1.0;True;0
15;39;15;74;567;1.0;True;1
15;39;15;110;2265;1.0;True;2
15;39;15;82;1186;1.0;True;3
15;39;15;205;582;1.0;True;4
15;39;15;99;494;1.0;True;5
15;39;15;147;1029;1.0;True;6
15;39;15;192;337;1.0;True;7
15;39;15;303;2212;1.0;True;8
15;39;15;44;862;1.0;True;9
20;40;20;62;193;1.0;True;0
20;40;20;82;77;1.0;True;1
20;40;20;92;89;1.0;True;2
20;40;20;78;129;1.0;True;3
20;40;20;91;117;1.0;True;4
20;40;20;60;135;1.0;True;5
20;40;20;20;93;1.0;True;6
20;40;20;49;62;1.0;True;7
20;40;20;53;60;1.0;True;8
20;40;20;76;115;1.0;True;9
3.0;41;3;91;30;1.0;True;0
3.0;41;3;63;36;1.0;True;1
3.0;41;3;58;23;1.0;True;2
3.0;41;3;92;129;1.0;True;3
3.0;41;3;112;91;1.0;True;4
3;41;3;91;105;1.0;True;5
3.0;41;3;61;47;1.0;True;6
3;41;3;64;33;1.0;True;7
3.0;41;3;65;77;1.0;True;8
3;41;3;68;58;1.0;True;9
7;42;7;56;39;1.0;True;0
7;42;7;71;54;1.0;True;1
7;42;7;84;111;1.0;True;2
7;42;7;60;107;1.0;True;3
7;42;7;64;78;1.0;True;4
7;42;7;61;50;1.0;True;5
7;42;7;76;39;1.0;True;6
7;42;7;44;49;1.0;True;7
7;42;7;43;47;1.0;True;8
7;42;7;106;113;1.0;True;9
42;43;42;62;43;1.0;True;0
42;43;42;78;17;1.0;True;1
42;43;42;89;72;1.0;True;2
42;43;42;69;59;1.0;True;3
42;43;42;57;50;1.0;True;4
42;43;42;68;23;1.0;True;5
42;43;42;224;66;1.0;True;6
42;43;42;75;29;1.0;True;7
42;43;42;72;17;1.0;True;8
42;43;42;165;109;1.0;True;9
756;44;756;66;103;1.0;True;0
756;44;756;33;105;1.0;True;1
756;44;756;57;107;1.0;True;2
756;44;756;17;18;1.0;True;3
756;44;756;23;75;1.0;True;4
756;44;756;23;52;1.0;True;5
756;44;756;57;62;1.0;True;6
756;44;756;32;55;1.0;True;7
756;44;756;63;102;1.0;True;8
756;44;756;53;74;1.0;True;9
11;45;11;65;143;1.0;True;0
11;45;11;81;137;1.0;True;1
11;45;11;58;179;1.0;True;2
11;45;11;89;63;1.0;True;3
11;45;11;62;158;1.0;True;4
11;45;11;64;24;1.0;True;5
11;45;11;66;92;1.0;True;6
11;45;11;87;76;1.0;True;7
11;45;11;89;127;1.0;True;8
11;45;11;64;163;1.0;True;9
5;46;5;249;145;1.0;True;0
5;46;5;265;639;1.0;True;1
5;46;5;284;374;1.0;True;2
5;46;5;250;398;1.0;True;3
5;46;5;81;580;1.0;True;4
5;46;5;229;193;1.0;True;5
5;46;5;182;263;1.0;True;6
5;46;5;213;383;1.0;True;7
5;46;5;213;392;1.0;True;8
5;46;5;251;499;1.0;True;9
12;47;12;151;204;1.0;True;0
12;47;12;194;297;1.0;True;1
12;47;12;102;114;1.0;True;2
12;47;12;81;154;1.0;True;3
12;47;12;156;193;1.0;True;4
12;47;12;88;149;1.0;True;5
12;47;12;144;216;1.0;True;6
12;47;12;148;363;1.0;True;7
12;47;12;116;239;1.0;True;8
12;47;12;86;233;1.0;True;9
65;48;65;100;160;1.0;True;0
65;48;65;191;142;1.0;True;1
65;48;65;147;108;1.0;True;2
65;48;65;88;179;1.0;True;3
65;48;65;131;41;1.0;True;4
65;48;65;97;162;1.0;True;5
65;48;65;175;178;1.0;True;6
65;48;65;64;114;1.0;True;7
65;48;65;105;262;1.0;True;8
65;48;65;76;94;1.0;True;9
1;49;1;17;94;1.0;True;0
1;49;1;48;68;1.0;True;1
1;49;1;15;37;1.0;True;2
1;49;1;82;17;1.0;True;3
1;49;1;76;49;1.0;True;4
1;49;1;52;27;1.0;True;5
1;49;1;53;65;1.0;True;6
1;49;1;15;64;1.0;True;7
1;49;1;57;51;1.0;True;8
1;49;1;44;22;1.0;True;9
111;50;111;88;184;1.0;True;0
111;50;111;48;130;1.0;True;1
111;50;111;99;108;1.0;True;2
111;50;111;68;91;1.0;True;3
111;50;111;118;90;1.0;True;4
111;50;111;120;145;1.0;True;5
111;50;111;51;237;1.0;True;6
111;50;111;90;140;1.0;True;7
111;50;111;70;117;1.0;True;8
111;50;111;82;80;1.0;True;9
1;51;1;72;118;1.0;True;0
1;51;1;39;159;1.0;True;1
1;51;1;30;101;1.0;True;2
1;51;1;56;181;1.0;True;3
1;51;1;48;97;1.0;True;4
1;51;1;44;230;1.0;True;5
1;51;1;57;270;1.0;True;6
1;51;1;21;261;1.0;True;7
1;51;1;51;118;1.0;True;8
1;51;1;43;259;1.0;True;9
27;52;27;83;415;1.0;True;0
27;52;27;88;734;1.0;True;1
27;52;27;139;721;1.0;True;2
27;52;27;125;453;1.0;True;3
27;52;27;142;736;1.0;True;4
27;52;27;119;465;1.0;True;5
27;52;27;62;574;1.0;True;6
27;52;27;99;422;1.0;True;7
27;52;27;85;290;1.0;True;8
27;52;27;106;493;1.0;True;9
4;53;4;22;46;1.0;True;0
4;53;4;78;74;1.0;True;1
4;53;4;89;99;1.0;True;2
4;53;4;22;56;1.0;True;3
4;53;4;22;51;1.0;True;4
4;53;4;87;38;1.0;True;5
4;53;4;60;27;1.0;True;6
4;53;4;81;51;1.0;True;7
4;53;4;123;70;1.0;True;8
4;53;4;108;86;1.0;True;9
17;54;17;14;215;1.0;True;0
17;54;17;46;270;1.0;True;1
17;54;17;50;241;1.0;True;2
17;54;17;59;429;1.0;True;3
17;54;17;49;107;1.0;True;4
17;54;17;37;242;1.0;True;5
17;54;17;14;116;1.0;True;6
17;54;17;58;212;1.0;True;7
17;54;17;50;380;1.0;True;8
17;54;17;58;240;1.0;True;9
13;55;13;68;87;1.0;True;0
13;55;13;54;62;1.0;True;1
13;55;13;44;46;1.0;True;2
13;55;13;90;77;1.0;True;3
13;55;13;76;96;1.0;True;4
13;55;13;43;29;1.0;True;5
13;55;13;55;142;1.0;True;6
13;55;13;45;77;1.0;True;7
13;55;13;46;70;1.0;True;8
13;55;13;40;93;1.0;True;9
10;56;10;57;27;1.0;True;0
10;56;10;59;86;1.0;True;1
10;56;10;49;71;1.0;True;2
10;56;10;60;69;1.0;True;3
10;56;10;52;95;1.0;True;4
10;56;10;49;72;1.0;True;5
10;56;10;53;95;1.0;True;6
10;56;10;55;84;1.0;True;7
10;56;10;54;48;1.0;True;8
10;56;10;49;99;1.0;True;9
77;57;77;58;196;1.0;True;0
77;57;77;209;86;1.0;True;1
77;57;77;84;185;1.0;True;2
77;57;77;65;57;1.0;True;3
77;57;77;97;76;1.0;True;4
77;57;77;79;155;1.0;True;5
77;57;77;97;58;1.0;True;6
77;57;77;56;115;1.0;True;7
77;57;77;191;362;1.0;True;8
77;57;77;110;88;1.0;True;9
1092;58;1092;134;76;1.0;True;0
1092;58;1092;150;163;1.0;True;1
1092;58;1092;155;115;1.0;True;2
1092;58;1092;116;134;1.0;True;3
1092;58;1092;115;150;1.0;True;4
1092;58;1092;119;376;1.0;True;5
1092;58;1092;94;92;1.0;True;6
1092;58;1092;80;92;1.0;True;7
1092;58;1092;139;107;1.0;True;8
1092;58;1092;128;162;1.0;True;9
5;59;5;106;86;1.0;True;0
5;59;5;109;164;1.0;True;1
5;59;5;99;140;1.0;True;2
5;59;5;93;88;1.0;True;3
5;59;5;95;61;1.0;True;4
5;59;5;77;77;1.0;True;5
5;59;5;175;144;1.0;True;6
5;59;5;114;150;1.0;True;7
5;59;5;122;135;1.0;True;8
5;59;5;103;77;1.0;True;9
7;60;7;56;142;1.0;True;0
7;60;7;83;341;1.0;True;1
7;60;7;76;49;1.0;True;2
7;60;7;91;137;1.0;True;3
7;60;7;101;179;1.0;True;4
7;60;7;158;258;1.0;True;5
7;60;7;105;172;1.0;True;6
7;60;7;121;177;1.0;True;7
7;60;7;134;148;1.0;True;8
7;60;7;93;70;1.0;True;9
45;61;45;102;39;1.0;True;0
45;61;45;139;67;1.0;True;1
45;61;45;50;65;1.0;True;2
45;61;45;139;95;1.0;True;3
45;61;45;131;63;1.0;True;4
45;61;45;53;65;1.0;True;5
45;61;45;139;65;1.0;True;6
45;61;45;106;59;1.0;True;7
45;61;45;115;65;1.0;True;8
45;61;45;87;58;1.0;True;9
0;62;10;47;180;1.0;False;0
0;62;10;60;258;1.0;False;1
0;62;10;73;163;1.0;False;2
0;62;10;131;197;1.0;False;3
0;62;10;155;309;1.0;False;4
0;62;10;145;251;1.0;False;5
0;62;10;89;217;1.0;False;6
0;62;10;26;254;1.0;False;7
0;62;10;104;332;1.0;False;8
0;62;10;99;264;1.0;False;9
52;63;52;46;114;1.0;True;0
52;63;52;55;800;1.0;True;1
52;63;52;58;539;1.0;True;2
52;63;52;64;413;1.0;True;3
52;63;52;67;456;1.0;True;4
52;63;52;45;853;1.0;True;5
52;63;52;91;410;1.0;True;6
52;63;52;99;204;1.0;True;7
52;63;52;81;496;1.0;True;8
52;63;52;72;268;1.0;True;9
2;64;2;124;166;1.0;True;0
2;64;2;131;106;1.0;True;1
2;64;2;62;97;1.0;True;2
2;64;2;91;95;1.0;True;3
2;64;2;74;73;1.0;True;4
2;64;2;87;89;1.0;True;5
2;64;2;64;115;1.0;True;6
2;64;2;70;152;1.0;True;7
2;64;2;87;137;1.0;True;8
2;64;2;40;135;1.0;True;9
6;65;6;154;58;0.9;True;0
6;65;6;151;82;0.9;True;1
6;65;6;121;92;0.9;True;2
6;65;6;107;76;0.9;True;3
6;65;6;62;103;0.9;True;4
6;65;6;106;103;0.9;True;5
6;65;6;124;133;0.9;True;6
6;65;6;82;70;0.9;True;7
6;65;6;60;73;0.9;True;8
16;65;6;95;183;0.1;False;9
16;66;16;79;127;1.0;True;0
16;66;16;88;142;1.0;True;1
16;66;16;99;87;1.0;True;2
16;66;16;103;79;1.0;True;3
16;66;16;105;108;1.0;True;4
16;66;16;70;68;1.0;True;5
16.0;66;16;88;89;1.0;True;6
16;66;16;24;23;1.0;True;7
16;66;16;43;81;1.0;True;8
16;66;16;79;70;1.0;True;9
469;67;469;130;158;1.0;True;0
469;67;469;119;131;1.0;True;1
469;67;469;204;357;1.0;True;2
469;67;469;118;213;1.0;True;3
469;67;469;93;135;1.0;True;4
469;67;469;103;119;1.0;True;5
469;67;469;90;204;1.0;True;6
469;67;469;112;165;1.0;True;7
469;67;469;119;390;1.0;True;8
469;67;469;129;82;1.0;True;9
12518;68;12518;123;98;0.9;True;0
12518;68;12518;117;313;0.9;True;1
12518;68;12518;141;196;0.9;True;2
12518;68;12518;136;98;0.9;True;3
12518;68;12518;143;65;0.9;True;4
12518;68;12518;168;63;0.9;True;5
12518;68;12518;210;222;0.9;True;6
12518;68;12518;122;182;0.9;True;7
12518;68;12518;95;128;0.9;True;8
12418;68;12518;154;154;0.1;False;9
1;69;1;109;217;1.0;True;0
1;69;1;140;77;1.0;True;1
1;69;1;159;186;1.0;True;2
1;69;1;83;51;1.0;True;3
1.0;69;1;52;19;1.0;True;4
1;69;1;100;92;1.0;True;5
1;69;1;54;72;1.0;True;6
1.0;69;1;50;52;1.0;True;7
1;69;1;48;75;1.0;True;8
1;69;1;109;143;1.0;True;9
2;70;2;53;150;1.0;True;0
2;70;2;45;168;1.0;True;1
2;70;2;62;94;1.0;True;2
2;70;2;70;108;1.0;True;3
2;70;2;99;74;1.0;True;4
2;70;2;168;230;1.0;True;5
2;70;2;156;192;1.0;True;6
2;70;2;45;80;1.0;True;7
2;70;2;60;194;1.0;True;8
2;70;2;79;123;1.0;True;9
131;71;131;27;84;1.0;True;0
131;71;131;63;115;1.0;True;1
131;71;131;50;119;1.0;True;2
131;71;131;58;92;1.0;True;3
131;71;131;70;122;1.0;True;4
131;71;131;16;155;1.0;True;5
131;71;131;67;45;1.0;True;6
131;71;131;17;87;1.0;True;7
131;71;131;16;102;1.0;True;8
131;71;131;16;120;1.0;True;9
92;72;92;82;228;1.0;True;0
92;72;92;165;287;1.0;True;1
92;72;92;95;462;1.0;True;2
92;72;92;145;232;1.0;True;3
92;72;92;69;399;1.0;True;4
92;72;92;96;705;1.0;True;5
92;72;92;71;399;1.0;True;6
92;72;92;84;118;1.0;True;7
92;72;92;94;437;1.0;True;8
92;72;92;70;333;1.0;True;9
640;73;640;76;120;1.0;True;0
640;73;640;118;113;1.0;True;1
640;73;640;63;205;1.0;True;2
640;73;640;97;64;1.0;True;3
640;73;640;83;114;1.0;True;4
640;73;640;57;130;1.0;True;5
640;73;640;82;122;1.0;True;6
640;73;640;57;79;1.0;True;7
640;73;640;90;155;1.0;True;8
640;73;640;98;190;1.0;True;9
42;74;42;50;295;1.0;True;0
42;74;42;85;147;1.0;True;1
42;74;42;62;222;1.0;True;2
42;74;42;53;105;1.0;True;3
42;74;42;59;131;1.0;True;4
42;74;42;49;187;1.0;True;5
42;74;42;78;188;1.0;True;6
42;74;42;78;138;1.0;True;7
42;74;42;53;78;1.0;True;8
42;74;42;53;153;1.0;True;9
252;75;7;46;90;1.0;False;0
252;75;7;134;82;1.0;False;1
252;75;7;74;109;1.0;False;2
252;75;7;135;99;1.0;False;3
252;75;7;156;57;1.0;False;4
252;75;7;103;51;1.0;False;5
252;75;7;93;104;1.0;False;6
252;75;7;104;77;1.0;False;7
252;75;7;121;110;1.0;False;8
252;75;7;91;79;1.0;False;9
25;76;25;72;67;1.0;True;0
25;76;25;114;52;1.0;True;1
25;76;25;108;51;1.0;True;2
25;76;25;11;74;1.0;True;3
25;76;25;112;102;1.0;True;4
25;76;25;63;57;1.0;True;5
