extracted_number;id;answer_token_len;correct_answer;reasoning_token_len;frequency_of_answer;is_correct;iter
3;22;240;7.0;0;0.3;False;2
9;22;192;7.0;0;0.1;False;3
7;22;137;7.0;0;0.6;True;4
7;22;134;7.0;0;0.6;True;5
7;22;143;7.0;0;0.6;True;6
7;22;268;7.0;0;0.6;True;7
3;22;241;7.0;0;0.3;False;8
3;22;112;7.0;0;0.3;False;9
5.0;23;225;5.0;0;1.0;True;0
5.0;23;234;5.0;0;1.0;True;1
5;23;195;5.0;0;1.0;True;2
5;23;235;5.0;0;1.0;True;3
5;23;161;5.0;0;1.0;True;4
5;23;232;5.0;0;1.0;True;5
5;23;267;5.0;0;1.0;True;6
5;23;229;5.0;0;1.0;True;7
5;23;153;5.0;0;1.0;True;8
5.0;23;148;5.0;0;1.0;True;9
62;24;121;62.0;0;1.0;True;0
62;24;182;62.0;0;1.0;True;1
62;24;162;62.0;0;1.0;True;2
62;24;150;62.0;0;1.0;True;3
62;24;89;62.0;0;1.0;True;4
62;24;145;62.0;0;1.0;True;5
62;24;98;62.0;0;1.0;True;6
62;24;105;62.0;0;1.0;True;7
62;24;179;62.0;0;1.0;True;8
62;24;117;62.0;0;1.0;True;9
110;25;260;110.0;0;1.0;True;0
110;25;226;110.0;0;1.0;True;1
110;25;252;110.0;0;1.0;True;2
110;25;300;110.0;0;1.0;True;3
110;25;215;110.0;0;1.0;True;4
110;25;254;110.0;0;1.0;True;5
110;25;195;110.0;0;1.0;True;6
110;25;300;110.0;0;1.0;True;7
110;25;192;110.0;0;1.0;True;8
110;25;285;110.0;0;1.0;True;9
400;26;166;400.0;0;1.0;True;0
400;26;207;400.0;0;1.0;True;1
400;26;165;400.0;0;1.0;True;2
400;26;164;400.0;0;1.0;True;3
400;26;233;400.0;0;1.0;True;4
400;26;183;400.0;0;1.0;True;5
400;26;185;400.0;0;1.0;True;6
400;26;162;400.0;0;1.0;True;7
400;26;232;400.0;0;1.0;True;8
400;26;184;400.0;0;1.0;True;9
400;27;248;400.0;0;1.0;True;0
400;27;278;400.0;0;1.0;True;1
400;27;394;400.0;0;1.0;True;2
400;27;360;400.0;0;1.0;True;3
400;27;319;400.0;0;1.0;True;4
400;27;403;400.0;0;1.0;True;5
400;27;225;400.0;0;1.0;True;6
400;27;255;400.0;0;1.0;True;7
400;27;222;400.0;0;1.0;True;8
400;27;264;400.0;0;1.0;True;9
8;28;163;8.0;0;1.0;True;0
8;28;138;8.0;0;1.0;True;1
8;28;179;8.0;0;1.0;True;2
8;28;194;8.0;0;1.0;True;3
8;28;185;8.0;0;1.0;True;4
8;28;197;8.0;0;1.0;True;5
8;28;159;8.0;0;1.0;True;6
8;28;138;8.0;0;1.0;True;7
8;28;158;8.0;0;1.0;True;8
8;28;135;8.0;0;1.0;True;9
1000;29;283;1000.0;0;0.9;True;0
1000;29;269;1000.0;0;0.9;True;1
4000;29;270;1000.0;0;0.1;False;2
1000;29;267;1000.0;0;0.9;True;3
1000;29;287;1000.0;0;0.9;True;4
1000;29;339;1000.0;0;0.9;True;5
1000;29;334;1000.0;0;0.9;True;6
1000;29;261;1000.0;0;0.9;True;7
1000;29;288;1000.0;0;0.9;True;8
1000;29;299;1000.0;0;0.9;True;9
6;30;250;6.0;0;1.0;True;0
6;30;301;6.0;0;1.0;True;1
6;30;365;6.0;0;1.0;True;2
6;30;325;6.0;0;1.0;True;3
6;30;357;6.0;0;1.0;True;4
6;30;322;6.0;0;1.0;True;5
6;30;224;6.0;0;1.0;True;6
6;30;213;6.0;0;1.0;True;7
6;30;305;6.0;0;1.0;True;8
6;30;266;6.0;0;1.0;True;9
1200;31;280;1200.0;0;1.0;True;0
1200;31;319;1200.0;0;1.0;True;1
1200;31;254;1200.0;0;1.0;True;2
1200;31;238;1200.0;0;1.0;True;3
1200;31;186;1200.0;0;1.0;True;4
1200;31;221;1200.0;0;1.0;True;5
1200;31;331;1200.0;0;1.0;True;6
1200;31;344;1200.0;0;1.0;True;7
1200;31;247;1200.0;0;1.0;True;8
1200;31;336;1200.0;0;1.0;True;9
10;32;166;10.0;0;1.0;True;0
10;32;217;10.0;0;1.0;True;1
10;32;240;10.0;0;1.0;True;2
10;32;194;10.0;0;1.0;True;3
10;32;247;10.0;0;1.0;True;4
10;32;179;10.0;0;1.0;True;5
10;32;240;10.0;0;1.0;True;6
10;32;207;10.0;0;1.0;True;7
10;32;177;10.0;0;1.0;True;8
10;32;219;10.0;0;1.0;True;9
26;33;278;34.0;0;0.3;False;0
34.0;33;214;34.0;0;0.1;True;1
26.16666667;33;369;34.0;0;0.1;False;2
26.5;33;301;34.0;0;0.3;False;3
26.5;33;289;34.0;0;0.3;False;4
26.5;33;263;34.0;0;0.3;False;5
26;33;242;34.0;0;0.3;False;6
26;33;210;34.0;0;0.3;False;7
26.1667;33;343;34.0;0;0.1;False;8
1256;33;444;34.0;0;0.1;False;9
5250;34;142;5250.0;0;1.0;True;0
5250;34;108;5250.0;0;1.0;True;1
5250;34;114;5250.0;0;1.0;True;2
5250;34;99;5250.0;0;1.0;True;3
5250;34;176;5250.0;0;1.0;True;4
5250;34;126;5250.0;0;1.0;True;5
5250;34;131;5250.0;0;1.0;True;6
5250;34;109;5250.0;0;1.0;True;7
5250;34;110;5250.0;0;1.0;True;8
5250;34;119;5250.0;0;1.0;True;9
36;35;189;36.0;0;1.0;True;0
36;35;188;36.0;0;1.0;True;1
36;35;141;36.0;0;1.0;True;2
36;35;116;36.0;0;1.0;True;3
36;35;129;36.0;0;1.0;True;4
36;35;172;36.0;0;1.0;True;5
36;35;200;36.0;0;1.0;True;6
36;35;172;36.0;0;1.0;True;7
36;35;141;36.0;0;1.0;True;8
36;35;206;36.0;0;1.0;True;9
15;36;123;15.0;0;1.0;True;0
15;36;120;15.0;0;1.0;True;1
15;36;116;15.0;0;1.0;True;2
15;36;93;15.0;0;1.0;True;3
15;36;99;15.0;0;1.0;True;4
15;36;134;15.0;0;1.0;True;5
15;36;96;15.0;0;1.0;True;6
15;36;149;15.0;0;1.0;True;7
15;36;111;15.0;0;1.0;True;8
15;36;198;15.0;0;1.0;True;9
4.8;37;251;5.0;0;0.5;False;0
4.8;37;229;5.0;0;0.5;False;1
5;37;233;5.0;0;0.4;True;2
4.96;37;248;5.0;0;0.1;False;3
4.8;37;245;5.0;0;0.5;False;4
5.0;37;237;5.0;0;0.4;True;5
5.0;37;222;5.0;0;0.4;True;6
5.0;37;226;5.0;0;0.4;True;7
4.8;37;244;5.0;0;0.5;False;8
4.8;37;258;5.0;0;0.5;False;9
72;38;190;9.0;0;0.1;False;0
16;38;260;9.0;0;0.1;False;1
9;38;221;9.0;0;0.6;True;2
9;38;238;9.0;0;0.6;True;3
9;38;190;9.0;0;0.6;True;4
9;38;411;9.0;0;0.6;True;5
9;38;211;9.0;0;0.6;True;6
9;38;229;9.0;0;0.6;True;7
6;38;277;9.0;0;0.1;False;8
1.5;38;204;9.0;0;0.1;False;9
15;39;193;15.0;0;1.0;True;0
15;39;192;15.0;0;1.0;True;1
15;39;189;15.0;0;1.0;True;2
15;39;184;15.0;0;1.0;True;3
15;39;173;15.0;0;1.0;True;4
15;39;230;15.0;0;1.0;True;5
15;39;219;15.0;0;1.0;True;6
15;39;181;15.0;0;1.0;True;7
15;39;169;15.0;0;1.0;True;8
15;39;164;15.0;0;1.0;True;9
476;40;305;476.0;0;0.8;True;0
476;40;174;476.0;0;0.8;True;1
476;40;300;476.0;0;0.8;True;2
476;40;206;476.0;0;0.8;True;3
476;40;285;476.0;0;0.8;True;4
476;40;267;476.0;0;0.8;True;5
472;40;286;476.0;0;0.1;False;6
476;40;283;476.0;0;0.8;True;7
396;40;221;476.0;0;0.1;False;8
476;40;197;476.0;0;0.8;True;9
500;41;129;500.0;0;1.0;True;0
500;41;161;500.0;0;1.0;True;1
500;41;125;500.0;0;1.0;True;2
500;41;135;500.0;0;1.0;True;3
500;41;115;500.0;0;1.0;True;4
500;41;129;500.0;0;1.0;True;5
500;41;135;500.0;0;1.0;True;6
500;41;111;500.0;0;1.0;True;7
500;41;148;500.0;0;1.0;True;8
500;41;140;500.0;0;1.0;True;9
99;42;277;99.0;0;1.0;True;0
99;42;240;99.0;0;1.0;True;1
99;42;286;99.0;0;1.0;True;2
99.0;42;300;99.0;0;1.0;True;3
99;42;307;99.0;0;1.0;True;4
99;42;245;99.0;0;1.0;True;5
99;42;242;99.0;0;1.0;True;6
99;42;289;99.0;0;1.0;True;7
99.0;42;379;99.0;0;1.0;True;8
99;42;198;99.0;0;1.0;True;9
60;43;220;60.0;0;1.0;True;0
60;43;281;60.0;0;1.0;True;1
60;43;211;60.0;0;1.0;True;2
60;43;212;60.0;0;1.0;True;3
60;43;232;60.0;0;1.0;True;4
60;43;236;60.0;0;1.0;True;5
60;43;148;60.0;0;1.0;True;6
60;43;158;60.0;0;1.0;True;7
60;43;194;60.0;0;1.0;True;8
60;43;255;60.0;0;1.0;True;9
300;44;242;300.0;0;1.0;True;0
300;44;252;300.0;0;1.0;True;1
300.0;44;221;300.0;0;1.0;True;2
300;44;257;300.0;0;1.0;True;3
300;44;262;300.0;0;1.0;True;4
300.0;44;224;300.0;0;1.0;True;5
300;44;227;300.0;0;1.0;True;6
300;44;302;300.0;0;1.0;True;7
300;44;260;300.0;0;1.0;True;8
300.0;44;247;300.0;0;1.0;True;9
100;45;264;99.0;0;0.3;False;0
100;45;244;99.0;0;0.3;False;1
109;45;198;99.0;0;0.1;False;2
99;45;320;99.0;0;0.6;True;3
99;45;207;99.0;0;0.6;True;4
99.0;45;186;99.0;0;0.6;True;5
100;45;258;99.0;0;0.3;False;6
99;45;285;99.0;0;0.6;True;7
99;45;217;99.0;0;0.6;True;8
99;45;275;99.0;0;0.6;True;9
1920;46;286;1920.0;0;1.0;True;0
1920;46;166;1920.0;0;1.0;True;1
1920;46;210;1920.0;0;1.0;True;2
1920;46;144;1920.0;0;1.0;True;3
1920;46;237;1920.0;0;1.0;True;4
1920;46;277;1920.0;0;1.0;True;5
1920;46;250;1920.0;0;1.0;True;6
1920;46;213;1920.0;0;1.0;True;7
1920;46;221;1920.0;0;1.0;True;8
1920;46;315;1920.0;0;1.0;True;9
15;47;279;15.0;0;0.9;True;0
15;47;229;15.0;0;0.9;True;1
15;47;230;15.0;0;0.9;True;2
15;47;244;15.0;0;0.9;True;3
12;47;181;15.0;0;0.1;False;4
15;47;150;15.0;0;0.9;True;5
15;47;190;15.0;0;0.9;True;6
15;47;272;15.0;0;0.9;True;7
15;47;159;15.0;0;0.9;True;8
15;47;236;15.0;0;0.9;True;9
10;48;173;10.0;0;1.0;True;0
10;48;163;10.0;0;1.0;True;1
10;48;179;10.0;0;1.0;True;2
10;48;119;10.0;0;1.0;True;3
10;48;138;10.0;0;1.0;True;4
10;48;186;10.0;0;1.0;True;5
10;48;198;10.0;0;1.0;True;6
10;48;164;10.0;0;1.0;True;7
10;48;185;10.0;0;1.0;True;8
10;48;198;10.0;0;1.0;True;9
48;49;87;48.0;0;1.0;True;0
48;49;81;48.0;0;1.0;True;1
48;49;83;48.0;0;1.0;True;2
48;49;83;48.0;0;1.0;True;3
48;49;131;48.0;0;1.0;True;4
48;49;67;48.0;0;1.0;True;5
48;49;152;48.0;0;1.0;True;6
48;49;81;48.0;0;1.0;True;7
48;49;148;48.0;0;1.0;True;8
48;49;94;48.0;0;1.0;True;9
;50;152;5.0;0;0.0;False;0
5;50;283;5.0;0;0.7;True;1
5;50;347;5.0;0;0.7;True;2
5;50;268;5.0;0;0.7;True;3
5;50;267;5.0;0;0.7;True;4
10;50;248;5.0;0;0.2;False;5
5;50;283;5.0;0;0.7;True;6
5;50;269;5.0;0;0.7;True;7
5;50;261;5.0;0;0.7;True;8
10;50;219;5.0;0;0.2;False;9
160;51;230;160.0;0;1.0;True;0
160;51;329;160.0;0;1.0;True;1
160;51;295;160.0;0;1.0;True;2
160;51;300;160.0;0;1.0;True;3
160;51;273;160.0;0;1.0;True;4
160;51;309;160.0;0;1.0;True;5
160;51;277;160.0;0;1.0;True;6
160;51;233;160.0;0;1.0;True;7
160;51;264;160.0;0;1.0;True;8
160;51;278;160.0;0;1.0;True;9
5;52;333;5.0;0;0.9;True;0
5;52;295;5.0;0;0.9;True;1
5;52;314;5.0;0;0.9;True;2
9;52;293;5.0;0;0.1;False;3
5;52;195;5.0;0;0.9;True;4
5;52;158;5.0;0;0.9;True;5
5;52;238;5.0;0;0.9;True;6
5;52;161;5.0;0;0.9;True;7
5;52;178;5.0;0;0.9;True;8
5;52;166;5.0;0;0.9;True;9
36;53;169;36.0;0;1.0;True;0
36;53;201;36.0;0;1.0;True;1
36;53;214;36.0;0;1.0;True;2
36;53;183;36.0;0;1.0;True;3
36;53;127;36.0;0;1.0;True;4
36;53;179;36.0;0;1.0;True;5
36;53;182;36.0;0;1.0;True;6
36;53;180;36.0;0;1.0;True;7
36;53;187;36.0;0;1.0;True;8
36;53;165;36.0;0;1.0;True;9
11;54;148;11.0;0;0.9;True;0
12;54;163;11.0;0;0.1;False;1
11;54;181;11.0;0;0.9;True;2
11;54;204;11.0;0;0.9;True;3
11;54;204;11.0;0;0.9;True;4
11;54;174;11.0;0;0.9;True;5
11;54;219;11.0;0;0.9;True;6
11;54;145;11.0;0;0.9;True;7
11;54;137;11.0;0;0.9;True;8
11;54;195;11.0;0;0.9;True;9
75;55;258;75.0;0;1.0;True;0
75;55;215;75.0;0;1.0;True;1
75;55;226;75.0;0;1.0;True;2
75;55;255;75.0;0;1.0;True;3
75;55;197;75.0;0;1.0;True;4
75;55;236;75.0;0;1.0;True;5
75;55;246;75.0;0;1.0;True;6
75;55;166;75.0;0;1.0;True;7
75;55;240;75.0;0;1.0;True;8
75;55;222;75.0;0;1.0;True;9
45;56;167;45.0;0;1.0;True;0
45;56;200;45.0;0;1.0;True;1
45;56;166;45.0;0;1.0;True;2
45;56;154;45.0;0;1.0;True;3
45;56;203;45.0;0;1.0;True;4
45;56;210;45.0;0;1.0;True;5
45;56;144;45.0;0;1.0;True;6
45;56;190;45.0;0;1.0;True;7
45;56;202;45.0;0;1.0;True;8
45;56;190;45.0;0;1.0;True;9
2;57;303;2.0;0;0.7;True;0
2;57;222;2.0;0;0.7;True;1
2;57;228;2.0;0;0.7;True;2
2.67;57;234;2.0;0;0.3;False;3
2;57;322;2.0;0;0.7;True;4
2;57;216;2.0;0;0.7;True;5
2.67;57;292;2.0;0;0.3;False;6
2;57;222;2.0;0;0.7;True;7
2;57;307;2.0;0;0.7;True;8
2.67;57;226;2.0;0;0.3;False;9
320.0;58;242;320.0;0;1.0;True;0
320;58;241;320.0;0;1.0;True;1
320;58;257;320.0;0;1.0;True;2
320;58;234;320.0;0;1.0;True;3
320;58;286;320.0;0;1.0;True;4
320;58;217;320.0;0;1.0;True;5
320.0;58;237;320.0;0;1.0;True;6
320;58;276;320.0;0;1.0;True;7
320;58;347;320.0;0;1.0;True;8
320;58;254;320.0;0;1.0;True;9
84;59;219;120.0;0;0.1;False;0
120;59;195;120.0;0;0.7;True;1
120;59;178;120.0;0;0.7;True;2
120;59;250;120.0;0;0.7;True;3
75;59;260;120.0;0;0.1;False;4
120;59;174;120.0;0;0.7;True;5
120;59;132;120.0;0;0.7;True;6
120;59;200;120.0;0;0.7;True;7
85;59;175;120.0;0;0.1;False;8
120;59;212;120.0;0;0.7;True;9
96;60;250;96.0;0;0.7;True;0
80;60;197;96.0;0;0.1;False;1
96;60;246;96.0;0;0.7;True;2
96;60;264;96.0;0;0.7;True;3
96;60;284;96.0;0;0.7;True;4
160;60;263;96.0;0;0.1;False;5
96;60;295;96.0;0;0.7;True;6
96;60;201;96.0;0;0.7;True;7
72;60;253;96.0;0;0.1;False;8
96;60;187;96.0;0;0.7;True;9
200;61;243;200.0;0;0.8;True;0
200;61;306;200.0;0;0.8;True;1
200;61;392;200.0;0;0.8;True;2
200;61;287;200.0;0;0.8;True;3
200;61;386;200.0;0;0.8;True;4
200;61;370;200.0;0;0.8;True;5
500;61;629;200.0;0;0.1;False;6
200;61;253;200.0;0;0.8;True;7
200;61;303;200.0;0;0.8;True;8
600;61;418;200.0;0;0.1;False;9
15;62;200;15.0;0;1.0;True;0
15;62;212;15.0;0;1.0;True;1
15;62;239;15.0;0;1.0;True;2
15;62;211;15.0;0;1.0;True;3
15;62;245;15.0;0;1.0;True;4
15;62;248;15.0;0;1.0;True;5
15;62;212;15.0;0;1.0;True;6
15;62;230;15.0;0;1.0;True;7
15;62;299;15.0;0;1.0;True;8
15;62;210;15.0;0;1.0;True;9
18;63;223;59.0;0;0.1;False;0
0;63;144;59.0;0;0.4;False;1
0;63;168;59.0;0;0.4;False;2
41;63;210;59.0;0;0.1;False;3
5;63;222;59.0;0;0.1;False;4
31;63;255;59.0;0;0.1;False;5
9;63;181;59.0;0;0.1;False;6
37;63;162;59.0;0;0.1;False;7
0;63;185;59.0;0;0.4;False;8
0;63;229;59.0;0;0.4;False;9
840;64;360;840.0;0;1.0;True;0
840;64;254;840.0;0;1.0;True;1
840;64;247;840.0;0;1.0;True;2
840;64;271;840.0;0;1.0;True;3
840.0;64;276;840.0;0;1.0;True;4
840;64;324;840.0;0;1.0;True;5
840;64;275;840.0;0;1.0;True;6
840.0;64;299;840.0;0;1.0;True;7
840;64;270;840.0;0;1.0;True;8
840;64;299;840.0;0;1.0;True;9
558;65;161;558.0;0;1.0;True;0
558;65;171;558.0;0;1.0;True;1
558;65;163;558.0;0;1.0;True;2
558;65;171;558.0;0;1.0;True;3
558;65;141;558.0;0;1.0;True;4
558;65;178;558.0;0;1.0;True;5
558;65;178;558.0;0;1.0;True;6
558;65;147;558.0;0;1.0;True;7
558;65;148;558.0;0;1.0;True;8
558;65;168;558.0;0;1.0;True;9
520;66;178;520.0;0;1.0;True;0
520;66;383;520.0;0;1.0;True;1
520;66;269;520.0;0;1.0;True;2
520;66;222;520.0;0;1.0;True;3
520;66;344;520.0;0;1.0;True;4
520;66;344;520.0;0;1.0;True;5
520;66;306;520.0;0;1.0;True;6
520;66;311;520.0;0;1.0;True;7
520;66;332;520.0;0;1.0;True;8
520.0;66;299;520.0;0;1.0;True;9
6;67;316;6.0;0;0.9;True;0
6;67;350;6.0;0;0.9;True;1
6;67;398;6.0;0;0.9;True;2
6;67;328;6.0;0;0.9;True;3
6;67;408;6.0;0;0.9;True;4
6;67;415;6.0;0;0.9;True;5
6;67;461;6.0;0;0.9;True;6
20;67;251;6.0;0;0.1;False;7
6;67;403;6.0;0;0.9;True;8
6;67;403;6.0;0;0.9;True;9
90;68;323;90.0;0;0.8;True;0
90;68;432;90.0;0;0.8;True;1
90;68;362;90.0;0;0.8;True;2
