id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
40;4;103;20;20;stop;stop;1.0;True;415
40;5;111;20;20;stop;stop;1.0;True;579
40;6;127;20;20;stop;stop;1.0;True;307
40;7;123;20;20;stop;stop;1.0;True;516
40;8;128;20;20;stop;stop;1.0;True;317
40;9;116;20;20;stop;stop;1.0;True;458
10;0;106;1;1;stop;stop;1.0;True;431
10;1;140;1;1;stop;stop;1.0;True;516
10;2;116;1;1;stop;stop;1.0;True;477
10;3;137;1;1;stop;stop;1.0;True;749
10;4;130;1;1;stop;stop;1.0;True;392
10;5;129;1;1;stop;stop;1.0;True;473
10;6;167;1;1;stop;stop;1.0;True;1168
10;7;123;1;1;stop;stop;1.0;True;538
10;8;233;1;1;stop;stop;1.0;True;508
10;9;130;1;1;stop;stop;1.0;True;469
11;0;278;20;20;stop;stop;1.0;True;472
11;1;305;20;20;stop;stop;1.0;True;461
11;2;247;20;20;stop;stop;1.0;True;561
11;3;310;20;20;stop;stop;1.0;True;695
11;4;256;20;20;stop;stop;1.0;True;486
11;5;226;20;20;stop;stop;1.0;True;552
11;6;281;20;20;stop;stop;1.0;True;537
11;7;244;20;20;stop;stop;1.0;True;499
11;8;239;20;20;stop;stop;1.0;True;552
11;9;228;20;20;stop;stop;1.0;True;885
12;0;216;4;4;stop;stop;1.0;True;443
12;1;129;4;4;stop;stop;1.0;True;345
12;2;153;4;4;stop;stop;1.0;True;372
12;3;143;4;4;stop;stop;1.0;True;323
12;4;192;4;4;stop;stop;1.0;True;276
12;5;193;4;4;stop;stop;1.0;True;392
12;6;265;4;4;stop;stop;1.0;True;343
12;7;195;4;4;stop;stop;1.0;True;433
12;8;204;4;4;stop;stop;1.0;True;380
12;9;173;4;4;stop;stop;1.0;True;277
13;0;92;2;2;stop;stop;1.0;True;678
13;1;104;2;2;stop;stop;1.0;True;307
13;2;95;2;2;stop;stop;1.0;True;613
13;3;106;2;2;stop;stop;1.0;True;599
13;4;104;2;2;stop;stop;1.0;True;329
13;5;106;2;2;stop;stop;1.0;True;286
13;6;107;2;2;stop;stop;1.0;True;276
13;7;92;2;2;stop;stop;1.0;True;270
13;8;103;2;2;stop;stop;1.0;True;346
13;9;98;2;2;stop;stop;1.0;True;244
14;0;226;7;7;stop;stop;1.0;True;331
14;1;266;7;7;stop;stop;1.0;True;326
14;2;236;7;7;stop;stop;1.0;True;356
14;3;231;7;7;stop;stop;1.0;True;434
14;4;251;7;7;stop;stop;1.0;True;350
14;5;274;7;7;stop;stop;1.0;True;271
14;6;235;7;7;stop;stop;1.0;True;473
14;7;235;7;7;stop;stop;1.0;True;365
14;8;267;7;7;stop;stop;1.0;True;372
14;9;189;7;7;stop;stop;1.0;True;350
15;0;127;70;70;stop;stop;1.0;True;277
15;1;127;70;70;stop;stop;1.0;True;280
15;2;142;70;70;stop;stop;1.0;True;311
15;3;127;70;70;stop;stop;1.0;True;288
15;4;114;70;70;stop;stop;1.0;True;302
15;5;145;70;70;stop;stop;1.0;True;370
15;6;128;70;70;stop;stop;1.0;True;315
15;7;126;70;70;stop;stop;1.0;True;271
15;8;128;70;70;stop;stop;1.0;True;270
15;9;112;70;70;stop;stop;1.0;True;279
16;0;222;345;345;stop;stop;1.0;True;567
16;1;299;345;345;stop;stop;1.0;True;357
16;2;230;345;345;stop;stop;1.0;True;359
16;3;230;345;345;stop;stop;1.0;True;391
16;4;100;345;345;stop;stop;1.0;True;442
16;5;233;345;345;stop;stop;1.0;True;508
16;6;210;345;345;stop;stop;1.0;True;462
16;7;202;345;345;stop;stop;1.0;True;421
16;8;215;345;345;stop;stop;1.0;True;354
16;9;185;345;345;stop;stop;1.0;True;446
18;0;228;54;54;stop;stop;1.0;True;615
18;1;181;54;54;stop;stop;1.0;True;616
18;2;197;54;54;stop;stop;1.0;True;656
18;3;237;54;54;stop;stop;1.0;True;410
18;4;180;54;54;stop;stop;1.0;True;736
18;5;217;54;54;stop;stop;1.0;True;403
18;6;215;54;54;stop;stop;1.0;True;746
18;7;216;54;54;stop;stop;1.0;True;531
18;8;294;54;54;stop;stop;1.0;True;1048
18;9;239;54;54;stop;stop;1.0;True;663
19;0;260;807;807;stop;stop;0.9;True;422
19;1;205;807;807;stop;stop;0.9;True;404
19;2;295;807;807;stop;stop;0.9;True;458
19;3;258;807;807;stop;stop;0.9;True;472
19;4;238;807;807;stop;stop;0.9;True;453
19;5;180;807;807;stop;stop;0.9;True;345
19;6;277;807;807;stop;stop;0.9;True;497
19;7;170;807;807;stop;stop;0.9;True;356
19;8;280;807;807;stop;stop;0.9;True;624
19;9;107;807;;stop;stop;0.0;False;398
20;0;157;3;3;stop;stop;1.0;True;305
20;1;176;3;3;stop;stop;1.0;True;307
20;2;173;3;3;stop;stop;1.0;True;298
20;3;156;3;3;stop;stop;1.0;True;215
20;4;163;3;3;stop;stop;1.0;True;331
20;5;110;3;3;stop;stop;1.0;True;223
20;6;185;3;3;stop;stop;1.0;True;280
20;7;111;3;3;stop;stop;1.0;True;214
20;8;191;3;3;stop;stop;1.0;True;343
20;9;166;3;3;stop;stop;1.0;True;220
21;0;104;12;12;stop;stop;1.0;True;454
21;1;80;12;12;stop;stop;1.0;True;674
21;2;178;12;12;stop;stop;1.0;True;453
21;3;92;12;12;stop;stop;1.0;True;823
21;4;141;12;12;stop;stop;1.0;True;606
21;5;89;12;12;stop;stop;1.0;True;493
21;6;152;12;12;stop;stop;1.0;True;412
21;7;132;12;12;stop;stop;1.0;True;661
21;8;139;12;12;stop;stop;1.0;True;382
21;9;108;12;12;stop;stop;1.0;True;491
23;0;221;31;31;stop;stop;1.0;True;393
23;1;164;31;31;stop;stop;1.0;True;416
23;2;192;31;31;stop;stop;1.0;True;330
23;3;220;31;31;stop;stop;1.0;True;353
23;4;230;31;31;stop;stop;1.0;True;370
23;5;224;31;31;stop;stop;1.0;True;267
23;6;128;31;31;stop;stop;1.0;True;273
23;7;194;31;31;stop;stop;1.0;True;343
23;8;208;31;31;stop;stop;1.0;True;434
23;9;207;31;31;stop;stop;1.0;True;400
25;0;165;89;89;stop;stop;1.0;True;241
25;1;214;89;89;stop;stop;1.0;True;259
25;2;232;89;89;stop;stop;1.0;True;470
25;3;90;89;89;stop;stop;1.0;True;347
25;4;203;89;89;stop;stop;1.0;True;359
25;5;234;89;89;stop;stop;1.0;True;378
25;6;192;89;89;stop;stop;1.0;True;264
25;7;272;89;89;stop;stop;1.0;True;364
25;8;208;89;89;stop;stop;1.0;True;293
25;9;256;89;89;stop;stop;1.0;True;319
26;0;176;574;17;stop;stop;1.0;False;484
26;1;73;574;17;stop;stop;1.0;False;455
26;2;105;574;17;stop;stop;1.0;False;814
26;3;104;574;17;stop;stop;1.0;False;805
26;4;125;574;17;stop;stop;1.0;False;640
26;5;87;574;17;stop;stop;1.0;False;518
26;6;168;574;17;stop;stop;1.0;False;679
26;7;140;574;17;stop;stop;1.0;False;722
26;8;116;574;17;stop;stop;1.0;False;1000
26;9;197;574;17;stop;stop;1.0;False;556
27;0;101;8;8;stop;stop;1.0;True;1164
27;1;103;8;8;stop;stop;1.0;True;696
27;2;88;8;8;stop;stop;1.0;True;706
27;3;110;8;8;stop;stop;1.0;True;554
27;4;318;8;8;stop;stop;1.0;True;1725
27;5;118;8;8;stop;stop;1.0;True;428
27;6;61;8;8;stop;stop;1.0;True;575
27;7;170;8;8;stop;stop;1.0;True;578
27;8;98;8;8;stop;stop;1.0;True;1484
27;9;210;8;8;stop;stop;1.0;True;448
28;0;111;146;146;stop;stop;1.0;True;345
28;1;101;146;146;stop;stop;1.0;True;404
28;2;113;146;146;stop;stop;1.0;True;345
28;3;108;146;146;stop;stop;1.0;True;278
28;4;98;146;146;stop;stop;1.0;True;257
28;5;101;146;146;stop;stop;1.0;True;350
28;6;102;146;146;stop;stop;1.0;True;346
28;7;113;146;146;stop;stop;1.0;True;464
28;8;97;146;146;stop;stop;1.0;True;416
28;9;129;146;146;stop;stop;1.0;True;351
29;0;270;1;1;stop;stop;0.9;True;622
29;1;165;1;1;stop;stop;0.9;True;559
29;2;178;1;1;stop;stop;0.9;True;464
29;3;257;1;1;stop;stop;0.9;True;559
29;4;225;1;1;stop;stop;0.9;True;430
29;5;153;1;1;stop;stop;0.9;True;507
29;6;158;1;1;stop;stop;0.9;True;615
29;7;140;1;1;stop;stop;0.9;True;558
29;8;213;1;;stop;stop;0.0;False;512
29;9;151;1;1;stop;stop;0.9;True;541
30;0;119;14;;stop;length;0.0;False;663
30;1;110;14;14;stop;length;0.8;True;857
30;2;74;14;14;stop;length;0.8;True;343
30;3;99;14;14;stop;length;0.8;True;500
30;4;125;14;14;stop;length;0.8;True;827
30;5;113;14;;stop;length;0.0;False;614
30;6;72;14;14;stop;length;0.8;True;421
30;7;63;14;14;stop;length;0.8;True;365
30;8;73;14;14;stop;length;0.8;True;254
30;9;75;14;14;stop;length;0.8;True;409
31;0;211;2;2;stop;stop;1.0;True;357
31;1;196;2;2;stop;stop;1.0;True;365
31;2;177;2;2;stop;stop;1.0;True;272
31;3;236;2;2;stop;stop;1.0;True;300
31;4;222;2;2;stop;stop;1.0;True;349
31;5;209;2;2;stop;stop;1.0;True;479
31;6;182;2;2;stop;stop;1.0;True;309
31;7;213;2;2;stop;stop;1.0;True;347
31;8;246;2;2;stop;stop;1.0;True;358
31;9;217;2;2;stop;stop;1.0;True;596
41;0;66;3;3;stop;stop;1.0;True;356
41;1;66;3;3;stop;stop;1.0;True;255
41;2;64;3;3;stop;stop;1.0;True;223
41;3;66;3;3;stop;stop;1.0;True;231
41;4;70;3;3;stop;stop;1.0;True;248
41;5;68;3;3;stop;stop;1.0;True;251
41;6;68;3;3;stop;stop;1.0;True;277
41;7;66;3;3;stop;stop;1.0;True;242
41;8;64;3;3;stop;stop;1.0;True;317
41;9;66;3;3;stop;stop;1.0;True;265
42;0;76;7;7;stop;stop;1.0;True;359
42;1;74;7;7;stop;stop;1.0;True;286
42;2;92;7;7;stop;stop;1.0;True;307
42;3;73;7;7;stop;stop;1.0;True;334
42;4;87;7;7;stop;stop;1.0;True;358
42;5;75;7;7;stop;stop;1.0;True;322
42;6;76;7;7;stop;stop;1.0;True;322
42;7;81;7;7;stop;stop;1.0;True;322
42;8;74;7;7;stop;stop;1.0;True;267
42;9;141;7;7;stop;stop;1.0;True;343
43;0;188;42;42;stop;stop;1.0;True;983
43;1;139;42;42;stop;stop;1.0;True;490
43;2;180;42;42;stop;stop;1.0;True;625
43;3;183;42;42;stop;stop;1.0;True;483
43;4;164;42;42;stop;stop;1.0;True;740
43;5;164;42;42;stop;stop;1.0;True;532
43;6;186;42;42;stop;stop;1.0;True;671
43;7;183;42;42;stop;stop;1.0;True;691
43;8;193;42;42;stop;stop;1.0;True;648
43;9;238;42;42;stop;stop;1.0;True;571
44;0;276;756;756;stop;stop;1.0;True;445
44;1;78;756;756;stop;stop;1.0;True;541
44;2;209;756;756;stop;stop;1.0;True;524
44;3;269;756;756;stop;stop;1.0;True;570
44;4;322;756;756;stop;stop;1.0;True;557
44;5;84;756;756;stop;stop;1.0;True;688
44;6;262;756;756;stop;stop;1.0;True;483
44;7;314;756;756;stop;stop;1.0;True;747
44;8;262;756;756;stop;stop;1.0;True;612
44;9;231;756;756;stop;stop;1.0;True;587
45;0;155;11;11;stop;stop;1.0;True;669
45;1;118;11;11;stop;stop;1.0;True;476
45;2;197;11;11;stop;stop;1.0;True;857
45;3;136;11;11;stop;stop;1.0;True;552
45;4;120;11;11;stop;stop;1.0;True;658
45;5;231;11;11;stop;stop;1.0;True;824
45;6;110;11;11;stop;stop;1.0;True;805
45;7;128;11;11;stop;stop;1.0;True;410
45;8;215;11;11;stop;stop;1.0;True;775
45;9;218;11;11;stop;stop;1.0;True;312
46;0;402;5;5;stop;stop;1.0;True;1622
46;1;381;5;5;stop;stop;1.0;True;2777
46;2;363;5;5;stop;stop;1.0;True;1164
46;3;357;5;5;stop;stop;1.0;True;1488
46;4;369;5;5;stop;stop;1.0;True;1649
46;5;397;5;5;stop;stop;1.0;True;1535
46;6;299;5;5;stop;stop;1.0;True;1502
46;7;324;5;5;stop;stop;1.0;True;1423
46;8;394;5;5;stop;stop;1.0;True;1566
46;9;336;5;5;stop;stop;1.0;True;1310
47;0;206;12;12;stop;stop;1.0;True;1187
47;1;213;12;12;stop;stop;1.0;True;393
47;2;154;12;12;stop;stop;1.0;True;455
47;3;232;12;12;stop;stop;1.0;True;479
47;4;170;12;12;stop;stop;1.0;True;605
47;5;219;12;12;stop;stop;1.0;True;805
47;6;176;12;12;stop;stop;1.0;True;489
47;7;223;12;12;stop;stop;1.0;True;392
47;8;170;12;12;stop;stop;1.0;True;947
47;9;173;12;12;stop;stop;1.0;True;416
48;0;156;65;65;stop;stop;1.0;True;457
48;1;129;65;65;stop;stop;1.0;True;504
48;2;253;65;65;stop;stop;1.0;True;693
48;3;179;65;65;stop;stop;1.0;True;434
48;4;235;65;65;stop;stop;1.0;True;298
48;5;221;65;65;stop;stop;1.0;True;356
48;6;159;65;65;stop;stop;1.0;True;343
48;7;181;65;65;stop;stop;1.0;True;760
48;8;138;65;65;stop;stop;1.0;True;403
48;9;131;65;65;stop;stop;1.0;True;315
49;0;74;1;1;stop;stop;1.0;True;266
49;1;72;1;1;stop;stop;1.0;True;207
49;2;72;1;1;stop;stop;1.0;True;189
49;3;74;1;1;stop;stop;1.0;True;173
49;4;72;1;1;stop;stop;1.0;True;262
49;5;72;1;1;stop;stop;1.0;True;244
49;6;74;1;1;stop;stop;1.0;True;212
49;7;72;1;1;stop;stop;1.0;True;285
49;8;130;1;1;stop;stop;1.0;True;301
49;9;110;1;1;stop;stop;1.0;True;220
50;0;238;111;111;stop;stop;1.0;True;498
50;1;260;111;111;stop;stop;1.0;True;421
50;2;246;111;111;stop;stop;1.0;True;436
50;3;257;111;111;stop;stop;1.0;True;396
50;4;239;111;111;stop;stop;1.0;True;387
50;5;260;111;111;stop;stop;1.0;True;484
50;6;179;111;111;stop;stop;1.0;True;382
50;7;246;111;111;stop;stop;1.0;True;441
50;8;238;111;111;stop;stop;1.0;True;402
50;9;310;111;111;stop;stop;1.0;True;532
82;0;221;8722;8722;stop;stop;1.0;True;711
82;1;94;8722;8722;stop;stop;1.0;True;568
82;2;311;8722;8722;stop;stop;1.0;True;468
82;3;286;8722;8722;stop;stop;1.0;True;690
82;4;303;8722;8722;stop;stop;1.0;True;852
82;5;312;8722;8722;stop;stop;1.0;True;459
82;6;300;8722;8722;stop;stop;1.0;True;417
82;7;230;8722;8722;stop;stop;1.0;True;619
82;8;290;8722;8722;stop;stop;1.0;True;595
82;9;270;8722;8722;stop;stop;1.0;True;574
83;0;142;5;5;stop;stop;1.0;True;361
83;1;257;5;5;stop;stop;1.0;True;532
83;2;334;5;5;stop;stop;1.0;True;397
83;3;238;5;5;stop;stop;1.0;True;409
83;4;262;5;5;stop;stop;1.0;True;386
83;5;252;5;5;stop;stop;1.0;True;366
83;6;272;5;5;stop;stop;1.0;True;524
83;7;235;5;5;stop;stop;1.0;True;431
83;8;174;5;5;stop;stop;1.0;True;372
83;9;294;5;5;stop;stop;1.0;True;390
84;0;86;83;83;stop;stop;1.0;True;296
84;1;81;83;83;stop;stop;1.0;True;337
84;2;101;83;83;stop;stop;1.0;True;294
84;3;122;83;83;stop;stop;1.0;True;316
84;4;87;83;83;stop;stop;1.0;True;312
84;5;104;83;83;stop;stop;1.0;True;258
84;6;98;83;83;stop;stop;1.0;True;422
84;7;91;83;83;stop;stop;1.0;True;344
84;8;78;83;83;stop;stop;1.0;True;429
84;9;95;83;83;stop;stop;1.0;True;332
85;0;208;29;29;stop;stop;1.0;True;371
85;1;197;29;29;stop;stop;1.0;True;500
85;2;185;29;29;stop;stop;1.0;True;423
85;3;171;29;29;stop;stop;1.0;True;392
85;4;210;29;29;stop;stop;1.0;True;451
85;5;198;29;29;stop;stop;1.0;True;485
85;6;144;29;29;stop;stop;1.0;True;406
85;7;198;29;29;stop;stop;1.0;True;477
85;8;193;29;29;stop;stop;1.0;True;465
85;9;193;29;29;stop;stop;1.0;True;394
86;0;104;53;53;stop;stop;1.0;True;865
86;1;116;53;53;stop;stop;1.0;True;609
86;2;97;53;53;stop;stop;1.0;True;349
86;3;114;53;53;stop;stop;1.0;True;589
86;4;66;53;53;stop;stop;1.0;True;609
86;5;103;53;53;stop;stop;1.0;True;689
86;6;89;53;53;stop;stop;1.0;True;402
86;7;113;53;53;stop;stop;1.0;True;522
86;8;104;53;53;stop;stop;1.0;True;763
86;9;91;53;53;stop;stop;1.0;True;683
87;0;84;3;3;stop;stop;1.0;True;290
87;1;110;3;3;stop;stop;1.0;True;253
87;2;94;3;3;stop;stop;1.0;True;333
87;3;78;3;3;stop;stop;1.0;True;316
87;4;79;3;3;stop;stop;1.0;True;255
87;5;99;3;3;stop;stop;1.0;True;367
87;6;86;3;3;stop;stop;1.0;True;412
87;7;116;3;3;stop;stop;1.0;True;226
87;8;82;3;3;stop;stop;1.0;True;259
87;9;118;3;3;stop;stop;1.0;True;372
88;0;114;33;33;stop;stop;1.0;True;238
88;1;108;33;33;stop;stop;1.0;True;302
88;2;151;33;33;stop;stop;1.0;True;528
88;3;108;33;33;stop;stop;1.0;True;219
88;4;80;33;33;stop;stop;1.0;True;147
88;5;105;33;33;stop;stop;1.0;True;223
88;6;150;33;33;stop;stop;1.0;True;159
88;7;111;33;33;stop;stop;1.0;True;419
88;8;104;33;33;stop;stop;1.0;True;183
88;9;208;33;33;stop;stop;1.0;True;487
89;0;90;1;;stop;length;0.0;False;299
89;1;114;1;1;stop;length;0.9;True;441
89;2;186;1;1;stop;length;0.9;True;816
89;3;153;1;1;stop;length;0.9;True;813
89;4;145;1;1;stop;length;0.9;True;713
89;5;108;1;1;stop;length;0.9;True;446
89;6;96;1;1;stop;length;0.9;True;634
89;7;122;1;1;stop;length;0.9;True;581
89;8;332;1;1;stop;length;0.9;True;905
89;9;105;1;1;stop;length;0.9;True;462
90;0;195;16;16;stop;stop;1.0;True;662
90;1;239;16;16;stop;stop;1.0;True;656
90;2;209;16;16;stop;stop;1.0;True;496
90;3;202;16;16;stop;stop;1.0;True;1143
90;4;202;16;16;stop;stop;1.0;True;504
90;5;227;16;16;stop;stop;1.0;True;427
90;6;207;16;16;stop;stop;1.0;True;771
90;7;210;16;16;stop;stop;1.0;True;588
90;8;195;16;16;stop;stop;1.0;True;850
90;9;205;16;16;stop;stop;1.0;True;754
91;0;61;47;47;stop;stop;1.0;True;477
91;1;94;47;47;stop;stop;1.0;True;532
91;2;180;47;47;stop;stop;1.0;True;418
91;3;69;47;47;stop;stop;1.0;True;409
91;4;90;47;47;stop;stop;1.0;True;508
91;5;213;47;47;stop;stop;1.0;True;468
91;6;203;47;47;stop;stop;1.0;True;569
91;7;180;47;47;stop;stop;1.0;True;643
91;8;90;47;47;stop;stop;1.0;True;500
91;9;72;47;47;stop;stop;1.0;True;430
93;0;132;1;1;stop;stop;1.0;True;489
93;1;100;1;1;stop;stop;1.0;True;619
93;2;126;1;1;stop;stop;1.0;True;386
93;3;123;1;1;stop;stop;1.0;True;270
93;4;169;1;1;stop;stop;1.0;True;295
93;5;96;1;1;stop;stop;1.0;True;369
93;6;156;1;1;stop;stop;1.0;True;279
